,date,block_size,top_100_percent,difficulty,mining_profitability,sent_addresses,google_trends,fee_reward,hashrate,send_usd,confirmation_time,transactions,active_addresses,av_transaction_value,av_transaction_size,median_transaction_value,median_transaction_size,market_cap,tweets,full_name,coin
0,2015/07/30,643.886,,121335493201,,,,,11114186636,,,null,,,,,,,,ethereum classic,etc
1,2015/07/31,582.028,,602941851594,,,,,51376122067,,,null,,,,,,,,ethereum classic,etc
2,2015/08/01,575.164,,887254173531,,,,,57794141228,,,null,,,,,,,,ethereum classic,etc
3,2015/08/02,580.879,,1020253707547,,,,,67898971177,,,null,,,,,,,,ethereum classic,etc
4,2015/08/03,587.112,,1125837358847,,,,,74572708586,,,null,,,,,,,,ethereum classic,etc
5,2015/08/04,586.97,,1216587344565,,,,,82043945495,,,null,,,,,,,,ethereum classic,etc
6,2015/08/05,578.946,,1327837857487,,,,,86146792187,,,null,,,,,,,,ethereum classic,etc
7,2015/08/06,583.671,,1380846362252,,,,,88328908216,,,null,,,,,,,,ethereum classic,etc
8,2015/08/07,632.625,,1470838650662,,784,,,95297747680,,,2050,,,,,,,,ethereum classic,etc
9,2015/08/08,667.595,,1586123528941,,605,,,104892236891,,,2881,,,,,,,,ethereum classic,etc
10,2015/08/09,618.298,,1709479787485,,462,,,109676945486,,,1329,,,,,,,,ethereum classic,etc
11,2015/08/10,631.186,,1837695763268,,821,,,120610799180,,,2037,,,,,,,,ethereum classic,etc
12,2015/08/11,692.014,,2036390797503,,2132,,,134766886331,,,4963,,,,,,,,ethereum classic,etc
13,2015/08/12,653.426,,2207079742290,,581,,,142999727420,,,2036,,,,,,,,ethereum classic,etc
14,2015/08/13,665.722,,2336979708058,,872,,,156606018232,,,2842,,,,,,,,ethereum classic,etc
15,2015/08/14,659.751,,2671253150472,,1115,,,196722874450,,,3174,,,,,,,,ethereum classic,etc
16,2015/08/15,638.335,,3378028425874,,857,,,227666580264,,,2284,,,,,,,,ethereum classic,etc
17,2015/08/16,640.654,,3631632144443,,765,,,231942202731,,,2440,,,,,,,,ethereum classic,etc
18,2015/08/17,634.708,,3908024035253,,816,,,258915864705,,,2512,,,,,,,,ethereum classic,etc
19,2015/08/18,648.488,,4377694725369,,834,,,270470331405,,,2494,,,,,,,,ethereum classic,etc
20,2015/08/19,653.321,,4419573021825,,823,,,284044135459,,,3246,,,,,,,,ethereum classic,etc
21,2015/08/20,650.093,,4469109431846,,658,,,221468069465,,,2303,,,,,,,,ethereum classic,etc
22,2015/08/21,667.585,,4415252643655,,913,,,277264309584,,,3919,,,,,,,,ethereum classic,etc
23,2015/08/22,648.038,,4828340997895,,840,,,312618144214,,,3579,,,,,,,,ethereum classic,etc
24,2015/08/23,680.592,,5138351075673,,885,,,317162749743,,,4190,,,,,,,,ethereum classic,etc
25,2015/08/24,672.547,,5179118882691,,873,,,333335492749,,,4432,,,,,,,,ethereum classic,etc
26,2015/08/25,679.73,,5173287673223,,951,,,325201816316,,,4487,,,,,,,,ethereum classic,etc
27,2015/08/26,668.652,,5587304091732,,883,,,343102359407,,,4156,,,,,,,,ethereum classic,etc
28,2015/08/27,707.929,,5925309861486,,929,,,341118418030,,,5590,,,,,,,,ethereum classic,etc
29,2015/08/28,690.88,,6250868351996,,919,,,355219519712,,,4758,,,,,,,,ethereum classic,etc
30,2015/08/29,682.036,,6657649139910,,839,,,351443303077,,,4139,,,,,,,,ethereum classic,etc
31,2015/08/30,688.936,,6780904668948,,931,,,340150290111,,,4572,,,,,,,,ethereum classic,etc
32,2015/08/31,730.651,,7213764433229,,947,,,359341490869,,,5196,,,,,,,,ethereum classic,etc
33,2015/09/01,741.283,,7641499013978,,916,,,363512354042,,,5153,,,,,,,,ethereum classic,etc
34,2015/09/02,766.282,,8283953338039,,875,,,355779356316,,,5195,,,,,,,,ethereum classic,etc
35,2015/09/03,755.39,,8354596884231,,778,,,339122685055,,,4777,,,,,,,,ethereum classic,etc
36,2015/09/04,762.357,,6469670080246,,761,,,349982135772,,,5642,,,,,,,,ethereum classic,etc
37,2015/09/05,752.895,,6235386210269,,830,,,374913124969,,,5519,,,,,,,,ethereum classic,etc
38,2015/09/06,733.459,,6305025872317,,965,,,388433114376,,,5521,,,,,,,,ethereum classic,etc
39,2015/09/07,752.6,,6339141092888,,969,,,379841573552,,,5702,,,,,,,,ethereum classic,etc
40,2015/09/08,759.387,,6077004932539,,1003,,,370785471097,,,5622,,,,,,,,ethereum classic,etc
41,2015/09/09,764.624,,6202066849532,,980,,,386137579875,,,5604,,,,,,,,ethereum classic,etc
42,2015/09/10,729.94,,6289587949043,,989,,,392080890204,,,5341,,,,,,,,ethereum classic,etc
43,2015/09/11,735.909,,6561787910853,,1088,,,421668550189,,,6460,,,,,,,,ethereum classic,etc
44,2015/09/12,761.423,,6832639915712,,942,,,424171784402,,,5596,,,,,,,,ethereum classic,etc
45,2015/09/13,763.561,,7022050607216,,954,,,432689994307,,,6057,,,,,,,,ethereum classic,etc
46,2015/09/14,771.17,,6626273317244,,1013,,,399653850867,,,5572,,,,,,,,ethereum classic,etc
47,2015/09/15,755.325,,6418523305692,,906,,,387803268389,,,5409,,,,,,,,ethereum classic,etc
48,2015/09/16,738.598,,6179108814558,,920,,,383930083752,,,5872,,,,,,,,ethereum classic,etc
49,2015/09/17,753.392,,6040422718682,,982,,,362139920117,,,5368,,,,,,,,ethereum classic,etc
50,2015/09/18,784.676,,5652727817263,,891,,,346369552396,,,5802,,,,,,,,ethereum classic,etc
51,2015/09/19,734.69,,5548291301468,,840,,,357412908757,,,5205,,,,,,,,ethereum classic,etc
52,2015/09/20,765.962,,6202288372044,,904,,,408789286949,,,6402,,,,,,,,ethereum classic,etc
53,2015/09/21,778.834,,6541475961495,,988,,,410003700797,,,6305,,,,,,,,ethereum classic,etc
54,2015/09/22,806.983,,6624026779678,,1001,,,410100833217,,,6804,,,,,,,,ethereum classic,etc
55,2015/09/23,784.06,,6895375007165,,969,,,438890619973,,,7404,,,,,,,,ethereum classic,etc
56,2015/09/24,781.651,,7029217239892,,1004,,,436218902912,,,6224,,,,,,,,ethereum classic,etc
57,2015/09/25,767.053,,6977082570625,,974,,,443478115526,,,5851,,,,,,,,ethereum classic,etc
58,2015/09/26,764.729,,7226850619904,,890,,,440625930565,,,5907,,,,,,,,ethereum classic,etc
59,2015/09/27,724.726,,7252906515025,,907,,,426457256785,,,5760,,,,,,,,ethereum classic,etc
60,2015/09/28,755.213,,6747096187571,,1003,,,391416619823,,,6123,,,,,,,,ethereum classic,etc
61,2015/09/29,762.181,,6057282503508,,962,,,347260201937,,,5738,,,,,,,,ethereum classic,etc
62,2015/09/30,741.895,,5625252282980,,924,,,332846785960,,,5870,,,,,,,,ethereum classic,etc
63,2015/10/01,740.884,,5652882534059,,947,,,365320370591,,,6421,,,,,,,,ethereum classic,etc
64,2015/10/02,773.068,,5981731817267,,857,,,378477872389,,,6063,,,,,,,,ethereum classic,etc
65,2015/10/03,768.651,,6290812311295,,890,,,390965346687,,,6112,,,,,,,,ethereum classic,etc
66,2015/10/04,775.841,,6205739662281,,872,,,371097040216,,,6624,,,,,,,,ethereum classic,etc
67,2015/10/05,771.409,,6284591115849,,871,,,385593881655,,,6279,,,,,,,,ethereum classic,etc
68,2015/10/06,781.023,,6276470353925,,907,,,368489379087,,,6458,,,,,,,,ethereum classic,etc
69,2015/10/07,808.143,,5983537715401,,881,,,366973205024,,,7121,,,,,,,,ethereum classic,etc
70,2015/10/08,788.719,,5977784444865,,865,,,375201688581,,,6926,,,,,,,,ethereum classic,etc
71,2015/10/09,779.338,,6122631614309,,868,,,364870086205,,,6763,,,,,,,,ethereum classic,etc
72,2015/10/10,777.79,,6031582042944,,793,,,360603795392,,,6529,,,,,,,,ethereum classic,etc
73,2015/10/11,748.198,,6139498339884,,840,,,381956474380,,,6023,,,,,,,,ethereum classic,etc
74,2015/10/12,787.463,,6145002740254,,832,,,386254502402,,,6593,,,,,,,,ethereum classic,etc
75,2015/10/13,817.953,,6356692057708,,846,,,397934772325,,,6818,,,,,,,,ethereum classic,etc
76,2015/10/14,791.168,,6482464932997,,956,,,394174872462,,,6830,,,,,,,,ethereum classic,etc
77,2015/10/15,824.15,,6209364513561,,876,,,372916030147,,,6499,,,,,,,,ethereum classic,etc
78,2015/10/16,826.88,,5814901770906,,882,,,347004215423,,,6795,,,,,,,,ethereum classic,etc
79,2015/10/17,787.892,,6004201090754,,867,,,373030407773,,,6567,,,,,,,,ethereum classic,etc
80,2015/10/18,812.078,,5973918932016,,818,,,362435658041,,,6481,,,,,,,,ethereum classic,etc
81,2015/10/19,801.908,,5921606787199,,842,,,360920293657,,,6604,,,,,,,,ethereum classic,etc
82,2015/10/20,770.019,,5834977688133,,837,,,359406256764,,,5897,,,,,,,,ethereum classic,etc
83,2015/10/21,774.136,,5875656973201,,873,,,359015928569,,,6182,,,,,,,,ethereum classic,etc
84,2015/10/22,782.186,,5734489168580,,849,,,341132964351,,,5979,,,,,,,,ethereum classic,etc
85,2015/10/23,817.524,,5878810489625,,957,,,380733704574,,,6888,,,,,,,,ethereum classic,etc
86,2015/10/24,770.573,,6288280683193,,869,,,400712364373,,,6361,,,,,,,,ethereum classic,etc
87,2015/10/25,750.611,,6589253417659,,918,,,415421916600,,,5830,,,,,,,,ethereum classic,etc
88,2015/10/26,765.488,,6541039905213,,987,,,399352419352,,,5938,,,,,,,,ethereum classic,etc
89,2015/10/27,814.796,,6541750115500,,1150,,,423606935733,,,6784,,,,,,,,ethereum classic,etc
90,2015/10/28,808.039,,6845791973688,,1167,,,425217897401,,,7346,,,,,,,,ethereum classic,etc
91,2015/10/29,814.38,,7040083960188,,1269,,,457118050623,,,7836,,,,,,,,ethereum classic,etc
92,2015/10/30,780.948,,7428610213549,,1315,,,485181790381,,,7941,,,,,,,,ethereum classic,etc
93,2015/10/31,811.936,,7792887089971,,1222,,,512482245181,,,7557,,,,,,,,ethereum classic,etc
94,2015/11/01,783.497,,7780658217194,,1157,,,520751967660,,,6915,,,,,,,,ethereum classic,etc
95,2015/11/02,779.184,,7689750130444,,1332,,,494438532536,,,6558,,,,,,,,ethereum classic,etc
96,2015/11/03,844.058,,7332785272894,,1249,,,480200507887,,,7399,,,,,,,,ethereum classic,etc
97,2015/11/04,762.327,,7742586663680,,1241,,,508443346288,,,7037,,,,,,,,ethereum classic,etc
98,2015/11/05,813.395,,7582489324903,,1288,,,489331291050,,,7498,,,,,,,,ethereum classic,etc
99,2015/11/06,812.018,,7592232261293,,1241,,,491429618713,,,7882,,,,,,,,ethereum classic,etc
100,2015/11/07,1005,,7549914589721,,1176,,,478048414470,,,10996,,,,,,,,ethereum classic,etc
101,2015/11/08,1015,,7709287701831,,1188,,,498826132097,,,12413,,,,,,,,ethereum classic,etc
102,2015/11/09,785.936,,7754098317251,,1342,,,496545107608,,,7689,,,,,,,,ethereum classic,etc
103,2015/11/10,833.809,,7760001726241,,1270,,,505390345518,,,8151,,,,,,,,ethereum classic,etc
104,2015/11/11,1044,,7673240442434,,1260,,,509043487357,,,10217,,,,,,,,ethereum classic,etc
105,2015/11/12,874.056,,7746194157636,,1215,,,517330958183,,,9534,,,,,,,,ethereum classic,etc
106,2015/11/13,807.736,,7870061343233,,1194,,,528346135781,,,7891,,,,,,,,ethereum classic,etc
107,2015/11/14,937.52,,7913167398563,,1240,,,534865998776,,,7211,,,,,,,,ethereum classic,etc
108,2015/11/15,797.41,,8259505404948,,1219,,,550254722975,,,7170,,,,,,,,ethereum classic,etc
109,2015/11/16,782.024,,8327053098273,,1272,,,541283940502,,,7442,,,,,,,,ethereum classic,etc
110,2015/11/17,762.229,,8153082615467,,1306,,,535672271869,,,7145,,,,,,,,ethereum classic,etc
111,2015/11/18,773.782,,8549643854787,,1304,,,550612437839,,,7373,,,,,,,,ethereum classic,etc
112,2015/11/19,881.903,,8806541779358,,1280,,,552743812355,,,8876,,,,,,,,ethereum classic,etc
113,2015/11/20,814.181,,7974988114890,,1068,,,472848994780,,,6348,,,,,,,,ethereum classic,etc
114,2015/11/21,831.781,,7600545692812,,1097,,,480042302797,,,6822,,,,,,,,ethereum classic,etc
115,2015/11/22,815.508,,7533348659094,,1027,,,480238901991,,,7083,,,,,,,,ethereum classic,etc
116,2015/11/23,862.724,,7566020050684,,1137,,,487941982010,,,8260,,,,,,,,ethereum classic,etc
117,2015/11/24,828.424,,7664566213246,,1127,,,486567873808,,,7152,,,,,,,,ethereum classic,etc
118,2015/11/25,806.983,,7516847539837,,1123,,,470159496207,,,7098,,,,,,,,ethereum classic,etc
119,2015/11/26,784.114,,7497611770240,,1140,,,470861416175,,,7278,,,,,,,,ethereum classic,etc
120,2015/11/27,789.858,,7469695245892,,1030,,,492944670594,,,6639,,,,,,,,ethereum classic,etc
121,2015/11/28,773.888,,7720770634161,,1047,,,498720992634,,,6817,,,,,,,,ethereum classic,etc
122,2015/11/29,776.257,,7721488856046,,1078,,,500380846291,,,6853,,,,,,,,ethereum classic,etc
123,2015/11/30,863.696,,7780837709728,,1006,,,503871991566,,,8986,,,,,,,,ethereum classic,etc
124,2015/12/01,847.263,,7873489340192,,982,,,514321990762,,,6794,,,,,,,,ethereum classic,etc
125,2015/12/02,819.216,,7817999751936,,938,,,481807290452,,,6502,,,,,,,,ethereum classic,etc
126,2015/12/03,778.217,,7588315518792,,1000,,,504306948388,,,6971,,,,,,,,ethereum classic,etc
127,2015/12/04,803.623,,7833023569691,,965,,,493198143647,,,6898,,,,,,,,ethereum classic,etc
128,2015/12/05,835.367,,8163740698470,,994,,,511916968889,,,6784,,,,,,,,ethereum classic,etc
129,2015/12/06,876.782,,7852114986499,,1314,,,487659801017,,,9103,,,,,,,,ethereum classic,etc
130,2015/12/07,774.721,,7648250416399,,1290,,,483667889043,,,7141,,,,,,,,ethereum classic,etc
131,2015/12/08,771.015,,7547985307949,,1120,,,469523295122,,,6697,,,,,,,,ethereum classic,etc
132,2015/12/09,778.873,,7350171617029,,1107,,,494321277216,,,7001,,,,,,,,ethereum classic,etc
133,2015/12/10,820.142,,7772755103816,,1093,,,504825004080,,,7444,,,,,,,,ethereum classic,etc
134,2015/12/11,884.34,,8060297713150,,1134,,,514558594892,,,8105,,,,,,,,ethereum classic,etc
135,2015/12/12,916.288,,8045093540451,,1510,,,517896070712,,,8205,,,,,,,,ethereum classic,etc
136,2015/12/13,844.633,,8472258757792,,1288,,,556792870328,,,7426,,,,,,,,ethereum classic,etc
137,2015/12/14,1752,,8575886197736,,1511,,,541236871655,,,15550,,,,,,,,ethereum classic,etc
138,2015/12/15,1834,,8768527206040,,1487,,,559707647367,,,21098,,,,,,,,ethereum classic,etc
139,2015/12/16,1216,,8562437625715,,1496,,,534079108914,,,10304,,,,,,,,ethereum classic,etc
140,2015/12/17,1053,,8734093092267,,1672,,,553982448707,,,9612,,,,,,,,ethereum classic,etc
141,2015/12/18,1057,,8779610024754,,1479,,,552164106190,,,9032,,,,,,,,ethereum classic,etc
142,2015/12/19,1009,,8718613363966,,1532,,,548837540000,,,9314,,,,,,,,ethereum classic,etc
143,2015/12/20,1103,,8539950457531,,1494,,,533099835937,,,9879,,,,,,,,ethereum classic,etc
144,2015/12/21,1172,,8512846169835,,1570,,,531446645564,,,12063,,,,,,,,ethereum classic,etc
145,2015/12/22,2045,,8740208022452,,1580,,,564947516476,,,21027,,,,,,,,ethereum classic,etc
146,2015/12/23,1544,,8531916432950,,1494,,,553008752220,,,22740,,,,,,,,ethereum classic,etc
147,2015/12/24,1292,,8568509845032,,1492,,,539483402900,,,13494,,,,,,,,ethereum classic,etc
148,2015/12/25,1042,,8546027693064,,1434,,,539187075853,,,9521,,,,,,,,ethereum classic,etc
149,2015/12/26,1074,,8455639813743,,1499,,,529362229713,,,10726,,,,,,,,ethereum classic,etc
150,2015/12/27,1575,,8588752228727,,1445,,,545440760250,,,21867,,,,,,,,ethereum classic,etc
151,2015/12/28,1239,,8531886376416,,1618,,,545158448549,,,12368,,,,,,,,ethereum classic,etc
152,2015/12/29,1200,,8605435564153,,1557,,,542193003611,,,11358,,,,,,,,ethereum classic,etc
153,2015/12/30,1564,,8477527700665,,1469,,,534548572972,,,21767,,,,,,,,ethereum classic,etc
154,2015/12/31,1057,,8542669516735,,1712,,,542725192824,,,10301,,,,,,,,ethereum classic,etc
155,2016/01/01,884.598,,8547423168622,,1536,,,526080043796,,,8233,,,,,,,,ethereum classic,etc
156,2016/01/02,953.56,,8147466230776,,1619,,,528053698175,,,9164,,,,,,,,ethereum classic,etc
157,2016/01/03,955.046,,8312405051132,,1618,,,544840649374,,,9258,,,,,,,,ethereum classic,etc
158,2016/01/04,981.314,,8334160179746,,1629,,,541290799401,,,9474,,,,,,,,ethereum classic,etc
159,2016/01/05,1396,,8305862081374,,1631,,,548861090240,,,16430,,,,,,,,ethereum classic,etc
160,2016/01/06,1553,,8422692292474,,1677,,,552182610632,,,17074,,,,,,,,ethereum classic,etc
161,2016/01/07,1550,,8210108041818,,1728,,,526218703270,,,22075,,,,,,,,ethereum classic,etc
162,2016/01/08,1080,,8302400427732,,1646,,,550687942230,,,10919,,,,,,,,ethereum classic,etc
163,2016/01/09,1209,,8432800952952,,1684,,,551657034472,,,11793,,,,,,,,ethereum classic,etc
164,2016/01/10,1044,,8336741119272,,1842,,,537946675624,,,10320,,,,,,,,ethereum classic,etc
165,2016/01/11,1058,,8828185121710,,1873,,,561657576052,,,10893,,,,,,,,ethereum classic,etc
166,2016/01/12,1094,,8889943291452,,1998,,,541092686637,,,10862,,,,,,,,ethereum classic,etc
167,2016/01/13,1423,,8483670874692,,1772,,,530560897082,,,17665,,,,,,,,ethereum classic,etc
168,2016/01/14,1062,,8735311016259,,1727,,,553750991919,,,10653,,,,,,,,ethereum classic,etc
169,2016/01/15,1006,,8996159875428,,1968,,,567139411682,,,9875,,,,,,,,ethereum classic,etc
170,2016/01/16,967.38,,9202357320653,,1545,,,574085617131,,,10664,,,,,,,,ethereum classic,etc
171,2016/01/17,886.572,,9068025912262,,1433,,,568321719087,,,9747,,,,,,,,ethereum classic,etc
172,2016/01/18,1057,,9453949920663,,1665,,,591499464715,,,12916,,,,,,,,ethereum classic,etc
173,2016/01/19,1107,,9538638577308,,1547,,,584880064828,,,13420,,,,,,,,ethereum classic,etc
174,2016/01/20,958.949,,9413915812865,,2036,,,588126075577,,,10610,,,,,,,,ethereum classic,etc
175,2016/01/21,943.537,,9598498035045,,1545,,,584138167496,,,10734,,,,,,,,ethereum classic,etc
176,2016/01/22,1027,,9897015391775,,1599,,,610658435633,,,13848,,,,,,,,ethereum classic,etc
177,2016/01/23,905.76,,10058506402712,,1878,,,608804210103,,,11025,,,,,,,,ethereum classic,etc
178,2016/01/24,992.871,,10133271762313,,2112,,,650658976677,,,12798,,,,,,,,ethereum classic,etc
179,2016/01/25,1335,,10330115760968,,2226,,,624622219811,,,17121,,,,,,,,ethereum classic,etc
180,2016/01/26,1228,,10610740377311,,2350,,,673085445474,,,16511,,,,,,,,ethereum classic,etc
181,2016/01/27,1566,,10820104860440,,2080,,,663597075386,,,18747,,,,,,,,ethereum classic,etc
182,2016/01/28,1424,,10448729611759,,2090,,,652271801201,,,16765,,,,,,,,ethereum classic,etc
183,2016/01/29,1308,,10883144596127,,2021,,,670039338114,,,16395,,,,,,,,ethereum classic,etc
184,2016/01/30,1179,,10876076582573,,1992,,,668791594515,,,14661,,,,,,,,ethereum classic,etc
185,2016/01/31,1135,,10695941618405,,2100,,,646688845759,,,14166,,,,,,,,ethereum classic,etc
186,2016/02/01,1081,,10917496712104,,2063,,,679240541887,,,14199,,,,,,,,ethereum classic,etc
187,2016/02/02,1077,,10674149809000,,2011,,,648634013329,,,14291,,,,,,,,ethereum classic,etc
188,2016/02/03,1060,,10857187473955,,2027,,,696796696967,,,14274,,,,,,,,ethereum classic,etc
189,2016/02/04,1087,,11113782318764,,1991,,,694226017950,,,14371,,,,,,,,ethereum classic,etc
190,2016/02/05,1117,,11176125215396,,2046,,,698595552827,,,15249,,,,,,,,ethereum classic,etc
191,2016/02/06,1678,,10866809984202,,1949,,,674528669042,,,31418,,,,,,,,ethereum classic,etc
192,2016/02/07,1026,,11050374664896,,2142,,,693340554522,,,14264,,,,,,,,ethereum classic,etc
193,2016/02/08,1034,,11539861599132,,2318,,,723386657108,,,14719,,,,,,,,ethereum classic,etc
194,2016/02/09,1032,,11245300787262,,2479,,,699338436984,,,15517,,,,,,,,ethereum classic,etc
195,2016/02/10,1106,,11659329295275,,3265,,,718057329716,,,17141,,,,,,,,ethereum classic,etc
196,2016/02/11,1280,,11993771419073,,3390,,,747546711562,,,21440,,,,,,,,ethereum classic,etc
197,2016/02/12,1171,,11553025501417,,3304,,,720869052804,,,18109,,,,,,,,ethereum classic,etc
198,2016/02/13,1222,,12097405750510,,3071,,,765950669837,,,19327,,,,,,,,ethereum classic,etc
199,2016/02/14,1140,,12496874954742,,2653,,,775298804747,,,16624,,,,,,,,ethereum classic,etc
200,2016/02/15,1127,,12874765159967,,2765,,,794712612388,,,17159,,,,,,,,ethereum classic,etc
201,2016/02/16,1128,,12696234323475,,2749,,,789639709927,,,17549,,,,,,,,ethereum classic,etc
202,2016/02/17,1265,,12721918819636,,2698,,,770078994275,,,19990,,,,,,,,ethereum classic,etc
203,2016/02/18,1109,,12182109035011,,2726,,,750945258002,,,16969,,,,,,,,ethereum classic,etc
204,2016/02/19,1157,,12651425826479,,2653,,,794783219653,,,18412,,,,,,,,ethereum classic,etc
205,2016/02/20,1046,,12814163599943,,2526,,,800295691793,,,16714,,,,,,,,ethereum classic,etc
206,2016/02/21,1051,,12958930145498,,3466,,,808846880926,,,17119,,,,,,,,ethereum classic,etc
207,2016/02/22,1090,,13431503887479,,3034,,,844642383440,,,18190,,,,,,,,ethereum classic,etc
208,2016/02/23,1117,,13783585059878,,2987,,,849490910313,,,18482,,,,,,,,ethereum classic,etc
209,2016/02/24,1109,,13623470026221,,2886,,,846587713730,,,19540,,,,,,,,ethereum classic,etc
210,2016/02/25,1114,,13573804476023,,3283,,,855874001111,,,19503,,,,,,,,ethereum classic,etc
211,2016/02/26,1289,,14049401938205,,2993,,,881651031093,,,21068,,,,,,,,ethereum classic,etc
212,2016/02/27,1102,,14564934405736,,3068,,,896853524619,,,18981,,,,,,,,ethereum classic,etc
213,2016/02/28,1091,,14737238949086,,3407,,,915812758040,,,19063,,,,,,,,ethereum classic,etc
214,2016/02/29,1175,,14936560617533,,4015,,,885965041543,,,20358,,,,,,,,ethereum classic,etc
215,2016/03/01,1157,,14453452049416,,4322,,,900562920443,,,21778,,,,,,,,ethereum classic,etc
216,2016/03/02,1199,,14989908705152,,4494,,,939133918966,,,23562,,,,,,,,ethereum classic,etc
