,date,transactions,block_size,active_addresses,av_transaction_size,confirmation_time,difficulty,sent_addresses,median_transaction_size,median_transaction_value,av_transaction_value,send_usd,google_trends,hashrate,fee_reward,top_100_percent,mining_profitability,market_cap,tweets,full_name,coin
3307,2018/01/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3308,2018/01/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3309,2018/01/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3310,2018/01/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3311,2018/01/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3312,2018/01/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3313,2018/01/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3314,2018/01/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3315,2018/01/31,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3316,2018/02/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3317,2018/02/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3318,2018/02/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3319,2018/02/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3320,2018/02/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3321,2018/02/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3322,2018/02/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3323,2018/02/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3324,2018/02/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3325,2018/02/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3326,2018/02/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3327,2018/02/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3328,2018/02/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3329,2018/02/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3330,2018/02/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3331,2018/02/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3332,2018/02/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3333,2018/02/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3334,2018/02/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3335,2018/02/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3336,2018/02/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3337,2018/02/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3338,2018/02/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3339,2018/02/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3340,2018/02/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3341,2018/02/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3342,2018/02/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3343,2018/02/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3344,2018/03/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3345,2018/03/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3346,2018/03/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3347,2018/03/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3348,2018/03/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3349,2018/03/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3350,2018/03/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3351,2018/03/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3352,2018/03/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3353,2018/03/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3354,2018/03/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3355,2018/03/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3356,2018/03/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3357,2018/03/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3358,2018/03/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3359,2018/03/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3360,2018/03/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3361,2018/03/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3362,2018/03/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3363,2018/03/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3364,2018/03/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3365,2018/03/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3366,2018/03/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3367,2018/03/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3368,2018/03/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3369,2018/03/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3370,2018/03/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3371,2018/03/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3372,2018/03/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3373,2018/03/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3374,2018/03/31,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3375,2018/04/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3376,2018/04/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3377,2018/04/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3378,2018/04/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3379,2018/04/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3380,2018/04/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3381,2018/04/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3382,2018/04/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3383,2018/04/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3384,2018/04/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3385,2018/04/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3386,2018/04/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3387,2018/04/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3388,2018/04/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3389,2018/04/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3390,2018/04/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3391,2018/04/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3392,2018/04/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3393,2018/04/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3394,2018/04/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3395,2018/04/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3396,2018/04/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3397,2018/04/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3398,2018/04/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3399,2018/04/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3400,2018/04/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3401,2018/04/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3402,2018/04/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3403,2018/04/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3404,2018/04/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3405,2018/05/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3406,2018/05/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3407,2018/05/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3408,2018/05/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3409,2018/05/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3410,2018/05/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3411,2018/05/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3412,2018/05/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3413,2018/05/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3414,2018/05/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3415,2018/05/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3416,2018/05/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3417,2018/05/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3418,2018/05/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3419,2018/05/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3420,2018/05/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3421,2018/05/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3422,2018/05/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3423,2018/05/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3424,2018/05/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3425,2018/05/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3426,2018/05/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3427,2018/05/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3428,2018/05/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3429,2018/05/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3430,2018/05/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3431,2018/05/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3432,2018/05/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3433,2018/05/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3434,2018/05/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3435,2018/05/31,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3436,2018/06/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3437,2018/06/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3438,2018/06/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3439,2018/06/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3440,2018/06/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3441,2018/06/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3442,2018/06/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3443,2018/06/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3444,2018/06/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3445,2018/06/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3446,2018/06/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3447,2018/06/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3448,2018/06/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3449,2018/06/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3450,2018/06/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3451,2018/06/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3452,2018/06/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3453,2018/06/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3454,2018/06/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3455,2018/06/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3456,2018/06/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3457,2018/06/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3458,2018/06/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3459,2018/06/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3460,2018/06/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3461,2018/06/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3462,2018/06/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3463,2018/06/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3464,2018/06/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3465,2018/06/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3466,2018/07/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3467,2018/07/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3468,2018/07/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3469,2018/07/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3470,2018/07/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3471,2018/07/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3472,2018/07/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3473,2018/07/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3474,2018/07/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3475,2018/07/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3476,2018/07/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3477,2018/07/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3478,2018/07/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3479,2018/07/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3480,2018/07/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3481,2018/07/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3482,2018/07/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3483,2018/07/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3484,2018/07/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3485,2018/07/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3486,2018/07/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3487,2018/07/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3488,2018/07/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3489,2018/07/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3490,2018/07/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3491,2018/07/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3492,2018/07/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3493,2018/07/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3494,2018/07/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3495,2018/07/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3496,2018/07/31,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3497,2018/08/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3498,2018/08/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3499,2018/08/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3500,2018/08/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3501,2018/08/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3502,2018/08/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3503,2018/08/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3504,2018/08/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3505,2018/08/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3506,2018/08/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3507,2018/08/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3508,2018/08/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3509,2018/08/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3510,2018/08/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3511,2018/08/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3512,2018/08/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3513,2018/08/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3514,2018/08/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3515,2018/08/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3516,2018/08/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3517,2018/08/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3518,2018/08/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3519,2018/08/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3520,2018/08/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3521,2018/08/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3522,2018/08/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3523,2018/08/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3524,2018/08/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3525,2018/08/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3526,2018/08/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3527,2018/08/31,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3528,2018/09/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3529,2018/09/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3530,2018/09/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3531,2018/09/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3532,2018/09/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3533,2018/09/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3534,2018/09/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3535,2018/09/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3536,2018/09/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3537,2018/09/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3538,2018/09/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3539,2018/09/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3540,2018/09/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3541,2018/09/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3542,2018/09/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3543,2018/09/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3544,2018/09/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3545,2018/09/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3546,2018/09/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3547,2018/09/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3548,2018/09/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3549,2018/09/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3550,2018/09/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3551,2018/09/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3552,2018/09/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3553,2018/09/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3554,2018/09/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3555,2018/09/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3556,2018/09/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3557,2018/09/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3558,2018/10/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3559,2018/10/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3560,2018/10/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3561,2018/10/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3562,2018/10/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3563,2018/10/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3564,2018/10/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3565,2018/10/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3566,2018/10/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3567,2018/10/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3568,2018/10/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3569,2018/10/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3570,2018/10/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3571,2018/10/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3572,2018/10/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3573,2018/10/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3574,2018/10/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3575,2018/10/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3576,2018/10/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3577,2018/10/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3578,2018/10/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3579,2018/10/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3580,2018/10/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3581,2018/10/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3582,2018/10/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3583,2018/10/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3584,2018/10/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3585,2018/10/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3586,2018/10/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3587,2018/10/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3588,2018/10/31,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3589,2018/11/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3590,2018/11/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3591,2018/11/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3592,2018/11/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3593,2018/11/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3594,2018/11/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3595,2018/11/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3596,2018/11/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3597,2018/11/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3598,2018/11/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3599,2018/11/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3600,2018/11/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3601,2018/11/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3602,2018/11/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3603,2018/11/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3604,2018/11/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3605,2018/11/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3606,2018/11/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3607,2018/11/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3608,2018/11/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3609,2018/11/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3610,2018/11/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3611,2018/11/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3612,2018/11/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3613,2018/11/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3614,2018/11/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3615,2018/11/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3616,2018/11/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3617,2018/11/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3618,2018/11/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3619,2018/12/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3620,2018/12/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3621,2018/12/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3622,2018/12/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3623,2018/12/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3624,2018/12/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3625,2018/12/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3626,2018/12/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3627,2018/12/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3628,2018/12/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3629,2018/12/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3630,2018/12/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3631,2018/12/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3632,2018/12/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3633,2018/12/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3634,2018/12/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3635,2018/12/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3636,2018/12/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3637,2018/12/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3638,2018/12/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3639,2018/12/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3640,2018/12/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3641,2018/12/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3642,2018/12/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3643,2018/12/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3644,2018/12/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3645,2018/12/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3646,2018/12/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3647,2018/12/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3648,2018/12/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3649,2018/12/31,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3650,2019/01/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3651,2019/01/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3652,2019/01/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3653,2019/01/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3654,2019/01/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3655,2019/01/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3656,2019/01/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3657,2019/01/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3658,2019/01/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3659,2019/01/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3660,2019/01/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3661,2019/01/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3662,2019/01/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3663,2019/01/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3664,2019/01/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3665,2019/01/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3666,2019/01/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3667,2019/01/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3668,2019/01/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3669,2019/01/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3670,2019/01/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
3671,2019/01/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
