,date,transactions,difficulty,top_100_percent,av_transaction_value,median_transaction_value,send_usd,confirmation_time,sent_addresses,google_trends,market_cap,active_addresses,hashrate,median_transaction_size,fee_reward,block_size,mining_profitability,av_transaction_size,tweets,full_name,coin
340,2009/12/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
341,2009/12/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
342,2009/12/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
343,2009/12/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
344,2009/12/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
345,2009/12/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
346,2009/12/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
347,2009/12/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
348,2009/12/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
349,2009/12/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
350,2009/12/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
351,2009/12/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
352,2009/12/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
353,2009/12/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
354,2009/12/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
355,2009/12/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
356,2009/12/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
357,2009/12/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
358,2009/12/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
359,2009/12/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
360,2009/12/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
361,2009/12/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
362,2009/12/31,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
363,2010/01/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
364,2010/01/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
365,2010/01/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
366,2010/01/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
367,2010/01/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
368,2010/01/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
369,2010/01/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
370,2010/01/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
371,2010/01/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
372,2010/01/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
373,2010/01/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
374,2010/01/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
375,2010/01/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
376,2010/01/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
377,2010/01/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
378,2010/01/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
379,2010/01/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
380,2010/01/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
381,2010/01/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
382,2010/01/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
383,2010/01/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
384,2010/01/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
385,2010/01/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
386,2010/01/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
387,2010/01/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
388,2010/01/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
389,2010/01/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
390,2010/01/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
391,2010/01/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
392,2010/01/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
393,2010/01/31,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
394,2010/02/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
395,2010/02/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
396,2010/02/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
397,2010/02/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
398,2010/02/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
399,2010/02/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
400,2010/02/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
401,2010/02/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
402,2010/02/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
403,2010/02/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
404,2010/02/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
405,2010/02/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
406,2010/02/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
407,2010/02/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
408,2010/02/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
409,2010/02/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
410,2010/02/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
411,2010/02/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
412,2010/02/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
413,2010/02/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
414,2010/02/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
415,2010/02/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
416,2010/02/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
417,2010/02/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
418,2010/02/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
419,2010/02/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
420,2010/02/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
421,2010/02/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
422,2010/03/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
423,2010/03/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
424,2010/03/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
425,2010/03/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
426,2010/03/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
427,2010/03/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
428,2010/03/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
429,2010/03/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
430,2010/03/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
431,2010/03/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
432,2010/03/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
433,2010/03/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
434,2010/03/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
435,2010/03/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
436,2010/03/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
437,2010/03/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
438,2010/03/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
439,2010/03/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
440,2010/03/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
441,2010/03/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
442,2010/03/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
443,2010/03/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
444,2010/03/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
445,2010/03/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
446,2010/03/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
447,2010/03/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
448,2010/03/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
449,2010/03/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
450,2010/03/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
451,2010/03/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
452,2010/03/31,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
453,2010/04/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
454,2010/04/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
455,2010/04/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
456,2010/04/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
457,2010/04/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
458,2010/04/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
459,2010/04/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
460,2010/04/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
461,2010/04/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
462,2010/04/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
463,2010/04/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
464,2010/04/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
465,2010/04/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
466,2010/04/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
467,2010/04/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
468,2010/04/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
469,2010/04/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
470,2010/04/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
471,2010/04/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
472,2010/04/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
473,2010/04/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
474,2010/04/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
475,2010/04/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
476,2010/04/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
477,2010/04/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
478,2010/04/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
479,2010/04/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
480,2010/04/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
481,2010/04/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
482,2010/04/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
483,2010/05/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
484,2010/05/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
485,2010/05/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
486,2010/05/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
487,2010/05/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
488,2010/05/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
489,2010/05/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
490,2010/05/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
491,2010/05/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
492,2010/05/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
493,2010/05/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
494,2010/05/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
495,2010/05/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
496,2010/05/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
497,2010/05/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
498,2010/05/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
499,2010/05/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
500,2010/05/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
501,2010/05/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
502,2010/05/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
503,2010/05/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
504,2010/05/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
505,2010/05/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
506,2010/05/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
507,2010/05/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
508,2010/05/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
509,2010/05/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
510,2010/05/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
511,2010/05/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
512,2010/05/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
513,2010/05/31,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
514,2010/06/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
515,2010/06/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
516,2010/06/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
517,2010/06/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
518,2010/06/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
519,2010/06/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
520,2010/06/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
521,2010/06/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
522,2010/06/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
523,2010/06/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
524,2010/06/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
525,2010/06/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
526,2010/06/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
527,2010/06/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
528,2010/06/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
529,2010/06/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
530,2010/06/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
531,2010/06/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
532,2010/06/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
533,2010/06/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
534,2010/06/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
535,2010/06/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
536,2010/06/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
537,2010/06/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
538,2010/06/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
539,2010/06/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
540,2010/06/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
541,2010/06/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
542,2010/06/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
543,2010/06/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
544,2010/07/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
545,2010/07/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
546,2010/07/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
547,2010/07/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
548,2010/07/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
549,2010/07/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
550,2010/07/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
551,2010/07/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
552,2010/07/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
553,2010/07/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
554,2010/07/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
555,2010/07/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
556,2010/07/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
557,2010/07/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
558,2010/07/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
559,2010/07/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
560,2010/07/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
561,2010/07/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
562,2010/07/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
563,2010/07/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
564,2010/07/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
565,2010/07/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
566,2010/07/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
567,2010/07/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
568,2010/07/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
569,2010/07/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
570,2010/07/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
571,2010/07/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
572,2010/07/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
573,2010/07/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
574,2010/07/31,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
575,2010/08/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
576,2010/08/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
577,2010/08/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
578,2010/08/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
579,2010/08/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
580,2010/08/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
581,2010/08/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
582,2010/08/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
583,2010/08/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
584,2010/08/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
585,2010/08/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
586,2010/08/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
587,2010/08/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
588,2010/08/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
589,2010/08/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
590,2010/08/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
591,2010/08/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
592,2010/08/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
593,2010/08/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
594,2010/08/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
595,2010/08/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
596,2010/08/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
597,2010/08/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
598,2010/08/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
599,2010/08/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
600,2010/08/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
601,2010/08/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
602,2010/08/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
603,2010/08/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
604,2010/08/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
605,2010/08/31,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
606,2010/09/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
607,2010/09/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
608,2010/09/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
609,2010/09/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
610,2010/09/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
611,2010/09/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
612,2010/09/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
613,2010/09/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
614,2010/09/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
615,2010/09/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
616,2010/09/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
617,2010/09/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
618,2010/09/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
619,2010/09/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
620,2010/09/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
621,2010/09/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
622,2010/09/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
623,2010/09/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
624,2010/09/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
625,2010/09/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
626,2010/09/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
627,2010/09/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
628,2010/09/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
629,2010/09/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
630,2010/09/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
631,2010/09/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
632,2010/09/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
633,2010/09/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
634,2010/09/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
635,2010/09/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
636,2010/10/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
637,2010/10/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
638,2010/10/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
639,2010/10/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
640,2010/10/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
641,2010/10/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
642,2010/10/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
643,2010/10/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
644,2010/10/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
645,2010/10/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
646,2010/10/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
647,2010/10/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
648,2010/10/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
649,2010/10/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
650,2010/10/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
651,2010/10/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
652,2010/10/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
653,2010/10/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
654,2010/10/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
655,2010/10/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
656,2010/10/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
657,2010/10/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
658,2010/10/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
659,2010/10/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
660,2010/10/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
661,2010/10/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
662,2010/10/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
663,2010/10/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
664,2010/10/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
665,2010/10/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
666,2010/10/31,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
667,2010/11/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
668,2010/11/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
669,2010/11/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
670,2010/11/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
671,2010/11/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
672,2010/11/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
673,2010/11/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
674,2010/11/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
675,2010/11/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
676,2010/11/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
677,2010/11/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
678,2010/11/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
679,2010/11/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
680,2010/11/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
681,2010/11/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
682,2010/11/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
683,2010/11/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
684,2010/11/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
685,2010/11/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
686,2010/11/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
687,2010/11/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
688,2010/11/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
689,2010/11/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
690,2010/11/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
691,2010/11/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
692,2010/11/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
693,2010/11/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
694,2010/11/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
