,transactions,top_100_percent,sent_addresses,difficulty,google_trends,median_transaction_size,av_transaction_size,mining_profitability,hashrate,fee_reward,date,tweets,median_transaction_value,active_addresses,block_size,confirmation_time,market_cap,send_usd,av_transaction_value,full_name,coin
0,,,,,,,,,,,2014/04/09,20,,,,,,,,potcoin,potcoin
1,,,,,,,,,,,2014/04/10,25,,,,,,,,potcoin,potcoin
2,,,,,,,,,,,2014/04/11,21,,,,,,,,potcoin,potcoin
3,,,,,,,,,,,2014/04/12,31,,,,,,,,potcoin,potcoin
4,,,,,,,,,,,2014/04/13,47,,,,,,,,potcoin,potcoin
5,,,,,,,,,,,2014/04/14,37,,,,,,,,potcoin,potcoin
6,,,,,,,,,,,2014/04/15,33,,,,,,,,potcoin,potcoin
7,,,,,,,,,,,2014/04/16,26,,,,,,,,potcoin,potcoin
8,,,,,,,,,,,2014/04/17,117,,,,,,,,potcoin,potcoin
9,,,,,,,,,,,2014/04/18,201,,,,,,,,potcoin,potcoin
10,,,,,,,,,,,2014/04/19,158,,,,,1233606,,,potcoin,potcoin
11,,,,,,,,,,,2014/04/20,160,,,,,972850,,,potcoin,potcoin
12,,,,,,,,,,,2014/04/21,150,,,,,711846,,,potcoin,potcoin
13,,,,,,,,,,,2014/04/22,30,,,,,681510,,,potcoin,potcoin
14,,,,,,,,,,,2014/04/23,21,,,,,541516,,,potcoin,potcoin
15,,,,,,,,,,,2014/04/24,21,,,,,499976,,,potcoin,potcoin
16,,,,,,,,,,,2014/04/25,24,,,,,476208,,,potcoin,potcoin
17,,,,,,,,,,,2014/04/26,23,,,,,438717,,,potcoin,potcoin
18,,,,,,,,,,,2014/04/27,51,,,,,460044,,,potcoin,potcoin
19,,,,,,,,,,,2014/04/28,37,,,,,456387,,,potcoin,potcoin
20,,,,,,,,,,,2014/04/29,29,,,,,443120,,,potcoin,potcoin
21,,,,,,,,,,,2014/04/30,23,,,,,439600,,,potcoin,potcoin
22,,,,,,,,,,,2014/05/01,29,,,,,416568,,,potcoin,potcoin
23,,,,,,,,,,,2014/05/02,12,,,,,398132,,,potcoin,potcoin
24,,,,,,,,,,,2014/05/03,22,,,,,362473,,,potcoin,potcoin
25,,,,,,,,,,,2014/05/04,30,,,,,313608,,,potcoin,potcoin
26,,,,,,,,,,,2014/05/05,29,,,,,330994,,,potcoin,potcoin
27,,,,,,,,,,,2014/05/06,19,,,,,323583,,,potcoin,potcoin
28,,,,,,,,,,,2014/05/07,18,,,,,353627,,,potcoin,potcoin
29,,,,,,,,,,,2014/05/08,27,,,,,347290,,,potcoin,potcoin
30,,,,,,,,,,,2014/05/09,43,,,,,334857,,,potcoin,potcoin
31,,,,,,,,,,,2014/05/10,56,,,,,321495,,,potcoin,potcoin
32,,,,,,,,,,,2014/05/11,33,,,,,283489,,,potcoin,potcoin
33,,,,,,,,,,,2014/05/12,32,,,,,266775,,,potcoin,potcoin
34,,,,,,,,,,,2014/05/13,41,,,,,276709,,,potcoin,potcoin
35,,,,,,,,,,,2014/05/14,66,,,,,null,,,potcoin,potcoin
36,,,,,,,,,,,2014/05/15,95,,,,,301267,,,potcoin,potcoin
37,,,,,,,,,,,2014/05/16,26,,,,,300825,,,potcoin,potcoin
38,,,,,,,,,,,2014/05/17,15,,,,,301968,,,potcoin,potcoin
39,,,,,,,,,,,2014/05/18,111,,,,,291099,,,potcoin,potcoin
40,,,,,,,,,,,2014/05/19,37,,,,,293418,,,potcoin,potcoin
41,,,,,,,,,,,2014/05/20,21,,,,,297803,,,potcoin,potcoin
42,,,,,,,,,,,2014/05/21,31,,,,,264927,,,potcoin,potcoin
43,,,,,,,,,,,2014/05/22,68,,,,,260503,,,potcoin,potcoin
44,,,,,,,,,,,2014/05/23,63,,,,,255393,,,potcoin,potcoin
45,,,,,,,,,,,2014/05/24,32,,,,,226250,,,potcoin,potcoin
46,,,,,,,,,,,2014/05/25,52,,,,,305226,,,potcoin,potcoin
47,,,,,,,,,,,2014/05/26,174,,,,,640210,,,potcoin,potcoin
48,,,,,,,,,,,2014/05/27,125,,,,,693714,,,potcoin,potcoin
49,,,,,,,,,,,2014/05/28,100,,,,,425077,,,potcoin,potcoin
50,,,,,,,,,,,2014/05/29,73,,,,,418072,,,potcoin,potcoin
51,,,,,,,,,,,2014/05/30,127,,,,,468026,,,potcoin,potcoin
52,,,,,,,,,,,2014/05/31,91,,,,,653348,,,potcoin,potcoin
53,,,,,,,,,,,2014/06/01,56,,,,,707397,,,potcoin,potcoin
54,,,,,,,,,,,2014/06/02,48,,,,,613221,,,potcoin,potcoin
55,,,,,,,,,,,2014/06/03,47,,,,,641122,,,potcoin,potcoin
56,,,,,,,,,,,2014/06/04,68,,,,,648110,,,potcoin,potcoin
57,,,,,,,,,,,2014/06/05,77,,,,,717253,,,potcoin,potcoin
58,,,,,,,,,,,2014/06/06,56,,,,,790633,,,potcoin,potcoin
59,,,,,,,,,,,2014/06/07,63,,,,,821089,,,potcoin,potcoin
60,,,,,,,,,,,2014/06/08,91,,,,,987785,,,potcoin,potcoin
61,,,,,,,,,,,2014/06/09,51,,,,,1018796,,,potcoin,potcoin
62,,,,,,,,,,,2014/06/10,68,,,,,1004612,,,potcoin,potcoin
63,,,,,,,,,,,2014/06/11,46,,,,,897043,,,potcoin,potcoin
64,,,,,,,,,,,2014/06/12,64,,,,,864012,,,potcoin,potcoin
65,,,,,,,,,,,2014/06/13,123,,,,,966780,,,potcoin,potcoin
66,,,,,,,,,,,2014/06/14,188,,,,,1046332,,,potcoin,potcoin
67,,,,,,,,,,,2014/06/15,154,,,,,1156785,,,potcoin,potcoin
68,,,,,,,,,,,2014/06/16,135,,,,,1285310,,,potcoin,potcoin
69,,,,,,,,,,,2014/06/17,173,,,,,1515810,,,potcoin,potcoin
70,,,,,,,,,,,2014/06/18,162,,,,,1825411,,,potcoin,potcoin
71,,,,,,,,,,,2014/06/19,129,,,,,1443291,,,potcoin,potcoin
72,,,,,,,,,,,2014/06/20,83,,,,,1281170,,,potcoin,potcoin
73,,,,,,,,,,,2014/06/21,111,,,,,1391985,,,potcoin,potcoin
74,,,,,,,,,,,2014/06/22,142,,,,,1399077,,,potcoin,potcoin
75,,,,,,,,,,,2014/06/23,71,,,,,1203503,,,potcoin,potcoin
76,,,,,,,,,,,2014/06/24,95,,,,,1229699,,,potcoin,potcoin
77,,,,,,,,,,,2014/06/25,81,,,,,null,,,potcoin,potcoin
78,,,,,,,,,,,2014/06/26,139,,,,,null,,,potcoin,potcoin
79,,,,,,,,,,,2014/06/27,115,,,,,null,,,potcoin,potcoin
80,,,,,,,,,,,2014/06/28,87,,,,,null,,,potcoin,potcoin
81,,,,,,,,,,,2014/06/29,125,,,,,1855781,,,potcoin,potcoin
82,,,,,,,,,,,2014/06/30,73,,,,,1879158,,,potcoin,potcoin
83,,,,,,,,,,,2014/07/01,100,,,,,1832134,,,potcoin,potcoin
84,,,,,,,,,,,2014/07/02,85,,,,,1607404,,,potcoin,potcoin
85,,,,,,,,,,,2014/07/03,99,,,,,1536792,,,potcoin,potcoin
86,,,,,,,,,,,2014/07/04,78,,,,,1487615,,,potcoin,potcoin
87,,,,,,,,,,,2014/07/05,82,,,,,1387611,,,potcoin,potcoin
88,,,,,,,,,,,2014/07/06,104,,,,,1431870,,,potcoin,potcoin
89,,,,,,,,,,,2014/07/07,132,,,,,1348173,,,potcoin,potcoin
90,,,,,,,,,,,2014/07/08,103,,,,,1330179,,,potcoin,potcoin
91,,,,,,,,,,,2014/07/09,113,,,,,1355125,,,potcoin,potcoin
92,,,,,,,,,,,2014/07/10,83,,,,,1346217,,,potcoin,potcoin
93,,,,,,,,,,,2014/07/11,59,,,,,1364314,,,potcoin,potcoin
94,,,,,,,,,,,2014/07/12,56,,,,,1385533,,,potcoin,potcoin
95,,,,,,,,,,,2014/07/13,102,,,,,1411659,,,potcoin,potcoin
96,,,,,,,,,,,2014/07/14,119,,,,,1411905,,,potcoin,potcoin
97,,,,,,,,,,,2014/07/15,225,,,,,1367601,,,potcoin,potcoin
98,,,,,,,,,,,2014/07/16,114,,,,,1264416,,,potcoin,potcoin
99,,,,,,,,,,,2014/07/17,82,,,,,1268787,,,potcoin,potcoin
100,,,,,,,,,,,2014/07/18,158,,,,,1278151,,,potcoin,potcoin
101,,,,,,,,,,,2014/07/19,76,,,,,1260890,,,potcoin,potcoin
102,,,,,,,,,,,2014/07/20,68,,,,,1253102,,,potcoin,potcoin
103,,,,,,,,,,,2014/07/21,124,,,,,1085339,,,potcoin,potcoin
104,,,,,,,,,,,2014/07/22,140,,,,,1092779,,,potcoin,potcoin
105,,,,,,,,,,,2014/07/23,146,,,,,1142662,,,potcoin,potcoin
106,,,,,,,,,,,2014/07/24,146,,,,,1193920,,,potcoin,potcoin
107,,,,,,,,,,,2014/07/25,115,,,,,1066421,,,potcoin,potcoin
108,,,,,,,,,,,2014/07/26,122,,,,,1032765,,,potcoin,potcoin
109,,,,,,,,,,,2014/07/27,120,,,,,925859,,,potcoin,potcoin
110,,,,,,,,,,,2014/07/28,137,,,,,903963,,,potcoin,potcoin
111,,,,,,,,,,,2014/07/29,131,,,,,862628,,,potcoin,potcoin
112,,,,,,,,,,,2014/07/30,85,,,,,758791,,,potcoin,potcoin
113,,,,,,,,,,,2014/07/31,209,,,,,819330,,,potcoin,potcoin
114,,,,,,,,,,,2014/08/01,142,,,,,819649,,,potcoin,potcoin
115,,,,,,,,,,,2014/08/02,129,,,,,919811,,,potcoin,potcoin
116,,,,,,,,,,,2014/08/03,113,,,,,1001687,,,potcoin,potcoin
117,,,,,,,,,,,2014/08/04,97,,,,,998948,,,potcoin,potcoin
118,,,,,,,,,,,2014/08/05,128,,,,,886668,,,potcoin,potcoin
119,,,,,,,,,,,2014/08/06,127,,,,,835039,,,potcoin,potcoin
120,,,,,,,,,,,2014/08/07,158,,,,,801753,,,potcoin,potcoin
121,,,,,,,,,,,2014/08/08,170,,,,,795064,,,potcoin,potcoin
122,,,,,,,,,,,2014/08/09,171,,,,,803409,,,potcoin,potcoin
123,,,,,,,,,,,2014/08/10,168,,,,,793304,,,potcoin,potcoin
124,,,,,,,,,,,2014/08/11,209,,,,,708713,,,potcoin,potcoin
125,,,,,,,,,,,2014/08/12,134,,,,,698945,,,potcoin,potcoin
126,,,,,,,,,,,2014/08/13,123,,,,,694332,,,potcoin,potcoin
127,,,,,,,,,,,2014/08/14,105,,,,,663763,,,potcoin,potcoin
128,,,,,,,,,,,2014/08/15,165,,,,,694703,,,potcoin,potcoin
129,,,,,,,,,,,2014/08/16,63,,,,,710492,,,potcoin,potcoin
130,,,,,,,,,,,2014/08/17,107,,,,,694693,,,potcoin,potcoin
131,,,,,,,,,,,2014/08/18,90,,,,,620818,,,potcoin,potcoin
132,,,,,,,,,,,2014/08/19,107,,,,,610709,,,potcoin,potcoin
133,,,,,,,,,,,2014/08/20,79,,,,,634904,,,potcoin,potcoin
134,,,,,,,,,,,2014/08/21,134,,,,,698472,,,potcoin,potcoin
135,,,,,,,,,,,2014/08/22,117,,,,,685393,,,potcoin,potcoin
136,,,,,,,,,,,2014/08/23,98,,,,,651473,,,potcoin,potcoin
137,,,,,,,,,,,2014/08/24,115,,,,,643198,,,potcoin,potcoin
138,,,,,,,,,,,2014/08/25,99,,,,,629088,,,potcoin,potcoin
139,,,,,,,,,,,2014/08/26,194,,,,,667583,,,potcoin,potcoin
140,,,,,,,,,,,2014/08/27,176,,,,,695181,,,potcoin,potcoin
141,,,,,,,,,,,2014/08/28,93,,,,,678658,,,potcoin,potcoin
142,,,,,,,,,,,2014/08/29,111,,,,,656741,,,potcoin,potcoin
143,,,,,,,,,,,2014/08/30,null,,,,,642647,,,potcoin,potcoin
144,,,,,,,,,,,2014/08/31,102,,,,,621523,,,potcoin,potcoin
145,,,,,,,,,,,2014/09/01,102,,,,,254873,,,potcoin,potcoin
146,,,,,,,,,,,2014/09/02,109,,,,,3.75E-11,,,potcoin,potcoin
147,,,,,,,,,,,2014/09/03,151,,,,,3.68E-11,,,potcoin,potcoin
148,,,,,,,,,,,2014/09/04,161,,,,,3.64E-11,,,potcoin,potcoin
149,,,,,,,,,,,2014/09/05,132,,,,,3.89E-11,,,potcoin,potcoin
150,,,,,,,,,,,2014/09/06,98,,,,,3.83E-11,,,potcoin,potcoin
151,,,,,,,,,,,2014/09/07,77,,,,,3.77E-11,,,potcoin,potcoin
152,,,,,,,,,,,2014/09/08,153,,,,,3.64E-11,,,potcoin,potcoin
153,,,,,,,,,,,2014/09/09,68,,,,,3.65E-11,,,potcoin,potcoin
154,,,,,,,,,,,2014/09/10,73,,,,,3.79E-11,,,potcoin,potcoin
155,,,,,,,,,,,2014/09/11,156,,,,,3.86E-11,,,potcoin,potcoin
156,,,,,,,,,,,2014/09/12,196,,,,,4.23E-11,,,potcoin,potcoin
157,,,,,,,,,,,2014/09/13,206,,,,,4.03E-11,,,potcoin,potcoin
158,,,,,,,,,,,2014/09/14,105,,,,,3.87E-11,,,potcoin,potcoin
159,,,,,,,,,,,2014/09/15,136,,,,,3.76E-11,,,potcoin,potcoin
160,,,,,,,,,,,2014/09/16,117,,,,,3.72E-11,,,potcoin,potcoin
161,,,,,,,,,,,2014/09/17,124,,,,,3.63E-11,,,potcoin,potcoin
162,,,,,,,,,,,2014/09/18,121,,,,,3.49E-11,,,potcoin,potcoin
163,,,,,,,,,,,2014/09/19,107,,,,,3.21E-11,,,potcoin,potcoin
164,,,,,,,,,,,2014/09/20,149,,,,,3.14E-11,,,potcoin,potcoin
165,,,,,,,,,,,2014/09/21,148,,,,,2.92E-11,,,potcoin,potcoin
166,,,,,,,,,,,2014/09/22,88,,,,,2.85E-11,,,potcoin,potcoin
167,,,,,,,,,,,2014/09/23,142,,,,,2.85E-11,,,potcoin,potcoin
168,,,,,,,,,,,2014/09/24,203,,,,,3.01E-11,,,potcoin,potcoin
169,,,,,,,,,,,2014/09/25,227,,,,,2.9E-11,,,potcoin,potcoin
170,,,,,,,,,,,2014/09/26,235,,,,,2.88E-11,,,potcoin,potcoin
171,,,,,,,,,,,2014/09/27,210,,,,,2.91E-11,,,potcoin,potcoin
172,,,,,,,,,,,2014/09/28,176,,,,,329982,,,potcoin,potcoin
173,,,,,,,,,,,2014/09/29,175,,,,,428345,,,potcoin,potcoin
174,,,,,,,,,,,2014/09/30,215,,,,,424901,,,potcoin,potcoin
175,,,,,,,,,,,2014/10/01,162,,,,,435545,,,potcoin,potcoin
176,,,,,,,,,,,2014/10/02,112,,,,,422202,,,potcoin,potcoin
177,,,,,,,,,,,2014/10/03,111,,,,,408664,,,potcoin,potcoin
178,,,,,,,,,,,2014/10/04,125,,,,,376783,,,potcoin,potcoin
179,,,,,,,,,,,2014/10/05,98,,,,,334592,,,potcoin,potcoin
180,,,,,,,,,,,2014/10/06,126,,,,,338821,,,potcoin,potcoin
181,,,,,,,,,,,2014/10/07,144,,,,,321241,,,potcoin,potcoin
182,,,,,,,,,,,2014/10/08,141,,,,,315194,,,potcoin,potcoin
183,,,,,,,,,,,2014/10/09,115,,,,,335158,,,potcoin,potcoin
184,,,,,,,,,,,2014/10/10,119,,,,,328661,,,potcoin,potcoin
185,,,,,,,,,,,2014/10/11,159,,,,,395534,,,potcoin,potcoin
186,,,,,,,,,,,2014/10/12,96,,,,,423684,,,potcoin,potcoin
187,,,,,,,,,,,2014/10/13,120,,,,,412521,,,potcoin,potcoin
188,,,,,,,,,,,2014/10/14,148,,,,,431141,,,potcoin,potcoin
189,,,,,,,,,,,2014/10/15,154,,,,,466166,,,potcoin,potcoin
190,,,,,,,,,,,2014/10/16,145,,,,,542648,,,potcoin,potcoin
191,,,,,,,,,,,2014/10/17,127,,,,,596534,,,potcoin,potcoin
192,,,,,,,,,,,2014/10/18,171,,,,,651139,,,potcoin,potcoin
193,,,,,,,,,,,2014/10/19,83,,,,,619790,,,potcoin,potcoin
194,,,,,,,,,,,2014/10/20,104,,,,,597431,,,potcoin,potcoin
195,,,,,,,,,,,2014/10/21,106,,,,,603240,,,potcoin,potcoin
196,,,,,,,,,,,2014/10/22,148,,,,,602165,,,potcoin,potcoin
197,,,,,,,,,,,2014/10/23,92,,,,,571873,,,potcoin,potcoin
198,,,,,,,,,,,2014/10/24,50,,,,,546465,,,potcoin,potcoin
199,,,,,,,,,,,2014/10/25,102,,,,,543402,,,potcoin,potcoin
200,,,,,,,,,,,2014/10/26,135,,,,,533054,,,potcoin,potcoin
201,,,,,,,,,,,2014/10/27,83,,,,,499206,,,potcoin,potcoin
202,,,,,,,,,,,2014/10/28,116,,,,,492258,,,potcoin,potcoin
203,,,,,,,,,,,2014/10/29,91,,,,,442325,,,potcoin,potcoin
204,,,,,,,,,,,2014/10/30,115,,,,,413772,,,potcoin,potcoin
205,,,,,,,,,,,2014/10/31,58,,,,,400293,,,potcoin,potcoin
206,,,,,,,,,,,2014/11/01,71,,,,,374042,,,potcoin,potcoin
207,,,,,,,,,,,2014/11/02,58,,,,,365357,,,potcoin,potcoin
208,,,,,,,,,,,2014/11/03,47,,,,,373153,,,potcoin,potcoin
209,,,,,,,,,,,2014/11/04,78,,,,,364081,,,potcoin,potcoin
210,,,,,,,,,,,2014/11/05,75,,,,,365801,,,potcoin,potcoin
211,,,,,,,,,,,2014/11/06,68,,,,,374310,,,potcoin,potcoin
212,,,,,,,,,,,2014/11/07,75,,,,,387802,,,potcoin,potcoin
213,,,,,,,,,,,2014/11/08,74,,,,,370694,,,potcoin,potcoin
214,,,,,,,,,,,2014/11/09,120,,,,,370981,,,potcoin,potcoin
215,,,,,,,,,,,2014/11/10,130,,,,,384189,,,potcoin,potcoin
216,,,,,,,,,,,2014/11/11,116,,,,,393439,,,potcoin,potcoin
217,,,,,,,,,,,2014/11/12,101,,,,,413289,,,potcoin,potcoin
218,,,,,,,,,,,2014/11/13,79,,,,,439115,,,potcoin,potcoin
219,,,,,,,,,,,2014/11/14,76,,,,,379532,,,potcoin,potcoin
220,,,,,,,,,,,2014/11/15,74,,,,,374528,,,potcoin,potcoin
221,,,,,,,,,,,2014/11/16,234,,,,,359902,,,potcoin,potcoin
222,,,,,,,,,,,2014/11/17,109,,,,,375240,,,potcoin,potcoin
223,,,,,,,,,,,2014/11/18,114,,,,,363812,,,potcoin,potcoin
224,,,,,,,,,,,2014/11/19,85,,,,,353563,,,potcoin,potcoin
225,,,,,,,,,,,2014/11/20,78,,,,,317945,,,potcoin,potcoin
226,,,,,,,,,,,2014/11/21,90,,,,,304333,,,potcoin,potcoin
227,,,,,,,,,,,2014/11/22,109,,,,,306649,,,potcoin,potcoin
228,,,,,,,,,,,2014/11/23,130,,,,,298365,,,potcoin,potcoin
229,,,,,,,,,,,2014/11/24,150,,,,,297655,,,potcoin,potcoin
230,,,,,,,,,,,2014/11/25,100,,,,,295705,,,potcoin,potcoin
231,,,,,,,,,,,2014/11/26,100,,,,,292296,,,potcoin,potcoin
232,,,,,,,,,,,2014/11/27,159,,,,,300062,,,potcoin,potcoin
233,,,,,,,,,,,2014/11/28,119,,,,,304349,,,potcoin,potcoin
234,,,,,,,,,,,2014/11/29,69,,,,,307387,,,potcoin,potcoin
235,,,,,,,,,,,2014/11/30,78,,,,,316773,,,potcoin,potcoin
236,,,,,,,,,,,2014/12/01,96,,,,,300402,,,potcoin,potcoin
237,,,,,,,,,,,2014/12/02,110,,,,,299092,,,potcoin,potcoin
238,,,,,,,,,,,2014/12/03,99,,,,,279202,,,potcoin,potcoin
239,,,,,,,,,,,2014/12/04,79,,,,,270409,,,potcoin,potcoin
240,,,,,,,,,,,2014/12/05,134,,,,,266597,,,potcoin,potcoin
241,,,,,,,,,,,2014/12/06,140,,,,,278317,,,potcoin,potcoin
242,,,,,,,,,,,2014/12/07,98,,,,,275560,,,potcoin,potcoin
243,,,,,,,,,,,2014/12/08,71,,,,,286847,,,potcoin,potcoin
244,,,,,,,,,,,2014/12/09,57,,,,,272665,,,potcoin,potcoin
245,,,,,,,,,,,2014/12/10,73,,,,,255716,,,potcoin,potcoin
246,,,,,,,,,,,2014/12/11,71,,,,,248353,,,potcoin,potcoin
247,,,,,,,,,,,2014/12/12,46,,,,,234048,,,potcoin,potcoin
248,,,,,,,,,,,2014/12/13,39,,,,,239536,,,potcoin,potcoin
249,,,,,,,,,,,2014/12/14,63,,,,,250277,,,potcoin,potcoin
250,,,,,,,,,,,2014/12/15,51,,,,,239793,,,potcoin,potcoin
251,,,,,,,,,,,2014/12/16,47,,,,,221243,,,potcoin,potcoin
252,,,,,,,,,,,2014/12/17,51,,,,,210874,,,potcoin,potcoin
253,,,,,,,,,,,2014/12/18,42,,,,,206611,,,potcoin,potcoin
254,,,,,,,,,,,2014/12/19,50,,,,,204745,,,potcoin,potcoin
255,,,,,,,,,,,2014/12/20,41,,,,,206884,,,potcoin,potcoin
256,,,,,,,,,,,2014/12/21,54,,,,,199659,,,potcoin,potcoin
257,,,,,,,,,,,2014/12/22,44,,,,,193547,,,potcoin,potcoin
258,,,,,,,,,,,2014/12/23,40,,,,,219112,,,potcoin,potcoin
259,,,,,,,,,,,2014/12/24,45,,,,,205816,,,potcoin,potcoin
260,,,,,,,,,,,2014/12/25,54,,,,,180244,,,potcoin,potcoin
261,,,,,,,,,,,2014/12/26,40,,,,,175717,,,potcoin,potcoin
262,,,,,,,,,,,2014/12/27,44,,,,,168310,,,potcoin,potcoin
263,,,,,,,,,,,2014/12/28,59,,,,,171063,,,potcoin,potcoin
264,,,,,,,,,,,2014/12/29,35,,,,,169144,,,potcoin,potcoin
265,,,,,,,,,,,2014/12/30,41,,,,,171617,,,potcoin,potcoin
266,,,,,,,,,,,2014/12/31,50,,,,,176009,,,potcoin,potcoin
267,,,,,,,,,,,2015/01/01,56,,,,,184874,,,potcoin,potcoin
268,,,,,,,,,,,2015/01/02,16,,,,,187909,,,potcoin,potcoin
269,,,,,,,,,,,2015/01/03,null,,,,,180069,,,potcoin,potcoin
270,,,,,,,,,,,2015/01/04,11,,,,,161329,,,potcoin,potcoin
271,,,,,,,,,,,2015/01/05,61,,,,,161612,,,potcoin,potcoin
272,,,,,,,,,,,2015/01/06,64,,,,,165916,,,potcoin,potcoin
273,,,,,,,,,,,2015/01/07,73,,,,,195357,,,potcoin,potcoin
274,,,,,,,,,,,2015/01/08,119,,,,,275887,,,potcoin,potcoin
275,,,,,,,,,,,2015/01/09,63,,,,,332597,,,potcoin,potcoin
276,,,,,,,,,,,2015/01/10,83,,,,,283059,,,potcoin,potcoin
277,,,,,,,,,,,2015/01/11,50,,,,,280176,,,potcoin,potcoin
278,,,,,,,,,,,2015/01/12,46,,,,,258844,,,potcoin,potcoin
279,,,,,,,,,,,2015/01/13,44,,,,,216865,,,potcoin,potcoin
280,,,,,,,,,,,2015/01/14,60,,,,,166045,,,potcoin,potcoin
281,,,,,,,,,,,2015/01/15,52,,,,,166084,,,potcoin,potcoin
282,,,,,,,,,,,2015/01/16,49,,,,,149423,,,potcoin,potcoin
283,,,,,,,,,,,2015/01/17,60,,,,,147678,,,potcoin,potcoin
284,,,,,,,,,,,2015/01/18,69,,,,,184754,,,potcoin,potcoin
285,,,,,,,,,,,2015/01/19,73,,,,,222127,,,potcoin,potcoin
286,,,,,,,,,,,2015/01/20,78,,,,,221147,,,potcoin,potcoin
287,,,,,,,,,,,2015/01/21,154,,,,,261061,,,potcoin,potcoin
288,,,,,,,,,,,2015/01/22,138,,,,,291623,,,potcoin,potcoin
289,,,,,,,,,,,2015/01/23,42,,,,,275743,,,potcoin,potcoin
290,,,,,,,,,,,2015/01/24,48,,,,,290148,,,potcoin,potcoin
291,,,,,,,,,,,2015/01/25,60,,,,,295537,,,potcoin,potcoin
292,,,,,,,,,,,2015/01/26,59,,,,,309769,,,potcoin,potcoin
293,,,,,,,,,,,2015/01/27,95,,,,,297088,,,potcoin,potcoin
294,,,,,,,,,,,2015/01/28,74,,,,,296112,,,potcoin,potcoin
295,,,,,,,,,,,2015/01/29,50,,,,,268699,,,potcoin,potcoin
296,,,,,,,,,,,2015/01/30,77,,,,,264870,,,potcoin,potcoin
297,,,,,,,,,,,2015/01/31,70,,,,,266540,,,potcoin,potcoin
298,,,,,,,,,,,2015/02/01,101,,,,,264950,,,potcoin,potcoin
299,,,,,,,,,,,2015/02/02,59,,,,,265635,,,potcoin,potcoin
300,,,,,,,,,,,2015/02/03,62,,,,,274207,,,potcoin,potcoin
301,,,,,,,,,,,2015/02/04,94,,,,,252857,,,potcoin,potcoin
302,,,,,,,,,,,2015/02/05,70,,,,,238572,,,potcoin,potcoin
303,,,,,,,,,,,2015/02/06,65,,,,,220747,,,potcoin,potcoin
304,,,,,,,,,,,2015/02/07,57,,,,,221102,,,potcoin,potcoin
305,,,,,,,,,,,2015/02/08,75,,,,,233705,,,potcoin,potcoin
306,,,,,,,,,,,2015/02/09,51,,,,,224275,,,potcoin,potcoin
307,,,,,,,,,,,2015/02/10,61,,,,,235739,,,potcoin,potcoin
308,,,,,,,,,,,2015/02/11,40,,,,,240577,,,potcoin,potcoin
309,,,,,,,,,,,2015/02/12,63,,,,,230658,,,potcoin,potcoin
310,,,,,,,,,,,2015/02/13,63,,,,,237638,,,potcoin,potcoin
311,,,,,,,,,,,2015/02/14,56,,,,,243313,,,potcoin,potcoin
312,,,,,,,,,,,2015/02/15,null,,,,,222539,,,potcoin,potcoin
313,,,,,,,,,,,2015/02/16,82,,,,,213180,,,potcoin,potcoin
314,,,,,,,,,,,2015/02/17,53,,,,,222358,,,potcoin,potcoin
315,,,,,,,,,,,2015/02/18,58,,,,,225003,,,potcoin,potcoin
316,,,,,,,,,,,2015/02/19,272,,,,,220289,,,potcoin,potcoin
317,,,,,,,,,,,2015/02/20,59,,,,,222308,,,potcoin,potcoin
318,,,,,,,,,,,2015/02/21,80,,,,,227734,,,potcoin,potcoin
319,,,,,,,,,,,2015/02/22,55,,,,,225255,,,potcoin,potcoin
320,,,,,,,,,,,2015/02/23,64,,,,,222678,,,potcoin,potcoin
321,,,,,,,,,,,2015/02/24,55,,,,,231924,,,potcoin,potcoin
322,,,,,,,,,,,2015/02/25,68,,,,,239557,,,potcoin,potcoin
323,,,,,,,,,,,2015/02/26,79,,,,,279635,,,potcoin,potcoin
324,,,,,,,,,,,2015/02/27,59,,,,,319299,,,potcoin,potcoin
325,,,,,,,,,,,2015/02/28,45,,,,,298609,,,potcoin,potcoin
326,,,,,,,,,,,2015/03/01,69,,,,,264282,,,potcoin,potcoin
327,,,,,,,,,,,2015/03/02,63,,,,,261661,,,potcoin,potcoin
328,,,,,,,,,,,2015/03/03,69,,,,,282948,,,potcoin,potcoin
329,,,,,,,,,,,2015/03/04,53,,,,,286522,,,potcoin,potcoin
330,,,,,,,,,,,2015/03/05,65,,,,,289494,,,potcoin,potcoin
331,,,,,,,,,,,2015/03/06,101,,,,,286543,,,potcoin,potcoin
332,,,,,,,,,,,2015/03/07,67,,,,,291989,,,potcoin,potcoin
333,,,,,,,,,,,2015/03/08,73,,,,,293609,,,potcoin,potcoin
334,,,,,,,,,,,2015/03/09,55,,,,,303180,,,potcoin,potcoin
335,,,,,,,,,,,2015/03/10,55,,,,,318923,,,potcoin,potcoin
336,,,,,,,,,,,2015/03/11,46,,,,,328228,,,potcoin,potcoin
337,,,,,,,,,,,2015/03/12,82,,,,,320609,,,potcoin,potcoin
338,,,,,,,,,,,2015/03/13,80,,,,,318430,,,potcoin,potcoin
339,,,,,,,,,,,2015/03/14,73,,,,,312655,,,potcoin,potcoin
340,,,,,,,,,,,2015/03/15,101,,,,,314850,,,potcoin,potcoin
341,,,,,,,,,,,2015/03/16,44,,,,,310944,,,potcoin,potcoin
342,,,,,,,,,,,2015/03/17,66,,,,,302104,,,potcoin,potcoin
