,date,active_addresses,tweets,top_100_percent,difficulty,transactions,av_transaction_size,market_cap,confirmation_time,median_transaction_value,send_usd,google_trends,block_size,mining_profitability,hashrate,sent_addresses,median_transaction_size,fee_reward,av_transaction_value,full_name,coin
1524,2013/03/07,66367,,19.389,4367876,66610,,434482393,9,25.635,66204096,4.94,201829,5021,32346300011753,44636,0.02,1.522,991.525,bitcoin,btc
1525,2013/03/08,56595,,19.505,4367876,55697,,448777371,9,27.593,49759876,4.94,161434,4804,34788389737132,39682,0.0206,1.18,890.844,bitcoin,btc
1526,2013/03/09,54122,,19.515,4367876,55377,,469280313,8.521,25.58,44020783,4.391,156831,5174,35681046711777,34959,0.0216,1.222,792.51,bitcoin,btc
1527,2013/03/10,56994,,19.413,4367876,73661,,483140666,7.869,21.725,54952117,5.489,185355,5269,39085441673308,39546,0.0444,1.325,744.165,bitcoin,btc
1528,2013/03/11,53527,,19.442,4367876,59125,,490982840,8.78,25.951,45273161,4.94,170464,4830,38770489843291,35631,0.0451,1.206,763.601,bitcoin,btc
1529,2013/03/12,59741,,19.46,4367876,48349,,480151390,10.667,33.695,65657598,7.136,179911,5229,29031920342347,39230,0.0221,1.942,1354,bitcoin,btc
1530,2013/03/13,63043,,19.481,4367876,56533,,465904749,9.172,30.785,64266320,5.489,167512,5036,33794096268657,44388,0.0214,1.328,1134,bitcoin,btc
1531,2013/03/14,61115,,19.491,4665388,57890,,471704423,8.045,28.537,51292794,4.391,155957,4944,39658536998359,41545,0.0217,1.165,883.308,bitcoin,btc
1532,2013/03/15,63497,,19.408,4847647,62604,,475091197,8.372,26.181,232895060,3.842,172576,4483,42450730132662,45573,0.024,1.494,3710,bitcoin,btc
1533,2013/03/16,50918,,19.405,4847647,34012,,481410971,8.229,43.417,101717715,3.842,100949,4750,40967010890620,33429,0.0221,0.717,2975,bitcoin,btc
1534,2013/03/17,51944,,19.393,4847647,35139,,479117537,6.89,39.671,39362276,4.391,80898,4939,46757473257676,34225,0.022,0.607,1114,bitcoin,btc
1535,2013/03/18,58866,,19.355,4847647,43295,,504759927,7.579,55.488,174217980,5.489,107548,4637,47767894416009,40769,0.0231,0.794,4006,bitcoin,btc
1536,2013/03/19,68743,,19.342,4847647,45938,,560892625,8.471,61.137,99703613,6.587,132453,4862,45461779499129,46397,0.0257,1.205,2162,bitcoin,btc
1537,2013/03/20,62848,,19.412,4847647,46065,,630679958,6.825,57.694,108743266,7.685,104037,6863,44700224572551,42658,0.0289,0.701,2350,bitcoin,btc
1538,2013/03/21,69727,,19.382,4847647,55346,,699128576,6.606,49.529,130309460,9.332,127024,6683,52664988286301,45019,0.032,0.924,2345,bitcoin,btc
1539,2013/03/22,74972,,19.361,4847647,60355,,718612403,6.288,52.98,99553275,10.429,130647,6961,54708778202413,50706,0.0329,1.174,1643,bitcoin,btc
1540,2013/03/23,66987,,19.344,4847647,52697,,695764176,6.636,41.647,91163149,11.527,125187,6653,52380527520168,42959,0.0318,0.964,1723,bitcoin,btc
1541,2013/03/24,69027,,19.382,5581052,51146,,708731307,7.619,39.966,64180923,8.783,129939,5122,60263612691159,49371,0.0324,0.856,1250,bitcoin,btc
1542,2013/03/25,66175,,19.445,6695826,48849,,756936321,10,48.08,106579938,8.783,168571,4836,52104594454467,45267,0.0346,1.221,2175,bitcoin,btc
1543,2013/03/26,73013,,19.592,6695826,48910,,785202576,9.536,68.034,132299367,9.332,161379,5453,50235262378413,48642,0.0359,1.19,2697,bitcoin,btc
1544,2013/03/27,72757,,19.67,6695826,53076,,867998695,10.992,62.769,216699733,10.978,190689,5783,45698598164232,50705,0.0396,1.804,4073,bitcoin,btc
1545,2013/03/28,94463,,19.709,6695826,60806,,939642373,7.869,59.916,156250017,14.272,175259,7434,53480865196802,56271,0.0429,1.323,2562,bitcoin,btc
1546,2013/03/29,83274,,19.861,6695826,62085,,949232066,8.276,64.661,126084236,16.468,177820,6466,59070718423001,57457,0.0433,1.38,2025,bitcoin,btc
1547,2013/03/30,78048,,19.957,6695826,59023,,959078447,8.324,46.52,159066203,14.272,187744,6606,58108142252251,51724,0.0437,1.464,2687,bitcoin,btc
1548,2013/03/31,64261,,19.846,6695826,43817,,976960895,8.521,51.07,136843508,12.625,147829,6971,54553475541522,39483,0.0445,1.078,3111,bitcoin,btc
1549,2013/04/01,75756,,19.962,6695826,52572,,1039517192,7.273,64.987,136779480,15.248,139256,7220,65502112131790,48809,0.0474,0.867,2592,bitcoin,btc
1550,2013/04/02,91875,,20.024,6695826,63095,,1183101461,7.956,94.955,278422775,17.192,175443,7990,61845596902013,62276,0.0539,1.338,4400,bitcoin,btc
1551,2013/04/03,107142,,19.987,6695826,63766,,1318189886,8.229,102.533,284039909,26.608,184209,8852,60270367548897,69174,0.06,1.596,4478,bitcoin,btc
1552,2013/04/04,108890,,19.99,6695826,66738,,1357824968,9.351,123.314,282809750,24.681,221568,8777,55272455140085,71753,0.0618,1.948,4249,bitcoin,btc
1553,2013/04/05,100034,,19.833,7005058,61215,,1414392012,9.114,125.183,264855827,20.514,190067,9950,51815454745655,69310,0.0643,1.432,4348,bitcoin,btc
1554,2013/04/06,83086,,19.833,7673000,51555,,1474827634,8.834,90.165,178261986,16.632,158566,8923,61828214750416,52062,0.0671,0.947,3458,bitcoin,btc
1555,2013/04/07,87097,,19.767,7673000,63377,,1563013110,8.78,64.295,154226371,16.917,205411,9411,62710014647861,51482,0.071,1.302,2445,bitcoin,btc
1556,2013/04/08,113894,,19.689,7673000,61525,,1799989332,9.29,130.618,249416807,25.225,195118,10124,63348133569501,66793,0.0818,1.183,4044,bitcoin,btc
1557,2013/04/09,112075,,19.714,7673000,66803,,2151102847,8.182,193.144,405474208,30.776,179129,13352,65111643775833,74640,0.0977,1.11,6073,bitcoin,btc
1558,2013/04/10,133453,,19.762,7673000,63690,,1965870661,7.539,339.149,513296957,47.699,168442,12305,70206503841325,83776,0.0892,1.34,8125,bitcoin,btc
1559,2013/04/11,124611,,20.19,7673000,68247,,1267079990,9,115.115,275539134,55.458,216494,7092,65886778608137,76320,0.0575,1.563,4028,bitcoin,btc
1560,2013/04/12,102963,,20.136,7673000,58517,,1018942331,8.324,98.599,163608012,49.071,163776,6360,63688279726654,65468,0.0462,1.291,2789,bitcoin,btc
1561,2013/04/13,82837,,20.138,7673000,53350,,1085384852,8.623,70.799,128174866,30.776,145189,6595,62912871328188,54832,0.0492,0.958,2395,bitcoin,btc
1562,2013/04/14,71397,,20.149,7673000,55318,,1013148373,9.412,48.534,75476106,26.059,175169,5779,61636671163390,44917,0.0459,1.38,1393,bitcoin,btc
1563,2013/04/15,100248,,20.385,7673000,54332,,961179992,8.78,69.254,91091605,25.505,161887,5865,61994386305362,58998,0.0436,1.785,1672,bitcoin,btc
1564,2013/04/16,100365,,20.518,7673000,67608,,828357493,8.136,54.821,132473876,21.909,181191,4937,68054656188210,67120,0.0375,1.165,1984,bitcoin,btc
1565,2013/04/17,105254,,20.389,8038276,56535,,858411619,8.421,70.344,133646545,18.85,163802,5006,67652617934419,61384,0.0389,1.876,2375,bitcoin,btc
1566,2013/04/18,82114,,20.427,8974296,46484,,1045938834,9.796,91.957,553228048,18.021,144419,4878,72151171083871,54496,0.0473,1.148,11864,bitcoin,btc
1567,2013/04/19,105015,,20.424,8974296,59391,,1179129473,10.511,91.794,199576213,15.248,211591,6198,59918797331804,67336,0.0534,1.594,3353,bitcoin,btc
1568,2013/04/20,74501,,20.546,8974296,48148,,1265497456,9.351,63.022,125226051,11.64,157408,6887,64763702820794,49315,0.0572,1.19,2602,bitcoin,btc
1569,2013/04/21,69875,,20.52,8974296,44048,,1263886915,8.182,73.62,111873380,12.201,123053,6616,76580830433678,45972,0.0571,0.745,2530,bitcoin,btc
1570,2013/04/22,91717,,20.518,8974296,47041,,1255982265,9.412,85.425,186870508,11.926,147050,6062,72513318955570,54023,0.0568,1.204,3960,bitcoin,btc
1571,2013/04/23,93177,,20.52,8974296,61500,,1336598030,8.571,72.2,190348602,13.864,174451,7056,72944892922583,63399,0.0604,1.441,3176,bitcoin,btc
1572,2013/04/24,102538,,20.311,8974296,64861,,1492314913,8.889,77.787,291210167,13.03,209559,7469,74219362802875,63368,0.0674,1.523,4566,bitcoin,btc
1573,2013/04/25,90770,,20.382,8974296,62394,,1547569552,8.372,91.25,228201201,11.372,175633,8539,71363029014717,62666,0.0699,1.393,3672,bitcoin,btc
1574,2013/04/26,86205,,20.42,8974296,55093,,1472883529,8.421,91.286,156235404,11.092,157591,7248,79161241475573,58408,0.0665,0.944,2893,bitcoin,btc
1575,2013/04/27,78259,,20.167,8974296,44222,,1399986806,9.796,85.832,101632294,9.702,147139,6431,72946223747758,46192,0.0632,1.054,2291,bitcoin,btc
1576,2013/04/28,118060,,20.183,8974296,41702,,1375272701,8.136,72.582,71330450,9.982,121938,7773,71142720780228,45294,0.062,0.739,1703,bitcoin,btc
1577,2013/04/29,86965,,20.057,8974296,51602,,1448081487,8.276,91.261,246132989,9.708,147484,7263,79016812809824,54430,0.0653,1.044,4764,bitcoin,btc
1578,2013/04/30,76917,,20.088,9854414,47450,,1491972429,9.664,75.671,134413219,9.148,181411,6393,79306324484339,44309,0.0672,1.217,2824,bitcoin,btc
1579,2013/05/01,83615,,20.156,10076293,55176,,1383671584,9.536,88.1,167913093,11.205,170298,6340,75031690568420,54108,0.0623,1.074,3054,bitcoin,btc
1580,2013/05/02,81968,,20.215,10076293,55295,,1232994860,10.746,71.153,100383752,11.765,196845,5352,70601670548236,52328,0.0555,1.548,1811,bitcoin,btc
1581,2013/05/03,82857,,20.229,10076293,51275,,1140571980,10.511,71.191,82759349,12.325,182394,5046,70633926813267,49175,0.0513,1.313,1610,bitcoin,btc
1582,2013/05/04,69993,,20.203,10076293,50102,,1166984989,9.057,46.458,52594931,10.084,157886,5658,74649241020316,41555,0.0525,1.139,1047,bitcoin,btc
1583,2013/05/05,72149,,20.175,10076293,50167,,1261023174,8.727,59.378,71942421,9.524,152564,6262,75408284839627,43934,0.0567,0.882,1435,bitcoin,btc
1584,2013/05/06,85210,,20.096,10076293,53174,,1256388032,8.675,64.307,96534774,9.524,163102,5457,87037913347608,50032,0.0565,1.264,1810,bitcoin,btc
1585,2013/05/07,109120,,20.097,10076293,56567,,1227611214,8.571,70.008,107023476,8.403,170960,5568,84183375461294,57940,0.0552,1.103,1910,bitcoin,btc
1586,2013/05/08,102439,,20.126,10076293,50274,,1219390646,8.727,76.058,90740823,7.843,156512,5355,85479259498682,55702,0.0548,1.249,1799,bitcoin,btc
1587,2013/05/09,81940,,20.137,10076293,66610,,1206769938,8.78,59.976,74950425,8.403,189043,5442,82997649928813,56865,0.0542,1.585,1135,bitcoin,btc
1588,2013/05/10,84341,,20.063,10076293,67709,,1230814260,8.372,59.973,100688626,7.843,190560,5770,83613260357587,56144,0.0553,1.476,1487,bitcoin,btc
1589,2013/05/11,80919,,20.028,10076293,73220,,1253155261,7.912,46.253,75441336,7.283,190552,5926,87548794241384,54054,0.0563,1.341,1054,bitcoin,btc
1590,2013/05/12,69607,,20.009,10301131,65260,,1245142400,8.571,52.908,62390388,7.283,182095,5199,91482612244649,46321,0.112,1.332,958.657,bitcoin,btc
1591,2013/05/13,82796,,20.001,11187257,60824,,1251224545,8.276,66.581,125456476,8.403,168713,5179,95544673466887,52214,0.0561,1.331,2074,bitcoin,btc
1592,2013/05/14,83723,,20.022,11187257,66316,,1211498644,9.351,56.878,84787681,8.403,201835,4670,90886609199962,55907,0.0543,1.472,1303,bitcoin,btc
1593,2013/05/15,84759,,20.046,11187257,64030,,1166624096,10.213,61.822,78354482,9.524,217910,4587,81734166656643,56094,0.0523,1.691,1228,bitcoin,btc
1594,2013/05/16,84162,,20.142,11187257,61010,,1194054232,9.73,67.321,77014581,8.403,201059,4982,81124937273190,55166,0.0535,2.053,1259,bitcoin,btc
1595,2013/05/17,78453,,20.111,11187257,58570,,1233426044,8.944,68.267,93853220,7.843,173925,5231,86183643050509,50663,0.0552,1.361,1620,bitcoin,btc
1596,2013/05/18,68371,,20.113,11187257,52066,,1259817553,9.664,80.035,83989189,7.843,167466,5206,81582905961037,44609,0.0564,1.054,1618,bitcoin,btc
1597,2013/05/19,64226,,20.098,11187257,47664,,1261243165,9.231,57.043,47379763,9.524,141489,4934,90314218425354,41739,0.0565,1.198,1003,bitcoin,btc
1598,2013/05/20,71676,,20.11,11187257,48692,,1264974454,11.163,75.782,60837821,8.403,180891,4693,78831535490995,46665,0.0566,1.333,1263,bitcoin,btc
1599,2013/05/21,82573,,20.084,11187257,53791,,1288595268,9.536,88.835,77319212,7.283,173930,5631,78234657754155,54799,0.0576,1.22,1439,bitcoin,btc
1600,2013/05/22,74802,,20.132,11187257,51834,,1304746379,9.231,92.055,85667561,6.723,158817,5211,88443185314328,49734,0.0583,1.267,1669,bitcoin,btc
1601,2013/05/23,83266,,20.112,11187257,59615,,1327690167,8.276,90.044,84036763,6.163,162192,5784,90431457737529,57375,0.0593,1.285,1406,bitcoin,btc
1602,2013/05/24,84962,,20.143,11187257,55232,,1394322522,8.521,99.751,94140778,6.163,158925,5588,95283232048976,55062,0.0623,1.134,1707,bitcoin,btc
1603,2013/05/25,69624,,19.901,11450754,51115,,1429774912,8.727,75.408,93434849,6.163,148936,5608,95027092812990,43271,0.0639,1.137,1822,bitcoin,btc
1604,2013/05/26,69657,,19.908,12153412,40559,,1441785669,8.834,84.322,49520215,5.602,133314,5311,99559840402907,40521,0.0644,0.771,1216,bitcoin,btc
1605,2013/05/27,73994,,19.976,12153412,52582,,1437885373,8.182,73.299,84997756,5.602,148505,5450,1.0477652245193E+14,45900,0.0642,1.103,1611,bitcoin,btc
1606,2013/05/28,76227,,19.977,12153412,56912,,1408976224,9.114,90.398,88225071,7.283,169509,5226,96339507342859,50624,0.0629,1.372,1559,bitcoin,btc
1607,2013/05/29,80558,,19.927,12153412,54892,,1417376424,8.571,99.887,99811971,8.403,159992,5342,1.0063432194971E+14,54008,0.0632,1.23,1857,bitcoin,btc
1608,2013/05/30,78228,,19.946,12153412,57247,,1427042015,8.045,91.552,79542167,7.283,156239,5567,1.0336695008742E+14,51861,0.0636,1.053,1385,bitcoin,btc
1609,2013/05/31,75479,,19.878,12153412,54171,,1418400278,8.229,104.966,85240132,6.723,147277,5071,1.1019729076722E+14,51248,0.0632,1.023,1568,bitcoin,btc
1610,2013/06/01,67806,,19.881,12153412,54098,,1424396928,6.761,72.57,60948366,6.163,124785,5865,1.1612360553845E+14,45028,0.0647,0.772,1135,bitcoin,btc
1611,2013/06/02,65828,,19.884,12153412,49748,,1393928709,7.236,78.22,52993274,6.723,121260,4901,1.2724109532339E+14,41308,0.0621,0.976,1065,bitcoin,btc
1612,2013/06/03,79854,,19.797,12153412,55661,,1351834194,6.761,87.362,93272664,5.602,126405,5209,1.2437809973374E+14,50085,0.0602,1.098,1676,bitcoin,btc
1613,2013/06/04,78631,,19.784,12153412,57409,,1345191813,6.761,97.318,78550020,6.163,129712,5139,1.2528405884592E+14,52194,0.0598,1.012,1364,bitcoin,btc
1614,2013/06/05,78667,,19.869,13466757,56376,,1350445110,7.826,82.056,81273352,5.602,147738,4025,1.390330022705E+14,48878,0.06,1.294,1439,bitcoin,btc
1615,2013/06/06,73267,,19.817,15605633,54457,,1343038626,7.956,78.772,89470069,5.042,143446,3829,1.4238987506043E+14,50622,0.0597,0.907,1649,bitcoin,btc
1616,2013/06/07,73768,,19.816,15605633,52027,,1294354363,8.944,98.733,77533038,5.602,154774,3733,1.252010342321E+14,51368,0.0575,0.967,1486,bitcoin,btc
1617,2013/06/08,58257,,19.852,15605633,48037,,1244956010,7.956,77.985,43627259,5.602,122841,3834,1.318326852356E+14,38891,0.0553,1.012,909.799,bitcoin,btc
1618,2013/06/09,56600,,19.914,15605633,44312,,1193086083,9.057,71.689,71102092,7.283,133968,3133,1.3564226720386E+14,37114,0.053,0.902,1599,bitcoin,btc
1619,2013/06/10,60963,,19.909,15605633,44826,,1172377022,8.276,80.152,50593222,6.163,118654,3358,1.3586293318072E+14,42173,0.052,0.789,1124,bitcoin,btc
1620,2013/06/11,66609,,19.881,15605633,49483,,1200955863,8,81.931,63276333,6.163,123117,3690,1.3133312177356E+14,45422,0.0533,1.052,1274,bitcoin,btc
1621,2013/06/12,63763,,19.976,15605633,45704,,1218291874,7.094,87.854,60179936,6.163,106190,3678,1.5032455130489E+14,43353,0.054,0.835,1335,bitcoin,btc
1622,2013/06/13,66341,,19.971,15605633,43007,,1206375458,7.742,106.838,64477884,5.042,108034,3238,1.5494478523729E+14,46238,0.0535,0.875,1499,bitcoin,btc
1623,2013/06/14,75762,,19.998,15605633,49992,,1160717162,8,96.777,73848367,5.042,130612,3401,1.3717599999431E+14,55817,0.0514,0.804,1489,bitcoin,btc
1624,2013/06/15,53810,,20.004,15605633,35653,,1131770900,8.324,91.151,41208445,5.042,96541,3173,1.3767092155602E+14,37365,0.0501,0.761,1155,bitcoin,btc
1625,2013/06/16,48785,,20.032,15948723,42781,,1133390332,7.784,56.682,51788945,5.042,106424,3180,1.4693328121558E+14,34036,0.0502,0.675,1205,bitcoin,btc
1626,2013/06/17,56902,,20.043,19339258,45798,,1139396356,9.931,65.66,58008345,5.042,143147,2330,1.5852012141E+14,41101,0.0504,1.01,1263,bitcoin,btc
1627,2013/06/18,63562,,20.043,19339258,45877,,1171599825,10.286,82.565,66315198,6.163,149470,2545,1.4411653704182E+14,44895,0.0518,1.071,1441,bitcoin,btc
1628,2013/06/19,69145,,20.077,19339258,46895,,1188259609,10.588,75.327,60876846,4.482,160240,2969,1.2167324689765E+14,48670,0.0526,1.091,1294,bitcoin,btc
1629,2013/06/20,67644,,20.07,19339258,52361,,1196782032,9.351,64.724,76698237,4.482,158334,2897,1.4320240638295E+14,47024,0.0529,1.788,1506,bitcoin,btc
1630,2013/06/21,69098,,20.083,19339258,46859,,1199972413,8.571,97.501,75161721,5.042,132074,2966,1.5175658248102E+14,49127,0.053,1.017,1617,bitcoin,btc
1631,2013/06/22,58577,,20.048,19339258,44418,,1173245774,8.182,73.044,44643504,4.482,117606,2732,1.6905092869259E+14,40010,0.0518,1.252,1011,bitcoin,btc
1632,2013/06/23,52055,,20.08,19339258,38342,,1151149677,8.727,65.537,34190220,5.602,106761,2511,1.6834363378332E+14,34369,0.0508,0.795,889.345,bitcoin,btc
1633,2013/06/24,64862,,20.082,19339258,44095,,1115310402,9.6,80.036,59707208,5.602,135393,2541,1.4686743042007E+14,44699,0.0492,1.038,1349,bitcoin,btc
1634,2013/06/25,61381,,20.03,19339258,44472,,1101739007,9.172,77.311,69372457,6.163,127941,2585,1.4890579498912E+14,43677,0.0486,0.857,1554,bitcoin,btc
1635,2013/06/26,64996,,20.052,19339258,45453,,1110648942,8.276,83.884,61035647,5.042,120686,2560,1.6808278537554E+14,45178,0.049,0.921,1348,bitcoin,btc
1636,2013/06/27,61024,,20.083,19339258,45961,,1095202655,8.623,81.026,54164327,5.602,127398,2646,1.5351877402582E+14,43460,0.0483,0.734,1178,bitcoin,btc
1637,2013/06/28,68613,,20.103,19339258,49383,,1046178676,8.521,79.156,60481929,5.042,135333,2374,1.6601755543883E+14,49794,0.0461,1.129,1228,bitcoin,btc
1638,2013/06/29,60981,,20.145,20177844,36376,,1012995700,8.521,75.736,47169772,4.482,105713,2292,1.6555582269716E+14,38965,0.0446,0.577,1295,bitcoin,btc
1639,2013/06/30,50492,,20.147,21335329,30800,,1019570119,9.412,64.357,36873230,6.163,92590,1973,1.7549277596989E+14,34295,0.0449,0.759,1191,bitcoin,btc
1640,2013/07/01,68676,,20.211,21335329,38971,,971988436,9.172,105.117,74052236,6.772,113290,2033,1.6629013028028E+14,48203,0.0428,0.613,1893,bitcoin,btc
1641,2013/07/02,64158,,20.251,21335329,39497,,945025648,9.412,99.089,60905043,10.468,117288,1929,1.6652761214746E+14,45002,0.0416,0.925,1541,bitcoin,btc
1642,2013/07/03,66024,,20.262,21335329,35347,,925114289,7.826,128.995,66185980,7.362,85993,2107,1.7885620585386E+14,46663,0.0407,0.612,1863,bitcoin,btc
1643,2013/07/04,60868,,20.347,21335329,35127,,891815995,8.727,84.779,66755739,6.027,97233,1745,1.8656559470021E+14,42076,0.0392,0.565,1908,bitcoin,btc
1644,2013/07/05,60509,,20.429,21335329,36851,,830233039,7.742,73.856,78121324,6.772,90214,1830,1.8684615480339E+14,42636,0.0365,0.697,2109,bitcoin,btc
1645,2013/07/06,56535,,20.543,21335329,33185,,750758929,7.701,52.931,45930142,6.182,84268,1642,1.8909105714594E+14,34993,0.033,0.637,1376,bitcoin,btc
1646,2013/07/07,48847,,20.535,21335329,30170,,793747458,7.742,56.401,44586656,5.467,76067,1573,2.0705262205904E+14,30829,0.0349,0.397,1469,bitcoin,btc
1647,2013/07/08,63045,,20.592,21335329,39437,,837315670,7.5,74.174,61256824,5.157,94466,1785,1.9912385119089E+14,45211,0.0368,0.682,1546,bitcoin,btc
1648,2013/07/09,67986,,20.6,21335329,40647,,825647341,7.784,92.929,83822707,5.592,103268,1654,2.0428118707222E+14,47657,0.0362,0.749,2053,bitcoin,btc
1649,2013/07/10,64858,,20.575,21335329,39043,,865804252,7.385,108.816,82089924,5.592,92955,1892,1.9681961937706E+14,46482,0.038,0.541,2109,bitcoin,btc
1650,2013/07/11,73357,,20.594,26107387,43260,,928993264,8.276,147.352,85910822,5.312,115196,1485,2.40595812101E+14,54944,0.0407,0.809,2003,bitcoin,btc
1651,2013/07/12,78451,,20.506,26162876,48106,,969252972,9.351,101.457,86499952,5.437,151944,1449,2.2761791232773E+14,60243,0.0425,0.796,1792,bitcoin,btc
1652,2013/07/13,63116,,20.417,26162876,37813,,1004896167,9.172,89.857,76915130,4.691,115473,1830,1.905968748311E+14,42899,0.044,0.852,2026,bitcoin,btc
1653,2013/07/14,48402,,20.359,26162876,34761,,1005938004,8.372,59.152,50952100,4.131,97329,1731,2.2018880916795E+14,31966,0.0441,0.533,1459,bitcoin,btc
1654,2013/07/15,62325,,20.322,26162876,36590,,1019318970,8.78,79.516,62391365,5.002,104907,1698,2.168480569809E+14,41558,0.0446,0.544,1698,bitcoin,btc
1655,2013/07/16,66221,,20.283,26162876,39228,,1026879230,8.78,102.289,85184133,4.721,110884,1693,2.1966952465983E+14,48335,0.045,0.871,2162,bitcoin,btc
1656,2013/07/17,63007,,20.35,26162876,40459,,1014111029,7.826,89.723,95551741,4.411,100827,1902,2.1626075961554E+14,45703,0.0444,0.73,2351,bitcoin,btc
1657,2013/07/18,63178,,20.664,26162876,41009,,988326452,8.944,98.708,86644801,4.411,117039,1543,2.2768631393471E+14,45106,0.0432,0.924,2105,bitcoin,btc
1658,2013/07/19,58759,,20.55,26162876,36588,,958436879,8.421,83.83,68341011,4.411,96865,1643,2.1922302049282E+14,43518,0.0419,0.494,1859,bitcoin,btc
1659,2013/07/20,52399,,20.518,26162876,33516,,959018294,7.742,50.844,41196879,3.821,82983,1644,2.3836478476555E+14,32982,0.0419,0.494,1222,bitcoin,btc
