,av_transaction_size,hashrate,date,difficulty,median_transaction_value,sent_addresses,market_cap,av_transaction_value,transactions,confirmation_time,block_size,top_100_percent,active_addresses,median_transaction_size,google_trends,fee_reward,mining_profitability,tweets,send_usd,full_name,coin
365,,,2010/01/03,,,,,,,,,,,,,,,,,namecoin,nmc
366,,,2010/01/04,,,,,,,,,,,,,,,,,namecoin,nmc
367,,,2010/01/05,,,,,,,,,,,,,,,,,namecoin,nmc
368,,,2010/01/06,,,,,,,,,,,,,,,,,namecoin,nmc
369,,,2010/01/07,,,,,,,,,,,,,,,,,namecoin,nmc
370,,,2010/01/08,,,,,,,,,,,,,,,,,namecoin,nmc
371,,,2010/01/09,,,,,,,,,,,,,,,,,namecoin,nmc
372,,,2010/01/10,,,,,,,,,,,,,,,,,namecoin,nmc
373,,,2010/01/11,,,,,,,,,,,,,,,,,namecoin,nmc
374,,,2010/01/12,,,,,,,,,,,,,,,,,namecoin,nmc
375,,,2010/01/13,,,,,,,,,,,,,,,,,namecoin,nmc
376,,,2010/01/14,,,,,,,,,,,,,,,,,namecoin,nmc
377,,,2010/01/15,,,,,,,,,,,,,,,,,namecoin,nmc
378,,,2010/01/16,,,,,,,,,,,,,,,,,namecoin,nmc
379,,,2010/01/17,,,,,,,,,,,,,,,,,namecoin,nmc
380,,,2010/01/18,,,,,,,,,,,,,,,,,namecoin,nmc
381,,,2010/01/19,,,,,,,,,,,,,,,,,namecoin,nmc
382,,,2010/01/20,,,,,,,,,,,,,,,,,namecoin,nmc
383,,,2010/01/21,,,,,,,,,,,,,,,,,namecoin,nmc
384,,,2010/01/22,,,,,,,,,,,,,,,,,namecoin,nmc
385,,,2010/01/23,,,,,,,,,,,,,,,,,namecoin,nmc
386,,,2010/01/24,,,,,,,,,,,,,,,,,namecoin,nmc
387,,,2010/01/25,,,,,,,,,,,,,,,,,namecoin,nmc
388,,,2010/01/26,,,,,,,,,,,,,,,,,namecoin,nmc
389,,,2010/01/27,,,,,,,,,,,,,,,,,namecoin,nmc
390,,,2010/01/28,,,,,,,,,,,,,,,,,namecoin,nmc
391,,,2010/01/29,,,,,,,,,,,,,,,,,namecoin,nmc
392,,,2010/01/30,,,,,,,,,,,,,,,,,namecoin,nmc
393,,,2010/01/31,,,,,,,,,,,,,,,,,namecoin,nmc
394,,,2010/02/01,,,,,,,,,,,,,,,,,namecoin,nmc
395,,,2010/02/02,,,,,,,,,,,,,,,,,namecoin,nmc
396,,,2010/02/03,,,,,,,,,,,,,,,,,namecoin,nmc
397,,,2010/02/04,,,,,,,,,,,,,,,,,namecoin,nmc
398,,,2010/02/05,,,,,,,,,,,,,,,,,namecoin,nmc
399,,,2010/02/06,,,,,,,,,,,,,,,,,namecoin,nmc
400,,,2010/02/07,,,,,,,,,,,,,,,,,namecoin,nmc
401,,,2010/02/08,,,,,,,,,,,,,,,,,namecoin,nmc
402,,,2010/02/09,,,,,,,,,,,,,,,,,namecoin,nmc
403,,,2010/02/10,,,,,,,,,,,,,,,,,namecoin,nmc
404,,,2010/02/11,,,,,,,,,,,,,,,,,namecoin,nmc
405,,,2010/02/12,,,,,,,,,,,,,,,,,namecoin,nmc
406,,,2010/02/13,,,,,,,,,,,,,,,,,namecoin,nmc
407,,,2010/02/14,,,,,,,,,,,,,,,,,namecoin,nmc
408,,,2010/02/15,,,,,,,,,,,,,,,,,namecoin,nmc
409,,,2010/02/16,,,,,,,,,,,,,,,,,namecoin,nmc
410,,,2010/02/17,,,,,,,,,,,,,,,,,namecoin,nmc
411,,,2010/02/18,,,,,,,,,,,,,,,,,namecoin,nmc
412,,,2010/02/19,,,,,,,,,,,,,,,,,namecoin,nmc
413,,,2010/02/20,,,,,,,,,,,,,,,,,namecoin,nmc
414,,,2010/02/21,,,,,,,,,,,,,,,,,namecoin,nmc
415,,,2010/02/22,,,,,,,,,,,,,,,,,namecoin,nmc
416,,,2010/02/23,,,,,,,,,,,,,,,,,namecoin,nmc
417,,,2010/02/24,,,,,,,,,,,,,,,,,namecoin,nmc
418,,,2010/02/25,,,,,,,,,,,,,,,,,namecoin,nmc
419,,,2010/02/26,,,,,,,,,,,,,,,,,namecoin,nmc
420,,,2010/02/27,,,,,,,,,,,,,,,,,namecoin,nmc
421,,,2010/02/28,,,,,,,,,,,,,,,,,namecoin,nmc
422,,,2010/03/01,,,,,,,,,,,,,,,,,namecoin,nmc
423,,,2010/03/02,,,,,,,,,,,,,,,,,namecoin,nmc
424,,,2010/03/03,,,,,,,,,,,,,,,,,namecoin,nmc
425,,,2010/03/04,,,,,,,,,,,,,,,,,namecoin,nmc
426,,,2010/03/05,,,,,,,,,,,,,,,,,namecoin,nmc
427,,,2010/03/06,,,,,,,,,,,,,,,,,namecoin,nmc
428,,,2010/03/07,,,,,,,,,,,,,,,,,namecoin,nmc
429,,,2010/03/08,,,,,,,,,,,,,,,,,namecoin,nmc
430,,,2010/03/09,,,,,,,,,,,,,,,,,namecoin,nmc
431,,,2010/03/10,,,,,,,,,,,,,,,,,namecoin,nmc
432,,,2010/03/11,,,,,,,,,,,,,,,,,namecoin,nmc
433,,,2010/03/12,,,,,,,,,,,,,,,,,namecoin,nmc
434,,,2010/03/13,,,,,,,,,,,,,,,,,namecoin,nmc
435,,,2010/03/14,,,,,,,,,,,,,,,,,namecoin,nmc
436,,,2010/03/15,,,,,,,,,,,,,,,,,namecoin,nmc
437,,,2010/03/16,,,,,,,,,,,,,,,,,namecoin,nmc
438,,,2010/03/17,,,,,,,,,,,,,,,,,namecoin,nmc
439,,,2010/03/18,,,,,,,,,,,,,,,,,namecoin,nmc
440,,,2010/03/19,,,,,,,,,,,,,,,,,namecoin,nmc
441,,,2010/03/20,,,,,,,,,,,,,,,,,namecoin,nmc
442,,,2010/03/21,,,,,,,,,,,,,,,,,namecoin,nmc
443,,,2010/03/22,,,,,,,,,,,,,,,,,namecoin,nmc
444,,,2010/03/23,,,,,,,,,,,,,,,,,namecoin,nmc
445,,,2010/03/24,,,,,,,,,,,,,,,,,namecoin,nmc
446,,,2010/03/25,,,,,,,,,,,,,,,,,namecoin,nmc
447,,,2010/03/26,,,,,,,,,,,,,,,,,namecoin,nmc
448,,,2010/03/27,,,,,,,,,,,,,,,,,namecoin,nmc
449,,,2010/03/28,,,,,,,,,,,,,,,,,namecoin,nmc
450,,,2010/03/29,,,,,,,,,,,,,,,,,namecoin,nmc
451,,,2010/03/30,,,,,,,,,,,,,,,,,namecoin,nmc
452,,,2010/03/31,,,,,,,,,,,,,,,,,namecoin,nmc
453,,,2010/04/01,,,,,,,,,,,,,,,,,namecoin,nmc
454,,,2010/04/02,,,,,,,,,,,,,,,,,namecoin,nmc
455,,,2010/04/03,,,,,,,,,,,,,,,,,namecoin,nmc
456,,,2010/04/04,,,,,,,,,,,,,,,,,namecoin,nmc
457,,,2010/04/05,,,,,,,,,,,,,,,,,namecoin,nmc
458,,,2010/04/06,,,,,,,,,,,,,,,,,namecoin,nmc
459,,,2010/04/07,,,,,,,,,,,,,,,,,namecoin,nmc
460,,,2010/04/08,,,,,,,,,,,,,,,,,namecoin,nmc
461,,,2010/04/09,,,,,,,,,,,,,,,,,namecoin,nmc
462,,,2010/04/10,,,,,,,,,,,,,,,,,namecoin,nmc
463,,,2010/04/11,,,,,,,,,,,,,,,,,namecoin,nmc
464,,,2010/04/12,,,,,,,,,,,,,,,,,namecoin,nmc
465,,,2010/04/13,,,,,,,,,,,,,,,,,namecoin,nmc
466,,,2010/04/14,,,,,,,,,,,,,,,,,namecoin,nmc
467,,,2010/04/15,,,,,,,,,,,,,,,,,namecoin,nmc
468,,,2010/04/16,,,,,,,,,,,,,,,,,namecoin,nmc
469,,,2010/04/17,,,,,,,,,,,,,,,,,namecoin,nmc
470,,,2010/04/18,,,,,,,,,,,,,,,,,namecoin,nmc
471,,,2010/04/19,,,,,,,,,,,,,,,,,namecoin,nmc
472,,,2010/04/20,,,,,,,,,,,,,,,,,namecoin,nmc
473,,,2010/04/21,,,,,,,,,,,,,,,,,namecoin,nmc
474,,,2010/04/22,,,,,,,,,,,,,,,,,namecoin,nmc
475,,,2010/04/23,,,,,,,,,,,,,,,,,namecoin,nmc
476,,,2010/04/24,,,,,,,,,,,,,,,,,namecoin,nmc
477,,,2010/04/25,,,,,,,,,,,,,,,,,namecoin,nmc
478,,,2010/04/26,,,,,,,,,,,,,,,,,namecoin,nmc
479,,,2010/04/27,,,,,,,,,,,,,,,,,namecoin,nmc
480,,,2010/04/28,,,,,,,,,,,,,,,,,namecoin,nmc
481,,,2010/04/29,,,,,,,,,,,,,,,,,namecoin,nmc
482,,,2010/04/30,,,,,,,,,,,,,,,,,namecoin,nmc
483,,,2010/05/01,,,,,,,,,,,,,,,,,namecoin,nmc
484,,,2010/05/02,,,,,,,,,,,,,,,,,namecoin,nmc
485,,,2010/05/03,,,,,,,,,,,,,,,,,namecoin,nmc
486,,,2010/05/04,,,,,,,,,,,,,,,,,namecoin,nmc
487,,,2010/05/05,,,,,,,,,,,,,,,,,namecoin,nmc
488,,,2010/05/06,,,,,,,,,,,,,,,,,namecoin,nmc
489,,,2010/05/07,,,,,,,,,,,,,,,,,namecoin,nmc
490,,,2010/05/08,,,,,,,,,,,,,,,,,namecoin,nmc
491,,,2010/05/09,,,,,,,,,,,,,,,,,namecoin,nmc
492,,,2010/05/10,,,,,,,,,,,,,,,,,namecoin,nmc
493,,,2010/05/11,,,,,,,,,,,,,,,,,namecoin,nmc
494,,,2010/05/12,,,,,,,,,,,,,,,,,namecoin,nmc
495,,,2010/05/13,,,,,,,,,,,,,,,,,namecoin,nmc
496,,,2010/05/14,,,,,,,,,,,,,,,,,namecoin,nmc
497,,,2010/05/15,,,,,,,,,,,,,,,,,namecoin,nmc
498,,,2010/05/16,,,,,,,,,,,,,,,,,namecoin,nmc
499,,,2010/05/17,,,,,,,,,,,,,,,,,namecoin,nmc
500,,,2010/05/18,,,,,,,,,,,,,,,,,namecoin,nmc
501,,,2010/05/19,,,,,,,,,,,,,,,,,namecoin,nmc
502,,,2010/05/20,,,,,,,,,,,,,,,,,namecoin,nmc
503,,,2010/05/21,,,,,,,,,,,,,,,,,namecoin,nmc
504,,,2010/05/22,,,,,,,,,,,,,,,,,namecoin,nmc
505,,,2010/05/23,,,,,,,,,,,,,,,,,namecoin,nmc
506,,,2010/05/24,,,,,,,,,,,,,,,,,namecoin,nmc
507,,,2010/05/25,,,,,,,,,,,,,,,,,namecoin,nmc
508,,,2010/05/26,,,,,,,,,,,,,,,,,namecoin,nmc
509,,,2010/05/27,,,,,,,,,,,,,,,,,namecoin,nmc
510,,,2010/05/28,,,,,,,,,,,,,,,,,namecoin,nmc
511,,,2010/05/29,,,,,,,,,,,,,,,,,namecoin,nmc
512,,,2010/05/30,,,,,,,,,,,,,,,,,namecoin,nmc
513,,,2010/05/31,,,,,,,,,,,,,,,,,namecoin,nmc
514,,,2010/06/01,,,,,,,,,,,,,,,,,namecoin,nmc
515,,,2010/06/02,,,,,,,,,,,,,,,,,namecoin,nmc
516,,,2010/06/03,,,,,,,,,,,,,,,,,namecoin,nmc
517,,,2010/06/04,,,,,,,,,,,,,,,,,namecoin,nmc
518,,,2010/06/05,,,,,,,,,,,,,,,,,namecoin,nmc
519,,,2010/06/06,,,,,,,,,,,,,,,,,namecoin,nmc
520,,,2010/06/07,,,,,,,,,,,,,,,,,namecoin,nmc
521,,,2010/06/08,,,,,,,,,,,,,,,,,namecoin,nmc
522,,,2010/06/09,,,,,,,,,,,,,,,,,namecoin,nmc
523,,,2010/06/10,,,,,,,,,,,,,,,,,namecoin,nmc
524,,,2010/06/11,,,,,,,,,,,,,,,,,namecoin,nmc
525,,,2010/06/12,,,,,,,,,,,,,,,,,namecoin,nmc
526,,,2010/06/13,,,,,,,,,,,,,,,,,namecoin,nmc
527,,,2010/06/14,,,,,,,,,,,,,,,,,namecoin,nmc
528,,,2010/06/15,,,,,,,,,,,,,,,,,namecoin,nmc
529,,,2010/06/16,,,,,,,,,,,,,,,,,namecoin,nmc
530,,,2010/06/17,,,,,,,,,,,,,,,,,namecoin,nmc
531,,,2010/06/18,,,,,,,,,,,,,,,,,namecoin,nmc
532,,,2010/06/19,,,,,,,,,,,,,,,,,namecoin,nmc
533,,,2010/06/20,,,,,,,,,,,,,,,,,namecoin,nmc
534,,,2010/06/21,,,,,,,,,,,,,,,,,namecoin,nmc
535,,,2010/06/22,,,,,,,,,,,,,,,,,namecoin,nmc
536,,,2010/06/23,,,,,,,,,,,,,,,,,namecoin,nmc
537,,,2010/06/24,,,,,,,,,,,,,,,,,namecoin,nmc
538,,,2010/06/25,,,,,,,,,,,,,,,,,namecoin,nmc
539,,,2010/06/26,,,,,,,,,,,,,,,,,namecoin,nmc
540,,,2010/06/27,,,,,,,,,,,,,,,,,namecoin,nmc
541,,,2010/06/28,,,,,,,,,,,,,,,,,namecoin,nmc
542,,,2010/06/29,,,,,,,,,,,,,,,,,namecoin,nmc
543,,,2010/06/30,,,,,,,,,,,,,,,,,namecoin,nmc
544,,,2010/07/01,,,,,,,,,,,,,,,,,namecoin,nmc
545,,,2010/07/02,,,,,,,,,,,,,,,,,namecoin,nmc
546,,,2010/07/03,,,,,,,,,,,,,,,,,namecoin,nmc
547,,,2010/07/04,,,,,,,,,,,,,,,,,namecoin,nmc
548,,,2010/07/05,,,,,,,,,,,,,,,,,namecoin,nmc
549,,,2010/07/06,,,,,,,,,,,,,,,,,namecoin,nmc
550,,,2010/07/07,,,,,,,,,,,,,,,,,namecoin,nmc
551,,,2010/07/08,,,,,,,,,,,,,,,,,namecoin,nmc
552,,,2010/07/09,,,,,,,,,,,,,,,,,namecoin,nmc
553,,,2010/07/10,,,,,,,,,,,,,,,,,namecoin,nmc
554,,,2010/07/11,,,,,,,,,,,,,,,,,namecoin,nmc
555,,,2010/07/12,,,,,,,,,,,,,,,,,namecoin,nmc
556,,,2010/07/13,,,,,,,,,,,,,,,,,namecoin,nmc
557,,,2010/07/14,,,,,,,,,,,,,,,,,namecoin,nmc
558,,,2010/07/15,,,,,,,,,,,,,,,,,namecoin,nmc
559,,,2010/07/16,,,,,,,,,,,,,,,,,namecoin,nmc
560,,,2010/07/17,,,,,,,,,,,,,,,,,namecoin,nmc
561,,,2010/07/18,,,,,,,,,,,,,,,,,namecoin,nmc
562,,,2010/07/19,,,,,,,,,,,,,,,,,namecoin,nmc
563,,,2010/07/20,,,,,,,,,,,,,,,,,namecoin,nmc
564,,,2010/07/21,,,,,,,,,,,,,,,,,namecoin,nmc
565,,,2010/07/22,,,,,,,,,,,,,,,,,namecoin,nmc
566,,,2010/07/23,,,,,,,,,,,,,,,,,namecoin,nmc
567,,,2010/07/24,,,,,,,,,,,,,,,,,namecoin,nmc
568,,,2010/07/25,,,,,,,,,,,,,,,,,namecoin,nmc
569,,,2010/07/26,,,,,,,,,,,,,,,,,namecoin,nmc
570,,,2010/07/27,,,,,,,,,,,,,,,,,namecoin,nmc
571,,,2010/07/28,,,,,,,,,,,,,,,,,namecoin,nmc
572,,,2010/07/29,,,,,,,,,,,,,,,,,namecoin,nmc
573,,,2010/07/30,,,,,,,,,,,,,,,,,namecoin,nmc
574,,,2010/07/31,,,,,,,,,,,,,,,,,namecoin,nmc
575,,,2010/08/01,,,,,,,,,,,,,,,,,namecoin,nmc
576,,,2010/08/02,,,,,,,,,,,,,,,,,namecoin,nmc
577,,,2010/08/03,,,,,,,,,,,,,,,,,namecoin,nmc
578,,,2010/08/04,,,,,,,,,,,,,,,,,namecoin,nmc
579,,,2010/08/05,,,,,,,,,,,,,,,,,namecoin,nmc
580,,,2010/08/06,,,,,,,,,,,,,,,,,namecoin,nmc
581,,,2010/08/07,,,,,,,,,,,,,,,,,namecoin,nmc
582,,,2010/08/08,,,,,,,,,,,,,,,,,namecoin,nmc
583,,,2010/08/09,,,,,,,,,,,,,,,,,namecoin,nmc
584,,,2010/08/10,,,,,,,,,,,,,,,,,namecoin,nmc
585,,,2010/08/11,,,,,,,,,,,,,,,,,namecoin,nmc
586,,,2010/08/12,,,,,,,,,,,,,,,,,namecoin,nmc
587,,,2010/08/13,,,,,,,,,,,,,,,,,namecoin,nmc
588,,,2010/08/14,,,,,,,,,,,,,,,,,namecoin,nmc
589,,,2010/08/15,,,,,,,,,,,,,,,,,namecoin,nmc
590,,,2010/08/16,,,,,,,,,,,,,,,,,namecoin,nmc
591,,,2010/08/17,,,,,,,,,,,,,,,,,namecoin,nmc
592,,,2010/08/18,,,,,,,,,,,,,,,,,namecoin,nmc
593,,,2010/08/19,,,,,,,,,,,,,,,,,namecoin,nmc
594,,,2010/08/20,,,,,,,,,,,,,,,,,namecoin,nmc
595,,,2010/08/21,,,,,,,,,,,,,,,,,namecoin,nmc
596,,,2010/08/22,,,,,,,,,,,,,,,,,namecoin,nmc
597,,,2010/08/23,,,,,,,,,,,,,,,,,namecoin,nmc
598,,,2010/08/24,,,,,,,,,,,,,,,,,namecoin,nmc
599,,,2010/08/25,,,,,,,,,,,,,,,,,namecoin,nmc
600,,,2010/08/26,,,,,,,,,,,,,,,,,namecoin,nmc
601,,,2010/08/27,,,,,,,,,,,,,,,,,namecoin,nmc
602,,,2010/08/28,,,,,,,,,,,,,,,,,namecoin,nmc
603,,,2010/08/29,,,,,,,,,,,,,,,,,namecoin,nmc
604,,,2010/08/30,,,,,,,,,,,,,,,,,namecoin,nmc
605,,,2010/08/31,,,,,,,,,,,,,,,,,namecoin,nmc
606,,,2010/09/01,,,,,,,,,,,,,,,,,namecoin,nmc
607,,,2010/09/02,,,,,,,,,,,,,,,,,namecoin,nmc
608,,,2010/09/03,,,,,,,,,,,,,,,,,namecoin,nmc
609,,,2010/09/04,,,,,,,,,,,,,,,,,namecoin,nmc
610,,,2010/09/05,,,,,,,,,,,,,,,,,namecoin,nmc
611,,,2010/09/06,,,,,,,,,,,,,,,,,namecoin,nmc
612,,,2010/09/07,,,,,,,,,,,,,,,,,namecoin,nmc
613,,,2010/09/08,,,,,,,,,,,,,,,,,namecoin,nmc
614,,,2010/09/09,,,,,,,,,,,,,,,,,namecoin,nmc
615,,,2010/09/10,,,,,,,,,,,,,,,,,namecoin,nmc
616,,,2010/09/11,,,,,,,,,,,,,,,,,namecoin,nmc
617,,,2010/09/12,,,,,,,,,,,,,,,,,namecoin,nmc
618,,,2010/09/13,,,,,,,,,,,,,,,,,namecoin,nmc
619,,,2010/09/14,,,,,,,,,,,,,,,,,namecoin,nmc
620,,,2010/09/15,,,,,,,,,,,,,,,,,namecoin,nmc
621,,,2010/09/16,,,,,,,,,,,,,,,,,namecoin,nmc
622,,,2010/09/17,,,,,,,,,,,,,,,,,namecoin,nmc
623,,,2010/09/18,,,,,,,,,,,,,,,,,namecoin,nmc
624,,,2010/09/19,,,,,,,,,,,,,,,,,namecoin,nmc
625,,,2010/09/20,,,,,,,,,,,,,,,,,namecoin,nmc
626,,,2010/09/21,,,,,,,,,,,,,,,,,namecoin,nmc
627,,,2010/09/22,,,,,,,,,,,,,,,,,namecoin,nmc
628,,,2010/09/23,,,,,,,,,,,,,,,,,namecoin,nmc
629,,,2010/09/24,,,,,,,,,,,,,,,,,namecoin,nmc
630,,,2010/09/25,,,,,,,,,,,,,,,,,namecoin,nmc
631,,,2010/09/26,,,,,,,,,,,,,,,,,namecoin,nmc
632,,,2010/09/27,,,,,,,,,,,,,,,,,namecoin,nmc
633,,,2010/09/28,,,,,,,,,,,,,,,,,namecoin,nmc
634,,,2010/09/29,,,,,,,,,,,,,,,,,namecoin,nmc
635,,,2010/09/30,,,,,,,,,,,,,,,,,namecoin,nmc
636,,,2010/10/01,,,,,,,,,,,,,,,,,namecoin,nmc
637,,,2010/10/02,,,,,,,,,,,,,,,,,namecoin,nmc
638,,,2010/10/03,,,,,,,,,,,,,,,,,namecoin,nmc
639,,,2010/10/04,,,,,,,,,,,,,,,,,namecoin,nmc
640,,,2010/10/05,,,,,,,,,,,,,,,,,namecoin,nmc
641,,,2010/10/06,,,,,,,,,,,,,,,,,namecoin,nmc
642,,,2010/10/07,,,,,,,,,,,,,,,,,namecoin,nmc
643,,,2010/10/08,,,,,,,,,,,,,,,,,namecoin,nmc
644,,,2010/10/09,,,,,,,,,,,,,,,,,namecoin,nmc
645,,,2010/10/10,,,,,,,,,,,,,,,,,namecoin,nmc
646,,,2010/10/11,,,,,,,,,,,,,,,,,namecoin,nmc
647,,,2010/10/12,,,,,,,,,,,,,,,,,namecoin,nmc
648,,,2010/10/13,,,,,,,,,,,,,,,,,namecoin,nmc
649,,,2010/10/14,,,,,,,,,,,,,,,,,namecoin,nmc
650,,,2010/10/15,,,,,,,,,,,,,,,,,namecoin,nmc
651,,,2010/10/16,,,,,,,,,,,,,,,,,namecoin,nmc
652,,,2010/10/17,,,,,,,,,,,,,,,,,namecoin,nmc
653,,,2010/10/18,,,,,,,,,,,,,,,,,namecoin,nmc
654,,,2010/10/19,,,,,,,,,,,,,,,,,namecoin,nmc
655,,,2010/10/20,,,,,,,,,,,,,,,,,namecoin,nmc
656,,,2010/10/21,,,,,,,,,,,,,,,,,namecoin,nmc
657,,,2010/10/22,,,,,,,,,,,,,,,,,namecoin,nmc
658,,,2010/10/23,,,,,,,,,,,,,,,,,namecoin,nmc
659,,,2010/10/24,,,,,,,,,,,,,,,,,namecoin,nmc
660,,,2010/10/25,,,,,,,,,,,,,,,,,namecoin,nmc
661,,,2010/10/26,,,,,,,,,,,,,,,,,namecoin,nmc
662,,,2010/10/27,,,,,,,,,,,,,,,,,namecoin,nmc
663,,,2010/10/28,,,,,,,,,,,,,,,,,namecoin,nmc
664,,,2010/10/29,,,,,,,,,,,,,,,,,namecoin,nmc
665,,,2010/10/30,,,,,,,,,,,,,,,,,namecoin,nmc
666,,,2010/10/31,,,,,,,,,,,,,,,,,namecoin,nmc
667,,,2010/11/01,,,,,,,,,,,,,,,,,namecoin,nmc
668,,,2010/11/02,,,,,,,,,,,,,,,,,namecoin,nmc
669,,,2010/11/03,,,,,,,,,,,,,,,,,namecoin,nmc
670,,,2010/11/04,,,,,,,,,,,,,,,,,namecoin,nmc
671,,,2010/11/05,,,,,,,,,,,,,,,,,namecoin,nmc
672,,,2010/11/06,,,,,,,,,,,,,,,,,namecoin,nmc
673,,,2010/11/07,,,,,,,,,,,,,,,,,namecoin,nmc
674,,,2010/11/08,,,,,,,,,,,,,,,,,namecoin,nmc
675,,,2010/11/09,,,,,,,,,,,,,,,,,namecoin,nmc
676,,,2010/11/10,,,,,,,,,,,,,,,,,namecoin,nmc
677,,,2010/11/11,,,,,,,,,,,,,,,,,namecoin,nmc
678,,,2010/11/12,,,,,,,,,,,,,,,,,namecoin,nmc
679,,,2010/11/13,,,,,,,,,,,,,,,,,namecoin,nmc
680,,,2010/11/14,,,,,,,,,,,,,,,,,namecoin,nmc
681,,,2010/11/15,,,,,,,,,,,,,,,,,namecoin,nmc
682,,,2010/11/16,,,,,,,,,,,,,,,,,namecoin,nmc
683,,,2010/11/17,,,,,,,,,,,,,,,,,namecoin,nmc
684,,,2010/11/18,,,,,,,,,,,,,,,,,namecoin,nmc
685,,,2010/11/19,,,,,,,,,,,,,,,,,namecoin,nmc
686,,,2010/11/20,,,,,,,,,,,,,,,,,namecoin,nmc
687,,,2010/11/21,,,,,,,,,,,,,,,,,namecoin,nmc
688,,,2010/11/22,,,,,,,,,,,,,,,,,namecoin,nmc
689,,,2010/11/23,,,,,,,,,,,,,,,,,namecoin,nmc
690,,,2010/11/24,,,,,,,,,,,,,,,,,namecoin,nmc
691,,,2010/11/25,,,,,,,,,,,,,,,,,namecoin,nmc
692,,,2010/11/26,,,,,,,,,,,,,,,,,namecoin,nmc
693,,,2010/11/27,,,,,,,,,,,,,,,,,namecoin,nmc
694,,,2010/11/28,,,,,,,,,,,,,,,,,namecoin,nmc
695,,,2010/11/29,,,,,,,,,,,,,,,,,namecoin,nmc
696,,,2010/11/30,,,,,,,,,,,,,,,,,namecoin,nmc
697,,,2010/12/01,,,,,,,,,,,,,,,,,namecoin,nmc
698,,,2010/12/02,,,,,,,,,,,,,,,,,namecoin,nmc
699,,,2010/12/03,,,,,,,,,,,,,,,,,namecoin,nmc
700,,,2010/12/04,,,,,,,,,,,,,,,,,namecoin,nmc
701,,,2010/12/05,,,,,,,,,,,,,,,,,namecoin,nmc
702,,,2010/12/06,,,,,,,,,,,,,,,,,namecoin,nmc
703,,,2010/12/07,,,,,,,,,,,,,,,,,namecoin,nmc
704,,,2010/12/08,,,,,,,,,,,,,,,,,namecoin,nmc
705,,,2010/12/09,,,,,,,,,,,,,,,,,namecoin,nmc
706,,,2010/12/10,,,,,,,,,,,,,,,,,namecoin,nmc
707,,,2010/12/11,,,,,,,,,,,,,,,,,namecoin,nmc
708,,,2010/12/12,,,,,,,,,,,,,,,,,namecoin,nmc
709,,,2010/12/13,,,,,,,,,,,,,,,,,namecoin,nmc
710,,,2010/12/14,,,,,,,,,,,,,,,,,namecoin,nmc
711,,,2010/12/15,,,,,,,,,,,,,,,,,namecoin,nmc
712,,,2010/12/16,,,,,,,,,,,,,,,,,namecoin,nmc
713,,,2010/12/17,,,,,,,,,,,,,,,,,namecoin,nmc
714,,,2010/12/18,,,,,,,,,,,,,,,,,namecoin,nmc
715,,,2010/12/19,,,,,,,,,,,,,,,,,namecoin,nmc
716,,,2010/12/20,,,,,,,,,,,,,,,,,namecoin,nmc
717,,,2010/12/21,,,,,,,,,,,,,,,,,namecoin,nmc
718,,,2010/12/22,,,,,,,,,,,,,,,,,namecoin,nmc
719,,,2010/12/23,,,,,,,,,,,,,,,,,namecoin,nmc
720,,,2010/12/24,,,,,,,,,,,,,,,,,namecoin,nmc
721,,,2010/12/25,,,,,,,,,,,,,,,,,namecoin,nmc
722,,,2010/12/26,,,,,,,,,,,,,,,,,namecoin,nmc
723,,,2010/12/27,,,,,,,,,,,,,,,,,namecoin,nmc
724,,,2010/12/28,,,,,,,,,,,,,,,,,namecoin,nmc
725,,,2010/12/29,,,,,,,,,,,,,,,,,namecoin,nmc
726,,,2010/12/30,,,,,,,,,,,,,,,,,namecoin,nmc
727,,,2010/12/31,,,,,,,,,,,,,,,,,namecoin,nmc
728,,,2011/01/01,,,,,,,,,,,,,,,,,namecoin,nmc
729,,,2011/01/02,,,,,,,,,,,,,,,,,namecoin,nmc
730,,,2011/01/03,,,,,,,,,,,,,,,,,namecoin,nmc
731,,,2011/01/04,,,,,,,,,,,,,,,,,namecoin,nmc
732,,,2011/01/05,,,,,,,,,,,,,,,,,namecoin,nmc
733,,,2011/01/06,,,,,,,,,,,,,,,,,namecoin,nmc
734,,,2011/01/07,,,,,,,,,,,,,,,,,namecoin,nmc
735,,,2011/01/08,,,,,,,,,,,,,,,,,namecoin,nmc
736,,,2011/01/09,,,,,,,,,,,,,,,,,namecoin,nmc
737,,,2011/01/10,,,,,,,,,,,,,,,,,namecoin,nmc
738,,,2011/01/11,,,,,,,,,,,,,,,,,namecoin,nmc
739,,,2011/01/12,,,,,,,,,,,,,,,,,namecoin,nmc
740,,,2011/01/13,,,,,,,,,,,,,,,,,namecoin,nmc
741,,,2011/01/14,,,,,,,,,,,,,,,,,namecoin,nmc
742,,,2011/01/15,,,,,,,,,,,,,,,,,namecoin,nmc
743,,,2011/01/16,,,,,,,,,,,,,,,,,namecoin,nmc
744,,,2011/01/17,,,,,,,,,,,,,,,,,namecoin,nmc
745,,,2011/01/18,,,,,,,,,,,,,,,,,namecoin,nmc
746,,,2011/01/19,,,,,,,,,,,,,,,,,namecoin,nmc
747,,,2011/01/20,,,,,,,,,,,,,,,,,namecoin,nmc
748,,,2011/01/21,,,,,,,,,,,,,,,,,namecoin,nmc
749,,,2011/01/22,,,,,,,,,,,,,,,,,namecoin,nmc
