,date,sent_addresses,transactions,market_cap,active_addresses,send_usd,block_size,difficulty,fee_reward,google_trends,mining_profitability,median_transaction_value,av_transaction_value,confirmation_time,median_transaction_size,tweets,top_100_percent,av_transaction_size,hashrate,full_name,coin
344,2009/12/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
345,2009/12/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
346,2009/12/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
347,2009/12/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
348,2009/12/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
349,2009/12/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
350,2009/12/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
351,2009/12/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
352,2009/12/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
353,2009/12/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
354,2009/12/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
355,2009/12/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
356,2009/12/31,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
357,2010/01/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
358,2010/01/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
359,2010/01/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
360,2010/01/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
361,2010/01/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
362,2010/01/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
363,2010/01/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
364,2010/01/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
365,2010/01/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
366,2010/01/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
367,2010/01/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
368,2010/01/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
369,2010/01/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
370,2010/01/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
371,2010/01/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
372,2010/01/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
373,2010/01/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
374,2010/01/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
375,2010/01/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
376,2010/01/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
377,2010/01/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
378,2010/01/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
379,2010/01/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
380,2010/01/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
381,2010/01/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
382,2010/01/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
383,2010/01/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
384,2010/01/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
385,2010/01/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
386,2010/01/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
387,2010/01/31,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
388,2010/02/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
389,2010/02/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
390,2010/02/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
391,2010/02/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
392,2010/02/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
393,2010/02/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
394,2010/02/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
395,2010/02/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
396,2010/02/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
397,2010/02/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
398,2010/02/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
399,2010/02/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
400,2010/02/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
401,2010/02/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
402,2010/02/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
403,2010/02/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
404,2010/02/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
405,2010/02/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
406,2010/02/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
407,2010/02/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
408,2010/02/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
409,2010/02/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
410,2010/02/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
411,2010/02/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
412,2010/02/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
413,2010/02/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
414,2010/02/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
415,2010/02/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
416,2010/03/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
417,2010/03/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
418,2010/03/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
419,2010/03/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
420,2010/03/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
421,2010/03/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
422,2010/03/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
423,2010/03/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
424,2010/03/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
425,2010/03/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
426,2010/03/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
427,2010/03/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
428,2010/03/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
429,2010/03/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
430,2010/03/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
431,2010/03/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
432,2010/03/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
433,2010/03/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
434,2010/03/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
435,2010/03/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
436,2010/03/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
437,2010/03/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
438,2010/03/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
439,2010/03/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
440,2010/03/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
441,2010/03/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
442,2010/03/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
443,2010/03/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
444,2010/03/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
445,2010/03/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
446,2010/03/31,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
447,2010/04/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
448,2010/04/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
449,2010/04/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
450,2010/04/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
451,2010/04/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
452,2010/04/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
453,2010/04/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
454,2010/04/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
455,2010/04/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
456,2010/04/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
457,2010/04/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
458,2010/04/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
459,2010/04/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
460,2010/04/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
461,2010/04/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
462,2010/04/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
463,2010/04/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
464,2010/04/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
465,2010/04/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
466,2010/04/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
467,2010/04/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
468,2010/04/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
469,2010/04/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
470,2010/04/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
471,2010/04/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
472,2010/04/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
473,2010/04/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
474,2010/04/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
475,2010/04/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
476,2010/04/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
477,2010/05/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
478,2010/05/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
479,2010/05/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
480,2010/05/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
481,2010/05/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
482,2010/05/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
483,2010/05/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
484,2010/05/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
485,2010/05/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
486,2010/05/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
487,2010/05/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
488,2010/05/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
489,2010/05/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
490,2010/05/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
491,2010/05/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
492,2010/05/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
493,2010/05/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
494,2010/05/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
495,2010/05/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
496,2010/05/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
497,2010/05/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
498,2010/05/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
499,2010/05/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
500,2010/05/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
501,2010/05/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
502,2010/05/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
503,2010/05/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
504,2010/05/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
505,2010/05/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
506,2010/05/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
507,2010/05/31,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
508,2010/06/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
509,2010/06/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
510,2010/06/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
511,2010/06/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
512,2010/06/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
513,2010/06/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
514,2010/06/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
515,2010/06/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
516,2010/06/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
517,2010/06/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
518,2010/06/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
519,2010/06/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
520,2010/06/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
521,2010/06/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
522,2010/06/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
523,2010/06/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
524,2010/06/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
525,2010/06/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
526,2010/06/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
527,2010/06/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
528,2010/06/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
529,2010/06/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
530,2010/06/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
531,2010/06/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
532,2010/06/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
533,2010/06/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
534,2010/06/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
535,2010/06/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
536,2010/06/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
537,2010/06/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
538,2010/07/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
539,2010/07/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
540,2010/07/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
541,2010/07/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
542,2010/07/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
543,2010/07/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
544,2010/07/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
545,2010/07/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
546,2010/07/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
547,2010/07/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
548,2010/07/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
549,2010/07/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
550,2010/07/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
551,2010/07/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
552,2010/07/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
553,2010/07/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
554,2010/07/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
555,2010/07/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
556,2010/07/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
557,2010/07/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
558,2010/07/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
559,2010/07/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
560,2010/07/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
561,2010/07/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
562,2010/07/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
563,2010/07/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
564,2010/07/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
565,2010/07/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
566,2010/07/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
567,2010/07/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
568,2010/07/31,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
569,2010/08/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
570,2010/08/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
571,2010/08/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
572,2010/08/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
573,2010/08/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
574,2010/08/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
575,2010/08/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
576,2010/08/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
577,2010/08/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
578,2010/08/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
579,2010/08/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
580,2010/08/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
581,2010/08/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
582,2010/08/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
583,2010/08/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
584,2010/08/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
585,2010/08/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
586,2010/08/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
587,2010/08/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
588,2010/08/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
589,2010/08/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
590,2010/08/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
591,2010/08/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
592,2010/08/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
593,2010/08/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
594,2010/08/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
595,2010/08/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
596,2010/08/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
597,2010/08/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
598,2010/08/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
599,2010/08/31,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
600,2010/09/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
601,2010/09/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
602,2010/09/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
603,2010/09/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
604,2010/09/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
605,2010/09/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
606,2010/09/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
607,2010/09/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
608,2010/09/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
609,2010/09/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
610,2010/09/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
611,2010/09/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
612,2010/09/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
613,2010/09/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
614,2010/09/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
615,2010/09/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
616,2010/09/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
617,2010/09/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
618,2010/09/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
619,2010/09/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
620,2010/09/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
621,2010/09/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
622,2010/09/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
623,2010/09/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
624,2010/09/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
625,2010/09/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
626,2010/09/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
627,2010/09/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
628,2010/09/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
629,2010/09/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
630,2010/10/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
631,2010/10/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
632,2010/10/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
633,2010/10/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
634,2010/10/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
635,2010/10/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
636,2010/10/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
637,2010/10/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
638,2010/10/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
639,2010/10/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
640,2010/10/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
641,2010/10/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
642,2010/10/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
643,2010/10/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
644,2010/10/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
645,2010/10/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
646,2010/10/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
647,2010/10/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
648,2010/10/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
649,2010/10/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
650,2010/10/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
651,2010/10/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
652,2010/10/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
653,2010/10/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
654,2010/10/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
655,2010/10/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
656,2010/10/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
657,2010/10/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
658,2010/10/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
659,2010/10/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
660,2010/10/31,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
661,2010/11/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
662,2010/11/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
663,2010/11/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
664,2010/11/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
665,2010/11/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
666,2010/11/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
667,2010/11/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
668,2010/11/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
669,2010/11/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
670,2010/11/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
671,2010/11/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
672,2010/11/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
673,2010/11/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
674,2010/11/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
675,2010/11/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
676,2010/11/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
677,2010/11/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
678,2010/11/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
679,2010/11/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
680,2010/11/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
681,2010/11/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
682,2010/11/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
683,2010/11/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
684,2010/11/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
685,2010/11/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
686,2010/11/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
687,2010/11/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
688,2010/11/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
689,2010/11/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
690,2010/11/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
691,2010/12/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
692,2010/12/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
693,2010/12/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
694,2010/12/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
695,2010/12/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
696,2010/12/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
697,2010/12/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
698,2010/12/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
