,date,active_addresses,sent_addresses,block_size,transactions,median_transaction_size,mining_profitability,google_trends,difficulty,send_usd,hashrate,fee_reward,av_transaction_value,top_100_percent,median_transaction_value,av_transaction_size,market_cap,tweets,confirmation_time,full_name,coin
2883,2016/11/25,591485705133177,416766432822868,94270031531767,315235268658075,,,,2818009171936142265986567593840,10754030731436946414250244,,,34115350245.377,,,,11754192628188515161808995063,204332092533,,zetacoin,zetacoin
2884,2016/11/26,580075696518961,38687688845799,94491537741501,277455279740804,,,,2818009171936215069017176974795,883419386156382266564306,,,32095603160.874,,,,11752444101188316159805606635,197341792231,,zetacoin,zetacoin
2885,2016/11/27,509057981120449,33381057716104,82142249491703,237245305744449,,,,2818009171936654465524158428078,695206760128779526462515,,,29304223145.392,,,,11719369482187750469783362853,198641896856,,zetacoin,zetacoin
2886,2016/11/28,619715954821920,41623743697463,90902869571731,298366299848388,,,,2818009171936654467649540618317,1108272500131072387003693,,,37144372144.74,,,,11721119460187904093759315249,222892444254,,zetacoin,zetacoin
2887,2016/11/29,569254849120279,40044154656915,90609433041692,289501329647036,,,,2818009171936654469010302114794,10313455621424041210818136,,,36064321229.997,,,,11718082227187100256709530059,216023693263,,zetacoin,zetacoin
2888,2016/11/30,544081862321712,40862152007147,91216536662209,292512340239178,,,,2818009171936741469284299604447,1006956342153638559968063,,,34424516254.43,,,,11805614214187652235726517676,214574373429,,zetacoin,zetacoin
2889,2016/12/01,542441808520033,33937756716727,89942637071407,239536333437121,,,,2818009171936772670310041002384,1129949533124872628786128,,,47173745236.689,,,,11964261805188510150729603874,211173663644,,zetacoin,zetacoin
2890,2016/12/02,629587823822450,46363051217390,97648640341462,315335333441642,,,,2861755399426772671265485462809,13685196771459677026354356,,,43404381632.879,,,,12286801264189890496687944866,203352123164,,zetacoin,zetacoin
2891,2016/12/03,6124061041423076,40528089189250,88077941381404,287816306941357,,,,2867657668216810674252936273639,9426170931519813437971262,,,32754952918.134,,,,12237377113189545452681145302,161862372247,,zetacoin,zetacoin
2892,2016/12/04,5756411083822029,34330952749378,85691645091403,245502302939643,,,,2867657668216905775672242806020,6986817791090381812959522,,,28463600326.906,,,,12231463638189266674663213034,163452151852,,zetacoin,zetacoin
2893,2016/12/05,6042511058421585,40438266127684,88260555881491,277849506141613,,,,2867657668216905773600849613783,12979700414472753726323301,,,46718838632.574,,,,12087489429174467541625602160,185582402076,,zetacoin,zetacoin
2894,2016/12/06,671328845725263,44484555699746,96267840751615,319612398048200,,,,2867657668216905771207341778909,12465600142275086242732072,,,39005716886.558,,,,12101265178170479379591509480,202361983178,,zetacoin,zetacoin
2895,2016/12/07,643398875520415,43202654916604,88411039391523,310580353041757,,,,2867657668216900173643047177206,11756175711200976418916283,,,37953402453.009,,,,12180569813174073351671015532,215922083804,,zetacoin,zetacoin
2896,2016/12/08,578224858020736,39387553576817,85009540421416,282554392139587,,,,2867657668216898876369350674977,10911557421560122421230619,,,38623979536.303,,,,12279720212179761595734972285,213022162433,,zetacoin,zetacoin
2897,2016/12/09,539503691322197,38003046288540,93024133001502,268680301241444,,,,2867657668216898879280439330297,11714376231409445121095479,,,43604679509.012,,,,12310726012179755556724343680,197491922236,,zetacoin,zetacoin
2898,2016/12/10,4885741264520577,354257108417015,89839938151428,250109266740564,,,,2867657668217044680985310483737,9025309071607895711693671,,,36096036288.277,,,,12368057857179075419718364753,183312322034,,zetacoin,zetacoin
2899,2016/12/11,4954661175721238,32820142447686,68395750401681,229746268739164,,,,2867657668217256982937850219048,8120575541172167415911150,,,35474362406.27,,,,12294224569177725609709580175,160701922187,,zetacoin,zetacoin
2900,2016/12/12,532703725922171,37986141337752,80593235071477,268506275738741,,,,2867657668217256980878029546952,130922069799279208861402,,,48763607228.734,,,,12409263874178366826722985063,187752131959,,zetacoin,zetacoin
2901,2016/12/13,564772741420342,40132750997100,81481930271538,291579230444664,,,,2867657668217256982224328165903,121624728880411709277938,,,41713490207.727,,,,12463300890177757360727844605,207492292874,,zetacoin,zetacoin
2902,2016/12/14,535625789822600,39247643968898,90154530661835,286189253047294,,,,2867657668216971481678014786170,1284759988103140418807862,,,44894077186.236,,,,12450063290176957287724640346,211012482608,,zetacoin,zetacoin
2903,2016/12/15,534271696323721,38685260469998,95534334271582,282558277846102,,,,3083122739026912382533566446746,15888319681465181116878077,,,56235274366.103,,,,12451306572177332090691622560,193412162306,,zetacoin,zetacoin
2904,2016/12/16,558336867722318,38750360087796,96653434341506,279228285343953,,,,3101538557036912384138040153489,14663106161159322411091020,,,52514064252.338,,,,12489847257177460710679543977,192422001920,,zetacoin,zetacoin
2905,2016/12/17,507908736120930,34756096267685,81695144551418,237986275639442,,,,3101538557036876884534055963890,10379813111527869623686966,,,43685544600.552,,,,12612961543178103968663656232,183642131919,,zetacoin,zetacoin
2906,2016/12/18,467400859119391,32471439577441,86133436321345,235648277936640,,,,3101538557036754387759902841941,11105323811960859816903809,,,47137056461.348,,,,12630889043179810321680464390,189303181898,,zetacoin,zetacoin
2907,2016/12/19,569466719023464,39292950948044,91469235681616,281978297445599,,,,3101538557036754388901803448092,14524087231647041010663300,,,51785538233.849,,,,12660420606178762785671630751,257182782955,,zetacoin,zetacoin
2908,2016/12/20,581498790723840,39996850208535,97029740051536,296335372344241,,,,3101538557036754390508375478344,15304299462323607210585535,,,51656241239.27,,,,12669809799178139322662328592,229453072904,,zetacoin,zetacoin
2909,2016/12/21,620386781723131,42723952488839,96388342811769,325518340850793,,,,3101538557036884690111207881563,23110414721443191516060392,,,71004235316.193,,,,13009832007178606646673253850,255316412514,,zetacoin,zetacoin
2910,2016/12/22,605495857329585,41995355488766,91975343121762,314485343755173,,,,3101538557036921688551562938904,20944757242540189825346740,,,66607425459.405,,,,13675021187179885898662549795,272883612557,,zetacoin,zetacoin
2911,2016/12/23,5610451052323461,40673361367693,88790757851522,304845467944391,,,,3101538557036921682165845261670,23547754404985903045807681,,,7725106561032,,,,14355822839190840601638754492,294485352213,,zetacoin,zetacoin
2912,2016/12/24,4813731694521190,328258109287159,85480771731361,240683473037757,,,,3101538557036882476928058048259,13690207855592794817030958,,,568811824451.068,,,,14406590528219792568631361122,220455852168,,zetacoin,zetacoin
2913,2016/12/25,411608779019184,26765051326388,64804338411317,197199357836601,,,,3101538557036545378749733949108,952391937395099167622234,,,487711042208.252,,,,13991763192206714490627642941,179253012092,,zetacoin,zetacoin
2914,2016/12/26,535596833319074,33907647646498,85578038161294,244772324834565,,,,3101538557036545382528379445042,1355375745378878915993107,,,553711851173.387,,,,14395304821208019628629474013,198948462460,,zetacoin,zetacoin
2915,2016/12/27,575134926120107,40245462137156,87655635041558,296390325842370,,,,3101538557036545380947196169414,20407546412248983210142783,,,68856951239.386,,,,14624470401210109530625303470,225258722280,,zetacoin,zetacoin
2916,2016/12/28,556252838921043,41336657987699,86839744581531,305230380443386,,,,3120834342126991979482363279121,19591619934247516320836161,,,641911214480.251,,,,15256653605217995540627460295,241515082142,,zetacoin,zetacoin
2917,2016/12/29,574261793921974,41096852028536,94031535001678,304455331646546,,,,3176884003547062878498064490360,17187788752392853637168210,,,56457216798.526,,,,15504767388220979512707566698,225023652424,,zetacoin,zetacoin
2918,2016/12/30,574927863821314,39411059697878,87162534931623,286661341544561,,,,3176884003547062878996386045432,20974964375142181326999205,,,731715058605.893,,,,15271009245215429406719108635,189712802272,,zetacoin,zetacoin
2919,2016/12/31,521814758022373,34922452368545,80383331781544,250125264641220,,,,3176884003547464781073024515394,13124124722486091250848828,,,524794571234,,,,15302156774211564288699226103,184832242161,,zetacoin,zetacoin
2920,2017/01/01,423375821519246,259213111756511,69845751071390,180346274738730,,,,3176884003547701079895312719887,10509883952030751514974010,,,58287589386.626,,,,15596414034215635324720372078,210712961791,,zetacoin,zetacoin
2921,2017/01/02,6007081088921119,39654563577688,94479553911458,290792411239652,,,,3176884003547701080590621394785,15873595284666517823378127,,,555211349589.583,,,,16221390111223072632716123995,264612201751,,zetacoin,zetacoin
2922,2017/01/03,545102929621256,40263158788512,90649145101627,301500360445883,,,,3176884003547691280544805734306,19818448122778800144648459,,,65737873973.094,,,,16341508214222428905771464928,272692852639,,zetacoin,zetacoin
2923,2017/01/04,5844141371526548,430480857910889,98598061201717,328489505950673,,,,3176884003547595987318226210638,26653850896252886882102331,,,8114123601620,,,,17268680621225446531914403483,316113043452,,zetacoin,zetacoin
2924,2017/01/05,5492101164026954,389602756610244,98411456301676,288361472749596,,,,3176884003547595990095806751431,31304834567769037484707366,,,10856165271708,,,,16789072075216627977918150659,334077742896,,zetacoin,zetacoin
2925,2017/01/06,6360091031024955,440939657810350,98424846861593,346244416943804,,,,3176884003547595991836668487686,28754890223983478374238324,,,830595571695,,,,14914627607197316777877128248,290655162283,,zetacoin,zetacoin
2926,2017/01/07,5758181871323381,379193115438745,98716366701570,281922411243622,,,,3176884003547560993445343692936,18616403132788029043037241,,,66326817986.595,,,,13910322895187129078857242615,227172631653,,zetacoin,zetacoin
2927,2017/01/08,517117892822002,34316854857912,81033737381557,259934327442727,,,,3176884003547535794533533369415,15248565582240146924986593,,,58666844584.796,,,,14609443558193901452875844088,195952491734,,zetacoin,zetacoin
2928,2017/01/09,513475985224688,367296666210006,92292045301595,269811353646188,,,,3176884003547535797381935320019,18648987243054014846010639,,,69128692996.16,,,,14321031800196728255914661449,232773071968,,zetacoin,zetacoin
2929,2017/01/10,5897391255123014,40759784298381,95963866411686,323728461348179,,,,3194894815207533498721760527686,211944478111214209447725554,,,654724328990.588,,,,14456981527218756648912636288,229183281847,,zetacoin,zetacoin
2930,2017/01/11,5252871288823870,38078471769143,92293350911591,302905475845221,,,,3368999327967496499095850029332,33552311105840504246318155,,,11077123411024,,,,13562544471205034569881198050,292282471661,,zetacoin,zetacoin
2931,2017/01/12,5257781008424063,37780965209360,80159637411697,294953373450589,,,,3368999327967496499976126609117,27498144093213028843254375,,,95028687855.015,,,,12565911783192900604834793210,303872231611,,zetacoin,zetacoin
2932,2017/01/13,513655900122346,36599959218588,84040541511729,272597397150833,,,,336899932796749641.0135572174708E+14,19001565092288806123913392,,,70455764470.43,,,,12952126834193904212842033547,287852031739,,zetacoin,zetacoin
2933,2017/01/14,4872201323621258,334497130487887,74268454691499,242097307542044,,,,336899932796827241.0251731609855E+14,1236862491179685349009453,,,51095879214.286,,,,13281564520193763193844561491,223672431446,,zetacoin,zetacoin
2934,2017/01/15,4757291800721621,31406357767294,67698592691498,235832357841748,,,,336899932796836321.0364129259949E+14,1406243872136130655692781,,,59633815136.361,,,,13131466252192147088855495657,222322111820,,zetacoin,zetacoin
2935,2017/01/16,513070885924202,36794857279257,75825234551575,267471310845375,,,,336899932796836321.0413386475642E+14,1722603291138099707727945,,,64404443170.313,,,,13289558721191152391844944612,241032831817,,zetacoin,zetacoin
2936,2017/01/17,551064929724018,39395771468454,90015941271642,292539369246671,,,,336899932796866491.0381676706914E+14,20159269312040532015536456,,,68915527332.893,,,,14052570217192503087877813270,256483411821,,zetacoin,zetacoin
2937,2017/01/18,574624974822465,39102758697951,89376038021583,296950332644994,,,,336899932796886171.0205258998206E+14,1707025393433338988883453,,,576213047197.436,,,,14212417051191177940895935602,264913182604,,zetacoin,zetacoin
2938,2017/01/19,6208811046623087,40616365048829,83428648441552,300431483543628,,,,336899932796886171.0718357959237E+14,23161456061011301210257475,,,77092092235.112,,,,14330784424190467440901098724,278482811887,,zetacoin,zetacoin
2939,2017/01/20,5872821029824250,40563669059280,72219042421609,298188430145775,,,,336899932796909951.0685688629655E+14,23076138115206987428365899,,,773912132619.681,,,,14366443695191507222925973295,233654381648,,zetacoin,zetacoin
2940,2017/01/21,552658883022677,368564127198307,69300649691504,263381327643302,,,,336899932796953191.0835796084258E+14,14008207261796110410131579,,,53195483233.975,,,,14731178984192206634943896034,208332581416,,zetacoin,zetacoin
2941,2017/01/22,4952221458022552,32477460237853,67447754401616,236712339347432,,,,339477557143953191.0881066454634E+14,10438642813831215010555028,,,441011292222.53,,,,14830326382190817118949615555,208162491596,,zetacoin,zetacoin
2942,2017/01/23,550007873722709,33096962048372,90860144381612,235392325646076,,,,392963262344953191.1110918238257E+14,1396488287209203409435227,,,59626473204.775,,,,14787301874189081922942964991,248092881924,,zetacoin,zetacoin
2943,2017/01/24,603034878424008,39692955448517,97357533801754,278028278750414,,,,392963262344962261.0988457476756E+14,1770864417117619708363837,,,63694220165.903,,,,14597120437187495630934890346,283044201831,,zetacoin,zetacoin
2944,2017/01/25,614252826422116,40630054607811,98775833271644,304578280646256,,,,392963262344963111.1002119402993E+14,1724662585167284709927054,,,56625974214.611,,,,14405123941184532560924742828,272782851851,,zetacoin,zetacoin
2945,2017/01/26,627055901722307,41266159338284,99305532471673,313600250546856,,,,392963262344963111.1165382950181E+14,19085512521181955411224495,,,61214718239.553,,,,14565329736185916271926625018,243662891771,,zetacoin,zetacoin
2946,2017/01/27,605182787722160,37131655297909,83759732381658,263162243646680,,,,392963262344976731.1270672597133E+14,16446510831490577810714776,,,62506129229.537,,,,14738669922188978243922987279,231782971834,,zetacoin,zetacoin
