,date,transactions,sent_addresses,mining_profitability,send_usd,median_transaction_size,active_addresses,difficulty,hashrate,fee_reward,block_size,market_cap,confirmation_time,av_transaction_value,av_transaction_size,median_transaction_value,tweets,top_100_percent,google_trends,full_name,coin
1536,2013/03/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1537,2013/03/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1538,2013/03/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1539,2013/03/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1540,2013/03/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1541,2013/03/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1542,2013/03/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1543,2013/03/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1544,2013/03/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1545,2013/03/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1546,2013/03/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1547,2013/03/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1548,2013/03/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1549,2013/04/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1550,2013/04/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1551,2013/04/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1552,2013/04/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1553,2013/04/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1554,2013/04/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1555,2013/04/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1556,2013/04/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1557,2013/04/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1558,2013/04/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1559,2013/04/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1560,2013/04/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1561,2013/04/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1562,2013/04/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1563,2013/04/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1564,2013/04/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1565,2013/04/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1566,2013/04/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1567,2013/04/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1568,2013/04/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1569,2013/04/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1570,2013/04/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1571,2013/04/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1572,2013/04/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1573,2013/04/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1574,2013/04/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1575,2013/04/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1576,2013/04/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1577,2013/04/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1578,2013/04/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1579,2013/05/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1580,2013/05/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1581,2013/05/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1582,2013/05/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1583,2013/05/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1584,2013/05/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1585,2013/05/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1586,2013/05/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1587,2013/05/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1588,2013/05/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1589,2013/05/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1590,2013/05/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1591,2013/05/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1592,2013/05/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1593,2013/05/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1594,2013/05/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1595,2013/05/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1596,2013/05/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1597,2013/05/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1598,2013/05/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1599,2013/05/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1600,2013/05/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1601,2013/05/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1602,2013/05/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1603,2013/05/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1604,2013/05/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1605,2013/05/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1606,2013/05/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1607,2013/05/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1608,2013/05/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1609,2013/05/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1610,2013/06/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1611,2013/06/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1612,2013/06/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1613,2013/06/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1614,2013/06/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1615,2013/06/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1616,2013/06/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1617,2013/06/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1618,2013/06/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1619,2013/06/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1620,2013/06/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1621,2013/06/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1622,2013/06/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1623,2013/06/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1624,2013/06/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1625,2013/06/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1626,2013/06/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1627,2013/06/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1628,2013/06/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1629,2013/06/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1630,2013/06/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1631,2013/06/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1632,2013/06/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1633,2013/06/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1634,2013/06/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1635,2013/06/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1636,2013/06/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1637,2013/06/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1638,2013/06/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1639,2013/06/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1640,2013/07/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1641,2013/07/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1642,2013/07/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1643,2013/07/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1644,2013/07/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1645,2013/07/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1646,2013/07/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1647,2013/07/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1648,2013/07/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1649,2013/07/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1650,2013/07/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1651,2013/07/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1652,2013/07/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1653,2013/07/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1654,2013/07/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1655,2013/07/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1656,2013/07/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1657,2013/07/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1658,2013/07/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1659,2013/07/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1660,2013/07/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1661,2013/07/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1662,2013/07/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1663,2013/07/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1664,2013/07/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1665,2013/07/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1666,2013/07/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1667,2013/07/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1668,2013/07/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1669,2013/07/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1670,2013/07/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1671,2013/08/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1672,2013/08/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1673,2013/08/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1674,2013/08/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1675,2013/08/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1676,2013/08/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1677,2013/08/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1678,2013/08/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1679,2013/08/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1680,2013/08/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1681,2013/08/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1682,2013/08/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1683,2013/08/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1684,2013/08/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1685,2013/08/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1686,2013/08/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1687,2013/08/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1688,2013/08/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1689,2013/08/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1690,2013/08/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1691,2013/08/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1692,2013/08/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1693,2013/08/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1694,2013/08/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1695,2013/08/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1696,2013/08/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1697,2013/08/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1698,2013/08/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1699,2013/08/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1700,2013/08/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1701,2013/08/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1702,2013/09/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1703,2013/09/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1704,2013/09/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1705,2013/09/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1706,2013/09/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1707,2013/09/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1708,2013/09/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1709,2013/09/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1710,2013/09/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1711,2013/09/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1712,2013/09/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1713,2013/09/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1714,2013/09/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1715,2013/09/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1716,2013/09/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1717,2013/09/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1718,2013/09/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1719,2013/09/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1720,2013/09/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1721,2013/09/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1722,2013/09/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1723,2013/09/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1724,2013/09/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1725,2013/09/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1726,2013/09/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1727,2013/09/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1728,2013/09/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1729,2013/09/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1730,2013/09/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1731,2013/09/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1732,2013/10/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1733,2013/10/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1734,2013/10/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1735,2013/10/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1736,2013/10/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1737,2013/10/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1738,2013/10/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1739,2013/10/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1740,2013/10/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1741,2013/10/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1742,2013/10/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1743,2013/10/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1744,2013/10/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1745,2013/10/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1746,2013/10/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1747,2013/10/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1748,2013/10/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1749,2013/10/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1750,2013/10/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1751,2013/10/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1752,2013/10/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1753,2013/10/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1754,2013/10/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1755,2013/10/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1756,2013/10/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1757,2013/10/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1758,2013/10/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1759,2013/10/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1760,2013/10/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1761,2013/10/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1762,2013/10/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1763,2013/11/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1764,2013/11/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1765,2013/11/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1766,2013/11/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1767,2013/11/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1768,2013/11/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1769,2013/11/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1770,2013/11/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1771,2013/11/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1772,2013/11/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1773,2013/11/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1774,2013/11/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1775,2013/11/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1776,2013/11/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1777,2013/11/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1778,2013/11/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1779,2013/11/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1780,2013/11/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1781,2013/11/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1782,2013/11/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1783,2013/11/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1784,2013/11/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1785,2013/11/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1786,2013/11/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1787,2013/11/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1788,2013/11/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1789,2013/11/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1790,2013/11/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1791,2013/11/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1792,2013/11/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1793,2013/12/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1794,2013/12/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1795,2013/12/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1796,2013/12/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1797,2013/12/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1798,2013/12/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1799,2013/12/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1800,2013/12/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1801,2013/12/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1802,2013/12/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1803,2013/12/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1804,2013/12/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1805,2013/12/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1806,2013/12/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1807,2013/12/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1808,2013/12/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1809,2013/12/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1810,2013/12/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1811,2013/12/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1812,2013/12/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1813,2013/12/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1814,2013/12/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1815,2013/12/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1816,2013/12/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1817,2013/12/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1818,2013/12/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1819,2013/12/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1820,2013/12/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1821,2013/12/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1822,2013/12/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1823,2013/12/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1824,2014/01/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1825,2014/01/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1826,2014/01/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1827,2014/01/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1828,2014/01/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1829,2014/01/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1830,2014/01/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1831,2014/01/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1832,2014/01/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1833,2014/01/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1834,2014/01/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1835,2014/01/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1836,2014/01/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1837,2014/01/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1838,2014/01/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1839,2014/01/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1840,2014/01/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1841,2014/01/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1842,2014/01/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1843,2014/01/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1844,2014/01/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1845,2014/01/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1846,2014/01/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1847,2014/01/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1848,2014/01/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1849,2014/01/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1850,2014/01/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1851,2014/01/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1852,2014/01/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1853,2014/01/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1854,2014/01/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1855,2014/02/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1856,2014/02/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1857,2014/02/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1858,2014/02/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1859,2014/02/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1860,2014/02/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1861,2014/02/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1862,2014/02/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1863,2014/02/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1864,2014/02/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1865,2014/02/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1866,2014/02/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1867,2014/02/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1868,2014/02/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1869,2014/02/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1870,2014/02/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1871,2014/02/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1872,2014/02/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1873,2014/02/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1874,2014/02/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1875,2014/02/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1876,2014/02/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1877,2014/02/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1878,2014/02/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1879,2014/02/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1880,2014/02/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1881,2014/02/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1882,2014/02/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1883,2014/03/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1884,2014/03/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1885,2014/03/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1886,2014/03/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1887,2014/03/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1888,2014/03/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1889,2014/03/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1890,2014/03/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1891,2014/03/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1892,2014/03/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1893,2014/03/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1894,2014/03/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1895,2014/03/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1896,2014/03/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1897,2014/03/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1898,2014/03/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1899,2014/03/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
1900,2014/03/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
