,date,block_size,av_transaction_size,av_transaction_value,market_cap,top_100_percent,confirmation_time,fee_reward,tweets,median_transaction_value,sent_addresses,hashrate,mining_profitability,transactions,google_trends,active_addresses,difficulty,send_usd,median_transaction_size,full_name,coin
1420,2012/11/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1421,2012/11/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1422,2012/11/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1423,2012/11/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1424,2012/11/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1425,2012/11/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1426,2012/11/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1427,2012/11/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1428,2012/12/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1429,2012/12/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1430,2012/12/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1431,2012/12/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1432,2012/12/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1433,2012/12/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1434,2012/12/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1435,2012/12/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1436,2012/12/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1437,2012/12/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1438,2012/12/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1439,2012/12/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1440,2012/12/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1441,2012/12/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1442,2012/12/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1443,2012/12/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1444,2012/12/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1445,2012/12/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1446,2012/12/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1447,2012/12/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1448,2012/12/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1449,2012/12/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1450,2012/12/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1451,2012/12/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1452,2012/12/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1453,2012/12/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1454,2012/12/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1455,2012/12/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1456,2012/12/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1457,2012/12/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1458,2012/12/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1459,2013/01/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1460,2013/01/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1461,2013/01/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1462,2013/01/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1463,2013/01/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1464,2013/01/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1465,2013/01/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1466,2013/01/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1467,2013/01/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1468,2013/01/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1469,2013/01/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1470,2013/01/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1471,2013/01/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1472,2013/01/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1473,2013/01/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1474,2013/01/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1475,2013/01/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1476,2013/01/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1477,2013/01/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1478,2013/01/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1479,2013/01/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1480,2013/01/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1481,2013/01/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1482,2013/01/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1483,2013/01/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1484,2013/01/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1485,2013/01/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1486,2013/01/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1487,2013/01/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1488,2013/01/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1489,2013/01/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1490,2013/02/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1491,2013/02/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1492,2013/02/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1493,2013/02/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1494,2013/02/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1495,2013/02/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1496,2013/02/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1497,2013/02/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1498,2013/02/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1499,2013/02/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1500,2013/02/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1501,2013/02/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1502,2013/02/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1503,2013/02/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1504,2013/02/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1505,2013/02/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1506,2013/02/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1507,2013/02/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1508,2013/02/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1509,2013/02/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1510,2013/02/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1511,2013/02/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1512,2013/02/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1513,2013/02/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1514,2013/02/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1515,2013/02/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1516,2013/02/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1517,2013/02/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1518,2013/03/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1519,2013/03/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1520,2013/03/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1521,2013/03/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1522,2013/03/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1523,2013/03/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1524,2013/03/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1525,2013/03/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1526,2013/03/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1527,2013/03/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1528,2013/03/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1529,2013/03/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1530,2013/03/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1531,2013/03/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1532,2013/03/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1533,2013/03/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1534,2013/03/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1535,2013/03/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1536,2013/03/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1537,2013/03/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1538,2013/03/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1539,2013/03/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1540,2013/03/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1541,2013/03/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1542,2013/03/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1543,2013/03/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1544,2013/03/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1545,2013/03/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1546,2013/03/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1547,2013/03/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1548,2013/03/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1549,2013/04/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1550,2013/04/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1551,2013/04/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1552,2013/04/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1553,2013/04/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1554,2013/04/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1555,2013/04/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1556,2013/04/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1557,2013/04/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1558,2013/04/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1559,2013/04/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1560,2013/04/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1561,2013/04/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1562,2013/04/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1563,2013/04/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1564,2013/04/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1565,2013/04/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1566,2013/04/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1567,2013/04/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1568,2013/04/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1569,2013/04/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1570,2013/04/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1571,2013/04/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1572,2013/04/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1573,2013/04/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1574,2013/04/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1575,2013/04/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1576,2013/04/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1577,2013/04/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1578,2013/04/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1579,2013/05/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1580,2013/05/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1581,2013/05/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1582,2013/05/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1583,2013/05/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1584,2013/05/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1585,2013/05/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1586,2013/05/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1587,2013/05/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1588,2013/05/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1589,2013/05/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1590,2013/05/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1591,2013/05/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1592,2013/05/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1593,2013/05/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1594,2013/05/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1595,2013/05/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1596,2013/05/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1597,2013/05/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1598,2013/05/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1599,2013/05/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1600,2013/05/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1601,2013/05/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1602,2013/05/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1603,2013/05/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1604,2013/05/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1605,2013/05/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1606,2013/05/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1607,2013/05/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1608,2013/05/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1609,2013/05/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1610,2013/06/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1611,2013/06/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1612,2013/06/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1613,2013/06/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1614,2013/06/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1615,2013/06/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1616,2013/06/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1617,2013/06/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1618,2013/06/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1619,2013/06/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1620,2013/06/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1621,2013/06/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1622,2013/06/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1623,2013/06/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1624,2013/06/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1625,2013/06/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1626,2013/06/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1627,2013/06/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1628,2013/06/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1629,2013/06/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1630,2013/06/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1631,2013/06/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1632,2013/06/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1633,2013/06/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1634,2013/06/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1635,2013/06/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1636,2013/06/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1637,2013/06/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1638,2013/06/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1639,2013/06/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1640,2013/07/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1641,2013/07/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1642,2013/07/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1643,2013/07/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1644,2013/07/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1645,2013/07/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1646,2013/07/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1647,2013/07/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1648,2013/07/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1649,2013/07/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1650,2013/07/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1651,2013/07/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1652,2013/07/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1653,2013/07/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1654,2013/07/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1655,2013/07/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1656,2013/07/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1657,2013/07/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1658,2013/07/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1659,2013/07/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1660,2013/07/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1661,2013/07/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1662,2013/07/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1663,2013/07/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1664,2013/07/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1665,2013/07/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1666,2013/07/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1667,2013/07/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1668,2013/07/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1669,2013/07/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1670,2013/07/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1671,2013/08/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1672,2013/08/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1673,2013/08/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1674,2013/08/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1675,2013/08/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1676,2013/08/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1677,2013/08/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1678,2013/08/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1679,2013/08/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1680,2013/08/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1681,2013/08/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1682,2013/08/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1683,2013/08/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1684,2013/08/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1685,2013/08/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1686,2013/08/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1687,2013/08/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1688,2013/08/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1689,2013/08/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1690,2013/08/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1691,2013/08/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1692,2013/08/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1693,2013/08/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1694,2013/08/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1695,2013/08/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1696,2013/08/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1697,2013/08/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1698,2013/08/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1699,2013/08/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1700,2013/08/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1701,2013/08/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1702,2013/09/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1703,2013/09/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1704,2013/09/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1705,2013/09/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1706,2013/09/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1707,2013/09/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1708,2013/09/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1709,2013/09/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1710,2013/09/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1711,2013/09/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1712,2013/09/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1713,2013/09/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1714,2013/09/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1715,2013/09/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1716,2013/09/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1717,2013/09/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1718,2013/09/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1719,2013/09/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1720,2013/09/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1721,2013/09/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1722,2013/09/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1723,2013/09/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1724,2013/09/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1725,2013/09/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1726,2013/09/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1727,2013/09/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1728,2013/09/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1729,2013/09/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1730,2013/09/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1731,2013/09/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1732,2013/10/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1733,2013/10/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1734,2013/10/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1735,2013/10/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1736,2013/10/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1737,2013/10/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1738,2013/10/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1739,2013/10/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1740,2013/10/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1741,2013/10/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1742,2013/10/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1743,2013/10/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1744,2013/10/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1745,2013/10/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1746,2013/10/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1747,2013/10/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1748,2013/10/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1749,2013/10/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1750,2013/10/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1751,2013/10/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1752,2013/10/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1753,2013/10/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1754,2013/10/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1755,2013/10/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1756,2013/10/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1757,2013/10/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1758,2013/10/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1759,2013/10/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1760,2013/10/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1761,2013/10/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1762,2013/10/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1763,2013/11/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1764,2013/11/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1765,2013/11/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1766,2013/11/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1767,2013/11/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1768,2013/11/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1769,2013/11/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1770,2013/11/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1771,2013/11/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1772,2013/11/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1773,2013/11/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1774,2013/11/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1775,2013/11/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1776,2013/11/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1777,2013/11/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1778,2013/11/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1779,2013/11/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1780,2013/11/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1781,2013/11/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1782,2013/11/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1783,2013/11/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
1784,2013/11/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
