,date,block_size,sent_addresses,hashrate,confirmation_time,median_transaction_value,google_trends,transactions,send_usd,mining_profitability,av_transaction_size,difficulty,market_cap,active_addresses,tweets,top_100_percent,fee_reward,av_transaction_value,median_transaction_size,full_name,coin
792,2016/03/23,821.746,2520,5150999022,0.975,null,,2588,137215,,,72.685,905481,2718,96,47.456,,null,,reddcoin,rdd
793,2016/03/24,943.932,2868,5439818674,0.996,null,,2882,247850,,,74.496,1108396,3361,118,47.335,,null,,reddcoin,rdd
794,2016/03/25,1037,2600,5643840854,1.018,null,,2700,262239,,,77.447,1096781,3156,109,48.14,,null,,reddcoin,rdd
795,2016/03/26,840.86,2568,4578846305,1.047,null,,2640,173078,,,66.057,1082979,2933,114,48.425,,null,,reddcoin,rdd
796,2016/03/27,907.847,2424,4150477856,1.051,null,,2690,153424,,,58.495,1099729,2959,119,48.516,,null,,reddcoin,rdd
797,2016/03/28,893.445,2699,3960010153,1.02,null,,2757,165761,,,56.577,1115332,3244,136,48.758,,null,,reddcoin,rdd
798,2016/03/29,913.082,2647,3614535350,1.043,null,,2629,149839,,,53.277,1068059,3011,133,49.071,,null,,reddcoin,rdd
799,2016/03/30,828.572,2723,3621428580,1.003,null,,2684,137259,,,50.695,996205,3017,157,49.205,,null,,reddcoin,rdd
800,2016/03/31,846.719,2745,3457905010,1.023,null,,2682,139901,,,48.58,1074614,2981,123,49.307,,null,,reddcoin,rdd
801,2016/04/01,808.222,2681,3146832847,1.067,null,,2504,138891,,,44.758,1099026,2895,103,49.307,,null,,reddcoin,rdd
802,2016/04/02,994.161,2920,4156089193,0.955,null,,3063,470490,,,56.487,1355538,3664,111,50.738,,null,,reddcoin,rdd
803,2016/04/03,873.719,3126,3862250360,1.002,null,,2844,242013,,,54.282,1510532,3484,88,50.769,,null,,reddcoin,rdd
804,2016/04/04,916.586,2878,3747534184,0.994,null,,2735,232914,,,52.652,1408980,3111,119,50.696,,null,,reddcoin,rdd
805,2016/04/05,965.249,2902,4040195330,1.023,null,,2804,249635,,,55.484,1463741,3217,114,51.153,,null,,reddcoin,rdd
806,2016/04/06,2103,3114,3680284895,1.007,null,,3081,227570,,,51.337,1289864,4547,124,51.089,,null,,reddcoin,rdd
807,2016/04/07,891.144,2878,3388043963,1.023,null,,2869,218280,,,47.994,1286962,3238,123,50.998,,null,,reddcoin,rdd
808,2016/04/08,1003,3018,3788764607,0.95,null,,2998,189545,,,51.912,1297415,3415,119,51.051,,null,,reddcoin,rdd
809,2016/04/09,1203,2599,5195241454,1.037,null,,3049,177016,,,69.988,1299776,2749,111,51.051,,null,,reddcoin,rdd
810,2016/04/10,1333,3285,4846829057,1.017,null,,3054,178768,,,67.583,1188258,3518,108,51.078,,null,,reddcoin,rdd
811,2016/04/11,2024,4249,3992168986,1.03,null,,4300,153048,,,57.846,1098661,4614,116,51.112,,null,,reddcoin,rdd
812,2016/04/12,858.959,2695,3817580086,0.999,null,,2781,146517,,,54.369,1135140,3004,117,51.281,,null,,reddcoin,rdd
813,2016/04/13,4328,3519,4095282952,0.999,null,,3807,147250,,,56.314,1134391,3897,54,51.284,,null,,reddcoin,rdd
814,2016/04/14,905.556,2507,4398965786,1.034,null,,2730,138620,,,60.388,1143031,2971,19,51.246,,null,,reddcoin,rdd
815,2016/04/15,883.995,4477,4652127284,0.961,null,,2884,153409,,,63.371,1094012,3069,25,51.25,,null,,reddcoin,rdd
816,2016/04/16,1082,5657,4650479822,1.028,null,,2827,143295,,,64.473,1049146,4678,8,51.449,,null,,reddcoin,rdd
817,2016/04/17,923.876,5909,3772684206,1.02,null,,2735,126588,,,53.88,1047232,5996,14,51.308,,null,,reddcoin,rdd
818,2016/04/18,948.476,5299,3437009624,1.072,null,,2718,111475,,,48.886,1011976,5870,12,51.307,,null,,reddcoin,rdd
819,2016/04/19,934.939,6641,2597883400,1.02,null,,2754,114595,,,38.26,1008373,7114,10,51.538,,null,,reddcoin,rdd
820,2016/04/20,699.542,2076,2430783203,1.063,null,,2645,104117,,,34.904,1024197,2508,12,51.715,,null,,reddcoin,rdd
821,2016/04/21,691.771,1765,1985155426,1.045,null,,2571,95285,,,29.114,997512,2130,11,51.714,,null,,reddcoin,rdd
822,2016/04/22,2757,4184,2299201712,0.922,null,,2845,110887,,,31.143,980909,7622,17,51.806,,null,,reddcoin,rdd
823,2016/04/23,829.081,2451,2688855439,1.029,null,,2676,102641,,,36.259,948571,2840,18,52.047,,null,,reddcoin,rdd
824,2016/04/24,700.095,1590,2880785051,1.012,null,,1834,116871,,,39.505,986088,2031,11,52.005,,null,,reddcoin,rdd
825,2016/04/25,704.08,1459,2578512355,1.013,null,,1802,119302,,,37.184,1006837,1780,16,52.043,,null,,reddcoin,rdd
826,2016/04/26,2320,1816,2474855717,1.034,null,,2087,109865,,,35.056,998568,2259,3,52.017,,null,,reddcoin,rdd
827,2016/04/27,2628,1863,2106515327,1.039,null,,2098,116514,,,30.437,980394,2992,10,51.874,,null,,reddcoin,rdd
828,2016/04/28,992.242,1552,2370497181,0.982,null,,1934,182235,,,32.639,1100954,1972,24,51.59,,null,,reddcoin,rdd
829,2016/04/29,3539,2468,2189438085,1.014,null,,2745,249161,,,30.983,1299810,2851,34,52.969,,null,,reddcoin,rdd
830,2016/04/30,868.981,1744,2350429679,1.025,null,,1994,265321,,,33.04,1332425,2021,26,52.5,,null,,reddcoin,rdd
831,2016/05/01,1236,1626,2618074171,1.035,null,,2027,164512,,,36.948,1299907,2896,16,52.415,,null,,reddcoin,rdd
832,2016/05/02,583.115,1275,2346314964,1.064,null,,1601,135937,,,33.666,1209335,1695,26,52.415,,null,,reddcoin,rdd
833,2016/05/03,2622,1474,2141791843,1.024,null,,1809,143636,,,30.612,1213758,2561,34,52.663,,null,,reddcoin,rdd
834,2016/05/04,987.204,1258,1995334563,1.008,null,,1677,129017,,,28.297,1156733,2316,17,52.443,,null,,reddcoin,rdd
835,2016/05/05,587.017,1214,1888352361,1.005,null,,1713,138120,,,26.492,1180793,1582,23,52.319,,null,,reddcoin,rdd
836,2016/05/06,592.612,1297,2057242079,0.973,null,,1765,141183,,,28.202,1177390,1672,32,52.318,,null,,reddcoin,rdd
837,2016/05/07,634.516,1234,1986896490,1.02,null,,1648,141912,,,27.511,1239402,1612,10,52.248,,null,,reddcoin,rdd
838,2016/05/08,608.865,1306,2083195844,0.974,null,,1766,166566,,,28.573,1236562,1694,26,52.284,,null,,reddcoin,rdd
839,2016/05/09,894.654,1561,2106868844,1.029,null,,1988,143130,,,29.009,1228260,1685,17,52.29,,null,,reddcoin,rdd
840,2016/05/10,3244,1715,2045875460,0.971,null,,2032,151214,,,28.71,1212800,6750,22,52.232,,null,,reddcoin,rdd
841,2016/05/11,3320,1458,2226572613,1.013,null,,1892,139377,,,30.484,1222998,6781,19,52.266,,null,,reddcoin,rdd
842,2016/05/12,718.344,1252,2221560734,1.01,null,,1681,131878,,,30.627,1224731,2308,13,52.226,,null,,reddcoin,rdd
843,2016/05/13,602.624,1201,1971655585,0.978,null,,1733,141183,,,27.578,1173379,1598,20,52.213,,null,,reddcoin,rdd
844,2016/05/14,648.043,1173,2633006870,0.944,null,,1783,141602,,,34.7,1147957,2127,10,52.242,,null,,reddcoin,rdd
845,2016/05/15,690.88,1192,2825283671,1.037,null,,1616,142969,,,38.372,1164981,1754,19,52.113,,null,,reddcoin,rdd
846,2016/05/16,625.014,1184,2169625957,1.066,null,,1615,127474,,,31.499,1162708,1653,26,52.072,,null,,reddcoin,rdd
847,2016/05/17,4569,2040,1818744119,1.037,null,,2420,124479,,,26.334,1134584,3553,20,51.954,,null,,reddcoin,rdd
848,2016/05/18,4375,1476,1748497642,1.006,null,,1948,122629,,,24.878,1116674,6983,14,51.906,,null,,reddcoin,rdd
849,2016/05/19,1678,1360,2032803505,0.95,null,,1888,133667,,,27.76,1102551,2435,22,51.916,,null,,reddcoin,rdd
850,2016/05/20,642.663,1231,2014631989,1.025,null,,1674,122112,,,27.97,1165657,1692,17,51.918,,null,,reddcoin,rdd
851,2016/05/21,2406,4999,2431761403,0.941,null,,5647,138670,,,32.179,1157039,5528,14,51.845,,null,,reddcoin,rdd
852,2016/05/22,2581,2757,2546895398,1.054,null,,3081,130887,,,34.859,1180856,2980,17,51.556,,null,,reddcoin,rdd
853,2016/05/23,3131,1438,1959234176,1.028,null,,1832,132663,,,28.462,1133950,2687,24,51.605,,null,,reddcoin,rdd
854,2016/05/24,564.491,1217,1986335189,0.994,null,,1670,119844,,,27.459,1085382,1592,17,51.652,,null,,reddcoin,rdd
855,2016/05/25,787.736,1321,2014195523,1.044,null,,1658,111261,,,28.021,1038295,2019,18,51.596,,null,,reddcoin,rdd
856,2016/05/26,730.202,1275,1913992662,1.075,null,,1634,110459,,,28.263,1044523,1684,26,51.594,,null,,reddcoin,rdd
857,2016/05/27,721.651,1330,1878399878,0.992,null,,1770,150041,,,27.329,950212,1837,22,52.502,,null,,reddcoin,rdd
858,2016/05/28,752.344,2749,2539194102,0.984,null,,1736,142508,,,34.114,966077,1681,16,51.701,,null,,reddcoin,rdd
859,2016/05/29,619.948,2480,2242669579,0.992,null,,1655,126469,,,31.538,997440,2871,19,51.627,,null,,reddcoin,rdd
860,2016/05/30,2083,5805,2351505115,1.043,null,,1698,117427,,,32.036,1074293,5831,23,51.651,,null,,reddcoin,rdd
861,2016/05/31,472.172,791,1935913293,1.043,null,,1569,112404,,,27.693,1130130,1253,15,51.562,,null,,reddcoin,rdd
862,2016/06/01,465.593,496,1634565416,1.034,null,,1575,113171,,,23.829,1017087,677,15,51.504,,null,,reddcoin,rdd
863,2016/06/02,390.28,489,2182547181,0.968,null,,1640,129187,,,29.514,1067152,677,14,51.521,,null,,reddcoin,rdd
864,2016/06/03,389.447,487,2071775766,1.008,null,,1572,127411,,,29.005,1074441,636,13,51.439,,null,,reddcoin,rdd
865,2016/06/04,1471,397,2359998318,0.999,null,,1579,124196,,,32.313,1084616,4951,15,51.377,,null,,reddcoin,rdd
866,2016/06/05,397.632,426,1921251030,1.039,null,,1494,111162,,,27.547,1061498,559,20,51.339,,null,,reddcoin,rdd
867,2016/06/06,517.421,434,2354241181,0.997,null,,1574,121320,,,31.865,1066189,576,19,51.11,,null,,reddcoin,rdd
868,2016/06/07,447.115,461,1863850841,0.994,null,,1579,136110,,,26.715,1080334,677,11,51.778,,null,,reddcoin,rdd
869,2016/06/08,3896,721,2186113706,0.98,null,,1885,149488,,,29.568,1073374,2084,11,52.844,,null,,reddcoin,rdd
870,2016/06/09,451.648,439,1962238066,1.06,null,,1480,139199,,,27.677,1085370,608,18,52.832,,null,,reddcoin,rdd
871,2016/06/10,379.504,428,1627532439,1.046,null,,1505,145040,,,23.783,1080566,587,25,53.232,,null,,reddcoin,rdd
872,2016/06/11,411.736,419,2019848009,0.941,null,,1641,149442,,,27.606,1087075,615,20,53.131,,null,,reddcoin,rdd
873,2016/06/12,980.908,450,2337550292,1.023,6.0E-8,,1566,145819,,,31.752,1175672,637,25,53.201,,null,,reddcoin,rdd
874,2016/06/13,438.55,471,2488200970,0.992,5.46E-8,,1605,160345,,,34.201,1103040,712,32,52.876,,null,,reddcoin,rdd
875,2016/06/14,452.222,497,3009003749,0.963,6.35E-8,,1680,184999,,,40.564,1272374,753,28,53.529,,null,,reddcoin,rdd
876,2016/06/15,371.001,456,2620328452,1.05,6.0E-8,,1515,142828,,,37.176,1190751,611,23,53.486,,null,,reddcoin,rdd
877,2016/06/16,385.843,499,2090441257,1.045,5.73E-8,,1531,139010,,,30.427,1162474,706,25,53.449,,null,,reddcoin,rdd
878,2016/06/17,417.047,519,2376429121,0.959,6.0E-8,,1659,157636,,,32.106,1196074,692,21,53.227,,null,,reddcoin,rdd
879,2016/06/18,405.59,508,2492775695,1.001,6.0E-8,,1610,170724,,,34.188,1183789,691,32,53.512,,null,,reddcoin,rdd
880,2016/06/19,451.582,520,2589129932,0.973,5.55E-8,,1652,139758,,,35.607,1192362,673,26,53.532,,null,,reddcoin,rdd
881,2016/06/20,400.437,445,3786001944,0.956,5.76E-8,,1662,120673,,,49.386,1093106,582,32,53.491,,null,,reddcoin,rdd
882,2016/06/21,385.855,441,3575375730,1.037,5.74E-8,,1532,106342,,,49.855,1075734,555,22,53.485,,null,,reddcoin,rdd
883,2016/06/22,432.565,440,2987391593,1.013,6.0E-8,,1554,123393,,,43.33,1177795,662,20,53.563,,null,,reddcoin,rdd
884,2016/06/23,397.373,488,3134259926,0.994,6.55E-8,,1617,104538,,,43.106,1086992,665,15,53.563,,null,,reddcoin,rdd
885,2016/06/24,394.945,488,3984491154,0.963,6.0E-8,,1648,121235,,,52.926,1107232,646,21,53.554,,null,,reddcoin,rdd
886,2016/06/25,394.733,502,3960878492,1.016,6.23E-8,,1618,123653,,,54.727,1096692,654,17,53.505,,null,,reddcoin,rdd
887,2016/06/26,894.331,512,3532529849,1.013,6.39E-8,,1615,114667,,,49.807,1101977,641,13,53.504,,null,,reddcoin,rdd
888,2016/06/27,409.914,515,3390988504,1.033,6.07E-8,,1575,106131,,,47.944,1063355,719,26,53.503,,null,,reddcoin,rdd
889,2016/06/28,410.298,493,3118725524,1.053,6.0E-8,,1547,107106,,,44.653,1082014,671,14,53.542,,null,,reddcoin,rdd
890,2016/06/29,510.08,570,2717878863,0.994,7.0E-8,,1719,107431,,,39.208,1035288,914,14,53.542,,null,,reddcoin,rdd
891,2016/06/30,469.498,609,3399799066,0.998,6.09E-8,,1740,121445,,,45.484,1161476,849,16,53.541,,null,,reddcoin,rdd
892,2016/07/01,540.635,745,2927235135,1.016,6.38E-8,,1806,150143,,,41.511,1158189,1464,17,53.529,,null,,reddcoin,rdd
893,2016/07/02,586.365,794,2987630826,0.966,5.74E-8,,1886,178677,,,41.313,1213717,5106,23,53.526,,null,,reddcoin,rdd
894,2016/07/03,508.885,809,3761823182,0.998,6.0E-8,,1867,194552,,,49.606,1201430,975,20,53.498,,null,,reddcoin,rdd
895,2016/07/04,494.335,810,3205218808,1.006,7.0E-8,,1838,147141,,,45.485,1255567,1062,26,53.497,,null,,reddcoin,rdd
896,2016/07/05,614.868,962,3408357527,0.976,7.0E-8,,2018,174344,,,47.465,1241359,1334,23,53.497,,null,,reddcoin,rdd
897,2016/07/06,520.01,950,3472190290,1.043,7.0E-8,,1928,173917,,,47.971,1358176,1204,26,53.437,,null,,reddcoin,rdd
898,2016/07/07,581.349,1077,2995739300,1.043,7.0E-8,,2066,175159,,,42.91,1344800,1358,20,53.388,,null,,reddcoin,rdd
899,2016/07/08,562.307,1167,2977987077,0.961,7.39E-8,,2242,194613,,,41.68,1352724,1388,22,53.388,,null,,reddcoin,rdd
900,2016/07/09,601.006,868,3918219942,1.01,6.16E-8,,1933,165916,,,52.15,1270233,1248,24,53.375,,null,,reddcoin,rdd
901,2016/07/10,535.327,935,3543242250,1.022,6.12E-8,,1960,167618,,,50.127,1218065,1251,17,53.374,,null,,reddcoin,rdd
902,2016/07/11,622.312,981,2954548758,1.049,7.78E-8,,1966,159273,,,42.824,1169292,1369,22,53.328,,null,,reddcoin,rdd
903,2016/07/12,482.663,1052,2579376243,1.016,7.0E-8,,2064,193261,,,37.206,1333038,1335,18,53.262,,null,,reddcoin,rdd
904,2016/07/13,444.716,955,2297453371,1.044,7.76E-8,,1952,167030,,,32.665,1290143,1095,17,53.404,,null,,reddcoin,rdd
905,2016/07/14,512.181,1123,2156671664,0.997,7.0E-8,,2122,186216,,,30.482,1336729,1207,30,53.391,,null,,reddcoin,rdd
906,2016/07/15,499.354,1231,2067595263,1.054,7.0E-8,,2181,162912,,,29.26,1337995,1333,16,53.285,,null,,reddcoin,rdd
907,2016/07/16,519.47,1331,2201869214,0.966,7.0E-8,,2387,170152,,,30.458,1377570,1390,20,53.279,,null,,reddcoin,rdd
908,2016/07/17,455.71,1205,2808424294,0.95,7.0E-8,,2288,179743,,,37.293,1414306,1280,19,53.279,,null,,reddcoin,rdd
909,2016/07/18,424.406,830,2906098511,1.079,7.05E-8,,1760,155191,,,40.161,1419572,964,19,53.095,,null,,reddcoin,rdd
910,2016/07/19,380.457,695,2277768127,1.009,7.83E-8,,1766,158305,,,33.052,1369754,852,22,53.093,,null,,reddcoin,rdd
911,2016/07/20,393.152,750,2433412260,1.029,7.0E-8,,1779,177207,,,33.711,1390778,800,21,52.956,,null,,reddcoin,rdd
912,2016/07/21,557.64,840,2141069373,1.016,7.23E-8,,1868,186161,,,30.608,1344181,936,26,52.956,,null,,reddcoin,rdd
913,2016/07/22,424.786,732,2067680866,1.026,7.0E-8,,1798,150707,,,29.439,1289559,891,16,52.957,,null,,reddcoin,rdd
914,2016/07/23,443.646,619,2357108072,0.98,7.0E-8,,1790,163008,,,32.329,1303809,759,22,52.924,,null,,reddcoin,rdd
915,2016/07/24,420.851,687,2286513839,1.05,7.0E-8,,1734,144002,,,32.054,1285442,831,21,52.923,,null,,reddcoin,rdd
916,2016/07/25,827.133,631,1931672130,1.016,7.0E-8,,1705,136576,,,27.765,1244531,4865,17,52.922,,null,,reddcoin,rdd
917,2016/07/26,449.464,564,1927211894,1.007,6.0E-8,,1675,139646,,,27.089,1183678,633,18,52.942,,null,,reddcoin,rdd
918,2016/07/27,404.784,462,1814281623,1.043,6.0E-8,,1537,131687,,,25.827,1094060,558,18,52.918,,null,,reddcoin,rdd
919,2016/07/28,347.677,447,1767873349,1.006,6.0E-8,,1584,133167,,,24.842,1222486,524,20,52.871,,null,,reddcoin,rdd
920,2016/07/29,358.033,504,2144722961,0.948,6.0E-8,,1728,154372,,,28.72,1189903,96,14,52.868,,null,,reddcoin,rdd
921,2016/07/30,422.773,765,2383501937,1.002,6.12E-8,,1825,154495,,,32.411,1257811,763,20,52.786,,null,,reddcoin,rdd
922,2016/07/31,459.2,892,2263299980,1.031,6.87E-8,,1907,138511,,,31.745,1178866,928,10,52.78,,null,,reddcoin,rdd
923,2016/08/01,622.822,988,2362517702,0.977,7.0E-8,,2084,139453,,,32.814,1150538,1131,16,52.78,,null,,reddcoin,rdd
924,2016/08/02,461.557,1120,2482889930,0.968,6.0E-8,,2177,138546,,,34.385,1028328,1266,16,52.619,,null,,reddcoin,rdd
925,2016/08/03,554.887,1180,2709464832,1.056,6.0E-8,,2186,111943,,,36.982,908896,1340,22,52.607,,null,,reddcoin,rdd
926,2016/08/04,527.551,1337,1854416586,1.036,5.0E-8,,2430,116025,,,27.485,914898,1410,28,52.688,,null,,reddcoin,rdd
927,2016/08/05,534.49,1501,1888502155,1.006,7.0E-8,,2422,115847,,,26.13,971657,1596,14,52.667,,null,,reddcoin,rdd
928,2016/08/06,481.83,1231,2126195333,0.943,6.06E-8,,2258,135603,,,28.445,1075479,1343,19,52.862,,null,,reddcoin,rdd
929,2016/08/07,452.321,1081,2448816450,1.011,6.03E-8,,2068,126559,,,32.812,1067539,1177,12,52.862,,null,,reddcoin,rdd
930,2016/08/08,518.654,1385,2147964260,1.006,6.31E-8,,2324,135953,,,30.285,1071384,1467,13,52.858,,null,,reddcoin,rdd
931,2016/08/09,579.547,1277,2199343130,0.986,6.0E-8,,2278,130306,,,30.372,1055689,1409,24,52.855,,null,,reddcoin,rdd
932,2016/08/10,541.309,1164,2576188713,1.003,7.0E-8,,2170,119530,,,34.458,1052059,1277,47,52.841,,null,,reddcoin,rdd
933,2016/08/11,498.434,1139,2245706770,0.978,6.51E-8,,2179,132840,,,31.499,1105813,1361,42,52.84,,null,,reddcoin,rdd
934,2016/08/12,470.688,1192,2592444436,0.961,6.7E-8,,2236,136808,,,35.406,1068239,1337,36,52.792,,null,,reddcoin,rdd
935,2016/08/13,592.64,1214,4022368281,1.032,7.0E-8,,2112,139305,,,53.393,1088321,1380,24,52.694,,null,,reddcoin,rdd
936,2016/08/14,633.527,1191,3205706575,0.998,6.57E-8,,2168,139611,,,45.363,1059742,1299,27,52.624,,null,,reddcoin,rdd
937,2016/08/15,572.071,1273,3306515206,1.02,6.97E-8,,2192,135395,,,45.754,1056279,1369,13,52.566,,null,,reddcoin,rdd
938,2016/08/16,493.224,1305,3122812163,0.989,7.0E-8,,2244,136190,,,43.696,1052559,1386,42,52.695,,null,,reddcoin,rdd
939,2016/08/17,548.681,1436,3607779201,0.952,6.89E-8,,2343,143424,,,48.479,1097777,1490,27,52.702,,null,,reddcoin,rdd
940,2016/08/18,581.925,1560,3776221230,1.027,7.0E-8,,2352,139572,,,51.709,1084365,1617,29,52.939,,null,,reddcoin,rdd
941,2016/08/19,549.011,1660,3303000379,1.019,6.0E-8,,2444,143710,,,47.131,1050777,1807,20,52.873,,null,,reddcoin,rdd
942,2016/08/20,549.321,1580,3548912835,0.989,7.0E-8,,2428,147852,,,48.607,1059550,1774,18,52.896,,null,,reddcoin,rdd
943,2016/08/21,548.279,1394,3321191010,1.014,6.22E-8,,2284,135928,,,46.613,1053281,1517,28,52.861,,null,,reddcoin,rdd
944,2016/08/22,526.01,1515,3094892774,1.001,6.48E-8,,2368,131594,,,43.476,1031670,1605,34,52.893,,null,,reddcoin,rdd
945,2016/08/23,565.53,1665,3086025529,1.026,7.0E-8,,2426,130282,,,43.371,1045194,1816,25,53.202,,null,,reddcoin,rdd
946,2016/08/24,603.639,1669,3353013900,0.975,6.95E-8,,2533,145129,,,46.239,1095662,1780,21,53.202,,null,,reddcoin,rdd
947,2016/08/25,587.007,1645,4031979732,0.999,6.0E-8,,2468,138492,,,54.483,1044628,1738,22,53.184,,null,,reddcoin,rdd
948,2016/08/26,562.124,1690,3453856115,1.032,6.0E-8,,2427,143815,,,49.292,1070706,1752,20,53.114,,null,,reddcoin,rdd
949,2016/08/27,584.921,1604,2914644964,1.041,6.14E-8,,2420,149511,,,42.152,1059002,1705,27,52.7,,null,,reddcoin,rdd
950,2016/08/28,603.713,1715,2894796064,1.007,7.0E-8,,2528,158650,,,40.298,1065545,1804,16,52.695,,null,,reddcoin,rdd
951,2016/08/29,526.975,1586,3139498365,0.963,6.0E-8,,2507,165524,,,43.246,1028607,1655,26,52.546,,null,,reddcoin,rdd
952,2016/08/30,576.534,1612,3430284822,1.027,6.0E-8,,2416,145425,,,46.865,1055300,1702,27,52.47,,null,,reddcoin,rdd
953,2016/08/31,587.494,1698,3298455593,1.021,5.79E-8,,2493,128292,,,46.164,930574,1854,48,52.34,,null,,reddcoin,rdd
954,2016/09/01,524.157,1581,2820283328,1.032,6.0E-8,,2372,131331,,,40.775,944083,1655,22,52.413,,null,,reddcoin,rdd
955,2016/09/02,547.649,1609,2837271577,0.979,6.0E-8,,2494,132242,,,39.739,943031,1707,22,52.339,,null,,reddcoin,rdd
956,2016/09/03,583.89,1687,3061558008,0.999,5.83E-8,,2489,122103,,,41.736,930052,1829,23,52.332,,null,,reddcoin,rdd
957,2016/09/04,643.764,1788,3817411531,0.964,5.47E-8,,2647,134398,,,51.527,940626,1898,8,52.202,,null,,reddcoin,rdd
958,2016/09/05,639.66,1929,4274944583,1.051,6.0E-8,,2623,132001,,,59.449,983241,2108,19,52.197,,null,,reddcoin,rdd
959,2016/09/06,672.179,2009,3726218646,0.996,6.0E-8,,2789,132107,,,53.315,966395,2185,41,52.289,,null,,reddcoin,rdd
960,2016/09/07,637.358,1966,3940503934,1.05,6.0E-8,,2709,144375,,,54.228,999155,2169,65,52.241,,null,,reddcoin,rdd
961,2016/09/08,606.211,2034,3938661478,0.964,5.83E-8,,2874,150836,,,55.059,1005947,2125,20,52.2,,null,,reddcoin,rdd
962,2016/09/09,612.506,1894,4034561713,1.057,5.8E-8,,2634,137506,,,55.527,1012625,2109,22,52.236,,null,,reddcoin,rdd
963,2016/09/10,503.117,1517,3219522900,1.012,5.99E-8,,2338,136996,,,46.715,1039729,1659,63,52.189,,null,,reddcoin,rdd
964,2016/09/11,496.215,1388,3755281794,0.935,5.88E-8,,2446,149475,,,50.883,1055237,1524,17,52.188,,null,,reddcoin,rdd
965,2016/09/12,580.999,1724,4298603448,1.032,6.0E-8,,2514,140259,,,58.43,1029626,1868,20,52.242,,null,,reddcoin,rdd
966,2016/09/13,612.149,1877,4122728765,0.99,6.0E-8,,2703,143907,,,56.995,1042790,2037,10,52.214,,null,,reddcoin,rdd
967,2016/09/14,732.652,1894,3912820728,1.029,7.0E-8,,2644,146751,,,54.98,1136471,2008,19,52.23,,null,,reddcoin,rdd
968,2016/09/15,750.888,1895,4011337590,1.01,7.0E-8,,2705,153925,,,56.005,1178926,2133,22,52.172,,null,,reddcoin,rdd
969,2016/09/16,646.707,1496,3423655431,1.011,7.62E-8,,2317,167374,,,48.515,1256637,1727,17,52.054,,null,,reddcoin,rdd
970,2016/09/17,525.146,954,3276365161,1.009,7.75E-8,,1883,162822,,,46.228,1301197,1074,23,52.061,,null,,reddcoin,rdd
971,2016/09/18,473.789,954,3602432657,1.033,7.03E-8,,1853,165096,,,49.156,1287621,1097,26,52.19,,null,,reddcoin,rdd
972,2016/09/19,467.249,963,3189159238,0.99,7.9E-8,,1902,223804,,,45.263,1252750,1153,14,52.272,,null,,reddcoin,rdd
973,2016/09/20,448.928,944,3362616719,1.012,7.0E-8,,1858,253290,,,46.068,1252840,1041,28,52.279,,null,,reddcoin,rdd
974,2016/09/21,424.46,859,3408104094,0.946,7.73E-8,,1901,254287,,,47.494,1229044,937,21,52.506,,null,,reddcoin,rdd
975,2016/09/22,378.063,583,4639702216,0.972,7.14E-8,,1653,197590,,,61.689,1232509,736,26,52.553,,null,,reddcoin,rdd
976,2016/09/23,377.424,659,4757382251,1.089,7.99E-8,,1590,269989,,,65.805,1239559,794,24,51.533,,null,,reddcoin,rdd
