,block_size,active_addresses,transactions,sent_addresses,fee_reward,difficulty,hashrate,send_usd,mining_profitability,median_transaction_size,confirmation_time,av_transaction_value,av_transaction_size,median_transaction_value,google_trends,top_100_percent,date,tweets,market_cap,full_name,coin
2135,,,,,,,,,,,,,,,,,2020/03/16,15,,siacoin,siacoin
2136,,,,,,,,,,,,,,,,,2020/03/17,15,,siacoin,siacoin
2137,,,,,,,,,,,,,,,,,2020/03/18,16,,siacoin,siacoin
2138,,,,,,,,,,,,,,,,,2020/03/19,16,,siacoin,siacoin
2139,,,,,,,,,,,,,,,,,2020/03/20,19,,siacoin,siacoin
2140,,,,,,,,,,,,,,,,,2020/03/21,11,,siacoin,siacoin
2141,,,,,,,,,,,,,,,,,2020/03/22,19,,siacoin,siacoin
2142,,,,,,,,,,,,,,,,,2020/03/23,10,,siacoin,siacoin
2143,,,,,,,,,,,,,,,,,2020/03/24,29,,siacoin,siacoin
2144,,,,,,,,,,,,,,,,,2020/03/25,21,,siacoin,siacoin
2145,,,,,,,,,,,,,,,,,2020/03/26,10,,siacoin,siacoin
2146,,,,,,,,,,,,,,,,,2020/03/27,11,,siacoin,siacoin
2147,,,,,,,,,,,,,,,,,2020/03/28,14,,siacoin,siacoin
2148,,,,,,,,,,,,,,,,,2020/03/29,20,,siacoin,siacoin
2149,,,,,,,,,,,,,,,,,2020/03/30,14,,siacoin,siacoin
2150,,,,,,,,,,,,,,,,,2020/03/31,51,,siacoin,siacoin
2151,,,,,,,,,,,,,,,,,2020/04/01,29,,siacoin,siacoin
2152,,,,,,,,,,,,,,,,,2020/04/02,20,,siacoin,siacoin
2153,,,,,,,,,,,,,,,,,2020/04/03,13,,siacoin,siacoin
2154,,,,,,,,,,,,,,,,,2020/04/04,18,,siacoin,siacoin
2155,,,,,,,,,,,,,,,,,2020/04/05,11,,siacoin,siacoin
2156,,,,,,,,,,,,,,,,,2020/04/06,60,,siacoin,siacoin
2157,,,,,,,,,,,,,,,,,2020/04/07,20,,siacoin,siacoin
2158,,,,,,,,,,,,,,,,,2020/04/08,12,,siacoin,siacoin
2159,,,,,,,,,,,,,,,,,2020/04/09,11,,siacoin,siacoin
2160,,,,,,,,,,,,,,,,,2020/04/10,30,,siacoin,siacoin
2161,,,,,,,,,,,,,,,,,2020/04/11,40,,siacoin,siacoin
2162,,,,,,,,,,,,,,,,,2020/04/12,18,,siacoin,siacoin
2163,,,,,,,,,,,,,,,,,2020/04/13,22,,siacoin,siacoin
2164,,,,,,,,,,,,,,,,,2020/04/14,9,,siacoin,siacoin
2165,,,,,,,,,,,,,,,,,2020/04/15,12,,siacoin,siacoin
2166,,,,,,,,,,,,,,,,,2020/04/16,13,,siacoin,siacoin
2167,,,,,,,,,,,,,,,,,2020/04/17,13,,siacoin,siacoin
2168,,,,,,,,,,,,,,,,,2020/04/18,8,,siacoin,siacoin
2169,,,,,,,,,,,,,,,,,2020/04/19,6,,siacoin,siacoin
2170,,,,,,,,,,,,,,,,,2020/04/20,15,,siacoin,siacoin
2171,,,,,,,,,,,,,,,,,2020/04/21,13,,siacoin,siacoin
2172,,,,,,,,,,,,,,,,,2020/04/22,10,,siacoin,siacoin
2173,,,,,,,,,,,,,,,,,2020/04/23,20,,siacoin,siacoin
2174,,,,,,,,,,,,,,,,,2020/04/24,11,,siacoin,siacoin
2175,,,,,,,,,,,,,,,,,2020/04/25,9,,siacoin,siacoin
2176,,,,,,,,,,,,,,,,,2020/04/26,55,,siacoin,siacoin
2177,,,,,,,,,,,,,,,,,2020/04/27,23,,siacoin,siacoin
2178,,,,,,,,,,,,,,,,,2020/04/28,25,,siacoin,siacoin
2179,,,,,,,,,,,,,,,,,2020/04/29,27,,siacoin,siacoin
2180,,,,,,,,,,,,,,,,,2020/04/30,49,,siacoin,siacoin
2181,,,,,,,,,,,,,,,,,2020/05/01,20,,siacoin,siacoin
2182,,,,,,,,,,,,,,,,,2020/05/02,19,,siacoin,siacoin
2183,,,,,,,,,,,,,,,,,2020/05/03,25,,siacoin,siacoin
2184,,,,,,,,,,,,,,,,,2020/05/04,11,,siacoin,siacoin
2185,,,,,,,,,,,,,,,,,2020/05/05,32,,siacoin,siacoin
2186,,,,,,,,,,,,,,,,,2020/05/06,38,,siacoin,siacoin
2187,,,,,,,,,,,,,,,,,2020/05/07,21,,siacoin,siacoin
2188,,,,,,,,,,,,,,,,,2020/05/08,18,,siacoin,siacoin
2189,,,,,,,,,,,,,,,,,2020/05/09,18,,siacoin,siacoin
2190,,,,,,,,,,,,,,,,,2020/05/10,21,,siacoin,siacoin
2191,,,,,,,,,,,,,,,,,2020/05/11,21,,siacoin,siacoin
2192,,,,,,,,,,,,,,,,,2020/05/12,17,,siacoin,siacoin
2193,,,,,,,,,,,,,,,,,2020/05/13,22,,siacoin,siacoin
2194,,,,,,,,,,,,,,,,,2020/05/14,21,,siacoin,siacoin
2195,,,,,,,,,,,,,,,,,2020/05/15,22,,siacoin,siacoin
2196,,,,,,,,,,,,,,,,,2020/05/16,14,,siacoin,siacoin
2197,,,,,,,,,,,,,,,,,2020/05/17,13,,siacoin,siacoin
2198,,,,,,,,,,,,,,,,,2020/05/18,12,,siacoin,siacoin
2199,,,,,,,,,,,,,,,,,2020/05/19,13,,siacoin,siacoin
2200,,,,,,,,,,,,,,,,,2020/05/20,10,,siacoin,siacoin
2201,,,,,,,,,,,,,,,,,2020/05/21,9,,siacoin,siacoin
2202,,,,,,,,,,,,,,,,,2020/05/22,18,,siacoin,siacoin
2203,,,,,,,,,,,,,,,,,2020/05/23,62,,siacoin,siacoin
2204,,,,,,,,,,,,,,,,,2020/05/24,24,,siacoin,siacoin
2205,,,,,,,,,,,,,,,,,2020/05/25,49,,siacoin,siacoin
2206,,,,,,,,,,,,,,,,,2020/05/26,26,,siacoin,siacoin
2207,,,,,,,,,,,,,,,,,2020/05/27,26,,siacoin,siacoin
2208,,,,,,,,,,,,,,,,,2020/05/28,14,,siacoin,siacoin
2209,,,,,,,,,,,,,,,,,2020/05/29,22,,siacoin,siacoin
2210,,,,,,,,,,,,,,,,,2020/05/30,12,,siacoin,siacoin
2211,,,,,,,,,,,,,,,,,2020/05/31,19,,siacoin,siacoin
2212,,,,,,,,,,,,,,,,,2020/06/01,10,,siacoin,siacoin
2213,,,,,,,,,,,,,,,,,2020/06/02,13,,siacoin,siacoin
2214,,,,,,,,,,,,,,,,,2020/06/03,45,,siacoin,siacoin
2215,,,,,,,,,,,,,,,,,2020/06/04,90,,siacoin,siacoin
2216,,,,,,,,,,,,,,,,,2020/06/05,43,,siacoin,siacoin
2217,,,,,,,,,,,,,,,,,2020/06/06,22,,siacoin,siacoin
2218,,,,,,,,,,,,,,,,,2020/06/07,11,,siacoin,siacoin
2219,,,,,,,,,,,,,,,,,2020/06/08,43,,siacoin,siacoin
2220,,,,,,,,,,,,,,,,,2020/06/09,36,,siacoin,siacoin
2221,,,,,,,,,,,,,,,,,2020/06/10,82,,siacoin,siacoin
2222,,,,,,,,,,,,,,,,,2020/06/11,115,,siacoin,siacoin
2223,,,,,,,,,,,,,,,,,2020/06/12,33,,siacoin,siacoin
2224,,,,,,,,,,,,,,,,,2020/06/13,120,,siacoin,siacoin
2225,,,,,,,,,,,,,,,,,2020/06/14,41,,siacoin,siacoin
2226,,,,,,,,,,,,,,,,,2020/06/15,195,,siacoin,siacoin
2227,,,,,,,,,,,,,,,,,2020/06/16,211,,siacoin,siacoin
2228,,,,,,,,,,,,,,,,,2020/06/17,842,,siacoin,siacoin
2229,,,,,,,,,,,,,,,,,2020/06/18,176,,siacoin,siacoin
2230,,,,,,,,,,,,,,,,,2020/06/19,93,,siacoin,siacoin
2231,,,,,,,,,,,,,,,,,2020/06/20,75,,siacoin,siacoin
2232,,,,,,,,,,,,,,,,,2020/06/21,139,,siacoin,siacoin
2233,,,,,,,,,,,,,,,,,2020/06/22,170,,siacoin,siacoin
2234,,,,,,,,,,,,,,,,,2020/06/23,75,,siacoin,siacoin
2235,,,,,,,,,,,,,,,,,2020/06/24,58,,siacoin,siacoin
2236,,,,,,,,,,,,,,,,,2020/06/25,62,,siacoin,siacoin
2237,,,,,,,,,,,,,,,,,2020/06/26,77,,siacoin,siacoin
2238,,,,,,,,,,,,,,,,,2020/06/27,86,,siacoin,siacoin
2239,,,,,,,,,,,,,,,,,2020/06/28,89,,siacoin,siacoin
2240,,,,,,,,,,,,,,,,,2020/06/29,22,,siacoin,siacoin
2241,,,,,,,,,,,,,,,,,2020/06/30,21,,siacoin,siacoin
2242,,,,,,,,,,,,,,,,,2020/07/01,35,,siacoin,siacoin
2243,,,,,,,,,,,,,,,,,2020/07/02,23,,siacoin,siacoin
2244,,,,,,,,,,,,,,,,,2020/07/03,50,,siacoin,siacoin
2245,,,,,,,,,,,,,,,,,2020/07/04,39,,siacoin,siacoin
2246,,,,,,,,,,,,,,,,,2020/07/05,38,,siacoin,siacoin
2247,,,,,,,,,,,,,,,,,2020/07/06,26,,siacoin,siacoin
2248,,,,,,,,,,,,,,,,,2020/07/07,27,,siacoin,siacoin
2249,,,,,,,,,,,,,,,,,2020/07/08,162,,siacoin,siacoin
2250,,,,,,,,,,,,,,,,,2020/07/09,97,,siacoin,siacoin
2251,,,,,,,,,,,,,,,,,2020/07/10,24,,siacoin,siacoin
2252,,,,,,,,,,,,,,,,,2020/07/11,27,,siacoin,siacoin
2253,,,,,,,,,,,,,,,,,2020/07/12,36,,siacoin,siacoin
2254,,,,,,,,,,,,,,,,,2020/07/13,40,,siacoin,siacoin
2255,,,,,,,,,,,,,,,,,2020/07/14,30,,siacoin,siacoin
2256,,,,,,,,,,,,,,,,,2020/07/15,79,,siacoin,siacoin
2257,,,,,,,,,,,,,,,,,2020/07/16,48,,siacoin,siacoin
2258,,,,,,,,,,,,,,,,,2020/07/17,14,,siacoin,siacoin
2259,,,,,,,,,,,,,,,,,2020/07/18,null,,siacoin,siacoin
2260,,,,,,,,,,,,,,,,,2020/07/19,17,,siacoin,siacoin
2261,,,,,,,,,,,,,,,,,2020/07/20,21,,siacoin,siacoin
2262,,,,,,,,,,,,,,,,,2020/07/21,33,,siacoin,siacoin
2263,,,,,,,,,,,,,,,,,2020/07/22,22,,siacoin,siacoin
2264,,,,,,,,,,,,,,,,,2020/07/23,22,,siacoin,siacoin
2265,,,,,,,,,,,,,,,,,2020/07/24,17,,siacoin,siacoin
2266,,,,,,,,,,,,,,,,,2020/07/25,22,,siacoin,siacoin
2267,,,,,,,,,,,,,,,,,2020/07/26,22,,siacoin,siacoin
2268,,,,,,,,,,,,,,,,,2020/07/27,29,,siacoin,siacoin
2269,,,,,,,,,,,,,,,,,2020/07/28,48,,siacoin,siacoin
2270,,,,,,,,,,,,,,,,,2020/07/29,39,,siacoin,siacoin
2271,,,,,,,,,,,,,,,,,2020/07/30,20,,siacoin,siacoin
2272,,,,,,,,,,,,,,,,,2020/07/31,22,,siacoin,siacoin
2273,,,,,,,,,,,,,,,,,2020/08/01,42,,siacoin,siacoin
2274,,,,,,,,,,,,,,,,,2020/08/02,29,,siacoin,siacoin
2275,,,,,,,,,,,,,,,,,2020/08/03,22,,siacoin,siacoin
2276,,,,,,,,,,,,,,,,,2020/08/04,19,,siacoin,siacoin
2277,,,,,,,,,,,,,,,,,2020/08/05,19,,siacoin,siacoin
2278,,,,,,,,,,,,,,,,,2020/08/06,23,,siacoin,siacoin
2279,,,,,,,,,,,,,,,,,2020/08/07,19,,siacoin,siacoin
2280,,,,,,,,,,,,,,,,,2020/08/08,17,,siacoin,siacoin
2281,,,,,,,,,,,,,,,,,2020/08/09,25,,siacoin,siacoin
2282,,,,,,,,,,,,,,,,,2020/08/10,35,,siacoin,siacoin
2283,,,,,,,,,,,,,,,,,2020/08/11,41,,siacoin,siacoin
2284,,,,,,,,,,,,,,,,,2020/08/12,27,,siacoin,siacoin
2285,,,,,,,,,,,,,,,,,2020/08/13,30,,siacoin,siacoin
2286,,,,,,,,,,,,,,,,,2020/08/14,34,,siacoin,siacoin
2287,,,,,,,,,,,,,,,,,2020/08/15,58,,siacoin,siacoin
2288,,,,,,,,,,,,,,,,,2020/08/16,29,,siacoin,siacoin
2289,,,,,,,,,,,,,,,,,2020/08/17,39,,siacoin,siacoin
2290,,,,,,,,,,,,,,,,,2020/08/18,34,,siacoin,siacoin
2291,,,,,,,,,,,,,,,,,2020/08/19,21,,siacoin,siacoin
2292,,,,,,,,,,,,,,,,,2020/08/20,20,,siacoin,siacoin
2293,,,,,,,,,,,,,,,,,2020/08/21,35,,siacoin,siacoin
2294,,,,,,,,,,,,,,,,,2020/08/22,33,,siacoin,siacoin
2295,,,,,,,,,,,,,,,,,2020/08/23,70,,siacoin,siacoin
2296,,,,,,,,,,,,,,,,,2020/08/24,78,,siacoin,siacoin
2297,,,,,,,,,,,,,,,,,2020/08/25,53,,siacoin,siacoin
2298,,,,,,,,,,,,,,,,,2020/08/26,45,,siacoin,siacoin
2299,,,,,,,,,,,,,,,,,2020/08/27,49,,siacoin,siacoin
2300,,,,,,,,,,,,,,,,,2020/08/28,51,,siacoin,siacoin
2301,,,,,,,,,,,,,,,,,2020/08/29,99,,siacoin,siacoin
2302,,,,,,,,,,,,,,,,,2020/08/30,46,,siacoin,siacoin
2303,,,,,,,,,,,,,,,,,2020/08/31,22,,siacoin,siacoin
2304,,,,,,,,,,,,,,,,,2020/09/01,26,,siacoin,siacoin
2305,,,,,,,,,,,,,,,,,2020/09/02,25,,siacoin,siacoin
2306,,,,,,,,,,,,,,,,,2020/09/03,24,,siacoin,siacoin
2307,,,,,,,,,,,,,,,,,2020/09/04,49,,siacoin,siacoin
2308,,,,,,,,,,,,,,,,,2020/09/05,15,,siacoin,siacoin
2309,,,,,,,,,,,,,,,,,2020/09/06,14,,siacoin,siacoin
2310,,,,,,,,,,,,,,,,,2020/09/07,15,,siacoin,siacoin
2311,,,,,,,,,,,,,,,,,2020/09/08,21,,siacoin,siacoin
2312,,,,,,,,,,,,,,,,,2020/09/09,29,,siacoin,siacoin
2313,,,,,,,,,,,,,,,,,2020/09/10,17,,siacoin,siacoin
2314,,,,,,,,,,,,,,,,,2020/09/11,19,,siacoin,siacoin
2315,,,,,,,,,,,,,,,,,2020/09/12,14,,siacoin,siacoin
2316,,,,,,,,,,,,,,,,,2020/09/13,14,,siacoin,siacoin
2317,,,,,,,,,,,,,,,,,2020/09/14,17,,siacoin,siacoin
2318,,,,,,,,,,,,,,,,,2020/09/15,29,,siacoin,siacoin
2319,,,,,,,,,,,,,,,,,2020/09/16,15,,siacoin,siacoin
2320,,,,,,,,,,,,,,,,,2020/09/17,25,,siacoin,siacoin
2321,,,,,,,,,,,,,,,,,2020/09/18,16,,siacoin,siacoin
2322,,,,,,,,,,,,,,,,,2020/09/19,22,,siacoin,siacoin
2323,,,,,,,,,,,,,,,,,2020/09/20,25,,siacoin,siacoin
2324,,,,,,,,,,,,,,,,,2020/09/21,15,,siacoin,siacoin
2325,,,,,,,,,,,,,,,,,2020/09/22,24,,siacoin,siacoin
2326,,,,,,,,,,,,,,,,,2020/09/23,24,,siacoin,siacoin
2327,,,,,,,,,,,,,,,,,2020/09/24,21,,siacoin,siacoin
2328,,,,,,,,,,,,,,,,,2020/09/25,11,,siacoin,siacoin
2329,,,,,,,,,,,,,,,,,2020/09/26,9,,siacoin,siacoin
2330,,,,,,,,,,,,,,,,,2020/09/27,11,,siacoin,siacoin
2331,,,,,,,,,,,,,,,,,2020/09/28,28,,siacoin,siacoin
2332,,,,,,,,,,,,,,,,,2020/09/29,22,,siacoin,siacoin
2333,,,,,,,,,,,,,,,,,2020/09/30,14,,siacoin,siacoin
2334,,,,,,,,,,,,,,,,,2020/10/01,10,,siacoin,siacoin
2335,,,,,,,,,,,,,,,,,2020/10/02,23,,siacoin,siacoin
2336,,,,,,,,,,,,,,,,,2020/10/03,12,,siacoin,siacoin
2337,,,,,,,,,,,,,,,,,2020/10/04,7,,siacoin,siacoin
2338,,,,,,,,,,,,,,,,,2020/10/05,14,,siacoin,siacoin
2339,,,,,,,,,,,,,,,,,2020/10/06,28,,siacoin,siacoin
2340,,,,,,,,,,,,,,,,,2020/10/07,18,,siacoin,siacoin
2341,,,,,,,,,,,,,,,,,2020/10/08,21,,siacoin,siacoin
2342,,,,,,,,,,,,,,,,,2020/10/09,17,,siacoin,siacoin
2343,,,,,,,,,,,,,,,,,2020/10/10,26,,siacoin,siacoin
2344,,,,,,,,,,,,,,,,,2020/10/11,15,,siacoin,siacoin
2345,,,,,,,,,,,,,,,,,2020/10/12,20,,siacoin,siacoin
2346,,,,,,,,,,,,,,,,,2020/10/13,20,,siacoin,siacoin
2347,,,,,,,,,,,,,,,,,2020/10/14,13,,siacoin,siacoin
2348,,,,,,,,,,,,,,,,,2020/10/15,32,,siacoin,siacoin
2349,,,,,,,,,,,,,,,,,2020/10/16,23,,siacoin,siacoin
2350,,,,,,,,,,,,,,,,,2020/10/17,16,,siacoin,siacoin
2351,,,,,,,,,,,,,,,,,2020/10/18,12,,siacoin,siacoin
2352,,,,,,,,,,,,,,,,,2020/10/19,16,,siacoin,siacoin
2353,,,,,,,,,,,,,,,,,2020/10/20,20,,siacoin,siacoin
2354,,,,,,,,,,,,,,,,,2020/10/21,24,,siacoin,siacoin
2355,,,,,,,,,,,,,,,,,2020/10/22,21,,siacoin,siacoin
2356,,,,,,,,,,,,,,,,,2020/10/23,13,,siacoin,siacoin
2357,,,,,,,,,,,,,,,,,2020/10/24,15,,siacoin,siacoin
2358,,,,,,,,,,,,,,,,,2020/10/25,12,,siacoin,siacoin
2359,,,,,,,,,,,,,,,,,2020/10/26,20,,siacoin,siacoin
2360,,,,,,,,,,,,,,,,,2020/10/27,25,,siacoin,siacoin
2361,,,,,,,,,,,,,,,,,2020/10/28,20,,siacoin,siacoin
2362,,,,,,,,,,,,,,,,,2020/10/29,20,,siacoin,siacoin
2363,,,,,,,,,,,,,,,,,2020/10/30,15,,siacoin,siacoin
2364,,,,,,,,,,,,,,,,,2020/10/31,13,,siacoin,siacoin
2365,,,,,,,,,,,,,,,,,2020/11/01,8,,siacoin,siacoin
2366,,,,,,,,,,,,,,,,,2020/11/02,13,,siacoin,siacoin
2367,,,,,,,,,,,,,,,,,2020/11/03,29,,siacoin,siacoin
2368,,,,,,,,,,,,,,,,,2020/11/04,17,,siacoin,siacoin
2369,,,,,,,,,,,,,,,,,2020/11/05,24,,siacoin,siacoin
2370,,,,,,,,,,,,,,,,,2020/11/06,30,,siacoin,siacoin
2371,,,,,,,,,,,,,,,,,2020/11/07,19,,siacoin,siacoin
2372,,,,,,,,,,,,,,,,,2020/11/08,18,,siacoin,siacoin
2373,,,,,,,,,,,,,,,,,2020/11/09,21,,siacoin,siacoin
2374,,,,,,,,,,,,,,,,,2020/11/10,8,,siacoin,siacoin
2375,,,,,,,,,,,,,,,,,2020/11/11,11,,siacoin,siacoin
2376,,,,,,,,,,,,,,,,,2020/11/12,9,,siacoin,siacoin
2377,,,,,,,,,,,,,,,,,2020/11/13,17,,siacoin,siacoin
2378,,,,,,,,,,,,,,,,,2020/11/14,9,,siacoin,siacoin
2379,,,,,,,,,,,,,,,,,2020/11/15,4,,siacoin,siacoin
2380,,,,,,,,,,,,,,,,,2020/11/16,17,,siacoin,siacoin
2381,,,,,,,,,,,,,,,,,2020/11/17,31,,siacoin,siacoin
2382,,,,,,,,,,,,,,,,,2020/11/18,20,,siacoin,siacoin
2383,,,,,,,,,,,,,,,,,2020/11/19,10,,siacoin,siacoin
2384,,,,,,,,,,,,,,,,,2020/11/20,10,,siacoin,siacoin
2385,,,,,,,,,,,,,,,,,2020/11/21,21,,siacoin,siacoin
2386,,,,,,,,,,,,,,,,,2020/11/22,8,,siacoin,siacoin
2387,,,,,,,,,,,,,,,,,2020/11/23,16,,siacoin,siacoin
2388,,,,,,,,,,,,,,,,,2020/11/24,41,,siacoin,siacoin
2389,,,,,,,,,,,,,,,,,2020/11/25,18,,siacoin,siacoin
2390,,,,,,,,,,,,,,,,,2020/11/26,11,,siacoin,siacoin
2391,,,,,,,,,,,,,,,,,2020/11/27,10,,siacoin,siacoin
2392,,,,,,,,,,,,,,,,,2020/11/28,12,,siacoin,siacoin
2393,,,,,,,,,,,,,,,,,2020/11/29,8,,siacoin,siacoin
2394,,,,,,,,,,,,,,,,,2020/11/30,18,,siacoin,siacoin
2395,,,,,,,,,,,,,,,,,2020/12/01,10,,siacoin,siacoin
2396,,,,,,,,,,,,,,,,,2020/12/02,14,,siacoin,siacoin
2397,,,,,,,,,,,,,,,,,2020/12/03,18,,siacoin,siacoin
2398,,,,,,,,,,,,,,,,,2020/12/04,15,,siacoin,siacoin
2399,,,,,,,,,,,,,,,,,2020/12/05,16,,siacoin,siacoin
2400,,,,,,,,,,,,,,,,,2020/12/06,7,,siacoin,siacoin
2401,,,,,,,,,,,,,,,,,2020/12/07,31,,siacoin,siacoin
2402,,,,,,,,,,,,,,,,,2020/12/08,5,,siacoin,siacoin
2403,,,,,,,,,,,,,,,,,2020/12/09,3,,siacoin,siacoin
2404,,,,,,,,,,,,,,,,,2020/12/10,12,,siacoin,siacoin
2405,,,,,,,,,,,,,,,,,2020/12/11,9,,siacoin,siacoin
2406,,,,,,,,,,,,,,,,,2020/12/12,11,,siacoin,siacoin
2407,,,,,,,,,,,,,,,,,2020/12/13,10,,siacoin,siacoin
2408,,,,,,,,,,,,,,,,,2020/12/14,6,,siacoin,siacoin
2409,,,,,,,,,,,,,,,,,2020/12/15,6,,siacoin,siacoin
2410,,,,,,,,,,,,,,,,,2020/12/16,17,,siacoin,siacoin
2411,,,,,,,,,,,,,,,,,2020/12/17,52,,siacoin,siacoin
2412,,,,,,,,,,,,,,,,,2020/12/18,11,,siacoin,siacoin
2413,,,,,,,,,,,,,,,,,2020/12/19,13,,siacoin,siacoin
2414,,,,,,,,,,,,,,,,,2020/12/20,16,,siacoin,siacoin
2415,,,,,,,,,,,,,,,,,2020/12/21,18,,siacoin,siacoin
2416,,,,,,,,,,,,,,,,,2020/12/22,10,,siacoin,siacoin
2417,,,,,,,,,,,,,,,,,2020/12/23,16,,siacoin,siacoin
2418,,,,,,,,,,,,,,,,,2020/12/24,14,,siacoin,siacoin
2419,,,,,,,,,,,,,,,,,2020/12/25,13,,siacoin,siacoin
2420,,,,,,,,,,,,,,,,,2020/12/26,15,,siacoin,siacoin
2421,,,,,,,,,,,,,,,,,2020/12/27,17,,siacoin,siacoin
2422,,,,,,,,,,,,,,,,,2020/12/28,3,,siacoin,siacoin
2423,,,,,,,,,,,,,,,,,2014/05/11,,76076,siacoin,siacoin
