,date,sent_addresses,block_size,transactions,difficulty,median_transaction_value,top_100_percent,send_usd,active_addresses,fee_reward,market_cap,hashrate,median_transaction_size,av_transaction_value,mining_profitability,google_trends,av_transaction_size,confirmation_time,tweets,full_name,coin
312,2009/11/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
313,2009/11/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
314,2009/11/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
315,2009/11/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
316,2009/11/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
317,2009/11/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
318,2009/11/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
319,2009/11/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
320,2009/11/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
321,2009/11/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
322,2009/11/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
323,2009/11/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
324,2009/11/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
325,2009/11/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
326,2009/12/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
327,2009/12/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
328,2009/12/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
329,2009/12/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
330,2009/12/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
331,2009/12/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
332,2009/12/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
333,2009/12/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
334,2009/12/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
335,2009/12/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
336,2009/12/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
337,2009/12/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
338,2009/12/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
339,2009/12/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
340,2009/12/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
341,2009/12/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
342,2009/12/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
343,2009/12/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
344,2009/12/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
345,2009/12/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
346,2009/12/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
347,2009/12/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
348,2009/12/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
349,2009/12/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
350,2009/12/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
351,2009/12/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
352,2009/12/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
353,2009/12/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
354,2009/12/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
355,2009/12/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
356,2009/12/31,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
357,2010/01/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
358,2010/01/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
359,2010/01/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
360,2010/01/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
361,2010/01/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
362,2010/01/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
363,2010/01/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
364,2010/01/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
365,2010/01/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
366,2010/01/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
367,2010/01/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
368,2010/01/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
369,2010/01/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
370,2010/01/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
371,2010/01/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
372,2010/01/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
373,2010/01/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
374,2010/01/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
375,2010/01/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
376,2010/01/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
377,2010/01/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
378,2010/01/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
379,2010/01/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
380,2010/01/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
381,2010/01/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
382,2010/01/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
383,2010/01/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
384,2010/01/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
385,2010/01/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
386,2010/01/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
387,2010/01/31,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
388,2010/02/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
389,2010/02/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
390,2010/02/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
391,2010/02/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
392,2010/02/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
393,2010/02/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
394,2010/02/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
395,2010/02/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
396,2010/02/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
397,2010/02/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
398,2010/02/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
399,2010/02/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
400,2010/02/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
401,2010/02/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
402,2010/02/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
403,2010/02/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
404,2010/02/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
405,2010/02/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
406,2010/02/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
407,2010/02/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
408,2010/02/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
409,2010/02/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
410,2010/02/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
411,2010/02/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
412,2010/02/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
413,2010/02/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
414,2010/02/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
415,2010/02/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
416,2010/03/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
417,2010/03/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
418,2010/03/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
419,2010/03/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
420,2010/03/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
421,2010/03/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
422,2010/03/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
423,2010/03/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
424,2010/03/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
425,2010/03/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
426,2010/03/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
427,2010/03/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
428,2010/03/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
429,2010/03/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
430,2010/03/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
431,2010/03/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
432,2010/03/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
433,2010/03/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
434,2010/03/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
435,2010/03/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
436,2010/03/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
437,2010/03/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
438,2010/03/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
439,2010/03/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
440,2010/03/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
441,2010/03/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
442,2010/03/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
443,2010/03/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
444,2010/03/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
445,2010/03/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
446,2010/03/31,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
447,2010/04/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
448,2010/04/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
449,2010/04/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
450,2010/04/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
451,2010/04/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
452,2010/04/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
453,2010/04/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
454,2010/04/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
455,2010/04/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
456,2010/04/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
457,2010/04/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
458,2010/04/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
459,2010/04/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
460,2010/04/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
461,2010/04/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
462,2010/04/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
463,2010/04/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
464,2010/04/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
465,2010/04/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
466,2010/04/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
467,2010/04/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
468,2010/04/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
469,2010/04/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
470,2010/04/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
471,2010/04/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
472,2010/04/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
473,2010/04/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
474,2010/04/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
475,2010/04/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
476,2010/04/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
477,2010/05/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
478,2010/05/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
479,2010/05/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
480,2010/05/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
481,2010/05/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
482,2010/05/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
483,2010/05/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
484,2010/05/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
485,2010/05/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
486,2010/05/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
487,2010/05/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
488,2010/05/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
489,2010/05/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
490,2010/05/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
491,2010/05/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
492,2010/05/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
493,2010/05/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
494,2010/05/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
495,2010/05/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
496,2010/05/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
497,2010/05/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
498,2010/05/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
499,2010/05/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
500,2010/05/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
501,2010/05/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
502,2010/05/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
503,2010/05/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
504,2010/05/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
505,2010/05/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
506,2010/05/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
507,2010/05/31,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
508,2010/06/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
509,2010/06/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
510,2010/06/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
511,2010/06/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
512,2010/06/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
513,2010/06/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
514,2010/06/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
515,2010/06/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
516,2010/06/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
517,2010/06/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
518,2010/06/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
519,2010/06/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
520,2010/06/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
521,2010/06/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
522,2010/06/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
523,2010/06/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
524,2010/06/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
525,2010/06/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
526,2010/06/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
527,2010/06/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
528,2010/06/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
529,2010/06/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
530,2010/06/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
531,2010/06/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
532,2010/06/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
533,2010/06/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
534,2010/06/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
535,2010/06/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
536,2010/06/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
537,2010/06/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
538,2010/07/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
539,2010/07/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
540,2010/07/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
541,2010/07/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
542,2010/07/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
543,2010/07/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
544,2010/07/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
545,2010/07/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
546,2010/07/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
547,2010/07/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
548,2010/07/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
549,2010/07/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
550,2010/07/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
551,2010/07/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
552,2010/07/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
553,2010/07/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
554,2010/07/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
555,2010/07/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
556,2010/07/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
557,2010/07/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
558,2010/07/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
559,2010/07/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
560,2010/07/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
561,2010/07/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
562,2010/07/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
563,2010/07/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
564,2010/07/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
565,2010/07/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
566,2010/07/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
567,2010/07/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
568,2010/07/31,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
569,2010/08/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
570,2010/08/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
571,2010/08/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
572,2010/08/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
573,2010/08/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
574,2010/08/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
575,2010/08/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
576,2010/08/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
577,2010/08/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
578,2010/08/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
579,2010/08/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
580,2010/08/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
581,2010/08/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
582,2010/08/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
583,2010/08/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
584,2010/08/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
585,2010/08/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
586,2010/08/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
587,2010/08/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
588,2010/08/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
589,2010/08/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
590,2010/08/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
591,2010/08/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
592,2010/08/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
593,2010/08/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
594,2010/08/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
595,2010/08/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
596,2010/08/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
597,2010/08/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
598,2010/08/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
599,2010/08/31,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
600,2010/09/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
601,2010/09/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
602,2010/09/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
603,2010/09/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
604,2010/09/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
605,2010/09/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
606,2010/09/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
607,2010/09/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
608,2010/09/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
609,2010/09/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
610,2010/09/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
611,2010/09/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
612,2010/09/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
613,2010/09/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
614,2010/09/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
615,2010/09/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
616,2010/09/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
617,2010/09/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
618,2010/09/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
619,2010/09/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
620,2010/09/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
621,2010/09/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
622,2010/09/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
623,2010/09/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
624,2010/09/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
625,2010/09/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
626,2010/09/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
627,2010/09/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
628,2010/09/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
629,2010/09/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
630,2010/10/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
631,2010/10/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
632,2010/10/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
633,2010/10/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
