,date,block_size,active_addresses,sent_addresses,fee_reward,transactions,av_transaction_value,hashrate,median_transaction_size,mining_profitability,google_trends,difficulty,market_cap,top_100_percent,median_transaction_value,confirmation_time,av_transaction_size,tweets,send_usd,full_name,coin
2747,2016/07/12,77574344501567,3921871283725484,28911964667855,,218891391140811,690511222223.054,,,,,2133989253314247859736577470535,10289039251192632715861189731,,,,,222233561087,1511418603438893089103053,betacoin,betacoin
2748,2016/07/13,81994040011357,362818891122479,28282662587644,,216374323435740,68659299275.024,,,,,2133989253314247859851040240448,10383763482193456307854812143,,,,,22998295934,1485339187300720779829372,betacoin,betacoin
2749,2016/07/14,79835539771536,3981751127925898,28168263038201,,217554337142809,631611161240.117,,,,,2133989253314748459835050330498,10323646101193239495906276965,,,,,215443031023,13739995823762368710279154,betacoin,betacoin
2750,2016/07/15,79013451641457,3918891189125304,28203373838093,,215946492241110,1021551171130,,,,,2133989253314936058712475117659,10375223239193168905975174794,,,,,204342991280,22057826892518623746446051,betacoin,betacoin
2751,2016/07/16,68839644751349,4101031215324379,25071083766947,,182035405738062,71286064241.408,,,,,2133989253314936058591318439182,10404883846192981616964196778,,,,,189872251102,1297591896245923019188474,betacoin,betacoin
2752,2016/07/17,70927336511264,371105840321024,23361960916395,,170864330733914,80229840253.93,,,,,2133989253315023659611231131587,10512671584194058911924879463,,,,,194563081330,1370600859325413778611782,betacoin,betacoin
2753,2016/07/18,81901338781397,424993959823407,28551372277364,,222687342339198,68918033826.461,,,,,2134020866755170759773542463192,10634722743194723189929986022,,,,,213303881377,15214530192741820732395600,betacoin,betacoin
2754,2016/07/19,86070636581502,395388644830423,282138634717576,,222018336344184,7646107092486,,,,,2134925011085170760392956399108,10538561679193237682925442463,,,,,232263861904,169749246135777888109860926,betacoin,betacoin
2755,2016/07/20,79870147221718,397145960531032,289388657910739,,227279371950631,720992503353,,,,,2134925011085170758929113774391,10515412802193155974993034946,,,,,226213773555,163852810934398236169755092,betacoin,betacoin
2756,2016/07/21,80919047821522,4131551087028585,27758067619739,,217473384544882,67197729485.73,,,,,2134925011085062959762632002726,104391596471927133131018734736,,,,,208373982207,14612761042971856221800549,betacoin,betacoin
2757,2016/07/22,86390644331641,406649935231300,285242689310693,,221275367148458,72129748844.79,,,,,2134925011085041759595509484017,103933912221912889141107653007,,,,,207123882045,15958377303477229040936850,betacoin,betacoin
2758,2016/07/23,82621937721496,395233774528644,25480157759679,,195665294545006,61238418842.498,,,,,2134925011085041760796529061177,103021817461893009341186241439,,,,,183512881362,11981534252473899537917462,betacoin,betacoin
2759,2016/07/24,79146949631797,3731501489136104,247608822514526,,183766342858215,6616125972944,,,,,2134925011085002560911953245187,103448635581894936481100467538,,,,,187663352808,121095970443170761171387385,betacoin,betacoin
2760,2016/07/25,90991250921737,442602897733009,304986739811796,,239584358054856,5283102832382,,,,,2134925011084806658041221653187,103429295941890248191096409393,,,,,226643322338,126382852636791461130660273,betacoin,betacoin
2761,2016/07/26,92296458521946,4459101012441218,306672620217544,,237544471761930,6337132854308,,,,,2134925011084806657484752193098,102781678041865897531056867401,,,,,234993502943,150531466162664649266822152,betacoin,betacoin
2762,2016/07/27,92170536511706,427092675937655,298171502413810,,235475356853035,6971128392971,,,,,2134925011084806651386968380958,102955625301853747511041085920,,,,,219023292343,164150455044968718157566739,betacoin,betacoin
2763,2016/07/28,87516138021610,4229431034533408,300770693312498,,234727307448555,693595502002,,,,,2134925011084803655687364932491,103257263581858017481048770798,,,,,237273151948,16101597502935771397214542,betacoin,betacoin
2764,2016/07/29,82228938851598,113337303330001,285739662810422,,231267323547243,6057101701433,,,,,2134925011084802255145824712935,103330252421880604841045737019,,,,,203543092028,14008835333205795367720705,betacoin,betacoin
2765,2016/07/30,87007847801460,3064601123527381,25902684648869,,199365317742011,616996861133,,,,,2134925011084802254679107435443,103347656821907949481043222045,,,,,173102741618,12299371443077333347610616,betacoin,betacoin
2766,2016/07/31,79448938651585,420832965229113,25368864689959,,192100323548749,614810230903.552,,,,,2134925011084861454482543366798,100334078721867330521003152775,,,,,175903071574,11809808183307095044047258,betacoin,betacoin
2767,2016/08/01,81410047701561,447337999629313,297435640510417,,224896412245978,4759115681370,,,,,2134925011084995354442484651247,9787886474184117518955700497,,,,,220215601862,10702156754768349663005838,betacoin,betacoin
2768,2016/08/02,85925963711687,4706801524028376,3220321068612767,,250944505549041,8385126922112,,,,,2108562987774995350796904183649,9391485032175612544841904406,,,,,279475253703,209535088963898207103575511,betacoin,betacoin
2769,2016/08/03,79097054611665,4478021203429687,313210713210646,,241616481349475,5732161891697,,,,,2018932108534995348632916886891,8713151821171886650792184886,,,,,334374551734,13672160057791669583965219,betacoin,betacoin
2770,2016/08/04,78066046301617,4373251078129430,300089629210180,,231682385446761,742413811843.334,,,,,2018932108535219251089912313125,9040006079175730410884895808,,,,,251504471466,17200488025322898039435122,betacoin,betacoin
2771,2016/08/05,70096338881527,4187071103727389,29909861598872,,228075345643212,5752102941061,,,,,2018932108535233253305074165704,9044317298175024810904147637,,,,,251153341850,13119169453557680545865582,betacoin,betacoin
2772,2016/08/06,61916239851465,387108878626179,26299051648603,,195503339141487,44727621467.262,,,,,2018932108535233253004484865260,9083680326175586049884813943,,,,,204843311036,8716449322584272319385307,betacoin,betacoin
2773,2016/08/07,76823851131473,3905871231526714,24842880108686,,192266364542955,574411362532.821,,,,,2018932108535270053577776788041,9305154715177143445902254055,,,,,20769700970,11044675814141296622887341,betacoin,betacoin
2774,2016/08/08,83916355441504,4695411889027268,303025111359553,,235147347642984,49334803542.116,,,,,2018932108535308454810196442943,9300512555177403900906764394,,,,,242323871441,11600377401668718823302297,betacoin,betacoin
2775,2016/08/09,88045243801592,4306391331130137,306931719510442,,231276286147057,56787160785.552,,,,,2018932108535308456754741398786,9255504750176614795966164871,,,,,244354581517,13015923432047103236965724,betacoin,betacoin
2776,2016/08/10,83453941071607,488493840827931,31937977699383,,244589287946290,5238127971268,,,,,2018932108535308458859667311533,93113885361766271841008675053,,,,,302243941293,12788549093684231458708375,betacoin,betacoin
2777,2016/08/11,86039048651621,4631921447330628,330506725110899,,254365341348171,524515275957.2,,,,,2018932108535287160119489659431,9353505372175827846981696932,,,,,234974431467,13341932335213190646109267,betacoin,betacoin
2778,2016/08/12,80519141961559,437955941626696,30757276218698,,232824350644400,48476537610.577,,,,,2018932108535286560031378269376,9272427365175422145978730719,,,,,250083561586,11285595592235141227109625,betacoin,betacoin
2779,2016/08/13,66503240431431,410826872925824,27499273018018,,214406329541088,56028821566.919,,,,,2018932108535286559674470740231,9269606268175152850967641467,,,,,210263871400,12010887462906050423293565,betacoin,betacoin
2780,2016/08/14,63967047511406,3945631655926225,27019091018625,,200011282040577,49445088454.603,,,,,2018932108535408959899407846695,9105400877173064586950237130,,,,,245663441219,9880361931425904918446432,betacoin,betacoin
2781,2016/08/15,80968750321467,4617791158827096,27674054698765,,202750327342302,58247622378.196,,,,,2034838552275498459513861569381,8991704085170437590927021382,,,,,251803751396,11808539622485535915998439,betacoin,betacoin
2782,2016/08/16,91999256991621,4935901404729894,336091100609739,,254296341448949,62217097212.477,,,,,2173754827575498461567314128600,9040057860169667567924911223,,,,,235494031516,15617049532423065310400560,betacoin,betacoin
2783,2016/08/17,94971855531532,4667821300327032,32256869348748,,237880328944867,48267754431.932,,,,,2173754827575498461462888119907,9080745735170371675911962157,,,,,226434081285,11480253202550219519379498,betacoin,betacoin
2784,2016/08/18,79877636181663,429466709526717,32059682378694,,239387321447799,55764932269.657,,,,,2173754827575138061110173225302,9071543869170457605903443263,,,,,208493741372,13347492121584979812889345,betacoin,betacoin
2785,2016/08/19,79071934181491,425432812027144,31896443528731,,245941318642948,55494122256.615,,,,,2173754827575056762459105280758,9084044659170175724893350975,,,,,185623541246,13647273181313178211021085,betacoin,betacoin
2786,2016/08/20,71396647531453,4532351329227006,28794477169032,,208069272541318,58565023415.944,,,,,2173754827575056763447188528481,9134415715170182069922358675,,,,,14687297978,12104636251368729817185955,betacoin,betacoin
2787,2016/08/21,61482743131480,3857561613727218,26297376178761,,184741276442543,42045351925.6,,,,,2173754827575167263102927461073,9186763094170184722922282737,,,,,14412287938,7766526641478994739377810,betacoin,betacoin
2788,2016/08/22,78479646101526,4599031307326570,31191889568207,,228215364244250,50625079565.56,,,,,2173754827575295864445867907625,9214533964170872238932074072,,,,,18821343968,11552162281849590425026031,betacoin,betacoin
2789,2016/08/23,82888962262023,4521551142629133,31549270819997,,238874571748430,5109102981024,,,,,2173754827575295865758103112503,9240042736180268371921383989,,,,,188127351294,12202982705887577849607682,betacoin,betacoin
2790,2016/08/24,75620656181590,4662461069027016,31117569359029,,234978437646821,52628176236.185,,,,,2173754827575310365492730197364,9186878275184242522920450985,,,,,193025661296,12177030963533849511058422,betacoin,betacoin
2791,2016/08/25,86797340791663,401522872829248,305390617010088,,233879372149868,52469175207.24,,,,,2173754827575482867337962999723,9107605032180400554931502412,,,,,201273851485,12268339793411718910334627,betacoin,betacoin
2792,2016/08/26,84432939891610,414477692027470,30317758559270,,226635332547292,53367480468.032,,,,,2173754827575482870034672663922,9150048406180596588942663999,,,,,196063261590,12092654202486935322134173,betacoin,betacoin
2793,2016/08/27,68682040471586,4107031345627774,27042577479602,,190954329447938,43985537225.574,,,,,2173754827575482869019820278748,9086137177178939700935699989,,,,,159563061103,8398943211823920310813546,betacoin,betacoin
2794,2016/08/28,60844542581451,354909887127454,24760557829020,,174337310442607,42686590215.059,,,,,2173754827575424368797829802067,9055294466177323765921323481,,,,,171125161288,744004850204566509163032,betacoin,betacoin
2795,2016/08/29,80883936551572,449032996128727,29654970229858,,225133345145510,43736012287.226,,,,,2184417914955359468147882283450,9099453426178304358915037080,,,,,221103734367,9844194202073758213071635,betacoin,betacoin
2796,2016/08/30,78314559331616,4713681189127636,33940770369348,,251838355946979,41866133202.963,,,,,2207559083305359468219697735023,9129861311179184128928248352,,,,,183223721240,1045432656218225419534986,betacoin,betacoin
2797,2016/08/31,83466341601538,447987892329759,309550520710071,,225226358145846,45456341270.251,,,,,2207559083305360369058725654724,9094908334179328313947236193,,,,,174563851228,10201771502270547612389939,betacoin,betacoin
2798,2016/09/01,84916234811583,426749734530185,316754471511066,,237326335647491,43147106507.632,,,,,2207559083305392070595857020692,90738098351810845781016337011,,,,,183734071287,10211671642384653724107962,betacoin,betacoin
2799,2016/09/02,72656851431850,433829909429619,306405811410322,,225703359455413,40466038382.011,,,,,2207559083305392070130151569579,90764806661807453531008215787,,,,,206053511191,9131933112169913721168380,betacoin,betacoin
2800,2016/09/03,76985935761513,407118945427635,27568355509134,,182078322944792,41615576332.366,,,,,2207559083305392068510100107468,9182082014181585800995453008,,,,,16664364943,7576758281778139714887316,betacoin,betacoin
2801,2016/09/04,57927348561719,380235985127461,26037881368927,,183065336548128,38238850359.725,,,,,2207559083305433565871410022757,9570024376187187187976186360,,,,,16972423884,6999115732977936317312833,betacoin,betacoin
2802,2016/09/05,88021644281512,4658961055227504,31436656568977,,227543344142667,45566184222.921,,,,,2207559083305462367661361367207,9593904837187734177978719947,,,,,231832901012,1036797176212808409511360,betacoin,betacoin
2803,2016/09/06,86686745521722,4612721011628140,32059166099099,,231982355949102,41837907227.9,,,,,2207559083305462368158019829501,9613392071186929671968742916,,,,,350656141872,9703796692814182911190326,betacoin,betacoin
2804,2016/09/07,80924939651692,476591842726515,32862155749238,,250657324848701,38984486209.715,,,,,2207559083305462368604908925659,9665570335187193666970651916,,,,,230603581645,9771570811457006310213342,betacoin,betacoin
2805,2016/09/08,81402434711900,432427903530658,314918588210872,,226862342155970,44504686310.277,,,,,2207559083305303168487010668140,9845222854189114046959702784,,,,,197316211492,10096381291603006817366229,betacoin,betacoin
2806,2016/09/09,81295132571853,428543734527669,30644353569202,,220392300153918,49724253148.749,,,,,2207559083305298268267961806404,9867233787188558022966951725,,,,,190913191618,1089025355127646438020233,betacoin,betacoin
2807,2016/09/10,64652135691508,404099795027146,28153865828857,,193165253842875,47683614182.194,,,,,2207559083305298269729338832157,9888919407188805151979058593,,,,,187013451882,92093987591718797811560,betacoin,betacoin
2808,2016/09/11,59163444051460,3984871126928036,26806452539270,,180227280943345,51784825231.701,,,,,2207559083305437671177645474007,9833125845187759898996574235,,,,,161242981272,9332936471352092310043099,betacoin,betacoin
2809,2016/09/12,69074545851585,4595181042428530,30189767769447,,208486343345123,48655118242.654,,,,,2245869914805534471225398356075,9627004512181895023988485586,,,,,188213061291,10141992201757016210949274,betacoin,betacoin
