,date,transactions,median_transaction_size,block_size,av_transaction_size,hashrate,market_cap,av_transaction_value,difficulty,send_usd,median_transaction_value,confirmation_time,mining_profitability,active_addresses,fee_reward,sent_addresses,top_100_percent,google_trends,tweets,full_name,coin
386,2010/01/24,,,,,,,,,,,,,,,,,,,minerals,minerals
387,2010/01/25,,,,,,,,,,,,,,,,,,,minerals,minerals
388,2010/01/26,,,,,,,,,,,,,,,,,,,minerals,minerals
389,2010/01/27,,,,,,,,,,,,,,,,,,,minerals,minerals
390,2010/01/28,,,,,,,,,,,,,,,,,,,minerals,minerals
391,2010/01/29,,,,,,,,,,,,,,,,,,,minerals,minerals
392,2010/01/30,,,,,,,,,,,,,,,,,,,minerals,minerals
393,2010/01/31,,,,,,,,,,,,,,,,,,,minerals,minerals
394,2010/02/01,,,,,,,,,,,,,,,,,,,minerals,minerals
395,2010/02/02,,,,,,,,,,,,,,,,,,,minerals,minerals
396,2010/02/03,,,,,,,,,,,,,,,,,,,minerals,minerals
397,2010/02/04,,,,,,,,,,,,,,,,,,,minerals,minerals
398,2010/02/05,,,,,,,,,,,,,,,,,,,minerals,minerals
399,2010/02/06,,,,,,,,,,,,,,,,,,,minerals,minerals
400,2010/02/07,,,,,,,,,,,,,,,,,,,minerals,minerals
401,2010/02/08,,,,,,,,,,,,,,,,,,,minerals,minerals
402,2010/02/09,,,,,,,,,,,,,,,,,,,minerals,minerals
403,2010/02/10,,,,,,,,,,,,,,,,,,,minerals,minerals
404,2010/02/11,,,,,,,,,,,,,,,,,,,minerals,minerals
405,2010/02/12,,,,,,,,,,,,,,,,,,,minerals,minerals
406,2010/02/13,,,,,,,,,,,,,,,,,,,minerals,minerals
407,2010/02/14,,,,,,,,,,,,,,,,,,,minerals,minerals
408,2010/02/15,,,,,,,,,,,,,,,,,,,minerals,minerals
409,2010/02/16,,,,,,,,,,,,,,,,,,,minerals,minerals
410,2010/02/17,,,,,,,,,,,,,,,,,,,minerals,minerals
411,2010/02/18,,,,,,,,,,,,,,,,,,,minerals,minerals
412,2010/02/19,,,,,,,,,,,,,,,,,,,minerals,minerals
413,2010/02/20,,,,,,,,,,,,,,,,,,,minerals,minerals
414,2010/02/21,,,,,,,,,,,,,,,,,,,minerals,minerals
415,2010/02/22,,,,,,,,,,,,,,,,,,,minerals,minerals
416,2010/02/23,,,,,,,,,,,,,,,,,,,minerals,minerals
417,2010/02/24,,,,,,,,,,,,,,,,,,,minerals,minerals
418,2010/02/25,,,,,,,,,,,,,,,,,,,minerals,minerals
419,2010/02/26,,,,,,,,,,,,,,,,,,,minerals,minerals
420,2010/02/27,,,,,,,,,,,,,,,,,,,minerals,minerals
421,2010/02/28,,,,,,,,,,,,,,,,,,,minerals,minerals
422,2010/03/01,,,,,,,,,,,,,,,,,,,minerals,minerals
423,2010/03/02,,,,,,,,,,,,,,,,,,,minerals,minerals
424,2010/03/03,,,,,,,,,,,,,,,,,,,minerals,minerals
425,2010/03/04,,,,,,,,,,,,,,,,,,,minerals,minerals
426,2010/03/05,,,,,,,,,,,,,,,,,,,minerals,minerals
427,2010/03/06,,,,,,,,,,,,,,,,,,,minerals,minerals
428,2010/03/07,,,,,,,,,,,,,,,,,,,minerals,minerals
429,2010/03/08,,,,,,,,,,,,,,,,,,,minerals,minerals
430,2010/03/09,,,,,,,,,,,,,,,,,,,minerals,minerals
431,2010/03/10,,,,,,,,,,,,,,,,,,,minerals,minerals
432,2010/03/11,,,,,,,,,,,,,,,,,,,minerals,minerals
433,2010/03/12,,,,,,,,,,,,,,,,,,,minerals,minerals
434,2010/03/13,,,,,,,,,,,,,,,,,,,minerals,minerals
435,2010/03/14,,,,,,,,,,,,,,,,,,,minerals,minerals
436,2010/03/15,,,,,,,,,,,,,,,,,,,minerals,minerals
437,2010/03/16,,,,,,,,,,,,,,,,,,,minerals,minerals
438,2010/03/17,,,,,,,,,,,,,,,,,,,minerals,minerals
439,2010/03/18,,,,,,,,,,,,,,,,,,,minerals,minerals
440,2010/03/19,,,,,,,,,,,,,,,,,,,minerals,minerals
441,2010/03/20,,,,,,,,,,,,,,,,,,,minerals,minerals
442,2010/03/21,,,,,,,,,,,,,,,,,,,minerals,minerals
443,2010/03/22,,,,,,,,,,,,,,,,,,,minerals,minerals
444,2010/03/23,,,,,,,,,,,,,,,,,,,minerals,minerals
445,2010/03/24,,,,,,,,,,,,,,,,,,,minerals,minerals
446,2010/03/25,,,,,,,,,,,,,,,,,,,minerals,minerals
447,2010/03/26,,,,,,,,,,,,,,,,,,,minerals,minerals
448,2010/03/27,,,,,,,,,,,,,,,,,,,minerals,minerals
449,2010/03/28,,,,,,,,,,,,,,,,,,,minerals,minerals
450,2010/03/29,,,,,,,,,,,,,,,,,,,minerals,minerals
451,2010/03/30,,,,,,,,,,,,,,,,,,,minerals,minerals
452,2010/03/31,,,,,,,,,,,,,,,,,,,minerals,minerals
453,2010/04/01,,,,,,,,,,,,,,,,,,,minerals,minerals
454,2010/04/02,,,,,,,,,,,,,,,,,,,minerals,minerals
455,2010/04/03,,,,,,,,,,,,,,,,,,,minerals,minerals
456,2010/04/04,,,,,,,,,,,,,,,,,,,minerals,minerals
457,2010/04/05,,,,,,,,,,,,,,,,,,,minerals,minerals
458,2010/04/06,,,,,,,,,,,,,,,,,,,minerals,minerals
459,2010/04/07,,,,,,,,,,,,,,,,,,,minerals,minerals
460,2010/04/08,,,,,,,,,,,,,,,,,,,minerals,minerals
461,2010/04/09,,,,,,,,,,,,,,,,,,,minerals,minerals
462,2010/04/10,,,,,,,,,,,,,,,,,,,minerals,minerals
463,2010/04/11,,,,,,,,,,,,,,,,,,,minerals,minerals
464,2010/04/12,,,,,,,,,,,,,,,,,,,minerals,minerals
465,2010/04/13,,,,,,,,,,,,,,,,,,,minerals,minerals
466,2010/04/14,,,,,,,,,,,,,,,,,,,minerals,minerals
467,2010/04/15,,,,,,,,,,,,,,,,,,,minerals,minerals
468,2010/04/16,,,,,,,,,,,,,,,,,,,minerals,minerals
469,2010/04/17,,,,,,,,,,,,,,,,,,,minerals,minerals
470,2010/04/18,,,,,,,,,,,,,,,,,,,minerals,minerals
471,2010/04/19,,,,,,,,,,,,,,,,,,,minerals,minerals
472,2010/04/20,,,,,,,,,,,,,,,,,,,minerals,minerals
473,2010/04/21,,,,,,,,,,,,,,,,,,,minerals,minerals
474,2010/04/22,,,,,,,,,,,,,,,,,,,minerals,minerals
475,2010/04/23,,,,,,,,,,,,,,,,,,,minerals,minerals
476,2010/04/24,,,,,,,,,,,,,,,,,,,minerals,minerals
477,2010/04/25,,,,,,,,,,,,,,,,,,,minerals,minerals
478,2010/04/26,,,,,,,,,,,,,,,,,,,minerals,minerals
479,2010/04/27,,,,,,,,,,,,,,,,,,,minerals,minerals
480,2010/04/28,,,,,,,,,,,,,,,,,,,minerals,minerals
481,2010/04/29,,,,,,,,,,,,,,,,,,,minerals,minerals
482,2010/04/30,,,,,,,,,,,,,,,,,,,minerals,minerals
483,2010/05/01,,,,,,,,,,,,,,,,,,,minerals,minerals
484,2010/05/02,,,,,,,,,,,,,,,,,,,minerals,minerals
485,2010/05/03,,,,,,,,,,,,,,,,,,,minerals,minerals
486,2010/05/04,,,,,,,,,,,,,,,,,,,minerals,minerals
487,2010/05/05,,,,,,,,,,,,,,,,,,,minerals,minerals
488,2010/05/06,,,,,,,,,,,,,,,,,,,minerals,minerals
489,2010/05/07,,,,,,,,,,,,,,,,,,,minerals,minerals
490,2010/05/08,,,,,,,,,,,,,,,,,,,minerals,minerals
491,2010/05/09,,,,,,,,,,,,,,,,,,,minerals,minerals
492,2010/05/10,,,,,,,,,,,,,,,,,,,minerals,minerals
493,2010/05/11,,,,,,,,,,,,,,,,,,,minerals,minerals
494,2010/05/12,,,,,,,,,,,,,,,,,,,minerals,minerals
495,2010/05/13,,,,,,,,,,,,,,,,,,,minerals,minerals
496,2010/05/14,,,,,,,,,,,,,,,,,,,minerals,minerals
497,2010/05/15,,,,,,,,,,,,,,,,,,,minerals,minerals
498,2010/05/16,,,,,,,,,,,,,,,,,,,minerals,minerals
499,2010/05/17,,,,,,,,,,,,,,,,,,,minerals,minerals
500,2010/05/18,,,,,,,,,,,,,,,,,,,minerals,minerals
501,2010/05/19,,,,,,,,,,,,,,,,,,,minerals,minerals
502,2010/05/20,,,,,,,,,,,,,,,,,,,minerals,minerals
503,2010/05/21,,,,,,,,,,,,,,,,,,,minerals,minerals
504,2010/05/22,,,,,,,,,,,,,,,,,,,minerals,minerals
505,2010/05/23,,,,,,,,,,,,,,,,,,,minerals,minerals
506,2010/05/24,,,,,,,,,,,,,,,,,,,minerals,minerals
507,2010/05/25,,,,,,,,,,,,,,,,,,,minerals,minerals
508,2010/05/26,,,,,,,,,,,,,,,,,,,minerals,minerals
509,2010/05/27,,,,,,,,,,,,,,,,,,,minerals,minerals
510,2010/05/28,,,,,,,,,,,,,,,,,,,minerals,minerals
511,2010/05/29,,,,,,,,,,,,,,,,,,,minerals,minerals
512,2010/05/30,,,,,,,,,,,,,,,,,,,minerals,minerals
513,2010/05/31,,,,,,,,,,,,,,,,,,,minerals,minerals
514,2010/06/01,,,,,,,,,,,,,,,,,,,minerals,minerals
515,2010/06/02,,,,,,,,,,,,,,,,,,,minerals,minerals
516,2010/06/03,,,,,,,,,,,,,,,,,,,minerals,minerals
517,2010/06/04,,,,,,,,,,,,,,,,,,,minerals,minerals
518,2010/06/05,,,,,,,,,,,,,,,,,,,minerals,minerals
519,2010/06/06,,,,,,,,,,,,,,,,,,,minerals,minerals
520,2010/06/07,,,,,,,,,,,,,,,,,,,minerals,minerals
521,2010/06/08,,,,,,,,,,,,,,,,,,,minerals,minerals
522,2010/06/09,,,,,,,,,,,,,,,,,,,minerals,minerals
523,2010/06/10,,,,,,,,,,,,,,,,,,,minerals,minerals
524,2010/06/11,,,,,,,,,,,,,,,,,,,minerals,minerals
525,2010/06/12,,,,,,,,,,,,,,,,,,,minerals,minerals
526,2010/06/13,,,,,,,,,,,,,,,,,,,minerals,minerals
527,2010/06/14,,,,,,,,,,,,,,,,,,,minerals,minerals
528,2010/06/15,,,,,,,,,,,,,,,,,,,minerals,minerals
529,2010/06/16,,,,,,,,,,,,,,,,,,,minerals,minerals
530,2010/06/17,,,,,,,,,,,,,,,,,,,minerals,minerals
531,2010/06/18,,,,,,,,,,,,,,,,,,,minerals,minerals
532,2010/06/19,,,,,,,,,,,,,,,,,,,minerals,minerals
533,2010/06/20,,,,,,,,,,,,,,,,,,,minerals,minerals
534,2010/06/21,,,,,,,,,,,,,,,,,,,minerals,minerals
535,2010/06/22,,,,,,,,,,,,,,,,,,,minerals,minerals
536,2010/06/23,,,,,,,,,,,,,,,,,,,minerals,minerals
537,2010/06/24,,,,,,,,,,,,,,,,,,,minerals,minerals
538,2010/06/25,,,,,,,,,,,,,,,,,,,minerals,minerals
539,2010/06/26,,,,,,,,,,,,,,,,,,,minerals,minerals
540,2010/06/27,,,,,,,,,,,,,,,,,,,minerals,minerals
541,2010/06/28,,,,,,,,,,,,,,,,,,,minerals,minerals
542,2010/06/29,,,,,,,,,,,,,,,,,,,minerals,minerals
543,2010/06/30,,,,,,,,,,,,,,,,,,,minerals,minerals
544,2010/07/01,,,,,,,,,,,,,,,,,,,minerals,minerals
545,2010/07/02,,,,,,,,,,,,,,,,,,,minerals,minerals
546,2010/07/03,,,,,,,,,,,,,,,,,,,minerals,minerals
547,2010/07/04,,,,,,,,,,,,,,,,,,,minerals,minerals
548,2010/07/05,,,,,,,,,,,,,,,,,,,minerals,minerals
549,2010/07/06,,,,,,,,,,,,,,,,,,,minerals,minerals
550,2010/07/07,,,,,,,,,,,,,,,,,,,minerals,minerals
551,2010/07/08,,,,,,,,,,,,,,,,,,,minerals,minerals
552,2010/07/09,,,,,,,,,,,,,,,,,,,minerals,minerals
553,2010/07/10,,,,,,,,,,,,,,,,,,,minerals,minerals
554,2010/07/11,,,,,,,,,,,,,,,,,,,minerals,minerals
555,2010/07/12,,,,,,,,,,,,,,,,,,,minerals,minerals
556,2010/07/13,,,,,,,,,,,,,,,,,,,minerals,minerals
557,2010/07/14,,,,,,,,,,,,,,,,,,,minerals,minerals
558,2010/07/15,,,,,,,,,,,,,,,,,,,minerals,minerals
559,2010/07/16,,,,,,,,,,,,,,,,,,,minerals,minerals
560,2010/07/17,,,,,,,,,,,,,,,,,,,minerals,minerals
561,2010/07/18,,,,,,,,,,,,,,,,,,,minerals,minerals
562,2010/07/19,,,,,,,,,,,,,,,,,,,minerals,minerals
563,2010/07/20,,,,,,,,,,,,,,,,,,,minerals,minerals
564,2010/07/21,,,,,,,,,,,,,,,,,,,minerals,minerals
565,2010/07/22,,,,,,,,,,,,,,,,,,,minerals,minerals
566,2010/07/23,,,,,,,,,,,,,,,,,,,minerals,minerals
567,2010/07/24,,,,,,,,,,,,,,,,,,,minerals,minerals
568,2010/07/25,,,,,,,,,,,,,,,,,,,minerals,minerals
569,2010/07/26,,,,,,,,,,,,,,,,,,,minerals,minerals
570,2010/07/27,,,,,,,,,,,,,,,,,,,minerals,minerals
571,2010/07/28,,,,,,,,,,,,,,,,,,,minerals,minerals
572,2010/07/29,,,,,,,,,,,,,,,,,,,minerals,minerals
573,2010/07/30,,,,,,,,,,,,,,,,,,,minerals,minerals
574,2010/07/31,,,,,,,,,,,,,,,,,,,minerals,minerals
575,2010/08/01,,,,,,,,,,,,,,,,,,,minerals,minerals
576,2010/08/02,,,,,,,,,,,,,,,,,,,minerals,minerals
577,2010/08/03,,,,,,,,,,,,,,,,,,,minerals,minerals
578,2010/08/04,,,,,,,,,,,,,,,,,,,minerals,minerals
579,2010/08/05,,,,,,,,,,,,,,,,,,,minerals,minerals
580,2010/08/06,,,,,,,,,,,,,,,,,,,minerals,minerals
581,2010/08/07,,,,,,,,,,,,,,,,,,,minerals,minerals
582,2010/08/08,,,,,,,,,,,,,,,,,,,minerals,minerals
583,2010/08/09,,,,,,,,,,,,,,,,,,,minerals,minerals
584,2010/08/10,,,,,,,,,,,,,,,,,,,minerals,minerals
585,2010/08/11,,,,,,,,,,,,,,,,,,,minerals,minerals
586,2010/08/12,,,,,,,,,,,,,,,,,,,minerals,minerals
587,2010/08/13,,,,,,,,,,,,,,,,,,,minerals,minerals
588,2010/08/14,,,,,,,,,,,,,,,,,,,minerals,minerals
589,2010/08/15,,,,,,,,,,,,,,,,,,,minerals,minerals
590,2010/08/16,,,,,,,,,,,,,,,,,,,minerals,minerals
591,2010/08/17,,,,,,,,,,,,,,,,,,,minerals,minerals
592,2010/08/18,,,,,,,,,,,,,,,,,,,minerals,minerals
593,2010/08/19,,,,,,,,,,,,,,,,,,,minerals,minerals
594,2010/08/20,,,,,,,,,,,,,,,,,,,minerals,minerals
595,2010/08/21,,,,,,,,,,,,,,,,,,,minerals,minerals
596,2010/08/22,,,,,,,,,,,,,,,,,,,minerals,minerals
597,2010/08/23,,,,,,,,,,,,,,,,,,,minerals,minerals
598,2010/08/24,,,,,,,,,,,,,,,,,,,minerals,minerals
599,2010/08/25,,,,,,,,,,,,,,,,,,,minerals,minerals
600,2010/08/26,,,,,,,,,,,,,,,,,,,minerals,minerals
601,2010/08/27,,,,,,,,,,,,,,,,,,,minerals,minerals
602,2010/08/28,,,,,,,,,,,,,,,,,,,minerals,minerals
603,2010/08/29,,,,,,,,,,,,,,,,,,,minerals,minerals
604,2010/08/30,,,,,,,,,,,,,,,,,,,minerals,minerals
605,2010/08/31,,,,,,,,,,,,,,,,,,,minerals,minerals
606,2010/09/01,,,,,,,,,,,,,,,,,,,minerals,minerals
607,2010/09/02,,,,,,,,,,,,,,,,,,,minerals,minerals
608,2010/09/03,,,,,,,,,,,,,,,,,,,minerals,minerals
609,2010/09/04,,,,,,,,,,,,,,,,,,,minerals,minerals
610,2010/09/05,,,,,,,,,,,,,,,,,,,minerals,minerals
611,2010/09/06,,,,,,,,,,,,,,,,,,,minerals,minerals
612,2010/09/07,,,,,,,,,,,,,,,,,,,minerals,minerals
613,2010/09/08,,,,,,,,,,,,,,,,,,,minerals,minerals
614,2010/09/09,,,,,,,,,,,,,,,,,,,minerals,minerals
615,2010/09/10,,,,,,,,,,,,,,,,,,,minerals,minerals
616,2010/09/11,,,,,,,,,,,,,,,,,,,minerals,minerals
617,2010/09/12,,,,,,,,,,,,,,,,,,,minerals,minerals
618,2010/09/13,,,,,,,,,,,,,,,,,,,minerals,minerals
619,2010/09/14,,,,,,,,,,,,,,,,,,,minerals,minerals
620,2010/09/15,,,,,,,,,,,,,,,,,,,minerals,minerals
621,2010/09/16,,,,,,,,,,,,,,,,,,,minerals,minerals
622,2010/09/17,,,,,,,,,,,,,,,,,,,minerals,minerals
623,2010/09/18,,,,,,,,,,,,,,,,,,,minerals,minerals
624,2010/09/19,,,,,,,,,,,,,,,,,,,minerals,minerals
625,2010/09/20,,,,,,,,,,,,,,,,,,,minerals,minerals
626,2010/09/21,,,,,,,,,,,,,,,,,,,minerals,minerals
627,2010/09/22,,,,,,,,,,,,,,,,,,,minerals,minerals
628,2010/09/23,,,,,,,,,,,,,,,,,,,minerals,minerals
629,2010/09/24,,,,,,,,,,,,,,,,,,,minerals,minerals
630,2010/09/25,,,,,,,,,,,,,,,,,,,minerals,minerals
631,2010/09/26,,,,,,,,,,,,,,,,,,,minerals,minerals
632,2010/09/27,,,,,,,,,,,,,,,,,,,minerals,minerals
633,2010/09/28,,,,,,,,,,,,,,,,,,,minerals,minerals
634,2010/09/29,,,,,,,,,,,,,,,,,,,minerals,minerals
635,2010/09/30,,,,,,,,,,,,,,,,,,,minerals,minerals
636,2010/10/01,,,,,,,,,,,,,,,,,,,minerals,minerals
637,2010/10/02,,,,,,,,,,,,,,,,,,,minerals,minerals
638,2010/10/03,,,,,,,,,,,,,,,,,,,minerals,minerals
639,2010/10/04,,,,,,,,,,,,,,,,,,,minerals,minerals
640,2010/10/05,,,,,,,,,,,,,,,,,,,minerals,minerals
641,2010/10/06,,,,,,,,,,,,,,,,,,,minerals,minerals
642,2010/10/07,,,,,,,,,,,,,,,,,,,minerals,minerals
643,2010/10/08,,,,,,,,,,,,,,,,,,,minerals,minerals
644,2010/10/09,,,,,,,,,,,,,,,,,,,minerals,minerals
645,2010/10/10,,,,,,,,,,,,,,,,,,,minerals,minerals
646,2010/10/11,,,,,,,,,,,,,,,,,,,minerals,minerals
647,2010/10/12,,,,,,,,,,,,,,,,,,,minerals,minerals
648,2010/10/13,,,,,,,,,,,,,,,,,,,minerals,minerals
649,2010/10/14,,,,,,,,,,,,,,,,,,,minerals,minerals
650,2010/10/15,,,,,,,,,,,,,,,,,,,minerals,minerals
651,2010/10/16,,,,,,,,,,,,,,,,,,,minerals,minerals
652,2010/10/17,,,,,,,,,,,,,,,,,,,minerals,minerals
653,2010/10/18,,,,,,,,,,,,,,,,,,,minerals,minerals
654,2010/10/19,,,,,,,,,,,,,,,,,,,minerals,minerals
655,2010/10/20,,,,,,,,,,,,,,,,,,,minerals,minerals
656,2010/10/21,,,,,,,,,,,,,,,,,,,minerals,minerals
657,2010/10/22,,,,,,,,,,,,,,,,,,,minerals,minerals
658,2010/10/23,,,,,,,,,,,,,,,,,,,minerals,minerals
659,2010/10/24,,,,,,,,,,,,,,,,,,,minerals,minerals
660,2010/10/25,,,,,,,,,,,,,,,,,,,minerals,minerals
661,2010/10/26,,,,,,,,,,,,,,,,,,,minerals,minerals
662,2010/10/27,,,,,,,,,,,,,,,,,,,minerals,minerals
663,2010/10/28,,,,,,,,,,,,,,,,,,,minerals,minerals
664,2010/10/29,,,,,,,,,,,,,,,,,,,minerals,minerals
665,2010/10/30,,,,,,,,,,,,,,,,,,,minerals,minerals
666,2010/10/31,,,,,,,,,,,,,,,,,,,minerals,minerals
667,2010/11/01,,,,,,,,,,,,,,,,,,,minerals,minerals
668,2010/11/02,,,,,,,,,,,,,,,,,,,minerals,minerals
669,2010/11/03,,,,,,,,,,,,,,,,,,,minerals,minerals
670,2010/11/04,,,,,,,,,,,,,,,,,,,minerals,minerals
671,2010/11/05,,,,,,,,,,,,,,,,,,,minerals,minerals
672,2010/11/06,,,,,,,,,,,,,,,,,,,minerals,minerals
673,2010/11/07,,,,,,,,,,,,,,,,,,,minerals,minerals
674,2010/11/08,,,,,,,,,,,,,,,,,,,minerals,minerals
675,2010/11/09,,,,,,,,,,,,,,,,,,,minerals,minerals
676,2010/11/10,,,,,,,,,,,,,,,,,,,minerals,minerals
677,2010/11/11,,,,,,,,,,,,,,,,,,,minerals,minerals
678,2010/11/12,,,,,,,,,,,,,,,,,,,minerals,minerals
679,2010/11/13,,,,,,,,,,,,,,,,,,,minerals,minerals
680,2010/11/14,,,,,,,,,,,,,,,,,,,minerals,minerals
681,2010/11/15,,,,,,,,,,,,,,,,,,,minerals,minerals
682,2010/11/16,,,,,,,,,,,,,,,,,,,minerals,minerals
683,2010/11/17,,,,,,,,,,,,,,,,,,,minerals,minerals
684,2010/11/18,,,,,,,,,,,,,,,,,,,minerals,minerals
685,2010/11/19,,,,,,,,,,,,,,,,,,,minerals,minerals
686,2010/11/20,,,,,,,,,,,,,,,,,,,minerals,minerals
687,2010/11/21,,,,,,,,,,,,,,,,,,,minerals,minerals
688,2010/11/22,,,,,,,,,,,,,,,,,,,minerals,minerals
689,2010/11/23,,,,,,,,,,,,,,,,,,,minerals,minerals
690,2010/11/24,,,,,,,,,,,,,,,,,,,minerals,minerals
691,2010/11/25,,,,,,,,,,,,,,,,,,,minerals,minerals
692,2010/11/26,,,,,,,,,,,,,,,,,,,minerals,minerals
693,2010/11/27,,,,,,,,,,,,,,,,,,,minerals,minerals
694,2010/11/28,,,,,,,,,,,,,,,,,,,minerals,minerals
695,2010/11/29,,,,,,,,,,,,,,,,,,,minerals,minerals
696,2010/11/30,,,,,,,,,,,,,,,,,,,minerals,minerals
697,2010/12/01,,,,,,,,,,,,,,,,,,,minerals,minerals
698,2010/12/02,,,,,,,,,,,,,,,,,,,minerals,minerals
699,2010/12/03,,,,,,,,,,,,,,,,,,,minerals,minerals
700,2010/12/04,,,,,,,,,,,,,,,,,,,minerals,minerals
701,2010/12/05,,,,,,,,,,,,,,,,,,,minerals,minerals
702,2010/12/06,,,,,,,,,,,,,,,,,,,minerals,minerals
703,2010/12/07,,,,,,,,,,,,,,,,,,,minerals,minerals
704,2010/12/08,,,,,,,,,,,,,,,,,,,minerals,minerals
705,2010/12/09,,,,,,,,,,,,,,,,,,,minerals,minerals
706,2010/12/10,,,,,,,,,,,,,,,,,,,minerals,minerals
707,2010/12/11,,,,,,,,,,,,,,,,,,,minerals,minerals
708,2010/12/12,,,,,,,,,,,,,,,,,,,minerals,minerals
709,2010/12/13,,,,,,,,,,,,,,,,,,,minerals,minerals
710,2010/12/14,,,,,,,,,,,,,,,,,,,minerals,minerals
711,2010/12/15,,,,,,,,,,,,,,,,,,,minerals,minerals
712,2010/12/16,,,,,,,,,,,,,,,,,,,minerals,minerals
713,2010/12/17,,,,,,,,,,,,,,,,,,,minerals,minerals
714,2010/12/18,,,,,,,,,,,,,,,,,,,minerals,minerals
715,2010/12/19,,,,,,,,,,,,,,,,,,,minerals,minerals
716,2010/12/20,,,,,,,,,,,,,,,,,,,minerals,minerals
717,2010/12/21,,,,,,,,,,,,,,,,,,,minerals,minerals
718,2010/12/22,,,,,,,,,,,,,,,,,,,minerals,minerals
719,2010/12/23,,,,,,,,,,,,,,,,,,,minerals,minerals
720,2010/12/24,,,,,,,,,,,,,,,,,,,minerals,minerals
721,2010/12/25,,,,,,,,,,,,,,,,,,,minerals,minerals
722,2010/12/26,,,,,,,,,,,,,,,,,,,minerals,minerals
723,2010/12/27,,,,,,,,,,,,,,,,,,,minerals,minerals
724,2010/12/28,,,,,,,,,,,,,,,,,,,minerals,minerals
725,2010/12/29,,,,,,,,,,,,,,,,,,,minerals,minerals
726,2010/12/30,,,,,,,,,,,,,,,,,,,minerals,minerals
727,2010/12/31,,,,,,,,,,,,,,,,,,,minerals,minerals
728,2011/01/01,,,,,,,,,,,,,,,,,,,minerals,minerals
729,2011/01/02,,,,,,,,,,,,,,,,,,,minerals,minerals
730,2011/01/03,,,,,,,,,,,,,,,,,,,minerals,minerals
731,2011/01/04,,,,,,,,,,,,,,,,,,,minerals,minerals
732,2011/01/05,,,,,,,,,,,,,,,,,,,minerals,minerals
733,2011/01/06,,,,,,,,,,,,,,,,,,,minerals,minerals
734,2011/01/07,,,,,,,,,,,,,,,,,,,minerals,minerals
735,2011/01/08,,,,,,,,,,,,,,,,,,,minerals,minerals
736,2011/01/09,,,,,,,,,,,,,,,,,,,minerals,minerals
737,2011/01/10,,,,,,,,,,,,,,,,,,,minerals,minerals
738,2011/01/11,,,,,,,,,,,,,,,,,,,minerals,minerals
739,2011/01/12,,,,,,,,,,,,,,,,,,,minerals,minerals
740,2011/01/13,,,,,,,,,,,,,,,,,,,minerals,minerals
741,2011/01/14,,,,,,,,,,,,,,,,,,,minerals,minerals
742,2011/01/15,,,,,,,,,,,,,,,,,,,minerals,minerals
743,2011/01/16,,,,,,,,,,,,,,,,,,,minerals,minerals
744,2011/01/17,,,,,,,,,,,,,,,,,,,minerals,minerals
745,2011/01/18,,,,,,,,,,,,,,,,,,,minerals,minerals
746,2011/01/19,,,,,,,,,,,,,,,,,,,minerals,minerals
747,2011/01/20,,,,,,,,,,,,,,,,,,,minerals,minerals
748,2011/01/21,,,,,,,,,,,,,,,,,,,minerals,minerals
749,2011/01/22,,,,,,,,,,,,,,,,,,,minerals,minerals
750,2011/01/23,,,,,,,,,,,,,,,,,,,minerals,minerals
751,2011/01/24,,,,,,,,,,,,,,,,,,,minerals,minerals
752,2011/01/25,,,,,,,,,,,,,,,,,,,minerals,minerals
753,2011/01/26,,,,,,,,,,,,,,,,,,,minerals,minerals
754,2011/01/27,,,,,,,,,,,,,,,,,,,minerals,minerals
755,2011/01/28,,,,,,,,,,,,,,,,,,,minerals,minerals
756,2011/01/29,,,,,,,,,,,,,,,,,,,minerals,minerals
757,2011/01/30,,,,,,,,,,,,,,,,,,,minerals,minerals
758,2011/01/31,,,,,,,,,,,,,,,,,,,minerals,minerals
759,2011/02/01,,,,,,,,,,,,,,,,,,,minerals,minerals
760,2011/02/02,,,,,,,,,,,,,,,,,,,minerals,minerals
761,2011/02/03,,,,,,,,,,,,,,,,,,,minerals,minerals
762,2011/02/04,,,,,,,,,,,,,,,,,,,minerals,minerals
763,2011/02/05,,,,,,,,,,,,,,,,,,,minerals,minerals
764,2011/02/06,,,,,,,,,,,,,,,,,,,minerals,minerals
765,2011/02/07,,,,,,,,,,,,,,,,,,,minerals,minerals
766,2011/02/08,,,,,,,,,,,,,,,,,,,minerals,minerals
767,2011/02/09,,,,,,,,,,,,,,,,,,,minerals,minerals
768,2011/02/10,,,,,,,,,,,,,,,,,,,minerals,minerals
769,2011/02/11,,,,,,,,,,,,,,,,,,,minerals,minerals
770,2011/02/12,,,,,,,,,,,,,,,,,,,minerals,minerals
771,2011/02/13,,,,,,,,,,,,,,,,,,,minerals,minerals
772,2011/02/14,,,,,,,,,,,,,,,,,,,minerals,minerals
773,2011/02/15,,,,,,,,,,,,,,,,,,,minerals,minerals
774,2011/02/16,,,,,,,,,,,,,,,,,,,minerals,minerals
775,2011/02/17,,,,,,,,,,,,,,,,,,,minerals,minerals
776,2011/02/18,,,,,,,,,,,,,,,,,,,minerals,minerals
777,2011/02/19,,,,,,,,,,,,,,,,,,,minerals,minerals
778,2011/02/20,,,,,,,,,,,,,,,,,,,minerals,minerals
779,2011/02/21,,,,,,,,,,,,,,,,,,,minerals,minerals
780,2011/02/22,,,,,,,,,,,,,,,,,,,minerals,minerals
781,2011/02/23,,,,,,,,,,,,,,,,,,,minerals,minerals
