,date,sent_addresses,transactions,block_size,hashrate,difficulty,tweets,send_usd,median_transaction_size,av_transaction_size,mining_profitability,google_trends,top_100_percent,market_cap,active_addresses,median_transaction_value,fee_reward,confirmation_time,av_transaction_value,full_name,coin
2923,2017/01/10,40759784298381,323728461348179,95963866411686,,3194894815207533498721760527686,229183281847,211944478111214209447725554,,,,,,14456981527218756648912636288,5897391255123014,,,,654724328990.588,topcoin,topcoin
2924,2017/01/11,38078471769143,302905475845221,92293350911591,,3368999327967496499095850029332,292282471661,33552311105840504246318155,,,,,,13562544471205034569881198050,5252871288823870,,,,11077123411024,topcoin,topcoin
2925,2017/01/12,37780965209360,294953373450589,80159637411697,,3368999327967496499976126609117,303872231611,27498144093213028843254375,,,,,,12565911783192900604834793210,5257781008424063,,,,95028687855.015,topcoin,topcoin
2926,2017/01/13,36599959218588,272597397150833,84040541511729,,336899932796749641.0135572174708E+14,287852031739,19001565092288806123913392,,,,,,12952126834193904212842033547,513655900122346,,,,70455764470.43,topcoin,topcoin
2927,2017/01/14,334497130487887,242097307542044,74268454691499,,336899932796827241.0251731609855E+14,223672431446,1236862491179685349009453,,,,,,13281564520193763193844561491,4872201323621258,,,,51095879214.286,topcoin,topcoin
2928,2017/01/15,31406357767294,235832357841748,67698592691498,,336899932796836321.0364129259949E+14,222322111820,1406243872136130655692781,,,,,,13131466252192147088855495657,4757291800721621,,,,59633815136.361,topcoin,topcoin
2929,2017/01/16,36794857279257,267471310845375,75825234551575,,336899932796836321.0413386475642E+14,241032831817,1722603291138099707727945,,,,,,13289558721191152391844944612,513070885924202,,,,64404443170.313,topcoin,topcoin
2930,2017/01/17,39395771468454,292539369246671,90015941271642,,336899932796866491.0381676706914E+14,256483411821,20159269312040532015536456,,,,,,14052570217192503087877813270,551064929724018,,,,68915527332.893,topcoin,topcoin
2931,2017/01/18,39102758697951,296950332644994,89376038021583,,336899932796886171.0205258998206E+14,264913182604,1707025393433338988883453,,,,,,14212417051191177940895935602,574624974822465,,,,576213047197.436,topcoin,topcoin
2932,2017/01/19,40616365048829,300431483543628,83428648441552,,336899932796886171.0718357959237E+14,278482811887,23161456061011301210257475,,,,,,14330784424190467440901098724,6208811046623087,,,,77092092235.112,topcoin,topcoin
2933,2017/01/20,40563669059280,298188430145775,72219042421609,,336899932796909951.0685688629655E+14,233654381648,23076138115206987428365899,,,,,,14366443695191507222925973295,5872821029824250,,,,773912132619.681,topcoin,topcoin
2934,2017/01/21,368564127198307,263381327643302,69300649691504,,336899932796953191.0835796084258E+14,208332581416,14008207261796110410131579,,,,,,14731178984192206634943896034,552658883022677,,,,53195483233.975,topcoin,topcoin
2935,2017/01/22,32477460237853,236712339347432,67447754401616,,339477557143953191.0881066454634E+14,208162491596,10438642813831215010555028,,,,,,14830326382190817118949615555,4952221458022552,,,,441011292222.53,topcoin,topcoin
2936,2017/01/23,33096962048372,235392325646076,90860144381612,,392963262344953191.1110918238257E+14,248092881924,1396488287209203409435227,,,,,,14787301874189081922942964991,550007873722709,,,,59626473204.775,topcoin,topcoin
2937,2017/01/24,39692955448517,278028278750414,97357533801754,,392963262344962261.0988457476756E+14,283044201831,1770864417117619708363837,,,,,,14597120437187495630934890346,603034878424008,,,,63694220165.903,topcoin,topcoin
2938,2017/01/25,40630054607811,304578280646256,98775833271644,,392963262344963111.1002119402993E+14,272782851851,1724662585167284709927054,,,,,,14405123941184532560924742828,614252826422116,,,,56625974214.611,topcoin,topcoin
2939,2017/01/26,41266159338284,313600250546856,99305532471673,,392963262344963111.1165382950181E+14,243662891771,19085512521181955411224495,,,,,,14565329736185916271926625018,627055901722307,,,,61214718239.553,topcoin,topcoin
2940,2017/01/27,37131655297909,263162243646680,83759732381658,,392963262344976731.1270672597133E+14,231782971834,16446510831490577810714776,,,,,,14738669922188978243922987279,605182787722160,,,,62506129229.537,topcoin,topcoin
2941,2017/01/28,356486122327763,246243240245189,87738350801628,,392963262344991141.1159725169047E+14,213003031470,114375435190749866291142,,,,,,14776395334190252944925421299,555265783021705,,,,46453786139.218,topcoin,topcoin
2942,2017/01/29,33810452487392,241460238242509,86240949721523,,392963262344991141.106772292114E+14,207892421466,125775709475923799096845,,,,,,14756965572190080895922660656,5661271263721303,,,,52093187213.998,topcoin,topcoin
2943,2017/01/30,35688864718414,247264376745369,95502944451579,,392963262344991141.109653613824E+14,271703091479,13372754071461262887287725,,,,,,14761332072192939764924763578,545227980522720,,,,546938828160.632,topcoin,topcoin
2944,2017/01/31,42672767168260,307538332043649,95946340221539,,392963262344987181.1273665584762E+14,237113941472,16782155563798946013499660,,,,,,15115565716200910983933965946,5697311045222257,,,,545711444309.278,topcoin,topcoin
2945,2017/02/01,47319854748375,350368264144541,96220742001607,,392963262344987111.1155652919217E+14,226003011673,20123012721575769513488867,,,,,,15624956141200153299939886606,6752441021122955,,,,57436002302.842,topcoin,topcoin
2946,2017/02/02,36419260648833,259402249143709,91387452211578,,392963262344987111.1388956967048E+14,235473113207,1829443427786770213066322,,,,,,15949416372199760037940003113,5838921157123244,,,,70533160298.939,topcoin,topcoin
2947,2017/02/03,45122662428164,323414269342778,97073641651568,,3929632623441009421.1232107156907E+14,266943672049,24580462001645916017582696,,,,,,16271270696199136735949823548,606928901422550,,,,76006113411.022,topcoin,topcoin
2948,2017/02/04,399400134418986,284634303245410,95207352171560,,3935717478561023991.1266498285916E+14,271123661494,21459255681663730619839905,,,,,,16349937403197197490993179802,5921081937123919,,,,75635487436.906,topcoin,topcoin
2949,2017/02/05,39857062059134,291942384946542,95786268161614,,4221705668841023991.1816252160951E+14,235303711482,1827815638106450918329992,,,,,,16396973092196059208990296334,5712321462424468,,,,62612766178.978,topcoin,topcoin
2950,2017/02/06,33908667369152,229902279747306,97911847151606,,4221705668841023991.1923355391749E+14,290267841659,17064250921218901715402165,,,,,,16408701572195847380993402122,5568201086323745,,,,74224358325.586,topcoin,topcoin
2951,2017/02/07,44141362538813,325117342951866,94559843501827,,422170566884968931.1940817405368E+14,301388671910,2113920193958608914494964,,,,,,167445588431963145831007013693,6290621135023652,,,,65022799279.469,topcoin,topcoin
2952,2017/02/08,40690992439030,308170437651089,96104647601764,,422170566884961281.2024044207809E+14,264453381987,20542354591583057213515250,,,,,,169304170431960804731003344092,5947091234424246,,,,66663620264.543,topcoin,topcoin
2953,2017/02/09,45165669058973,346375403047873,95594758461630,,422170566884961281.211126295995E+14,278863041837,32574185642038599514826718,,,,,,16454887273190829192983422528,6418331117224215,,,,94045076309.709,topcoin,topcoin
2954,2017/02/10,404053647410069,301642323152222,96746242371735,,422170566884971781.2442088194501E+14,260962872241,26688668122832208418085067,,,,,,15709348933186024056976211603,5742351073525248,,,,88488790346.311,topcoin,topcoin
2955,2017/02/11,362813106958362,262547235646560,96357841141594,,422170566884986741.2472919935136E+14,267592651893,14209549871528587010532944,,,,,,161949144851892186771002242023,546267935522583,,,,54126488226.223,topcoin,topcoin
