,date,send_usd,sent_addresses,difficulty,active_addresses,fee_reward,median_transaction_size,transactions,market_cap,av_transaction_value,mining_profitability,block_size,av_transaction_size,top_100_percent,confirmation_time,tweets,google_trends,hashrate,median_transaction_value,full_name,coin
4135,2009/11/23,,49nullnull,1nullnull,96nullnull,,,nullnullnull,,,,134.854nullnull,,,,,,,,novacoin,nvc
4136,2009/11/24,,58nullnull,1nullnull,93nullnull,,,nullnullnull,,,,134.57nullnull,,,,,,,,novacoin,nvc
4137,2009/11/25,,52nullnull,1nullnull,90nullnull,,,nullnullnull,,,,134.644nullnull,,,,,,,,novacoin,nvc
4138,2009/11/26,,50nullnull,1nullnull,84nullnull,,,nullnullnull,,,,134.512nullnull,,,,,,,,novacoin,nvc
4139,2009/11/27,,45nullnull,1nullnull,74nullnull,,,nullnullnull,,,,134.473nullnull,,,,,,,,novacoin,nvc
4140,2009/11/28,,33nullnull,1nullnull,71nullnull,,,nullnullnull,,,,134.563nullnull,,,,,,,,novacoin,nvc
4141,2009/11/29,,21nullnull,1nullnull,60nullnull,,,nullnullnull,,,,134.683nullnull,,,,,,,,novacoin,nvc
4142,2009/11/30,,43nullnull,1nullnull,75nullnull,,,nullnullnull,,,,134.76nullnull,,,,,,,,novacoin,nvc
4143,2009/12/01,,31nullnull,1nullnull,240nullnull,,,1nullnull,,,,402.781nullnull,,,,,,,,novacoin,nvc
4144,2009/12/02,,47nullnull,1nullnull,94nullnull,,,nullnullnull,,,,134.649nullnull,,,,,,,,novacoin,nvc
4145,2009/12/03,,48nullnull,1nullnull,88nullnull,,,nullnullnull,,,,134.784nullnull,,,,,,,,novacoin,nvc
4146,2009/12/04,,33nullnull,1nullnull,36nullnull,,,nullnullnull,,,,134.444nullnull,,,,,,,,novacoin,nvc
4147,2009/12/05,,57nullnull,1nullnull,84nullnull,,,1nullnull,,,,168.016nullnull,,,,,,,,novacoin,nvc
4148,2009/12/06,,72nullnull,1nullnull,107nullnull,,,2nullnull,,,,139.359nullnull,,,,,,,,novacoin,nvc
4149,2009/12/07,,75nullnull,1nullnull,112nullnull,,,nullnullnull,,,,134.643nullnull,,,,,,,,novacoin,nvc
4150,2009/12/08,,72nullnull,1nullnull,136nullnull,,,2nullnull,,,,168.21nullnull,,,,,,,,novacoin,nvc
4151,2009/12/09,,72nullnull,1nullnull,119nullnull,,,13nullnull,,,,182.208nullnull,,,,,,,,novacoin,nvc
4152,2009/12/10,,67nullnull,1nullnull,104nullnull,,,nullnullnull,,,,134.644nullnull,,,,,,,,novacoin,nvc
4153,2009/12/11,,61nullnull,1nullnull,112nullnull,,,nullnullnull,,,,134.348nullnull,,,,,,,,novacoin,nvc
4154,2009/12/12,,71nullnull,1nullnull,178nullnull,,,2nullnull,,,,205.445nullnull,,,,,,,,novacoin,nvc
4155,2009/12/13,,70nullnull,1nullnull,114nullnull,,,nullnullnull,,,,134.754nullnull,,,,,,,,novacoin,nvc
4156,2009/12/14,,62nullnull,1nullnull,437nullnull,,,5nullnull,,,,510.471nullnull,,,,,,,,novacoin,nvc
4157,2009/12/15,,69nullnull,1nullnull,119nullnull,,,2nullnull,,,,145.945nullnull,,,,,,,,novacoin,nvc
4158,2009/12/16,,84nullnull,1nullnull,154nullnull,,,1nullnull,,,,149.213nullnull,,,,,,,,novacoin,nvc
4159,2009/12/17,,106nullnull,1nullnull,179nullnull,,,3nullnull,,,,143.964nullnull,,,,,,,,novacoin,nvc
4160,2009/12/18,,146nullnull,1nullnull,225nullnull,,,nullnullnull,,,,134.542nullnull,,,,,,,,novacoin,nvc
4161,2009/12/19,,139nullnull,1nullnull,200nullnull,,,1nullnull,,,,135.717nullnull,,,,,,,,novacoin,nvc
4162,2009/12/20,,114nullnull,1nullnull,175nullnull,,,nullnullnull,,,,134.914nullnull,,,,,,,,novacoin,nvc
4163,2009/12/21,,110nullnull,1nullnull,177nullnull,,,1nullnull,,,,135.577nullnull,,,,,,,,novacoin,nvc
4164,2009/12/22,,117nullnull,1nullnull,162nullnull,,,nullnullnull,,,,134.722nullnull,,,,,,,,novacoin,nvc
4165,2009/12/23,,105nullnull,1nullnull,154nullnull,,,nullnullnull,,,,134.675nullnull,,,,,,,,novacoin,nvc
4166,2009/12/24,,99nullnull,1nullnull,154nullnull,,,nullnullnull,,,,134.688nullnull,,,,,,,,novacoin,nvc
4167,2009/12/25,,100nullnull,1nullnull,151nullnull,,,1nullnull,,,,136.302nullnull,,,,,,,,novacoin,nvc
4168,2009/12/26,,111nullnull,1nullnull,174nullnull,,,nullnullnull,,,,134.718nullnull,,,,,,,,novacoin,nvc
4169,2009/12/27,,102nullnull,1nullnull,173nullnull,,,1nullnull,,,,138.796nullnull,,,,,,,,novacoin,nvc
4170,2009/12/28,,79nullnull,1nullnull,137nullnull,,,nullnullnull,,,,134.752nullnull,,,,,,,,novacoin,nvc
4171,2009/12/29,,121nullnull,1nullnull,171nullnull,,,nullnullnull,,,,134.649nullnull,,,,,,,,novacoin,nvc
4172,2009/12/30,,95nullnull,1.125nullnull,141nullnull,,,nullnullnull,,,,134.688nullnull,,,,,,,,novacoin,nvc
4173,2009/12/31,,98nullnull,1.183nullnull,138nullnull,,,nullnullnull,,,,134.696nullnull,,,,,,,,novacoin,nvc
4174,2010/01/01,,90nullnull,1.183nullnull,137nullnull,,,2nullnull,,,,136.955nullnull,,,,,,,,novacoin,nvc
4175,2010/01/02,,92nullnull,1.183nullnull,125nullnull,,,nullnullnull,,,,134.627nullnull,,,,,,,,novacoin,nvc
4176,2010/01/03,,135nullnull,1.183nullnull,186nullnull,,,nullnullnull,,,,134.763nullnull,,,,,,,,novacoin,nvc
4177,2010/01/04,,130nullnull,1.183nullnull,266nullnull,,,2nullnull,,,,188.044nullnull,,,,,,,,novacoin,nvc
4178,2010/01/05,,135nullnull,1.183nullnull,198nullnull,,,nullnullnull,,,,134.631nullnull,,,,,,,,novacoin,nvc
4179,2010/01/06,,108nullnull,1.183nullnull,163nullnull,,,nullnullnull,,,,134.742nullnull,,,,,,,,novacoin,nvc
4180,2010/01/07,,96nullnull,1.183nullnull,154nullnull,,,nullnullnull,,,,134.636nullnull,,,,,,,,novacoin,nvc
4181,2010/01/08,,94nullnull,1.183nullnull,153nullnull,,,nullnullnull,,,,134.758nullnull,,,,,,,,novacoin,nvc
4182,2010/01/09,,91nullnull,1.183nullnull,151nullnull,,,nullnullnull,,,,134.828nullnull,,,,,,,,novacoin,nvc
4183,2010/01/10,,133nullnull,1.183nullnull,190nullnull,,,nullnullnull,,,,134.8nullnull,,,,,,,,novacoin,nvc
4184,2010/01/11,,103nullnull,1.191nullnull,159nullnull,,,nullnullnull,,,,134.698nullnull,,,,,,,,novacoin,nvc
4185,2010/01/12,,118nullnull,1.305nullnull,375nullnull,,,2nullnull,,,,291.013nullnull,,,,,,,,novacoin,nvc
4186,2010/01/13,,99nullnull,1.305nullnull,168nullnull,,,2nullnull,,,,137.506nullnull,,,,,,,,novacoin,nvc
4187,2010/01/14,,88nullnull,1.305nullnull,155nullnull,,,2nullnull,,,,143.573nullnull,,,,,,,,novacoin,nvc
4188,2010/01/15,,92nullnull,1.305nullnull,147nullnull,,,1nullnull,,,,138.901nullnull,,,,,,,,novacoin,nvc
4189,2010/01/16,,87nullnull,1.305nullnull,132nullnull,,,1nullnull,,,,141.28nullnull,,,,,,,,novacoin,nvc
4190,2010/01/17,,95nullnull,1.305nullnull,131nullnull,,,nullnullnull,,,,134.565nullnull,,,,,,,,novacoin,nvc
4191,2010/01/18,,98nullnull,1.305nullnull,128nullnull,,,1nullnull,,,,136.328nullnull,,,,,,,,novacoin,nvc
4192,2010/01/19,,93nullnull,1.305nullnull,124nullnull,,,nullnullnull,,,,134.387nullnull,,,,,,,,novacoin,nvc
4193,2010/01/20,,133nullnull,1.305nullnull,158nullnull,,,nullnullnull,,,,134.449nullnull,,,,,,,,novacoin,nvc
4194,2010/01/21,,123nullnull,1.305nullnull,187nullnull,,,9nullnull,,,,154.234nullnull,,,,,,,,novacoin,nvc
4195,2010/01/22,,90nullnull,1.305nullnull,141nullnull,,,3nullnull,,,,140.406nullnull,,,,,,,,novacoin,nvc
4196,2010/01/23,,113nullnull,1.305nullnull,164nullnull,,,2nullnull,,,,137.463nullnull,,,,,,,,novacoin,nvc
4197,2010/01/24,,91nullnull,1.305nullnull,156nullnull,,,1nullnull,,,,135.701nullnull,,,,,,,,novacoin,nvc
4198,2010/01/25,,158nullnull,1.323nullnull,272nullnull,,,4nullnull,,,,170.256nullnull,,,,,,,,novacoin,nvc
4199,2010/01/26,,138nullnull,1.344nullnull,215nullnull,,,6nullnull,,,,149.128nullnull,,,,,,,,novacoin,nvc
4200,2010/01/27,,118nullnull,1.344nullnull,181nullnull,,,2nullnull,,,,149.055nullnull,,,,,,,,novacoin,nvc
4201,2010/01/28,,129nullnull,1.344nullnull,199nullnull,,,2nullnull,,,,148.565nullnull,,,,,,,,novacoin,nvc
4202,2010/01/29,,145nullnull,1.344nullnull,213nullnull,,,4nullnull,,,,146.756nullnull,,,,,,,,novacoin,nvc
4203,2010/01/30,,156nullnull,1.344nullnull,248nullnull,,,4nullnull,,,,154.41nullnull,,,,,,,,novacoin,nvc
4204,2010/01/31,,147nullnull,1.344nullnull,184nullnull,,,2nullnull,,,,148.042nullnull,,,,,,,,novacoin,nvc
4205,2010/02/01,,169nullnull,1.344nullnull,203nullnull,,,9nullnull,,,,152.918nullnull,,,,,,,,novacoin,nvc
4206,2010/02/02,,121nullnull,1.344nullnull,167nullnull,,,1nullnull,,,,151.172nullnull,,,,,,,,novacoin,nvc
4207,2010/02/03,,211nullnull,1.344nullnull,277nullnull,,,2nullnull,,,,137.437nullnull,,,,,,,,novacoin,nvc
4208,2010/02/04,,169nullnull,1.382nullnull,269nullnull,,,5nullnull,,,,156.9nullnull,,,,,,,,novacoin,nvc
4209,2010/02/05,,173nullnull,1.819nullnull,472nullnull,,,4nullnull,,,,261.731nullnull,,,,,,,,novacoin,nvc
4210,2010/02/06,,147nullnull,1.819nullnull,224nullnull,,,14nullnull,,,,156.182nullnull,,,,,,,,novacoin,nvc
4211,2010/02/07,,189nullnull,1.819nullnull,230nullnull,,,5nullnull,,,,141.908nullnull,,,,,,,,novacoin,nvc
4212,2010/02/08,,158nullnull,1.819nullnull,329nullnull,,,8nullnull,,,,209.79nullnull,,,,,,,,novacoin,nvc
4213,2010/02/09,,159nullnull,1.819nullnull,623nullnull,,,3nullnull,,,,365.836nullnull,,,,,,,,novacoin,nvc
4214,2010/02/10,,122nullnull,1.819nullnull,777nullnull,,,5nullnull,,,,547.601nullnull,,,,,,,,novacoin,nvc
4215,2010/02/11,,128nullnull,1.819nullnull,245nullnull,,,5nullnull,,,,185.769nullnull,,,,,,,,novacoin,nvc
4216,2010/02/12,,145nullnull,1.819nullnull,225nullnull,,,5nullnull,,,,174.973nullnull,,,,,,,,novacoin,nvc
4217,2010/02/13,,195nullnull,1.819nullnull,318nullnull,,,3nullnull,,,,177.733nullnull,,,,,,,,novacoin,nvc
4218,2010/02/14,,160nullnull,1.822nullnull,263nullnull,,,11nullnull,,,,171.813nullnull,,,,,,,,novacoin,nvc
4219,2010/02/15,,130nullnull,2.528nullnull,271nullnull,,,9nullnull,,,,197.801nullnull,,,,,,,,novacoin,nvc
4220,2010/02/16,,155nullnull,2.528nullnull,217nullnull,,,6nullnull,,,,146.528nullnull,,,,,,,,novacoin,nvc
4221,2010/02/17,,177nullnull,2.528nullnull,267nullnull,,,11nullnull,,,,153.021nullnull,,,,,,,,novacoin,nvc
4222,2010/02/18,,149nullnull,2.528nullnull,267nullnull,,,7nullnull,,,,168.399nullnull,,,,,,,,novacoin,nvc
4223,2010/02/19,,143nullnull,2.528nullnull,198nullnull,,,3nullnull,,,,139.229nullnull,,,,,,,,novacoin,nvc
4224,2010/02/20,,164nullnull,2.528nullnull,221nullnull,,,2nullnull,,,,142.385nullnull,,,,,,,,novacoin,nvc
4225,2010/02/21,,157nullnull,2.528nullnull,344nullnull,,,4nullnull,,,,200.229nullnull,,,,,,,,novacoin,nvc
4226,2010/02/22,,182nullnull,2.528nullnull,531nullnull,,,5nullnull,,,,253.077nullnull,,,,,,,,novacoin,nvc
4227,2010/02/23,,188nullnull,2.528nullnull,252nullnull,,,1nullnull,,,,135.336nullnull,,,,,,,,novacoin,nvc
4228,2010/02/24,,116nullnull,3.312nullnull,283nullnull,,,6nullnull,,,,208.035nullnull,,,,,,,,novacoin,nvc
4229,2010/02/25,,103nullnull,3.781nullnull,300nullnull,,,4nullnull,,,,241.883nullnull,,,,,,,,novacoin,nvc
4230,2010/02/26,,120nullnull,3.781nullnull,196nullnull,,,4nullnull,,,,150.169nullnull,,,,,,,,novacoin,nvc
4231,2010/02/27,,131nullnull,3.781nullnull,184nullnull,,,3nullnull,,,,142.453nullnull,,,,,,,,novacoin,nvc
4232,2010/02/28,,115nullnull,3.781nullnull,264nullnull,,,3nullnull,,,,213.404nullnull,,,,,,,,novacoin,nvc
4233,2010/03/01,,144nullnull,3.781nullnull,227nullnull,,,4nullnull,,,,154.359nullnull,,,,,,,,novacoin,nvc
4234,2010/03/02,,140nullnull,3.781nullnull,233nullnull,,,5nullnull,,,,160.388nullnull,,,,,,,,novacoin,nvc
4235,2010/03/03,,107nullnull,3.781nullnull,260nullnull,,,6nullnull,,,,229.02nullnull,,,,,,,,novacoin,nvc
4236,2010/03/04,,125nullnull,3.781nullnull,575nullnull,,,3nullnull,,,,374.076nullnull,,,,,,,,novacoin,nvc
4237,2010/03/05,,114nullnull,3.781nullnull,175nullnull,,,2nullnull,,,,136.988nullnull,,,,,,,,novacoin,nvc
4238,2010/03/06,,126nullnull,3.781nullnull,274nullnull,,,6nullnull,,,,197.627nullnull,,,,,,,,novacoin,nvc
4239,2010/03/07,,133nullnull,3.781nullnull,297nullnull,,,4nullnull,,,,209.698nullnull,,,,,,,,novacoin,nvc
4240,2010/03/08,,86nullnull,4.483nullnull,313nullnull,,,5nullnull,,,,302.696nullnull,,,,,,,,novacoin,nvc
4241,2010/03/09,,100nullnull,4.531nullnull,229nullnull,,,2nullnull,,,,198.438nullnull,,,,,,,,novacoin,nvc
4242,2010/03/10,,117nullnull,4.531nullnull,211nullnull,,,7nullnull,,,,168.58nullnull,,,,,,,,novacoin,nvc
4243,2010/03/11,,93nullnull,4.531nullnull,200nullnull,,,3nullnull,,,,190.459nullnull,,,,,,,,novacoin,nvc
4244,2010/03/12,,83nullnull,4.531nullnull,130nullnull,,,2nullnull,,,,141.868nullnull,,,,,,,,novacoin,nvc
4245,2010/03/13,,117nullnull,4.531nullnull,190nullnull,,,1nullnull,,,,161.719nullnull,,,,,,,,novacoin,nvc
4246,2010/03/14,,91nullnull,4.531nullnull,134nullnull,,,2nullnull,,,,146.032nullnull,,,,,,,,novacoin,nvc
4247,2010/03/15,,98nullnull,4.531nullnull,145nullnull,,,5nullnull,,,,143.563nullnull,,,,,,,,novacoin,nvc
4248,2010/03/16,,95nullnull,4.531nullnull,154nullnull,,,3nullnull,,,,158.992nullnull,,,,,,,,novacoin,nvc
4249,2010/03/17,,101nullnull,4.531nullnull,164nullnull,,,3nullnull,,,,157.169nullnull,,,,,,,,novacoin,nvc
4250,2010/03/18,,106nullnull,4.531nullnull,225nullnull,,,9nullnull,,,,205.393nullnull,,,,,,,,novacoin,nvc
4251,2010/03/19,,104nullnull,4.531nullnull,289nullnull,,,9nullnull,,,,232.275nullnull,,,,,,,,novacoin,nvc
4252,2010/03/20,,155nullnull,4.531nullnull,273nullnull,,,12nullnull,,,,184.813nullnull,,,,,,,,novacoin,nvc
4253,2010/03/21,,136nullnull,4.532nullnull,193nullnull,,,7nullnull,,,,142.372nullnull,,,,,,,,novacoin,nvc
4254,2010/03/22,,127nullnull,4.565nullnull,224nullnull,,,7nullnull,,,,162.391nullnull,,,,,,,,novacoin,nvc
4255,2010/03/23,,148nullnull,4.565nullnull,289nullnull,,,13nullnull,,,,181.242nullnull,,,,,,,,novacoin,nvc
4256,2010/03/24,,119nullnull,4.565nullnull,208nullnull,,,11nullnull,,,,162.327nullnull,,,,,,,,novacoin,nvc
4257,2010/03/25,,139nullnull,4.565nullnull,539nullnull,,,15nullnull,,,,349.717nullnull,,,,,,,,novacoin,nvc
4258,2010/03/26,,146nullnull,4.565nullnull,280nullnull,,,16nullnull,,,,183.305nullnull,,,,,,,,novacoin,nvc
4259,2010/03/27,,135nullnull,4.565nullnull,206nullnull,,,6nullnull,,,,153.202nullnull,,,,,,,,novacoin,nvc
4260,2010/03/28,,140nullnull,4.565nullnull,207nullnull,,,6nullnull,,,,148.898nullnull,,,,,,,,novacoin,nvc
4261,2010/03/29,,133nullnull,4.565nullnull,268nullnull,,,12nullnull,,,,177.549nullnull,,,,,,,,novacoin,nvc
4262,2010/03/30,,154nullnull,4.565nullnull,226nullnull,,,6nullnull,,,,142nullnull,,,,,,,,novacoin,nvc
4263,2010/03/31,,149nullnull,4.565nullnull,238nullnull,,,5nullnull,,,,150.163nullnull,,,,,,,,novacoin,nvc
4264,2010/04/01,,119nullnull,5.307nullnull,199nullnull,,,11nullnull,,,,156.5nullnull,,,,,,,,novacoin,nvc
4265,2010/04/02,,109nullnull,6.085nullnull,179nullnull,,,5nullnull,,,,150.731nullnull,,,,,,,,novacoin,nvc
4266,2010/04/03,,111nullnull,6.085nullnull,192nullnull,,,5nullnull,,,,155.373nullnull,,,,,,,,novacoin,nvc
4267,2010/04/04,,132nullnull,6.085nullnull,241nullnull,,,12nullnull,,,,184.743nullnull,,,,,,,,novacoin,nvc
4268,2010/04/05,,127nullnull,6.085nullnull,307nullnull,,,28nullnull,,,,261.458nullnull,,,,,,,,novacoin,nvc
4269,2010/04/06,,121nullnull,6.085nullnull,267nullnull,,,15nullnull,,,,215.277nullnull,,,,,,,,novacoin,nvc
4270,2010/04/07,,137nullnull,6.085nullnull,303nullnull,,,11nullnull,,,,201.798nullnull,,,,,,,,novacoin,nvc
4271,2010/04/08,,146nullnull,6.085nullnull,217nullnull,,,12nullnull,,,,180.661nullnull,,,,,,,,novacoin,nvc
4272,2010/04/09,,199nullnull,6.085nullnull,320nullnull,,,35nullnull,,,,269.619nullnull,,,,,,,,novacoin,nvc
4273,2010/04/10,,246nullnull,6.085nullnull,556nullnull,,,38nullnull,,,,269.9nullnull,,,,,,,,novacoin,nvc
4274,2010/04/11,,233nullnull,6.085nullnull,403nullnull,,,42nullnull,,,,242.269nullnull,,,,,,,,novacoin,nvc
4275,2010/04/12,,200nullnull,7.085nullnull,355nullnull,,,44nullnull,,,,250.36nullnull,,,,,,,,novacoin,nvc
4276,2010/04/13,,169nullnull,7.82nullnull,241nullnull,,,20nullnull,,,,164.286nullnull,,,,,,,,novacoin,nvc
4277,2010/04/14,,169nullnull,7.82nullnull,312nullnull,,,43nullnull,,,,230.872nullnull,,,,,,,,novacoin,nvc
4278,2010/04/15,,235nullnull,7.82nullnull,927nullnull,,,74nullnull,,,,543.356nullnull,,,,,,,,novacoin,nvc
4279,2010/04/16,,169nullnull,7.82nullnull,434nullnull,,,32nullnull,,,,274.302nullnull,,,,,,,,novacoin,nvc
4280,2010/04/17,,188nullnull,7.82nullnull,305nullnull,,,29nullnull,,,,193.294nullnull,,,,,,,,novacoin,nvc
4281,2010/04/18,,3288nullnull,7.82nullnull,3468nullnull,,,3106nullnull,,,,3539nullnull,,,,,,,,novacoin,nvc
4282,2010/04/19,,213nullnull,7.82nullnull,546nullnull,,,44nullnull,,,,303.879nullnull,,,,,,,,novacoin,nvc
4283,2010/04/20,,181nullnull,7.82nullnull,426nullnull,,,38nullnull,,,,275.244nullnull,,,,,,,,novacoin,nvc
4284,2010/04/21,,194nullnull,7.986nullnull,375nullnull,,,32nullnull,,,,226.174nullnull,,,,,,,,novacoin,nvc
4285,2010/04/22,,145nullnull,11.464nullnull,233nullnull,,,40nullnull,,,,199.226nullnull,,,,,,,,novacoin,nvc
4286,2010/04/23,,162nullnull,11.464nullnull,243nullnull,,,50nullnull,,,,226.733nullnull,,,,,,,,novacoin,nvc
4287,2010/04/24,,150nullnull,11.464nullnull,285nullnull,,,34nullnull,,,,275.512nullnull,,,,,,,,novacoin,nvc
4288,2010/04/25,,144nullnull,11.464nullnull,344nullnull,,,47nullnull,,,,290.791nullnull,,,,,,,,novacoin,nvc
4289,2010/04/26,,170nullnull,11.464nullnull,278nullnull,,,47nullnull,,,,239.732nullnull,,,,,,,,novacoin,nvc
4290,2010/04/27,,172nullnull,11.464nullnull,273nullnull,,,53nullnull,,,,221.633nullnull,,,,,,,,novacoin,nvc
4291,2010/04/28,,168nullnull,11.464nullnull,323nullnull,,,47nullnull,,,,247.106nullnull,,,,,,,,novacoin,nvc
4292,2010/04/29,,128nullnull,11.464nullnull,217nullnull,,,33nullnull,,,,199.367nullnull,,,,,,,,novacoin,nvc
4293,2010/04/30,,127nullnull,11.464nullnull,207nullnull,,,26nullnull,,,,193.271nullnull,,,,,,,,novacoin,nvc
4294,2010/05/01,,134nullnull,11.464nullnull,264nullnull,,,27nullnull,,,,189.617nullnull,,,,,,,,novacoin,nvc
4295,2010/05/02,,126nullnull,11.464nullnull,206nullnull,,,25nullnull,,,,177.239nullnull,,,,,,,,novacoin,nvc
4296,2010/05/03,,140nullnull,11.464nullnull,279nullnull,,,29nullnull,,,,234.314nullnull,,,,,,,,novacoin,nvc
4297,2010/05/04,,133nullnull,12.248nullnull,325nullnull,,,41nullnull,,,,345.368nullnull,,,,,,,,novacoin,nvc
4298,2010/05/05,,133nullnull,12.849nullnull,296nullnull,,,25nullnull,,,,314.241nullnull,,,,,,,,novacoin,nvc
4299,2010/05/06,,143nullnull,12.849nullnull,441nullnull,,,28nullnull,,,,365.899nullnull,,,,,,,,novacoin,nvc
4300,2010/05/07,,126nullnull,12.849nullnull,234nullnull,,,26nullnull,,,,233.303nullnull,,,,,,,,novacoin,nvc
4301,2010/05/08,,155nullnull,12.849nullnull,446nullnull,,,28nullnull,,,,353.968nullnull,,,,,,,,novacoin,nvc
4302,2010/05/09,,159nullnull,12.849nullnull,256nullnull,,,40nullnull,,,,263.462nullnull,,,,,,,,novacoin,nvc
4303,2010/05/10,,129nullnull,12.849nullnull,297nullnull,,,29nullnull,,,,290.68nullnull,,,,,,,,novacoin,nvc
4304,2010/05/11,,109nullnull,12.849nullnull,160nullnull,,,19nullnull,,,,189.649nullnull,,,,,,,,novacoin,nvc
4305,2010/05/12,,120nullnull,12.849nullnull,262nullnull,,,32nullnull,,,,285.378nullnull,,,,,,,,novacoin,nvc
4306,2010/05/13,,124nullnull,12.849nullnull,257nullnull,,,39nullnull,,,,263.047nullnull,,,,,,,,novacoin,nvc
4307,2010/05/14,,132nullnull,12.849nullnull,249nullnull,,,30nullnull,,,,1473nullnull,,,,,,,,novacoin,nvc
4308,2010/05/15,,93nullnull,12.849nullnull,160nullnull,,,22nullnull,,,,2135nullnull,,,,,,,,novacoin,nvc
4309,2010/05/16,,103nullnull,12.849nullnull,169nullnull,,,20nullnull,,,,192.903nullnull,,,,,,,,novacoin,nvc
4310,2010/05/17,,148nullnull,12.849nullnull,291nullnull,,,35nullnull,,,,266.65nullnull,,,,,,,,novacoin,nvc
4311,2010/05/18,,189nullnull,12.849nullnull,303nullnull,,,55nullnull,,,,257.089nullnull,,,,,,,,novacoin,nvc
4312,2010/05/19,,189nullnull,12.409nullnull,312nullnull,,,43nullnull,,,,259.177nullnull,,,,,,,,novacoin,nvc
4313,2010/05/20,,194nullnull,11.846nullnull,287nullnull,,,34nullnull,,,,193.517nullnull,,,,,,,,novacoin,nvc
4314,2010/05/21,,187nullnull,11.846nullnull,333nullnull,,,59nullnull,,,,292.909nullnull,,,,,,,,novacoin,nvc
4315,2010/05/22,,195nullnull,11.846nullnull,345nullnull,,,31nullnull,,,,348.359nullnull,,,,,,,,novacoin,nvc
4316,2010/05/23,,283nullnull,11.846nullnull,449nullnull,,,98nullnull,,,,291.308nullnull,,,,,,,,novacoin,nvc
4317,2010/05/24,,207nullnull,11.846nullnull,328nullnull,,,62nullnull,,,,230.516nullnull,,,,,,,,novacoin,nvc
4318,2010/05/25,,215nullnull,11.846nullnull,345nullnull,,,44nullnull,,,,216.552nullnull,,,,,,,,novacoin,nvc
4319,2010/05/26,,234nullnull,11.846nullnull,403nullnull,,,64nullnull,,,,256.135nullnull,,,,,,,,novacoin,nvc
4320,2010/05/27,,206nullnull,11.846nullnull,382nullnull,,,75nullnull,,,,281.417nullnull,,,,,,,,novacoin,nvc
4321,2010/05/28,,247nullnull,11.846nullnull,360nullnull,,,54nullnull,,,,215.274nullnull,,,,,,,,novacoin,nvc
4322,2010/05/29,,208nullnull,13.429nullnull,360nullnull,,,55nullnull,,,,267.755nullnull,,,,,,,,novacoin,nvc
4323,2010/05/30,,176nullnull,16.619nullnull,271nullnull,,,51nullnull,,,,229.651nullnull,,,,,,,,novacoin,nvc
4324,2010/05/31,,178nullnull,16.619nullnull,281nullnull,,,52nullnull,,,,240.796nullnull,,,,,,,,novacoin,nvc
4325,2010/06/01,,165nullnull,16.619nullnull,276nullnull,,,48nullnull,,,,260.674nullnull,,,,,,,,novacoin,nvc
4326,2010/06/02,,172nullnull,16.619nullnull,257nullnull,,,47nullnull,,,,219.299nullnull,,,,,,,,novacoin,nvc
4327,2010/06/03,,193nullnull,16.619nullnull,402nullnull,,,83nullnull,,,,369.822nullnull,,,,,,,,novacoin,nvc
4328,2010/06/04,,157nullnull,16.619nullnull,236nullnull,,,48nullnull,,,,225.208nullnull,,,,,,,,novacoin,nvc
4329,2010/06/05,,164nullnull,16.619nullnull,261nullnull,,,45nullnull,,,,232.89nullnull,,,,,,,,novacoin,nvc
4330,2010/06/06,,173nullnull,16.619nullnull,270nullnull,,,52nullnull,,,,256.601nullnull,,,,,,,,novacoin,nvc
4331,2010/06/07,,179nullnull,16.619nullnull,480nullnull,,,52nullnull,,,,382.013nullnull,,,,,,,,novacoin,nvc
4332,2010/06/08,,198nullnull,16.619nullnull,340nullnull,,,63nullnull,,,,260.163nullnull,,,,,,,,novacoin,nvc
4333,2010/06/09,,198nullnull,16.619nullnull,352nullnull,,,52nullnull,,,,286.119nullnull,,,,,,,,novacoin,nvc
4334,2010/06/10,,196nullnull,16.619nullnull,287nullnull,,,57nullnull,,,,229.581nullnull,,,,,,,,novacoin,nvc
4335,2010/06/11,,236nullnull,16.624nullnull,354nullnull,,,79nullnull,,,,287.988nullnull,,,,,,,,novacoin,nvc
4336,2010/06/12,,189nullnull,17.381nullnull,293nullnull,,,78nullnull,,,,289.526nullnull,,,,,,,,novacoin,nvc
4337,2010/06/13,,218nullnull,17.381nullnull,342nullnull,,,67nullnull,,,,271.198nullnull,,,,,,,,novacoin,nvc
4338,2010/06/14,,226nullnull,17.381nullnull,422nullnull,,,96nullnull,,,,372.441nullnull,,,,,,,,novacoin,nvc
4339,2010/06/15,,234nullnull,17.381nullnull,365nullnull,,,85nullnull,,,,277.598nullnull,,,,,,,,novacoin,nvc
4340,2010/06/16,,171nullnull,17.381nullnull,294nullnull,,,50nullnull,,,,327.697nullnull,,,,,,,,novacoin,nvc
4341,2010/06/17,,184nullnull,17.381nullnull,282nullnull,,,58nullnull,,,,240.582nullnull,,,,,,,,novacoin,nvc
4342,2010/06/18,,170nullnull,17.381nullnull,274nullnull,,,43nullnull,,,,252.56nullnull,,,,,,,,novacoin,nvc
4343,2010/06/19,,197nullnull,17.381nullnull,379nullnull,,,64nullnull,,,,399.933nullnull,,,,,,,,novacoin,nvc
4344,2010/06/20,,197nullnull,17.381nullnull,308nullnull,,,43nullnull,,,,216.303nullnull,,,,,,,,novacoin,nvc
