,date,block_size,median_transaction_size,median_transaction_value,market_cap,hashrate,top_100_percent,transactions,active_addresses,fee_reward,sent_addresses,tweets,difficulty,confirmation_time,send_usd,av_transaction_value,google_trends,mining_profitability,av_transaction_size,full_name,coin
346,2009/12/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
347,2009/12/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
348,2009/12/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
349,2009/12/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
350,2009/12/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
351,2009/12/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
352,2009/12/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
353,2009/12/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
354,2009/12/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
355,2009/12/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
356,2009/12/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
357,2009/12/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
358,2009/12/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
359,2009/12/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
360,2009/12/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
361,2009/12/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
362,2009/12/31,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
363,2010/01/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
364,2010/01/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
365,2010/01/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
366,2010/01/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
367,2010/01/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
368,2010/01/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
369,2010/01/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
370,2010/01/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
371,2010/01/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
372,2010/01/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
373,2010/01/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
374,2010/01/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
375,2010/01/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
376,2010/01/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
377,2010/01/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
378,2010/01/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
379,2010/01/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
380,2010/01/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
381,2010/01/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
382,2010/01/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
383,2010/01/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
384,2010/01/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
385,2010/01/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
386,2010/01/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
387,2010/01/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
388,2010/01/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
389,2010/01/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
390,2010/01/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
391,2010/01/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
392,2010/01/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
393,2010/01/31,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
394,2010/02/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
395,2010/02/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
396,2010/02/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
397,2010/02/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
398,2010/02/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
399,2010/02/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
400,2010/02/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
401,2010/02/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
402,2010/02/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
403,2010/02/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
404,2010/02/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
405,2010/02/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
406,2010/02/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
407,2010/02/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
408,2010/02/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
409,2010/02/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
410,2010/02/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
411,2010/02/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
412,2010/02/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
413,2010/02/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
414,2010/02/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
415,2010/02/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
416,2010/02/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
417,2010/02/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
418,2010/02/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
419,2010/02/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
420,2010/02/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
421,2010/02/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
422,2010/03/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
423,2010/03/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
424,2010/03/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
425,2010/03/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
426,2010/03/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
427,2010/03/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
428,2010/03/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
429,2010/03/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
430,2010/03/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
431,2010/03/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
432,2010/03/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
433,2010/03/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
434,2010/03/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
435,2010/03/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
436,2010/03/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
437,2010/03/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
438,2010/03/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
439,2010/03/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
440,2010/03/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
441,2010/03/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
442,2010/03/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
443,2010/03/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
444,2010/03/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
445,2010/03/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
446,2010/03/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
447,2010/03/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
448,2010/03/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
449,2010/03/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
450,2010/03/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
451,2010/03/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
452,2010/03/31,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
453,2010/04/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
454,2010/04/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
455,2010/04/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
456,2010/04/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
457,2010/04/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
458,2010/04/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
459,2010/04/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
460,2010/04/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
461,2010/04/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
462,2010/04/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
463,2010/04/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
464,2010/04/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
465,2010/04/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
466,2010/04/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
467,2010/04/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
468,2010/04/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
469,2010/04/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
470,2010/04/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
471,2010/04/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
472,2010/04/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
473,2010/04/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
474,2010/04/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
475,2010/04/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
476,2010/04/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
477,2010/04/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
478,2010/04/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
479,2010/04/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
480,2010/04/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
481,2010/04/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
482,2010/04/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
483,2010/05/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
484,2010/05/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
485,2010/05/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
486,2010/05/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
487,2010/05/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
488,2010/05/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
489,2010/05/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
490,2010/05/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
491,2010/05/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
492,2010/05/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
493,2010/05/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
494,2010/05/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
495,2010/05/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
496,2010/05/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
497,2010/05/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
498,2010/05/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
499,2010/05/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
500,2010/05/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
501,2010/05/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
502,2010/05/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
503,2010/05/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
504,2010/05/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
505,2010/05/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
506,2010/05/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
507,2010/05/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
508,2010/05/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
509,2010/05/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
510,2010/05/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
511,2010/05/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
512,2010/05/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
513,2010/05/31,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
514,2010/06/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
515,2010/06/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
516,2010/06/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
517,2010/06/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
518,2010/06/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
519,2010/06/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
520,2010/06/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
521,2010/06/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
522,2010/06/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
523,2010/06/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
524,2010/06/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
525,2010/06/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
526,2010/06/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
527,2010/06/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
528,2010/06/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
529,2010/06/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
530,2010/06/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
531,2010/06/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
532,2010/06/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
533,2010/06/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
534,2010/06/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
535,2010/06/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
536,2010/06/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
537,2010/06/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
538,2010/06/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
539,2010/06/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
540,2010/06/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
541,2010/06/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
542,2010/06/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
543,2010/06/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
544,2010/07/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
545,2010/07/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
546,2010/07/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
547,2010/07/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
548,2010/07/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
549,2010/07/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
550,2010/07/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
551,2010/07/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
552,2010/07/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
553,2010/07/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
554,2010/07/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
555,2010/07/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
556,2010/07/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
557,2010/07/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
558,2010/07/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
559,2010/07/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
560,2010/07/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
561,2010/07/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
562,2010/07/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
563,2010/07/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
564,2010/07/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
565,2010/07/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
566,2010/07/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
567,2010/07/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
568,2010/07/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
569,2010/07/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
570,2010/07/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
571,2010/07/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
572,2010/07/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
573,2010/07/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
574,2010/07/31,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
575,2010/08/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
576,2010/08/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
577,2010/08/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
578,2010/08/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
579,2010/08/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
580,2010/08/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
581,2010/08/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
582,2010/08/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
583,2010/08/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
584,2010/08/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
585,2010/08/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
586,2010/08/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
587,2010/08/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
588,2010/08/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
589,2010/08/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
590,2010/08/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
591,2010/08/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
592,2010/08/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
593,2010/08/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
594,2010/08/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
595,2010/08/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
596,2010/08/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
597,2010/08/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
598,2010/08/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
599,2010/08/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
600,2010/08/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
601,2010/08/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
602,2010/08/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
603,2010/08/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
604,2010/08/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
605,2010/08/31,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
606,2010/09/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
607,2010/09/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
608,2010/09/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
609,2010/09/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
610,2010/09/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
611,2010/09/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
612,2010/09/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
613,2010/09/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
614,2010/09/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
615,2010/09/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
616,2010/09/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
617,2010/09/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
618,2010/09/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
619,2010/09/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
620,2010/09/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
621,2010/09/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
622,2010/09/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
623,2010/09/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
624,2010/09/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
625,2010/09/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
626,2010/09/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
627,2010/09/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
628,2010/09/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
629,2010/09/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
630,2010/09/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
631,2010/09/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
632,2010/09/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
633,2010/09/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
634,2010/09/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
635,2010/09/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
636,2010/10/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
637,2010/10/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
638,2010/10/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
639,2010/10/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
640,2010/10/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
641,2010/10/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
642,2010/10/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
643,2010/10/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
644,2010/10/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
645,2010/10/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
646,2010/10/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
647,2010/10/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
648,2010/10/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
649,2010/10/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
650,2010/10/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
651,2010/10/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
652,2010/10/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
653,2010/10/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
654,2010/10/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
655,2010/10/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
656,2010/10/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
657,2010/10/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
658,2010/10/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
659,2010/10/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
660,2010/10/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
661,2010/10/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
662,2010/10/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
663,2010/10/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
664,2010/10/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
665,2010/10/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
666,2010/10/31,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
667,2010/11/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
668,2010/11/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
669,2010/11/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
670,2010/11/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
671,2010/11/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
672,2010/11/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
673,2010/11/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
674,2010/11/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
675,2010/11/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
676,2010/11/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
677,2010/11/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
678,2010/11/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
679,2010/11/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
680,2010/11/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
681,2010/11/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
682,2010/11/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
683,2010/11/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
684,2010/11/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
685,2010/11/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
686,2010/11/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
687,2010/11/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
688,2010/11/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
689,2010/11/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
690,2010/11/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
691,2010/11/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
692,2010/11/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
693,2010/11/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
694,2010/11/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
695,2010/11/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
696,2010/11/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
697,2010/12/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
698,2010/12/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
699,2010/12/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
700,2010/12/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
