,top_100_percent,send_usd,mining_profitability,date,market_cap,av_transaction_size,median_transaction_size,tweets,median_transaction_value,av_transaction_value,sent_addresses,transactions,confirmation_time,block_size,hashrate,active_addresses,google_trends,fee_reward,difficulty,full_name,coin
2616,,,,2020/10/02,10312241967,,,2659,,,,985341,,,,,,,,xrp,xrp
2617,,,,2020/10/03,10289418934,,,2356,,,,969149,,,,,,,,xrp,xrp
2618,,,,2020/10/04,10950283436,,,3798,,,,977335,,,,,,,,xrp,xrp
2619,,,,2020/10/05,10978357982,,,4479,,,,989433,,,,,,,,xrp,xrp
2620,,,,2020/10/06,10830514106,,,4411,,,,915395,,,,,,,,xrp,xrp
2621,,,,2020/10/07,10954141261,,,3585,,,,920361,,,,,,,,xrp,xrp
2622,,,,2020/10/08,11082278199,,,3471,,,,897421,,,,,,,,xrp,xrp
2623,,,,2020/10/09,11178051112,,,3397,,,,759558,,,,,,,,xrp,xrp
2624,,,,2020/10/10,11240647325,,,2587,,,,820182,,,,,,,,xrp,xrp
2625,,,,2020/10/11,11250897087,,,2339,,,,858706,,,,,,,,xrp,xrp
2626,,,,2020/10/12,11276286505,,,3248,,,,869063,,,,,,,,xrp,xrp
2627,,,,2020/10/13,11318162239,,,4172,,,,861681,,,,,,,,xrp,xrp
2628,,,,2020/10/14,10975509441,,,3876,,,,885892,,,,,,,,xrp,xrp
2629,,,,2020/10/15,10840527073,,,3740,,,,902172,,,,,,,,xrp,xrp
2630,,,,2020/10/16,10603700591,,,4774,,,,816598,,,,,,,,xrp,xrp
2631,,,,2020/10/17,10619108878,,,3566,,,,784599,,,,,,,,xrp,xrp
2632,,,,2020/10/18,10674320873,,,2704,,,,731971,,,,,,,,xrp,xrp
2633,,,,2020/10/19,10877785414,,,3839,,,,814038,,,,,,,,xrp,xrp
2634,,,,2020/10/20,10762458264,,,2557,,,,898636,,,,,,,,xrp,xrp
2635,,,,2020/10/21,11092902640,,,3683,,,,862704,,,,,,,,xrp,xrp
2636,,,,2020/10/22,11289573918,,,4859,,,,877153,,,,,,,,xrp,xrp
2637,,,,2020/10/23,11233916162,,,2866,,,,865697,,,,,,,,xrp,xrp
2638,,,,2020/10/24,11281705243,,,3004,,,,857686,,,,,,,,xrp,xrp
2639,,,,2020/10/25,11162738788,,,2865,,,,856216,,,,,,,,xrp,xrp
2640,,,,2020/10/26,10984596712,,,2624,,,,861345,,,,,,,,xrp,xrp
2641,,,,2020/10/27,11118054552,,,4003,,,,862843,,,,,,,,xrp,xrp
2642,,,,2020/10/28,10874413335,,,3811,,,,879624,,,,,,,,xrp,xrp
2643,,,,2020/10/29,10710446164,,,4340,,,,841173,,,,,,,,xrp,xrp
2644,,,,2020/10/30,10563067782,,,5298,,,,870851,,,,,,,,xrp,xrp
2645,,,,2020/10/31,10592500716,,,3214,,,,875593,,,,,,,,xrp,xrp
2646,,,,2020/11/01,10574333841,,,2809,,,,843807,,,,,,,,xrp,xrp
2647,,,,2020/11/02,10379265171,,,2591,,,,859011,,,,,,,,xrp,xrp
2648,,,,2020/11/03,10621276155,,,4083,,,,906552,,,,,,,,xrp,xrp
2649,,,,2020/11/04,10506482865,,,4107,,,,887968,,,,,,,,xrp,xrp
2650,,,,2020/11/05,10828851486,,,3950,,,,927125,,,,,,,,xrp,xrp
2651,,,,2020/11/06,11448956993,,,3948,,,,903297,,,,,,,,xrp,xrp
2652,,,,2020/11/07,11001928794,,,4949,,,,949128,,,,,,,,xrp,xrp
2653,,,,2020/11/08,11197269032,,,3267,,,,862349,,,,,,,,xrp,xrp
2654,,,,2020/11/09,11057477871,,,2505,,,,815230,,,,,,,,xrp,xrp
2655,,,,2020/11/10,11263434342,,,5413,,,,920699,,,,,,,,xrp,xrp
2656,,,,2020/11/11,11301322425,,,3904,,,,897466,,,,,,,,xrp,xrp
2657,,,,2020/11/12,11234181072,,,3500,,,,837428,,,,,,,,xrp,xrp
2658,,,,2020/11/13,11658062304,,,4159,,,,915229,,,,,,,,xrp,xrp
2659,,,,2020/11/14,11852165695,,,3978,,,,927737,,,,,,,,xrp,xrp
2660,,,,2020/11/15,11911609461,,,3529,,,,904102,,,,,,,,xrp,xrp
2661,,,,2020/11/16,12736764014,,,5009,,,,898058,,,,,,,,xrp,xrp
2662,,,,2020/11/17,13350934527,,,6942,,,,898491,,,,,,,,xrp,xrp
2663,,,,2020/11/18,12968829723,,,10550,,,,886636,,,,,,,,xrp,xrp
2664,,,,2020/11/19,13281267513,,,6227,,,,890695,,,,,,,,xrp,xrp
2665,,,,2020/11/20,14428523556,,,6454,,,,847388,,,,,,,,xrp,xrp
2666,,,,2020/11/21,20367906537,,,22080,,,,1010274,,,,,,,,xrp,xrp
2667,,,,2020/11/22,19916986530,,,22456,,,,1234201,,,,,,,,xrp,xrp
2668,,,,2020/11/23,26659324363,,,35371,,,,981985,,,,,,,,xrp,xrp
2669,,,,2020/11/24,30951984611,,,34691,,,,1532629,,,,,,,,xrp,xrp
2670,,,,2020/11/25,28149989187,,,26985,,,,1501352,,,,,,,,xrp,xrp
2671,,,,2020/11/26,23473427038,,,14383,,,,1869508,,,,,,,,xrp,xrp
2672,,,,2020/11/27,24376406191,,,15175,,,,1282566,,,,,,,,xrp,xrp
2673,,,,2020/11/28,27989538058,,,17097,,,,1273015,,,,,,,,xrp,xrp
2674,,,,2020/11/29,26796065315,,,18035,,,,1222255,,,,,,,,xrp,xrp
2675,,,,2020/11/30,29607813144,,,25224,,,,1242611,,,,,,,,xrp,xrp
2676,,,,2020/12/01,27075673894,,,16102,,,,1243533,,,,,,,,xrp,xrp
2677,,,,2020/12/02,27917789987,,,12018,,,,1139350,,,,,,,,xrp,xrp
2678,,,,2020/12/03,27815096281,,,20251,,,,1103969,,,,,,,,xrp,xrp
2679,,,,2020/12/04,24732543286,,,11325,,,,1186576,,,,,,,,xrp,xrp
2680,,,,2020/12/05,25577401154,,,7288,,,,1157642,,,,,,,,xrp,xrp
2681,,,,2020/12/06,27372765768,,,10113,,,,1196311,,,,,,,,xrp,xrp
2682,,,,2020/12/07,26885017518,,,8280,,,,1119946,,,,,,,,xrp,xrp
2683,,,,2020/12/08,24678002123,,,6928,,,,1216680,,,,,,,,xrp,xrp
2684,,,,2020/12/09,25811196493,,,11878,,,,1286851,,,,,,,,xrp,xrp
2685,,,,2020/12/10,25447596137,,,16536,,,,1222107,,,,,,,,xrp,xrp
2686,,,,2020/12/11,23935103523,,,16703,,,,1185400,,,,,,,,xrp,xrp
2687,,,,2020/12/12,22571439686,,,19832,,,,1164024,,,,,,,,xrp,xrp
2688,,,,2020/12/13,22535885248,,,12967,,,,1046855,,,,,,,,xrp,xrp
2689,,,,2020/12/14,22060778599,,,13457,,,,1012574,,,,,,,,xrp,xrp
2690,,,,2020/12/15,20642516622,,,11206,,,,1079999,,,,,,,,xrp,xrp
2691,,,,2020/12/16,23983830349,,,18638,,,,1276585,,,,,,,,xrp,xrp
2692,,,,2020/12/17,25510732356,,,13155,,,,1380533,,,,,,,,xrp,xrp
2693,,,,2020/12/18,25541305327,,,8211,,,,1200841,,,,,,,,xrp,xrp
2694,,,,2020/12/19,25555143414,,,14233,,,,1123389,,,,,,,,xrp,xrp
2695,,,,2020/12/20,24762459334,,,29669,,,,1199747,,,,,,,,xrp,xrp
2696,,,,2020/12/21,23118382471,,,25367,,,,1256496,,,,,,,,xrp,xrp
2697,,,,2020/12/22,19537950926,,,26006,,,,1452094,,,,,,,,xrp,xrp
2698,,,,2020/12/23,12018702674,,,31221,,,,2279984,,,,,,,,xrp,xrp
2699,,,,2020/12/24,15332131981,,,56299,,,,2132710,,,,,,,,xrp,xrp
2700,,,,2020/12/25,13678266926,,,25474,,,,2039008,,,,,,,,xrp,xrp
2701,,,,2020/12/26,12977536875,,,29624,,,,1572752,,,,,,,,xrp,xrp
2702,,,,2020/12/27,12746324756,,,26353,,,,1512207,,,,,,,,xrp,xrp
2703,,,,2020/12/28,12384975114,,,2825,,,,,,,,,,,,xrp,xrp
2704,,,,2013/01/02,,,,,,,,36,,,,,,,,xrp,xrp
2705,,,,2013/01/03,,,,,,,,20,,,,,,,,xrp,xrp
2706,,,,2013/01/04,,,,,,,,38,,,,,,,,xrp,xrp
2707,,,,2013/01/05,,,,,,,,50,,,,,,,,xrp,xrp
2708,,,,2013/01/06,,,,,,,,78,,,,,,,,xrp,xrp
2709,,,,2013/01/07,,,,,,,,34,,,,,,,,xrp,xrp
2710,,,,2013/01/08,,,,,,,,186,,,,,,,,xrp,xrp
2711,,,,2013/01/09,,,,,,,,98,,,,,,,,xrp,xrp
2712,,,,2013/01/10,,,,,,,,182,,,,,,,,xrp,xrp
2713,,,,2013/01/11,,,,,,,,42,,,,,,,,xrp,xrp
2714,,,,2013/01/12,,,,,,,,64,,,,,,,,xrp,xrp
2715,,,,2013/01/13,,,,,,,,52,,,,,,,,xrp,xrp
2716,,,,2013/01/14,,,,,,,,32,,,,,,,,xrp,xrp
2717,,,,2013/01/15,,,,,,,,160,,,,,,,,xrp,xrp
2718,,,,2013/01/16,,,,,,,,126,,,,,,,,xrp,xrp
2719,,,,2013/01/17,,,,,,,,240,,,,,,,,xrp,xrp
2720,,,,2013/01/18,,,,,,,,178,,,,,,,,xrp,xrp
2721,,,,2013/01/19,,,,,,,,66,,,,,,,,xrp,xrp
2722,,,,2013/01/20,,,,,,,,38,,,,,,,,xrp,xrp
2723,,,,2013/01/21,,,,,,,,74,,,,,,,,xrp,xrp
2724,,,,2013/01/22,,,,,,,,108,,,,,,,,xrp,xrp
2725,,,,2013/01/23,,,,,,,,246,,,,,,,,xrp,xrp
2726,,,,2013/01/24,,,,,,,,92,,,,,,,,xrp,xrp
2727,,,,2013/01/25,,,,,,,,88,,,,,,,,xrp,xrp
2728,,,,2013/01/26,,,,,,,,92,,,,,,,,xrp,xrp
2729,,,,2013/01/27,,,,,,,,60,,,,,,,,xrp,xrp
2730,,,,2013/01/28,,,,,,,,80,,,,,,,,xrp,xrp
2731,,,,2013/01/29,,,,,,,,152,,,,,,,,xrp,xrp
2732,,,,2013/01/30,,,,,,,,128,,,,,,,,xrp,xrp
2733,,,,2013/01/31,,,,,,,,112,,,,,,,,xrp,xrp
2734,,,,2013/02/01,,,,,,,,44,,,,,,,,xrp,xrp
2735,,,,2013/02/02,,,,,,,,78,,,,,,,,xrp,xrp
2736,,,,2013/02/03,,,,,,,,12,,,,,,,,xrp,xrp
2737,,,,2013/02/04,,,,,,,,18,,,,,,,,xrp,xrp
2738,,,,2013/02/05,,,,,,,,30,,,,,,,,xrp,xrp
2739,,,,2013/02/06,,,,,,,,30,,,,,,,,xrp,xrp
2740,,,,2013/02/07,,,,,,,,124,,,,,,,,xrp,xrp
2741,,,,2013/02/08,,,,,,,,158,,,,,,,,xrp,xrp
2742,,,,2013/02/09,,,,,,,,188,,,,,,,,xrp,xrp
2743,,,,2013/02/10,,,,,,,,582,,,,,,,,xrp,xrp
2744,,,,2013/02/11,,,,,,,,622,,,,,,,,xrp,xrp
2745,,,,2013/02/12,,,,,,,,896,,,,,,,,xrp,xrp
2746,,,,2013/02/13,,,,,,,,438,,,,,,,,xrp,xrp
2747,,,,2013/02/14,,,,,,,,1344,,,,,,,,xrp,xrp
2748,,,,2013/02/15,,,,,,,,622,,,,,,,,xrp,xrp
2749,,,,2013/02/16,,,,,,,,512,,,,,,,,xrp,xrp
2750,,,,2013/02/17,,,,,,,,574,,,,,,,,xrp,xrp
2751,,,,2013/02/18,,,,,,,,166,,,,,,,,xrp,xrp
2752,,,,2013/02/19,,,,,,,,510,,,,,,,,xrp,xrp
2753,,,,2013/02/20,,,,,,,,422,,,,,,,,xrp,xrp
2754,,,,2013/02/21,,,,,,,,1852,,,,,,,,xrp,xrp
2755,,,,2013/02/22,,,,,,,,2524,,,,,,,,xrp,xrp
2756,,,,2013/02/23,,,,,,,,3472,,,,,,,,xrp,xrp
2757,,,,2013/02/24,,,,,,,,1390,,,,,,,,xrp,xrp
2758,,,,2013/02/25,,,,,,,,1180,,,,,,,,xrp,xrp
2759,,,,2013/02/26,,,,,,,,1616,,,,,,,,xrp,xrp
2760,,,,2013/02/27,,,,,,,,2544,,,,,,,,xrp,xrp
2761,,,,2013/02/28,,,,,,,,4280,,,,,,,,xrp,xrp
2762,,,,2013/03/01,,,,,,,,1628,,,,,,,,xrp,xrp
2763,,,,2013/03/02,,,,,,,,2406,,,,,,,,xrp,xrp
2764,,,,2013/03/03,,,,,,,,1764,,,,,,,,xrp,xrp
2765,,,,2013/03/04,,,,,,,,4018,,,,,,,,xrp,xrp
2766,,,,2013/03/05,,,,,,,,3568,,,,,,,,xrp,xrp
2767,,,,2013/03/06,,,,,,,,6354,,,,,,,,xrp,xrp
2768,,,,2013/03/07,,,,,,,,1556,,,,,,,,xrp,xrp
2769,,,,2013/03/08,,,,,,,,3310,,,,,,,,xrp,xrp
2770,,,,2013/03/09,,,,,,,,3856,,,,,,,,xrp,xrp
2771,,,,2013/03/10,,,,,,,,914,,,,,,,,xrp,xrp
2772,,,,2013/03/11,,,,,,,,1388,,,,,,,,xrp,xrp
2773,,,,2013/03/12,,,,,,,,1014,,,,,,,,xrp,xrp
2774,,,,2013/03/13,,,,,,,,1216,,,,,,,,xrp,xrp
2775,,,,2013/03/14,,,,,,,,1128,,,,,,,,xrp,xrp
2776,,,,2013/03/15,,,,,,,,1428,,,,,,,,xrp,xrp
2777,,,,2013/03/16,,,,,,,,1008,,,,,,,,xrp,xrp
2778,,,,2013/03/17,,,,,,,,2316,,,,,,,,xrp,xrp
2779,,,,2013/03/18,,,,,,,,2744,,,,,,,,xrp,xrp
2780,,,,2013/03/19,,,,,,,,3926,,,,,,,,xrp,xrp
2781,,,,2013/03/20,,,,,,,,4212,,,,,,,,xrp,xrp
2782,,,,2013/03/21,,,,,,,,4304,,,,,,,,xrp,xrp
2783,,,,2013/03/22,,,,,,,,3086,,,,,,,,xrp,xrp
2784,,,,2013/03/23,,,,,,,,7960,,,,,,,,xrp,xrp
2785,,,,2013/03/24,,,,,,,,3978,,,,,,,,xrp,xrp
2786,,,,2013/03/25,,,,,,,,1654,,,,,,,,xrp,xrp
2787,,,,2013/03/26,,,,,,,,1190,,,,,,,,xrp,xrp
2788,,,,2013/03/27,,,,,,,,3862,,,,,,,,xrp,xrp
2789,,,,2013/03/28,,,,,,,,4828,,,,,,,,xrp,xrp
2790,,,,2013/03/29,,,,,,,,5770,,,,,,,,xrp,xrp
2791,,,,2013/03/30,,,,,,,,1444,,,,,,,,xrp,xrp
2792,,,,2013/03/31,,,,,,,,2186,,,,,,,,xrp,xrp
2793,,,,2013/04/01,,,,,,,,3474,,,,,,,,xrp,xrp
2794,,,,2013/04/02,,,,,,,,3002,,,,,,,,xrp,xrp
2795,,,,2013/04/03,,,,,,,,3284,,,,,,,,xrp,xrp
2796,,,,2013/04/04,,,,,,,,4474,,,,,,,,xrp,xrp
2797,,,,2013/04/05,,,,,,,,1528,,,,,,,,xrp,xrp
2798,,,,2013/04/06,,,,,,,,1344,,,,,,,,xrp,xrp
2799,,,,2013/04/07,,,,,,,,2262,,,,,,,,xrp,xrp
2800,,,,2013/04/08,,,,,,,,4298,,,,,,,,xrp,xrp
2801,,,,2013/04/09,,,,,,,,3244,,,,,,,,xrp,xrp
2802,,,,2013/04/10,,,,,,,,2842,,,,,,,,xrp,xrp
2803,,,,2013/04/11,,,,,,,,3478,,,,,,,,xrp,xrp
2804,,,,2013/04/12,,,,,,,,3374,,,,,,,,xrp,xrp
2805,,,,2013/04/13,,,,,,,,2632,,,,,,,,xrp,xrp
2806,,,,2013/04/14,,,,,,,,6110,,,,,,,,xrp,xrp
2807,,,,2013/04/15,,,,,,,,7198,,,,,,,,xrp,xrp
2808,,,,2013/04/16,,,,,,,,4404,,,,,,,,xrp,xrp
2809,,,,2013/04/17,,,,,,,,5896,,,,,,,,xrp,xrp
2810,,,,2013/04/18,,,,,,,,6430,,,,,,,,xrp,xrp
2811,,,,2013/04/19,,,,,,,,6192,,,,,,,,xrp,xrp
2812,,,,2013/04/20,,,,,,,,5688,,,,,,,,xrp,xrp
2813,,,,2013/04/21,,,,,,,,6842,,,,,,,,xrp,xrp
2814,,,,2013/04/22,,,,,,,,5284,,,,,,,,xrp,xrp
2815,,,,2013/04/23,,,,,,,,6560,,,,,,,,xrp,xrp
2816,,,,2013/04/24,,,,,,,,6980,,,,,,,,xrp,xrp
2817,,,,2013/04/25,,,,,,,,5440,,,,,,,,xrp,xrp
2818,,,,2013/04/26,,,,,,,,5910,,,,,,,,xrp,xrp
2819,,,,2013/04/27,,,,,,,,6336,,,,,,,,xrp,xrp
2820,,,,2013/04/28,,,,,,,,6012,,,,,,,,xrp,xrp
2821,,,,2013/04/29,,,,,,,,7182,,,,,,,,xrp,xrp
2822,,,,2013/04/30,,,,,,,,4694,,,,,,,,xrp,xrp
2823,,,,2013/05/01,,,,,,,,5688,,,,,,,,xrp,xrp
2824,,,,2013/05/02,,,,,,,,6734,,,,,,,,xrp,xrp
2825,,,,2013/05/03,,,,,,,,7820,,,,,,,,xrp,xrp
2826,,,,2013/05/04,,,,,,,,11580,,,,,,,,xrp,xrp
2827,,,,2013/05/05,,,,,,,,15826,,,,,,,,xrp,xrp
2828,,,,2013/05/06,,,,,,,,15196,,,,,,,,xrp,xrp
2829,,,,2013/05/07,,,,,,,,8366,,,,,,,,xrp,xrp
2830,,,,2013/05/08,,,,,,,,7434,,,,,,,,xrp,xrp
2831,,,,2013/05/09,,,,,,,,29116,,,,,,,,xrp,xrp
2832,,,,2013/05/10,,,,,,,,27412,,,,,,,,xrp,xrp
2833,,,,2013/05/11,,,,,,,,37908,,,,,,,,xrp,xrp
2834,,,,2013/05/12,,,,,,,,30406,,,,,,,,xrp,xrp
2835,,,,2013/05/13,,,,,,,,40040,,,,,,,,xrp,xrp
2836,,,,2013/05/14,,,,,,,,71932,,,,,,,,xrp,xrp
2837,,,,2013/05/15,,,,,,,,49108,,,,,,,,xrp,xrp
2838,,,,2013/05/16,,,,,,,,30686,,,,,,,,xrp,xrp
2839,,,,2013/05/17,,,,,,,,22162,,,,,,,,xrp,xrp
2840,,,,2013/05/18,,,,,,,,18634,,,,,,,,xrp,xrp
2841,,,,2013/05/19,,,,,,,,18168,,,,,,,,xrp,xrp
2842,,,,2013/05/20,,,,,,,,25372,,,,,,,,xrp,xrp
2843,,,,2013/05/21,,,,,,,,55506,,,,,,,,xrp,xrp
2844,,,,2013/05/22,,,,,,,,51234,,,,,,,,xrp,xrp
2845,,,,2013/05/23,,,,,,,,72722,,,,,,,,xrp,xrp
2846,,,,2013/05/24,,,,,,,,55624,,,,,,,,xrp,xrp
2847,,,,2013/05/25,,,,,,,,80384,,,,,,,,xrp,xrp
2848,,,,2013/05/26,,,,,,,,26204,,,,,,,,xrp,xrp
2849,,,,2013/05/27,,,,,,,,20184,,,,,,,,xrp,xrp
2850,,,,2013/05/28,,,,,,,,30816,,,,,,,,xrp,xrp
2851,,,,2013/05/29,,,,,,,,13242,,,,,,,,xrp,xrp
2852,,,,2013/05/30,,,,,,,,15390,,,,,,,,xrp,xrp
2853,,,,2013/05/31,,,,,,,,18956,,,,,,,,xrp,xrp
2854,,,,2013/06/01,,,,,,,,38718,,,,,,,,xrp,xrp
2855,,,,2013/06/02,,,,,,,,31958,,,,,,,,xrp,xrp
2856,,,,2013/06/03,,,,,,,,28798,,,,,,,,xrp,xrp
2857,,,,2013/06/04,,,,,,,,32350,,,,,,,,xrp,xrp
2858,,,,2013/06/05,,,,,,,,38310,,,,,,,,xrp,xrp
2859,,,,2013/06/06,,,,,,,,58544,,,,,,,,xrp,xrp
2860,,,,2013/06/07,,,,,,,,61804,,,,,,,,xrp,xrp
2861,,,,2013/06/08,,,,,,,,58282,,,,,,,,xrp,xrp
2862,,,,2013/06/09,,,,,,,,44160,,,,,,,,xrp,xrp
2863,,,,2013/06/10,,,,,,,,44470,,,,,,,,xrp,xrp
2864,,,,2013/06/11,,,,,,,,42828,,,,,,,,xrp,xrp
2865,,,,2013/06/12,,,,,,,,30066,,,,,,,,xrp,xrp
2866,,,,2013/06/13,,,,,,,,25574,,,,,,,,xrp,xrp
2867,,,,2013/06/14,,,,,,,,19606,,,,,,,,xrp,xrp
2868,,,,2013/06/15,,,,,,,,11624,,,,,,,,xrp,xrp
2869,,,,2013/06/16,,,,,,,,18370,,,,,,,,xrp,xrp
2870,,,,2013/06/17,,,,,,,,26980,,,,,,,,xrp,xrp
2871,,,,2013/06/18,,,,,,,,31602,,,,,,,,xrp,xrp
2872,,,,2013/06/19,,,,,,,,25548,,,,,,,,xrp,xrp
2873,,,,2013/06/20,,,,,,,,29770,,,,,,,,xrp,xrp
2874,,,,2013/06/21,,,,,,,,30044,,,,,,,,xrp,xrp
2875,,,,2013/06/22,,,,,,,,24610,,,,,,,,xrp,xrp
2876,,,,2013/06/23,,,,,,,,24220,,,,,,,,xrp,xrp
2877,,,,2013/06/24,,,,,,,,21744,,,,,,,,xrp,xrp
2878,,,,2013/06/25,,,,,,,,21472,,,,,,,,xrp,xrp
2879,,,,2013/06/26,,,,,,,,17826,,,,,,,,xrp,xrp
2880,,,,2013/06/27,,,,,,,,17886,,,,,,,,xrp,xrp
2881,,,,2013/06/28,,,,,,,,22916,,,,,,,,xrp,xrp
2882,,,,2013/06/29,,,,,,,,17844,,,,,,,,xrp,xrp
2883,,,,2013/06/30,,,,,,,,61432,,,,,,,,xrp,xrp
2884,,,,2013/07/01,,,,,,,,20526,,,,,,,,xrp,xrp
2885,,,,2013/07/02,,,,,,,,25352,,,,,,,,xrp,xrp
2886,,,,2013/07/03,,,,,,,,242300,,,,,,,,xrp,xrp
2887,,,,2013/07/04,,,,,,,,19806,,,,,,,,xrp,xrp
2888,,,,2013/07/05,,,,,,,,15762,,,,,,,,xrp,xrp
2889,,,,2013/07/06,,,,,,,,16726,,,,,,,,xrp,xrp
2890,,,,2013/07/07,,,,,,,,39304,,,,,,,,xrp,xrp
2891,,,,2013/07/08,,,,,,,,80520,,,,,,,,xrp,xrp
2892,,,,2013/07/09,,,,,,,,15130,,,,,,,,xrp,xrp
2893,,,,2013/07/10,,,,,,,,54990,,,,,,,,xrp,xrp
2894,,,,2013/07/11,,,,,,,,60786,,,,,,,,xrp,xrp
2895,,,,2013/07/12,,,,,,,,95942,,,,,,,,xrp,xrp
2896,,,,2013/07/13,,,,,,,,59022,,,,,,,,xrp,xrp
2897,,,,2013/07/14,,,,,,,,27082,,,,,,,,xrp,xrp
2898,,,,2013/07/15,,,,,,,,29536,,,,,,,,xrp,xrp
2899,,,,2013/07/16,,,,,,,,45670,,,,,,,,xrp,xrp
2900,,,,2013/07/17,,,,,,,,23904,,,,,,,,xrp,xrp
2901,,,,2013/07/18,,,,,,,,19906,,,,,,,,xrp,xrp
2902,,,,2013/07/19,,,,,,,,29306,,,,,,,,xrp,xrp
2903,,,,2013/07/20,,,,,,,,25008,,,,,,,,xrp,xrp
2904,,,,2013/07/21,,,,,,,,1255438,,,,,,,,xrp,xrp
2905,,,,2013/07/22,,,,,,,,1357662,,,,,,,,xrp,xrp
2906,,,,2013/07/23,,,,,,,,1109588,,,,,,,,xrp,xrp
2907,,,,2013/07/24,,,,,,,,783792,,,,,,,,xrp,xrp
2908,,,,2013/07/25,,,,,,,,297350,,,,,,,,xrp,xrp
2909,,,,2013/07/26,,,,,,,,23362,,,,,,,,xrp,xrp
2910,,,,2013/07/27,,,,,,,,16690,,,,,,,,xrp,xrp
2911,,,,2013/07/28,,,,,,,,26054,,,,,,,,xrp,xrp
2912,,,,2013/07/29,,,,,,,,14470,,,,,,,,xrp,xrp
2913,,,,2013/07/30,,,,,,,,16820,,,,,,,,xrp,xrp
2914,,,,2013/07/31,,,,,,,,13862,,,,,,,,xrp,xrp
2915,,,,2013/08/01,,,,,,,,47798,,,,,,,,xrp,xrp
2916,,,,2013/08/02,,,,,,,,33872,,,,,,,,xrp,xrp
2917,,,,2013/08/03,,,,,,,,21848,,,,,,,,xrp,xrp
