,transactions,fee_reward,active_addresses,block_size,difficulty,sent_addresses,mining_profitability,hashrate,median_transaction_value,google_trends,send_usd,confirmation_time,median_transaction_size,av_transaction_size,av_transaction_value,top_100_percent,date,tweets,market_cap,full_name,coin
0,,,,,,,,,,,,,,,,,2014/08/20,162,815081,syscoin,syscoin
1,,,,,,,,,,,,,,,,,2014/08/21,60,960065,syscoin,syscoin
2,,,,,,,,,,,,,,,,,2014/08/22,18,853270,syscoin,syscoin
3,,,,,,,,,,,,,,,,,2014/08/23,34,751227,syscoin,syscoin
4,,,,,,,,,,,,,,,,,2014/08/24,26,711963,syscoin,syscoin
5,,,,,,,,,,,,,,,,,2014/08/25,38,697420,syscoin,syscoin
6,,,,,,,,,,,,,,,,,2014/08/26,45,729657,syscoin,syscoin
7,,,,,,,,,,,,,,,,,2014/08/27,60,719155,syscoin,syscoin
8,,,,,,,,,,,,,,,,,2014/08/28,110,661906,syscoin,syscoin
9,,,,,,,,,,,,,,,,,2014/08/29,136,648442,syscoin,syscoin
10,,,,,,,,,,,,,,,,,2014/08/30,26,628419,syscoin,syscoin
11,,,,,,,,,,,,,,,,,2014/08/31,17,587861,syscoin,syscoin
12,,,,,,,,,,,,,,,,,2014/09/01,17,593202,syscoin,syscoin
13,,,,,,,,,,,,,,,,,2014/09/02,18,548991,syscoin,syscoin
14,,,,,,,,,,,,,,,,,2014/09/03,54,528661,syscoin,syscoin
15,,,,,,,,,,,,,,,,,2014/09/04,104,531690,syscoin,syscoin
16,,,,,,,,,,,,,,,,,2014/09/05,9,470585,syscoin,syscoin
17,,,,,,,,,,,,,,,,,2014/09/06,8,493185,syscoin,syscoin
18,,,,,,,,,,,,,,,,,2014/09/07,29,502407,syscoin,syscoin
19,,,,,,,,,,,,,,,,,2014/09/08,18,450616,syscoin,syscoin
20,,,,,,,,,,,,,,,,,2014/09/09,24,429070,syscoin,syscoin
21,,,,,,,,,,,,,,,,,2014/09/10,29,454281,syscoin,syscoin
22,,,,,,,,,,,,,,,,,2014/09/11,75,457883,syscoin,syscoin
23,,,,,,,,,,,,,,,,,2014/09/12,56,427982,syscoin,syscoin
24,,,,,,,,,,,,,,,,,2014/09/13,71,402345,syscoin,syscoin
25,,,,,,,,,,,,,,,,,2014/09/14,64,399584,syscoin,syscoin
26,,,,,,,,,,,,,,,,,2014/09/15,61,389528,syscoin,syscoin
27,,,,,,,,,,,,,,,,,2014/09/16,68,409568,syscoin,syscoin
28,,,,,,,,,,,,,,,,,2014/09/17,80,455366,syscoin,syscoin
29,,,,,,,,,,,,,,,,,2014/09/18,76,509260,syscoin,syscoin
30,,,,,,,,,,,,,,,,,2014/09/19,74,593458,syscoin,syscoin
31,,,,,,,,,,,,,,,,,2014/09/20,37,572709,syscoin,syscoin
32,,,,,,,,,,,,,,,,,2014/09/21,44,551212,syscoin,syscoin
33,,,,,,,,,,,,,,,,,2014/09/22,44,471392,syscoin,syscoin
34,,,,,,,,,,,,,,,,,2014/09/23,38,493671,syscoin,syscoin
35,,,,,,,,,,,,,,,,,2014/09/24,52,573349,syscoin,syscoin
36,,,,,,,,,,,,,,,,,2014/09/25,39,569628,syscoin,syscoin
37,,,,,,,,,,,,,,,,,2014/09/26,18,565074,syscoin,syscoin
38,,,,,,,,,,,,,,,,,2014/09/27,46,554927,syscoin,syscoin
39,,,,,,,,,,,,,,,,,2014/09/28,30,576074,syscoin,syscoin
40,,,,,,,,,,,,,,,,,2014/09/29,35,521480,syscoin,syscoin
41,,,,,,,,,,,,,,,,,2014/09/30,27,530025,syscoin,syscoin
42,,,,,,,,,,,,,,,,,2014/10/01,33,554301,syscoin,syscoin
43,,,,,,,,,,,,,,,,,2014/10/02,17,531993,syscoin,syscoin
44,,,,,,,,,,,,,,,,,2014/10/03,9,512024,syscoin,syscoin
45,,,,,,,,,,,,,,,,,2014/10/04,6,450637,syscoin,syscoin
46,,,,,,,,,,,,,,,,,2014/10/05,20,403311,syscoin,syscoin
47,,,,,,,,,,,,,,,,,2014/10/06,72,413277,syscoin,syscoin
48,,,,,,,,,,,,,,,,,2014/10/07,96,409550,syscoin,syscoin
49,,,,,,,,,,,,,,,,,2014/10/08,52,409239,syscoin,syscoin
50,,,,,,,,,,,,,,,,,2014/10/09,23,418037,syscoin,syscoin
51,,,,,,,,,,,,,,,,,2014/10/10,2,398872,syscoin,syscoin
52,,,,,,,,,,,,,,,,,2014/10/11,12,401862,syscoin,syscoin
53,,,,,,,,,,,,,,,,,2014/10/12,9,399925,syscoin,syscoin
54,,,,,,,,,,,,,,,,,2014/10/13,10,370578,syscoin,syscoin
55,,,,,,,,,,,,,,,,,2014/10/14,21,416902,syscoin,syscoin
56,,,,,,,,,,,,,,,,,2014/10/15,44,339444,syscoin,syscoin
57,,,,,,,,,,,,,,,,,2014/10/16,91,305091,syscoin,syscoin
58,,,,,,,,,,,,,,,,,2014/10/17,85,306755,syscoin,syscoin
59,,,,,,,,,,,,,,,,,2014/10/18,18,267627,syscoin,syscoin
60,,,,,,,,,,,,,,,,,2014/10/19,13,260675,syscoin,syscoin
61,,,,,,,,,,,,,,,,,2014/10/20,15,209584,syscoin,syscoin
62,,,,,,,,,,,,,,,,,2014/10/21,25,180452,syscoin,syscoin
63,,,,,,,,,,,,,,,,,2014/10/22,46,177136,syscoin,syscoin
64,,,,,,,,,,,,,,,,,2014/10/23,50,282643,syscoin,syscoin
65,,,,,,,,,,,,,,,,,2014/10/24,39,269795,syscoin,syscoin
66,,,,,,,,,,,,,,,,,2014/10/25,32,264949,syscoin,syscoin
67,,,,,,,,,,,,,,,,,2014/10/26,21,245846,syscoin,syscoin
68,,,,,,,,,,,,,,,,,2014/10/27,49,230545,syscoin,syscoin
69,,,,,,,,,,,,,,,,,2014/10/28,33,250622,syscoin,syscoin
70,,,,,,,,,,,,,,,,,2014/10/29,42,255673,syscoin,syscoin
71,,,,,,,,,,,,,,,,,2014/10/30,55,242856,syscoin,syscoin
72,,,,,,,,,,,,,,,,,2014/10/31,11,252999,syscoin,syscoin
73,,,,,,,,,,,,,,,,,2014/11/01,10,212032,syscoin,syscoin
74,,,,,,,,,,,,,,,,,2014/11/02,12,197540,syscoin,syscoin
75,,,,,,,,,,,,,,,,,2014/11/03,44,185243,syscoin,syscoin
76,,,,,,,,,,,,,,,,,2014/11/04,15,174729,syscoin,syscoin
77,,,,,,,,,,,,,,,,,2014/11/05,5,172524,syscoin,syscoin
78,,,,,,,,,,,,,,,,,2014/11/06,19,163973,syscoin,syscoin
79,,,,,,,,,,,,,,,,,2014/11/07,12,167041,syscoin,syscoin
80,,,,,,,,,,,,,,,,,2014/11/08,9,163168,syscoin,syscoin
81,,,,,,,,,,,,,,,,,2014/11/09,27,168476,syscoin,syscoin
82,,,,,,,,,,,,,,,,,2014/11/10,56,182402,syscoin,syscoin
83,,,,,,,,,,,,,,,,,2014/11/11,11,228173,syscoin,syscoin
84,,,,,,,,,,,,,,,,,2014/11/12,248,207755,syscoin,syscoin
85,,,,,,,,,,,,,,,,,2014/11/13,29,184688,syscoin,syscoin
86,,,,,,,,,,,,,,,,,2014/11/14,6,151219,syscoin,syscoin
87,,,,,,,,,,,,,,,,,2014/11/15,2,148137,syscoin,syscoin
88,,,,,,,,,,,,,,,,,2014/11/16,3,136426,syscoin,syscoin
89,,,,,,,,,,,,,,,,,2014/11/17,1,145271,syscoin,syscoin
90,,,,,,,,,,,,,,,,,2014/11/18,23,159416,syscoin,syscoin
91,,,,,,,,,,,,,,,,,2014/11/19,32,156365,syscoin,syscoin
92,,,,,,,,,,,,,,,,,2014/11/20,null,128681,syscoin,syscoin
93,,,,,,,,,,,,,,,,,2014/11/21,1,126796,syscoin,syscoin
94,,,,,,,,,,,,,,,,,2014/11/22,21,123814,syscoin,syscoin
95,,,,,,,,,,,,,,,,,2014/11/23,9,123871,syscoin,syscoin
96,,,,,,,,,,,,,,,,,2014/11/24,6,159067,syscoin,syscoin
97,,,,,,,,,,,,,,,,,2014/11/25,27,155972,syscoin,syscoin
98,,,,,,,,,,,,,,,,,2014/11/26,3,null,syscoin,syscoin
99,,,,,,,,,,,,,,,,,2014/11/27,10,null,syscoin,syscoin
100,,,,,,,,,,,,,,,,,2014/11/28,6,null,syscoin,syscoin
101,,,,,,,,,,,,,,,,,2014/11/29,6,null,syscoin,syscoin
102,,,,,,,,,,,,,,,,,2014/11/30,36,null,syscoin,syscoin
103,,,,,,,,,,,,,,,,,2014/12/01,19,null,syscoin,syscoin
104,,,,,,,,,,,,,,,,,2014/12/02,11,null,syscoin,syscoin
105,,,,,,,,,,,,,,,,,2014/12/03,12,null,syscoin,syscoin
106,,,,,,,,,,,,,,,,,2014/12/04,2,null,syscoin,syscoin
107,,,,,,,,,,,,,,,,,2014/12/05,4,null,syscoin,syscoin
108,,,,,,,,,,,,,,,,,2014/12/06,8,null,syscoin,syscoin
109,,,,,,,,,,,,,,,,,2014/12/07,37,null,syscoin,syscoin
110,,,,,,,,,,,,,,,,,2014/12/08,32,null,syscoin,syscoin
111,,,,,,,,,,,,,,,,,2014/12/09,44,null,syscoin,syscoin
112,,,,,,,,,,,,,,,,,2014/12/10,29,null,syscoin,syscoin
113,,,,,,,,,,,,,,,,,2014/12/11,8,null,syscoin,syscoin
114,,,,,,,,,,,,,,,,,2014/12/12,9,null,syscoin,syscoin
115,,,,,,,,,,,,,,,,,2014/12/13,4,null,syscoin,syscoin
116,,,,,,,,,,,,,,,,,2014/12/14,10,null,syscoin,syscoin
117,,,,,,,,,,,,,,,,,2014/12/15,13,null,syscoin,syscoin
118,,,,,,,,,,,,,,,,,2014/12/16,13,null,syscoin,syscoin
119,,,,,,,,,,,,,,,,,2014/12/17,8,null,syscoin,syscoin
120,,,,,,,,,,,,,,,,,2014/12/18,8,null,syscoin,syscoin
121,,,,,,,,,,,,,,,,,2014/12/19,10,null,syscoin,syscoin
122,,,,,,,,,,,,,,,,,2014/12/20,29,null,syscoin,syscoin
123,,,,,,,,,,,,,,,,,2014/12/21,9,null,syscoin,syscoin
124,,,,,,,,,,,,,,,,,2014/12/22,4,null,syscoin,syscoin
125,,,,,,,,,,,,,,,,,2014/12/23,3,null,syscoin,syscoin
126,,,,,,,,,,,,,,,,,2014/12/24,1,null,syscoin,syscoin
127,,,,,,,,,,,,,,,,,2014/12/25,5,null,syscoin,syscoin
128,,,,,,,,,,,,,,,,,2014/12/26,17,null,syscoin,syscoin
129,,,,,,,,,,,,,,,,,2014/12/27,57,null,syscoin,syscoin
130,,,,,,,,,,,,,,,,,2014/12/28,17,null,syscoin,syscoin
131,,,,,,,,,,,,,,,,,2014/12/29,5,null,syscoin,syscoin
132,,,,,,,,,,,,,,,,,2014/12/30,18,null,syscoin,syscoin
133,,,,,,,,,,,,,,,,,2014/12/31,33,null,syscoin,syscoin
134,,,,,,,,,,,,,,,,,2015/01/01,11,null,syscoin,syscoin
135,,,,,,,,,,,,,,,,,2015/01/02,38,null,syscoin,syscoin
136,,,,,,,,,,,,,,,,,2015/01/03,null,null,syscoin,syscoin
137,,,,,,,,,,,,,,,,,2015/01/04,20,null,syscoin,syscoin
138,,,,,,,,,,,,,,,,,2015/01/05,43,null,syscoin,syscoin
139,,,,,,,,,,,,,,,,,2015/01/06,58,null,syscoin,syscoin
140,,,,,,,,,,,,,,,,,2015/01/07,71,null,syscoin,syscoin
141,,,,,,,,,,,,,,,,,2015/01/08,58,null,syscoin,syscoin
142,,,,,,,,,,,,,,,,,2015/01/09,129,null,syscoin,syscoin
143,,,,,,,,,,,,,,,,,2015/01/10,81,null,syscoin,syscoin
144,,,,,,,,,,,,,,,,,2015/01/11,43,null,syscoin,syscoin
145,,,,,,,,,,,,,,,,,2015/01/12,45,null,syscoin,syscoin
146,,,,,,,,,,,,,,,,,2015/01/13,15,null,syscoin,syscoin
147,,,,,,,,,,,,,,,,,2015/01/14,15,null,syscoin,syscoin
148,,,,,,,,,,,,,,,,,2015/01/15,15,null,syscoin,syscoin
149,,,,,,,,,,,,,,,,,2015/01/16,18,null,syscoin,syscoin
150,,,,,,,,,,,,,,,,,2015/01/17,13,null,syscoin,syscoin
151,,,,,,,,,,,,,,,,,2015/01/18,20,null,syscoin,syscoin
152,,,,,,,,,,,,,,,,,2015/01/19,21,null,syscoin,syscoin
153,,,,,,,,,,,,,,,,,2015/01/20,5,null,syscoin,syscoin
154,,,,,,,,,,,,,,,,,2015/01/21,null,null,syscoin,syscoin
155,,,,,,,,,,,,,,,,,2015/01/22,1,null,syscoin,syscoin
156,,,,,,,,,,,,,,,,,2015/01/23,1,null,syscoin,syscoin
157,,,,,,,,,,,,,,,,,2015/01/24,1,null,syscoin,syscoin
158,,,,,,,,,,,,,,,,,2015/01/25,1,null,syscoin,syscoin
159,,,,,,,,,,,,,,,,,2015/01/26,5,null,syscoin,syscoin
160,,,,,,,,,,,,,,,,,2015/01/27,64,null,syscoin,syscoin
161,,,,,,,,,,,,,,,,,2015/01/28,22,null,syscoin,syscoin
162,,,,,,,,,,,,,,,,,2015/01/29,6,null,syscoin,syscoin
163,,,,,,,,,,,,,,,,,2015/01/30,18,null,syscoin,syscoin
164,,,,,,,,,,,,,,,,,2015/01/31,9,null,syscoin,syscoin
165,,,,,,,,,,,,,,,,,2015/02/01,14,null,syscoin,syscoin
166,,,,,,,,,,,,,,,,,2015/02/02,11,null,syscoin,syscoin
167,,,,,,,,,,,,,,,,,2015/02/03,13,null,syscoin,syscoin
168,,,,,,,,,,,,,,,,,2015/02/04,3,null,syscoin,syscoin
169,,,,,,,,,,,,,,,,,2015/02/05,12,null,syscoin,syscoin
170,,,,,,,,,,,,,,,,,2015/02/06,25,null,syscoin,syscoin
171,,,,,,,,,,,,,,,,,2015/02/07,8,null,syscoin,syscoin
172,,,,,,,,,,,,,,,,,2015/02/08,1,null,syscoin,syscoin
173,,,,,,,,,,,,,,,,,2015/02/09,1,null,syscoin,syscoin
174,,,,,,,,,,,,,,,,,2015/02/10,22,null,syscoin,syscoin
175,,,,,,,,,,,,,,,,,2015/02/11,5,null,syscoin,syscoin
176,,,,,,,,,,,,,,,,,2015/02/12,null,null,syscoin,syscoin
177,,,,,,,,,,,,,,,,,2015/02/13,3,null,syscoin,syscoin
178,,,,,,,,,,,,,,,,,2015/02/14,4,null,syscoin,syscoin
179,,,,,,,,,,,,,,,,,2015/02/15,null,null,syscoin,syscoin
180,,,,,,,,,,,,,,,,,2015/02/16,4,null,syscoin,syscoin
181,,,,,,,,,,,,,,,,,2015/02/17,4,null,syscoin,syscoin
182,,,,,,,,,,,,,,,,,2015/02/18,4,null,syscoin,syscoin
183,,,,,,,,,,,,,,,,,2015/02/19,3,null,syscoin,syscoin
184,,,,,,,,,,,,,,,,,2015/02/20,2,null,syscoin,syscoin
185,,,,,,,,,,,,,,,,,2015/02/21,8,null,syscoin,syscoin
186,,,,,,,,,,,,,,,,,2015/02/22,3,null,syscoin,syscoin
187,,,,,,,,,,,,,,,,,2015/02/23,33,null,syscoin,syscoin
188,,,,,,,,,,,,,,,,,2015/02/24,11,null,syscoin,syscoin
189,,,,,,,,,,,,,,,,,2015/02/25,32,null,syscoin,syscoin
190,,,,,,,,,,,,,,,,,2015/02/26,21,null,syscoin,syscoin
191,,,,,,,,,,,,,,,,,2015/02/27,11,null,syscoin,syscoin
192,,,,,,,,,,,,,,,,,2015/02/28,58,null,syscoin,syscoin
193,,,,,,,,,,,,,,,,,2015/03/01,13,null,syscoin,syscoin
194,,,,,,,,,,,,,,,,,2015/03/02,27,null,syscoin,syscoin
195,,,,,,,,,,,,,,,,,2015/03/03,10,null,syscoin,syscoin
196,,,,,,,,,,,,,,,,,2015/03/04,19,null,syscoin,syscoin
197,,,,,,,,,,,,,,,,,2015/03/05,9,null,syscoin,syscoin
198,,,,,,,,,,,,,,,,,2015/03/06,9,null,syscoin,syscoin
199,,,,,,,,,,,,,,,,,2015/03/07,null,null,syscoin,syscoin
200,,,,,,,,,,,,,,,,,2015/03/08,null,null,syscoin,syscoin
201,,,,,,,,,,,,,,,,,2015/03/09,null,null,syscoin,syscoin
202,,,,,,,,,,,,,,,,,2015/03/10,null,null,syscoin,syscoin
203,,,,,,,,,,,,,,,,,2015/03/11,2,null,syscoin,syscoin
204,,,,,,,,,,,,,,,,,2015/03/12,1,null,syscoin,syscoin
205,,,,,,,,,,,,,,,,,2015/03/13,7,null,syscoin,syscoin
206,,,,,,,,,,,,,,,,,2015/03/14,13,null,syscoin,syscoin
207,,,,,,,,,,,,,,,,,2015/03/15,4,null,syscoin,syscoin
208,,,,,,,,,,,,,,,,,2015/03/16,19,null,syscoin,syscoin
209,,,,,,,,,,,,,,,,,2015/03/17,27,null,syscoin,syscoin
210,,,,,,,,,,,,,,,,,2015/03/18,18,null,syscoin,syscoin
211,,,,,,,,,,,,,,,,,2015/03/19,12,null,syscoin,syscoin
212,,,,,,,,,,,,,,,,,2015/03/20,24,null,syscoin,syscoin
213,,,,,,,,,,,,,,,,,2015/03/21,26,null,syscoin,syscoin
214,,,,,,,,,,,,,,,,,2015/03/22,52,null,syscoin,syscoin
215,,,,,,,,,,,,,,,,,2015/03/23,38,null,syscoin,syscoin
216,,,,,,,,,,,,,,,,,2015/03/24,29,null,syscoin,syscoin
217,,,,,,,,,,,,,,,,,2015/03/25,38,null,syscoin,syscoin
218,,,,,,,,,,,,,,,,,2015/03/26,67,null,syscoin,syscoin
219,,,,,,,,,,,,,,,,,2015/03/27,47,null,syscoin,syscoin
220,,,,,,,,,,,,,,,,,2015/03/28,43,null,syscoin,syscoin
221,,,,,,,,,,,,,,,,,2015/03/29,21,null,syscoin,syscoin
222,,,,,,,,,,,,,,,,,2015/03/30,71,null,syscoin,syscoin
223,,,,,,,,,,,,,,,,,2015/03/31,30,null,syscoin,syscoin
224,,,,,,,,,,,,,,,,,2015/04/01,25,null,syscoin,syscoin
225,,,,,,,,,,,,,,,,,2015/04/02,38,null,syscoin,syscoin
226,,,,,,,,,,,,,,,,,2015/04/03,18,null,syscoin,syscoin
227,,,,,,,,,,,,,,,,,2015/04/04,76,null,syscoin,syscoin
228,,,,,,,,,,,,,,,,,2015/04/05,49,null,syscoin,syscoin
229,,,,,,,,,,,,,,,,,2015/04/06,77,null,syscoin,syscoin
230,,,,,,,,,,,,,,,,,2015/04/07,16,null,syscoin,syscoin
231,,,,,,,,,,,,,,,,,2015/04/08,36,null,syscoin,syscoin
232,,,,,,,,,,,,,,,,,2015/04/09,21,null,syscoin,syscoin
233,,,,,,,,,,,,,,,,,2015/04/10,44,null,syscoin,syscoin
234,,,,,,,,,,,,,,,,,2015/04/11,62,null,syscoin,syscoin
235,,,,,,,,,,,,,,,,,2015/04/12,63,null,syscoin,syscoin
236,,,,,,,,,,,,,,,,,2015/04/13,27,null,syscoin,syscoin
237,,,,,,,,,,,,,,,,,2015/04/14,19,null,syscoin,syscoin
238,,,,,,,,,,,,,,,,,2015/04/15,30,null,syscoin,syscoin
239,,,,,,,,,,,,,,,,,2015/04/16,36,null,syscoin,syscoin
240,,,,,,,,,,,,,,,,,2015/04/17,38,null,syscoin,syscoin
241,,,,,,,,,,,,,,,,,2015/04/18,37,null,syscoin,syscoin
242,,,,,,,,,,,,,,,,,2015/04/19,1,null,syscoin,syscoin
243,,,,,,,,,,,,,,,,,2015/04/20,39,null,syscoin,syscoin
244,,,,,,,,,,,,,,,,,2015/04/21,74,null,syscoin,syscoin
245,,,,,,,,,,,,,,,,,2015/04/22,75,null,syscoin,syscoin
246,,,,,,,,,,,,,,,,,2015/04/23,41,null,syscoin,syscoin
247,,,,,,,,,,,,,,,,,2015/04/24,55,null,syscoin,syscoin
248,,,,,,,,,,,,,,,,,2015/04/25,190,null,syscoin,syscoin
249,,,,,,,,,,,,,,,,,2015/04/26,117,null,syscoin,syscoin
250,,,,,,,,,,,,,,,,,2015/04/27,19,null,syscoin,syscoin
251,,,,,,,,,,,,,,,,,2015/04/28,25,null,syscoin,syscoin
252,,,,,,,,,,,,,,,,,2015/04/29,21,null,syscoin,syscoin
253,,,,,,,,,,,,,,,,,2015/04/30,104,null,syscoin,syscoin
254,,,,,,,,,,,,,,,,,2015/05/01,73,null,syscoin,syscoin
255,,,,,,,,,,,,,,,,,2015/05/02,66,null,syscoin,syscoin
256,,,,,,,,,,,,,,,,,2015/05/03,78,null,syscoin,syscoin
257,,,,,,,,,,,,,,,,,2015/05/04,31,null,syscoin,syscoin
258,,,,,,,,,,,,,,,,,2015/05/05,39,null,syscoin,syscoin
259,,,,,,,,,,,,,,,,,2015/05/06,16,null,syscoin,syscoin
260,,,,,,,,,,,,,,,,,2015/05/07,13,null,syscoin,syscoin
261,,,,,,,,,,,,,,,,,2015/05/08,4,null,syscoin,syscoin
262,,,,,,,,,,,,,,,,,2015/05/09,3,null,syscoin,syscoin
263,,,,,,,,,,,,,,,,,2015/05/10,2,null,syscoin,syscoin
264,,,,,,,,,,,,,,,,,2015/05/11,8,null,syscoin,syscoin
265,,,,,,,,,,,,,,,,,2015/05/12,60,null,syscoin,syscoin
266,,,,,,,,,,,,,,,,,2015/05/13,20,null,syscoin,syscoin
267,,,,,,,,,,,,,,,,,2015/05/14,27,null,syscoin,syscoin
268,,,,,,,,,,,,,,,,,2015/05/15,23,null,syscoin,syscoin
269,,,,,,,,,,,,,,,,,2015/05/16,4,null,syscoin,syscoin
270,,,,,,,,,,,,,,,,,2015/05/17,55,null,syscoin,syscoin
271,,,,,,,,,,,,,,,,,2015/05/18,45,null,syscoin,syscoin
272,,,,,,,,,,,,,,,,,2015/05/19,15,null,syscoin,syscoin
273,,,,,,,,,,,,,,,,,2015/05/20,21,null,syscoin,syscoin
274,,,,,,,,,,,,,,,,,2015/05/21,22,null,syscoin,syscoin
275,,,,,,,,,,,,,,,,,2015/05/22,2,null,syscoin,syscoin
276,,,,,,,,,,,,,,,,,2015/05/23,18,null,syscoin,syscoin
277,,,,,,,,,,,,,,,,,2015/05/24,2,null,syscoin,syscoin
278,,,,,,,,,,,,,,,,,2015/05/25,null,null,syscoin,syscoin
279,,,,,,,,,,,,,,,,,2015/05/26,8,null,syscoin,syscoin
280,,,,,,,,,,,,,,,,,2015/05/27,null,null,syscoin,syscoin
281,,,,,,,,,,,,,,,,,2015/05/28,11,null,syscoin,syscoin
282,,,,,,,,,,,,,,,,,2015/05/29,14,null,syscoin,syscoin
283,,,,,,,,,,,,,,,,,2015/05/30,62,null,syscoin,syscoin
284,,,,,,,,,,,,,,,,,2015/05/31,48,null,syscoin,syscoin
285,,,,,,,,,,,,,,,,,2015/06/01,28,null,syscoin,syscoin
286,,,,,,,,,,,,,,,,,2015/06/02,14,null,syscoin,syscoin
287,,,,,,,,,,,,,,,,,2015/06/03,19,null,syscoin,syscoin
288,,,,,,,,,,,,,,,,,2015/06/04,34,null,syscoin,syscoin
289,,,,,,,,,,,,,,,,,2015/06/05,41,null,syscoin,syscoin
290,,,,,,,,,,,,,,,,,2015/06/06,null,null,syscoin,syscoin
291,,,,,,,,,,,,,,,,,2015/06/07,7,null,syscoin,syscoin
292,,,,,,,,,,,,,,,,,2015/06/08,9,null,syscoin,syscoin
293,,,,,,,,,,,,,,,,,2015/06/09,101,null,syscoin,syscoin
294,,,,,,,,,,,,,,,,,2015/06/10,21,null,syscoin,syscoin
295,,,,,,,,,,,,,,,,,2015/06/11,20,null,syscoin,syscoin
296,,,,,,,,,,,,,,,,,2015/06/12,5,null,syscoin,syscoin
297,,,,,,,,,,,,,,,,,2015/06/13,30,null,syscoin,syscoin
298,,,,,,,,,,,,,,,,,2015/06/14,34,null,syscoin,syscoin
299,,,,,,,,,,,,,,,,,2015/06/15,23,null,syscoin,syscoin
300,,,,,,,,,,,,,,,,,2015/06/16,20,null,syscoin,syscoin
301,,,,,,,,,,,,,,,,,2015/06/17,15,null,syscoin,syscoin
302,,,,,,,,,,,,,,,,,2015/06/18,1,null,syscoin,syscoin
303,,,,,,,,,,,,,,,,,2015/06/19,4,null,syscoin,syscoin
304,,,,,,,,,,,,,,,,,2015/06/20,null,null,syscoin,syscoin
305,,,,,,,,,,,,,,,,,2015/06/21,3,null,syscoin,syscoin
306,,,,,,,,,,,,,,,,,2015/06/22,6,null,syscoin,syscoin
307,,,,,,,,,,,,,,,,,2015/06/23,8,null,syscoin,syscoin
308,,,,,,,,,,,,,,,,,2015/06/24,6,null,syscoin,syscoin
309,,,,,,,,,,,,,,,,,2015/06/25,2,null,syscoin,syscoin
310,,,,,,,,,,,,,,,,,2015/06/26,16,null,syscoin,syscoin
311,,,,,,,,,,,,,,,,,2015/06/27,null,null,syscoin,syscoin
312,,,,,,,,,,,,,,,,,2015/06/28,12,null,syscoin,syscoin
313,,,,,,,,,,,,,,,,,2015/06/29,null,null,syscoin,syscoin
314,,,,,,,,,,,,,,,,,2015/06/30,4,null,syscoin,syscoin
315,,,,,,,,,,,,,,,,,2015/07/01,29,null,syscoin,syscoin
316,,,,,,,,,,,,,,,,,2015/07/02,68,null,syscoin,syscoin
317,,,,,,,,,,,,,,,,,2015/07/03,14,null,syscoin,syscoin
318,,,,,,,,,,,,,,,,,2015/07/04,3,null,syscoin,syscoin
319,,,,,,,,,,,,,,,,,2015/07/05,9,null,syscoin,syscoin
320,,,,,,,,,,,,,,,,,2015/07/06,3,null,syscoin,syscoin
321,,,,,,,,,,,,,,,,,2015/07/07,null,null,syscoin,syscoin
322,,,,,,,,,,,,,,,,,2015/07/08,3,null,syscoin,syscoin
323,,,,,,,,,,,,,,,,,2015/07/09,8,null,syscoin,syscoin
324,,,,,,,,,,,,,,,,,2015/07/10,6,null,syscoin,syscoin
325,,,,,,,,,,,,,,,,,2015/07/11,15,null,syscoin,syscoin
326,,,,,,,,,,,,,,,,,2015/07/12,11,null,syscoin,syscoin
327,,,,,,,,,,,,,,,,,2015/07/13,29,null,syscoin,syscoin
328,,,,,,,,,,,,,,,,,2015/07/14,64,null,syscoin,syscoin
329,,,,,,,,,,,,,,,,,2015/07/15,31,null,syscoin,syscoin
330,,,,,,,,,,,,,,,,,2015/07/16,13,null,syscoin,syscoin
331,,,,,,,,,,,,,,,,,2015/07/17,6,null,syscoin,syscoin
332,,,,,,,,,,,,,,,,,2015/07/18,8,null,syscoin,syscoin
333,,,,,,,,,,,,,,,,,2015/07/19,8,null,syscoin,syscoin
334,,,,,,,,,,,,,,,,,2015/07/20,24,null,syscoin,syscoin
335,,,,,,,,,,,,,,,,,2015/07/21,null,null,syscoin,syscoin
336,,,,,,,,,,,,,,,,,2015/07/22,null,null,syscoin,syscoin
337,,,,,,,,,,,,,,,,,2015/07/23,2,null,syscoin,syscoin
338,,,,,,,,,,,,,,,,,2015/07/24,18,null,syscoin,syscoin
339,,,,,,,,,,,,,,,,,2015/07/25,11,null,syscoin,syscoin
340,,,,,,,,,,,,,,,,,2015/07/26,2,null,syscoin,syscoin
341,,,,,,,,,,,,,,,,,2015/07/27,1,null,syscoin,syscoin
342,,,,,,,,,,,,,,,,,2015/07/28,2,null,syscoin,syscoin
343,,,,,,,,,,,,,,,,,2015/07/29,null,null,syscoin,syscoin
344,,,,,,,,,,,,,,,,,2015/07/30,null,null,syscoin,syscoin
345,,,,,,,,,,,,,,,,,2015/07/31,14,null,syscoin,syscoin
346,,,,,,,,,,,,,,,,,2015/08/01,23,null,syscoin,syscoin
347,,,,,,,,,,,,,,,,,2015/08/02,15,null,syscoin,syscoin
348,,,,,,,,,,,,,,,,,2015/08/03,6,null,syscoin,syscoin
349,,,,,,,,,,,,,,,,,2015/08/04,1,null,syscoin,syscoin
350,,,,,,,,,,,,,,,,,2015/08/05,null,null,syscoin,syscoin
351,,,,,,,,,,,,,,,,,2015/08/06,null,null,syscoin,syscoin
352,,,,,,,,,,,,,,,,,2015/08/07,7,null,syscoin,syscoin
