,date,block_size,transactions,sent_addresses,difficulty,median_transaction_size,top_100_percent,av_transaction_value,av_transaction_size,send_usd,median_transaction_value,market_cap,active_addresses,google_trends,mining_profitability,fee_reward,hashrate,confirmation_time,tweets,full_name,coin
1343,2012/09/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1344,2012/09/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1345,2012/09/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1346,2012/09/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1347,2012/09/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1348,2012/09/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1349,2012/09/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1350,2012/09/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1351,2012/09/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1352,2012/09/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1353,2012/09/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1354,2012/09/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1355,2012/09/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1356,2012/09/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1357,2012/09/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1358,2012/09/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1359,2012/09/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1360,2012/09/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1361,2012/09/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1362,2012/09/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1363,2012/09/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1364,2012/09/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1365,2012/09/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1366,2012/09/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1367,2012/10/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1368,2012/10/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1369,2012/10/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1370,2012/10/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1371,2012/10/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1372,2012/10/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1373,2012/10/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1374,2012/10/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1375,2012/10/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1376,2012/10/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1377,2012/10/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1378,2012/10/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1379,2012/10/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1380,2012/10/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1381,2012/10/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1382,2012/10/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1383,2012/10/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1384,2012/10/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1385,2012/10/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1386,2012/10/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1387,2012/10/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1388,2012/10/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1389,2012/10/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1390,2012/10/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1391,2012/10/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1392,2012/10/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1393,2012/10/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1394,2012/10/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1395,2012/10/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1396,2012/10/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1397,2012/10/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1398,2012/11/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1399,2012/11/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1400,2012/11/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1401,2012/11/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1402,2012/11/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1403,2012/11/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1404,2012/11/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1405,2012/11/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1406,2012/11/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1407,2012/11/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1408,2012/11/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1409,2012/11/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1410,2012/11/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1411,2012/11/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1412,2012/11/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1413,2012/11/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1414,2012/11/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1415,2012/11/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1416,2012/11/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1417,2012/11/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1418,2012/11/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1419,2012/11/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1420,2012/11/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1421,2012/11/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1422,2012/11/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1423,2012/11/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1424,2012/11/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1425,2012/11/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1426,2012/11/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1427,2012/11/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1428,2012/12/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1429,2012/12/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1430,2012/12/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1431,2012/12/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1432,2012/12/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1433,2012/12/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1434,2012/12/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1435,2012/12/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1436,2012/12/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1437,2012/12/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1438,2012/12/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1439,2012/12/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1440,2012/12/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1441,2012/12/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1442,2012/12/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1443,2012/12/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1444,2012/12/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1445,2012/12/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1446,2012/12/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1447,2012/12/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1448,2012/12/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1449,2012/12/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1450,2012/12/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1451,2012/12/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1452,2012/12/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1453,2012/12/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1454,2012/12/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1455,2012/12/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1456,2012/12/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1457,2012/12/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1458,2012/12/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1459,2013/01/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1460,2013/01/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1461,2013/01/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1462,2013/01/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1463,2013/01/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1464,2013/01/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1465,2013/01/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1466,2013/01/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1467,2013/01/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1468,2013/01/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1469,2013/01/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1470,2013/01/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1471,2013/01/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1472,2013/01/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1473,2013/01/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1474,2013/01/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1475,2013/01/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1476,2013/01/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1477,2013/01/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1478,2013/01/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1479,2013/01/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1480,2013/01/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1481,2013/01/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1482,2013/01/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1483,2013/01/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1484,2013/01/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1485,2013/01/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1486,2013/01/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1487,2013/01/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1488,2013/01/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1489,2013/01/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1490,2013/02/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1491,2013/02/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1492,2013/02/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1493,2013/02/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1494,2013/02/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1495,2013/02/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1496,2013/02/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1497,2013/02/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1498,2013/02/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1499,2013/02/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1500,2013/02/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1501,2013/02/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1502,2013/02/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1503,2013/02/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1504,2013/02/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1505,2013/02/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1506,2013/02/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1507,2013/02/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1508,2013/02/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1509,2013/02/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1510,2013/02/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1511,2013/02/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1512,2013/02/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1513,2013/02/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1514,2013/02/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1515,2013/02/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1516,2013/02/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1517,2013/02/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1518,2013/03/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1519,2013/03/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1520,2013/03/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1521,2013/03/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1522,2013/03/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1523,2013/03/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1524,2013/03/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1525,2013/03/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1526,2013/03/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1527,2013/03/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1528,2013/03/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1529,2013/03/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1530,2013/03/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1531,2013/03/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1532,2013/03/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1533,2013/03/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1534,2013/03/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1535,2013/03/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1536,2013/03/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1537,2013/03/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1538,2013/03/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1539,2013/03/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1540,2013/03/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1541,2013/03/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1542,2013/03/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1543,2013/03/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1544,2013/03/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1545,2013/03/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1546,2013/03/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1547,2013/03/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1548,2013/03/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1549,2013/04/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1550,2013/04/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1551,2013/04/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1552,2013/04/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1553,2013/04/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1554,2013/04/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1555,2013/04/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1556,2013/04/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1557,2013/04/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1558,2013/04/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1559,2013/04/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1560,2013/04/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1561,2013/04/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1562,2013/04/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1563,2013/04/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1564,2013/04/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1565,2013/04/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1566,2013/04/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1567,2013/04/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1568,2013/04/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1569,2013/04/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1570,2013/04/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1571,2013/04/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1572,2013/04/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1573,2013/04/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1574,2013/04/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1575,2013/04/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1576,2013/04/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1577,2013/04/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1578,2013/04/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1579,2013/05/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1580,2013/05/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1581,2013/05/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1582,2013/05/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1583,2013/05/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1584,2013/05/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1585,2013/05/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1586,2013/05/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1587,2013/05/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1588,2013/05/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1589,2013/05/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1590,2013/05/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1591,2013/05/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1592,2013/05/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1593,2013/05/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1594,2013/05/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1595,2013/05/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1596,2013/05/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1597,2013/05/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1598,2013/05/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1599,2013/05/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1600,2013/05/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1601,2013/05/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1602,2013/05/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1603,2013/05/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1604,2013/05/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1605,2013/05/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1606,2013/05/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1607,2013/05/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1608,2013/05/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1609,2013/05/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1610,2013/06/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1611,2013/06/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1612,2013/06/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1613,2013/06/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1614,2013/06/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1615,2013/06/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1616,2013/06/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1617,2013/06/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1618,2013/06/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1619,2013/06/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1620,2013/06/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1621,2013/06/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1622,2013/06/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1623,2013/06/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1624,2013/06/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1625,2013/06/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1626,2013/06/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1627,2013/06/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1628,2013/06/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1629,2013/06/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1630,2013/06/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1631,2013/06/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1632,2013/06/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1633,2013/06/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1634,2013/06/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1635,2013/06/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1636,2013/06/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1637,2013/06/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1638,2013/06/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1639,2013/06/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1640,2013/07/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1641,2013/07/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1642,2013/07/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1643,2013/07/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1644,2013/07/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1645,2013/07/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1646,2013/07/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1647,2013/07/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1648,2013/07/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1649,2013/07/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1650,2013/07/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1651,2013/07/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1652,2013/07/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1653,2013/07/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1654,2013/07/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1655,2013/07/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1656,2013/07/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1657,2013/07/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1658,2013/07/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1659,2013/07/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1660,2013/07/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1661,2013/07/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1662,2013/07/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1663,2013/07/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1664,2013/07/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1665,2013/07/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1666,2013/07/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1667,2013/07/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1668,2013/07/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1669,2013/07/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1670,2013/07/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1671,2013/08/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1672,2013/08/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1673,2013/08/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1674,2013/08/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1675,2013/08/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1676,2013/08/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1677,2013/08/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1678,2013/08/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1679,2013/08/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1680,2013/08/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1681,2013/08/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1682,2013/08/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1683,2013/08/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1684,2013/08/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1685,2013/08/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1686,2013/08/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1687,2013/08/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1688,2013/08/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
1689,2013/08/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
