,date,transactions,block_size,sent_addresses,difficulty,active_addresses,hashrate,av_transaction_size,send_usd,median_transaction_size,av_transaction_value,median_transaction_value,mining_profitability,confirmation_time,google_trends,top_100_percent,tweets,market_cap,fee_reward,full_name,coin
3901,2019/09/09,31670628045756508,7778571877421393,41226740525234466,10771996663680106689222.2434367764318E+15,63713461470390739,,,9034339603269058751350520462,,285269594463.34,,,,,,170049323667,184983080250441122758819427322842,,isracoin,isracoin
3902,2019/09/10,33967628191691617,6594932353219760,43542048156210418,10771996663680108097772.2608050622929E+15,72158495168351679,,,12492444915181663695268413557,,367786444388.096,,,,,,183009824014,183631664050450971887219499742835,,isracoin,isracoin
3903,2019/09/11,33809225604705292,6481172257219801,43165337410214969,10771996663680108097772.2622073082834E+15,70632461538368251,,,11303007870313373936332122283,,3343212239470.9,,,,,,170808533854,180766086764443958613019221132196,,isracoin,isracoin
3904,2019/09/12,33571026418723726,7150941642720315,44079337198221270,10771996663680108097772.3283033370775E+15,66937057632372909,,,8461412267149159968278341474,,252055646384.595,,,,,,169048844229,183570049679439678576719294703590,,isracoin,isracoin
3905,2019/09/13,30870630554623470,7652921902317954,41835040002192883,10958429712866110474512.3197023652972E+15,65695663090322829,,,7230304756122680290351226719,,234214015563.342,,,,,,1588513483865,185217455083436435268919364581838,,isracoin,isracoin
3906,2019/09/14,29973927762628467,6437141693917794,37057341512195676,11890594958796110740172.3193349789565E+15,57818557693331037,,,6340876996146459454216802356,,211555276344.97,,,,,,133609873397,185660643458440333344019746349932,,isracoin,isracoin
3907,2019/09/15,27399931231633961,6436122034918290,32400751601200342,11890594958796110740172.320624192375E+15,50909773394334294,,,5133105836120167582249826788,,187343848394.073,,,,,,133809533606,185366411249445813577020323176125,,isracoin,isracoin
3908,2019/09/16,34717835537733010,767938247008185,43168855723230634,11890594958796110151512.3594822532295E+15,66712380512389111,,,10195403680221434518452992572,,293676231617.99,,,,,,1649111044515,184548980046450653379220868504639,,isracoin,isracoin
3909,2019/09/17,34363039867681814,83079026368null,43844176730219109,11890594958796109005502.422785659611E+15,665782125420360249,,,11727024244261930727489309256,,341276570717.658,,,,,,1708210264583,183679321243466504749721857457227,,isracoin,isracoin
3910,2019/09/18,36301139428708743,72229224885null,44601169233220930,11890594958796109005502.449168786543E+15,76618691753369064,,,8814120670321130043556935841,,242818145785.808,,,,,,1847710504314,183220452356486153048922948745417,,isracoin,isracoin
3911,2019/09/19,34596248582692484,76922228848null,42398879447217168,11890594958796109005502.4261128366754E+15,63823099951351219,,,7568687440370018974412034909,,218777616595.01,,,,,,1838714524520,179586929988476877089222827736696,,isracoin,isracoin
3912,2019/09/20,34077834911717128,74224522873null,42830365677224810,11890594958796110425302.4250237756855E+15,64864783220382734,,,8889345445176242093407295107,,260855048567.953,,,,,,1690710114428,182922975217477368375923451143432,,isracoin,isracoin
3913,2019/09/21,33584725427596973,61392318122null,38397143747174247,11890594958796110592022.5075465168208E+15,58015762791298818,,,7287002411128679990228514725,,216975061382.789,,,,,,138999703540,180542356344470698039123400985186,,isracoin,isracoin
3914,2019/09/22,31854723991576416,58573415931null,33926840421161744,11890594958796110592022.4506624842408E+15,52029555857282259,,,17101698253220511399222535864,,536879191386.068,,,,,,1465010473226,179609697304460488882222722624881,,isracoin,isracoin
3915,2019/09/23,28803537725639394,87106124438null,40742857239169085,11890594958796111294862.4923903782908E+15,62698676338302784,,,14715674000359970790373010375,,510909542583.381,,,,,,1806511704044,177900718181457259868222466190299,,isracoin,isracoin
3916,2019/09/24,35310632703709522,81548525958null,45490154006195568,11890594958796112194502.455788512103E+15,71792196444352907,,,12352202639404605024637885659,,3498212372899.036,,,,,,2125012084297,170022295612409898327120639599859,,isracoin,isracoin
3917,2019/09/25,34759128975677675,79918418816null,43734945223181729,11890594958796112194502.4721261828836E+15,71778964756338456,,,13926303206426323617468225367,,4006514713690.929,,,,,,2177210834238,152003925883355805934618220474335,,isracoin,isracoin
3918,2019/09/26,35560426006657676,69799921566null,42384437550183844,12017674556108112194502.503888016862E+15,64702458212323722,,,9316493340266265982460933873,,2619910239700.853,,,,,,1961910293938,148341720231352327644918011711813,,isracoin,isracoin
3919,2019/09/27,30377124353623632,78053816900null,40473235301182833,12759819404409109137402.4835317913445E+15,57755952200320264,,,7415549132158374092363861328,,244126503583.455,,,,,,1911910313882,144651223658348726179118035674326,,isracoin,isracoin
3920,2019/09/28,31427427931607857,61963018676null,36217245656177582,12759819404409108445352.4759734816803E+15,56285361107304489,,,5485906760100911184277746525,,174563613456.927,,,,,,1541410253516,146773561941351366006818754304988,,isracoin,isracoin
3921,2019/09/29,28540620199591986,63252415413null,32889629523157304,12759819404409108445352.4515471701266E+15,48700949459280950,,,4894997934234655775217362299,,1715111617367.175,,,,,,142298823650,145371865817344522292618356187274,,isracoin,isracoin
3922,2019/09/30,31126626657683924,80785518146null,41091538044189906,12759819404409107631532.4613617513351E+15,62088059626331713,,,8936038302145141856454542850,,287095445664.61,,,,,,177588694510,145182186959347039140118666792440,,isracoin,isracoin
3923,2019/10/01,33710122390644955,79121617973null,43748035455196899,12759819404409103802312.449818489718E+15,67539279021329011,,,9677721466103253672304545520,,287094612472.197,,,,,,177549423797,150300802698357410735919371515558,,isracoin,isracoin
3924,2019/10/02,32640921691627031,69811614716null,41167427004192680,12759819404409103802312.4120548633693E+15,62192444030322462,,,697329301086828750220245210,,213644003351.251,,,,,,155448203513,148530990120355093243819086756981,,isracoin,isracoin
3925,2019/10/03,32636721057615189,70875816041null,40210927991167070,12759819404409103802312.3738512489925E+15,61249449251291210,,,665087320589431443176938337,,203794247287.616,,,,,,156269153434,148357503623356089378919045133451,,isracoin,isracoin
3926,2019/10/04,33707523913590197,73407915070null,41148229351164523,12759819404409100570402.3857421859279E+15,64199846486285909,,,5873006854122874516196826779,,174235138333.493,,,,,,149048443327,146906906123361589557918921438155,,isracoin,isracoin
3927,2019/10/05,32652524612595118,60657213418null,36372330807171705,1275981940440996784812.3878340412121E+15,56624246745302379,,,404705831972278322150837639,,123942937253.458,,,,,,135369293532,146124929272358332355918933154861,,isracoin,isracoin
3928,2019/10/06,27746427214571769,56885413944null,32461131864165986,1275981940440996784812.3935542419591E+15,48797951990287627,,,4278514045117260445166644494,,154204309291.454,,,,,,1472910843141,144114222716355107236518787056883,,isracoin,isracoin
3929,2019/10/07,32864827427629382,71240916740null,40424332118178427,1275981940440996784812.3989389132474E+15,61417051782312670,,,5617246219120766874249954219,,170924403397.142,,,,,,1684310374045,145067111318357571016219018221626,,isracoin,isracoin
3930,2019/10/08,33619225078710373,68726817997null,40168937405188596,1275981940440997782292.3888879335709E+15,62736484402332221,,,6991886584101670365297383047,,207974054418.629,,,,,,166628814242,147692402399364347178219536893977,,isracoin,isracoin
3931,2019/10/09,31091126013751354,74612015427null,39003831264220596,1275981940440997848552.3688183833201E+15,57274451831368243,,,7407882193116021489344167563,,238264460458.063,,,,,,179909934426,149954836395368912103720091291085,,isracoin,isracoin
3932,2019/10/10,34488625643706127,68331714392null,41248732208209369,1287476026670797848552.4182555185763E+15,64826151190349344,,,690721264586007887279496496,,200283354395.816,,,,,,171449894622,153877335129370129096420724294913,,isracoin,isracoin
3933,2019/10/11,34526925570702492,72176216323null,41248131287211962,1300809166697299112462.4735635043308E+15,59374950626348738,,,6276935550135749176273037377,,181805309388.67,,,,,,1675910284516,151162158646358702052020083069376,,isracoin,isracoin
3934,2019/10/12,30156023407634435,68789513677null,33784027805182021,13008091666972100311552.4087337094527E+15,51969143982305087,,,396505672364008081223130068,,131482735351.699,,,,,,141369233769,150029025640356202309519766933795,,isracoin,isracoin
3935,2019/10/13,27934520630566845,57844514528null,30958326869164534,13008091666972100311552.4611580396032E+15,47089544615280612,,,351418664149411093148803874,,125802395262.512,,,,,,141729883706,150470386021359882418119746250209,,isracoin,isracoin
3936,2019/10/14,30433122020650601,75504314318null,38394827488186829,13008091666972100311552.4117989186235E+15,56308744183317021,,,6817665944190210342383058634,,224028638588.777,,,,,,1730716074193,149679450096360439631819897433879,,isracoin,isracoin
3937,2019/10/15,33954522717690667,71325817447null,40540434530194514,1300809166697295491692.5162077755578E+15,63005875767338097,,,6161525059143892576245503172,,181466334355.458,,,,,,1755218694525,148878025844352691565519803442011,,isracoin,isracoin
3938,2019/10/16,33833022151694589,77499015474null,41452927547190031,1300809166697294195322.492318145816E+15,63394349648322678,,,842798428798591903262250257,,249114451377.562,,,,,,1771311943991,145434582933340932513419145503689,,isracoin,isracoin
3939,2019/10/17,33395519971703704,73959614934null,40326925092188901,1300809166697294195322.486530148462E+15,64306041781322923,,,821563338584014104211686212,,246014207300.817,,,,,,1680610993714,145005388803339930707819053445348,,isracoin,isracoin
3940,2019/10/18,33923020907733646,66864114987null,39867726298208511,1300809166697294180332.407066924696E+15,61060941687361261,,,8136096752187512693295148103,,239848969402.303,,,,,,170119513365,143631054413339294536618822407040,,isracoin,isracoin
3941,2019/10/19,30459419818665170,69487413869null,36634425290188899,1300809166697286656282.4836206237566E+15,56280744373328130,,,6745127337206785872152749830,,2214510434229.64,,,,,,157577783221,143632446106339469212718781264505,,isracoin,isracoin
3942,2019/10/20,28965017403612341,59688912714null,33404423194170398,1300809166697286656282.4806458376466E+15,49726539112292990,,,6005082007136400358207278175,,207327838338.501,,,,,,132947293403,144568346516342040643818694257174,,isracoin,isracoin
3943,2019/10/21,35163219624678528,73170714680null,42074425180189322,1300809166697286656282.4175201840414E+15,64028442873329954,,,7385438064204802062237255489,,2100310436349.662,,,,,,162828783275,148274957497347194504318890451578,,isracoin,isracoin
3944,2019/10/22,34129520235726230,69057416522null,41641032099191582,1300809166697285235612.3920228533601E+15,64112270451328951,,,935131150098060409233095654,,273994846320.967,,,,,,1942012203874,147816622447347104806818796848924,,isracoin,isracoin
3945,2019/10/23,34915219659736388,70318713778null,41989425727188855,1306910848587682043282.4821657261166E+15,64557444371327304,,,10323487433212212030419810022,,2956710795570.094,,,,,,2032910333813,139537104206324193276917787452359,,isracoin,isracoin
3946,2019/10/24,30371019926724917,78275014352null,39927725434188745,1369148003869582043282.4586633916836E+15,60638043353326587,,,7449486962189357779399329836,,245289503550.863,,,,,,1748610703751,134295583181314492380517496339577,,isracoin,isracoin
3947,2019/10/25,32846021599741655,86081616606null,44497527612200617,1369148003869582043282.4228574832479E+15,66286048372338183,,,10607138065186563390334629929,,322948638451.194,,,,,,2060110643962,141821679314334605054118339840917,,isracoin,isracoin
3948,2019/10/26,30558221967716822,86881217674null,41066227671198347,1369148003869578484642.4360737917768E+15,68039446603334045,,,9349420323221195049422989472,,3059510069590.09,,,,,,2547010983715,167914350137363867811719777294966,,isracoin,isracoin
3949,2019/10/27,25613819294642955,82004414224null,33035023988171497,1369148003869575455162.4163977680922E+15,51006939505296004,,,6420737297234565447221230332,,2506712157344.084,,,,,,1746010883129,169475479207372082486819759910544,,isracoin,isracoin
3950,2019/10/28,30947721196721335,86109015226null,41118226807197838,1369148003869575455162.406581452067E+15,61152446308340078,,,18387435611462044419575449252,,5941521799797.756,,,,,,1846214633710,170560688834376752136419925230802,,isracoin,isracoin
3951,2019/10/29,30782022325707622,81972223306null,40411835742193002,1369148003869575455162.4267208092839E+15,63831782469334813,,,14082411389272996745370213893,,4574912228523.18,,,,,,1719916494693,169160737481379472974220252996577,,isracoin,isracoin
3952,2019/10/30,31402921126717618,80922114928null,41236427201193618,1369148003869570712762.4531400815716E+15,60178145957330461,,,18641617002364119496322719527,,5936317236449.709,,,,,,1797213504088,166129134452374864799420109272864,,isracoin,isracoin
3953,2019/10/31,29364721294744118,78825413833null,39003427064192558,1369148003869568439542.4668734391521E+15,62987546099331518,,,13005079208562516463314514180,,4428826417422.667,,,,,,2086916384026,165736645447374507213319853132862,,isracoin,isracoin
3954,2019/11/01,31605719902705011,89056915513null,43468325149193686,1369148003869568439542.4649780570756E+15,67816942633324149,,,11485912807316942190255741662,,3634115925362.748,,,,,,1737010673420,165394278127372631486819784615650,,isracoin,isracoin
3955,2019/11/02,28430967142590976,70608128193null,36532625165165519,1369148003869568439542.4634675663916E+15,56930542181282967,,,7844533475115181670172953972,,275921715292.658,,,,,,144709643428,167498767707375325076620001427085,,isracoin,isracoin
3956,2019/11/03,29422918128571113,70565518880null,36188923125159710,1369148003869565480952.4272414372564E+15,53180138852272978,,,7630818206105036993193709801,,259355794339.179,,,,,,1402212663582,166659955379372124652419886441857,,isracoin,isracoin
3957,2019/11/04,31084721222670783,81896717975null,42865931311183840,1369148003869565426262.4042647121941E+15,61683347891314596,,,8801203846243390532332554496,,2831411469495.771,,,,,,1795311854158,167399334374388625356420129702800,,isracoin,isracoin
