,date,block_size,transactions,sent_addresses,av_transaction_size,median_transaction_value,send_usd,mining_profitability,fee_reward,google_trends,confirmation_time,active_addresses,av_transaction_value,difficulty,top_100_percent,median_transaction_size,market_cap,hashrate,tweets,full_name,coin
3233,2017/11/10,9578972113913413,27162529698457427,42623648059113268,,,1621198151420419475944203768023,,,,,69263263062274759,59685687579190,142336721313910324911.4295916544656E+15,,,115797361086334621756229702940135,,80481272023367,aircoin,aircoin
3234,2017/11/11,9559672001212665,19455425978394378,31267540136100902,,,1089734885118922376933848174318,,,,,53690969496235263,56012728409758,136442208112510321691.4377438838848E+15,,,109122146833329144968329369801005,,68892194118178,aircoin,aircoin
3235,2017/11/12,9614242309513233,18588634159434380,31749654449117244,,,1276079228221271646815317641357,,,,,43450883931274397,686486257712242,136442208112510321691.487331219801E+15,,,101884902772320846779629560042908,,71176185316072,aircoin,aircoin
3236,2017/11/13,9612282398314443,30915926605443176,47969142988110816,,,2774079916014455146733533165411,,,,,76673670442261901,89730543337972,136442208112511200771.4567791997647E+15,,,105721906686324529571230127126887,,73373213516532,aircoin,aircoin
3237,2017/11/14,9479412010016232,27186724375475984,42014935974126232,,,2547558862715835921993578973247,,,,,73069355356288176,93706649687519,136442208112511801261.448755022989E+15,,,110001731748332614403831349909134,,71630211518786,aircoin,aircoin
3238,2017/11/15,9613192530416453,32163626290540530,48749444277143215,,,2420073665013262270945584279332,,,,,65650869656331730,752435044610331,136442208112511801261.4243602703966E+15,,,117904169028342468752332098363741,,79934284421696,aircoin,aircoin
3239,2017/11/16,9452892777015278,31024430400491482,47464554874125820,,,2847553886316860562325033617462,,,,,null65263292710,917845546210242,136442208112511801261.3971352046611E+15,,,124381523993344061236431462453180,,87538373522397,aircoin,aircoin
3240,2017/11/17,9594943121015301,30645031024508590,46348552173137719,,,2992021300715136817895127940513,,,,,84175379350312500,976354879110083,136442208112510945171.4032159408399E+15,,,130705480290365691097631713058027,,83410403921023,aircoin,aircoin
3241,2017/11/18,9720391805214628,27073824365459679,41189542967114398,,,2091577755412177105784271660454,,,,,72211358726271282,77255499789293,136442208112510745541.3897382366104E+15,,,128470920191363116357732001862844,,68192255420267,aircoin,aircoin
3242,2017/11/19,9659851667414551,26469523815464563,39928239940118899,,,4260654316112110029494496418577,,,,,80333863657277180,160965508509679,136442208112510745541.4023168287839E+15,,,130591650311377579473733973738874,,72762309918336,aircoin,aircoin
3243,2017/11/20,9458622173716654,33602929536530141,50216549978128400,,,3424940503712898823176064164818,,,,,83695281525316000,1019244367211439,136442208112511541321.4892142489654E+15,,,135280276543387358980534573436367,,102144339420334,aircoin,aircoin
3244,2017/11/21,9620862451016182,37091829760524044,51780850623140724,,,2972609138312901047565982583632,,,,,84442280660321852,801424335011416,136442208112511983221.4714627294917E+15,,,136390814436382107915834981362486,,87110390518427,aircoin,aircoin
3245,2017/11/22,9678132506115978,31188528407546489,46842648830142280,,,287691918539949406516106748144,,,,,74462278751327822,922433508311175,136442208112511983221.4628478848204E+15,,,136880265162382103553735137658784,,78405387021660,aircoin,aircoin
3246,2017/11/23,9617572669016029,35205030623537068,51937451600138218,,,2786662148910759821936431538919,,,,,83525574092327080,791553513711975,136442208112512030381.5188941483276E+15,,,136531333724395911424338196790282,,75047420021303,aircoin,aircoin
3247,2017/11/24,9567602502215104,30558628816525446,48697649843135032,,,2185745542610976312705931133378,,,,,79241878102317272,715263824211288,136196682164912227941.5493547657856E+15,,,136279796455402168685941268406025,,69886349623168,aircoin,aircoin
3248,2017/11/25,9669952866816194,33653333856561139,48121954887134514,,,2452818699913277282537547095556,,,,,83866284456313369,728853923413450,134700143055912227941.5620723896705E+15,,,141232992457440652890744855993821,,71625574523803,aircoin,aircoin
3249,2017/11/26,9579442436216099,32952433004542484,48415853336138700,,,1852035866913436110817172974208,,,,,79102577131316791,562034071113222,134700143055912227941.5533795939411E+15,,,150886027872462378197144001489073,,80943544419878,aircoin,aircoin
3250,2017/11/27,9584522628722187,37908640417608695,56829562301170477,,,2328972523415798409719387929507,,,,,895407101664384202,614373908915423,134700143055912523461.5372051702782E+15,,,160342961934482967808045627484541,,98413608622763,aircoin,aircoin
3251,2017/11/28,9637512803518980,36582143480638989,55618366156173676,,,28405585649162240620011408964781,,,,,857193102115406223,776493731417855,134700143055912603811.5080428536249E+15,,,164696697220497689129045199704855,,106360490620690,aircoin,aircoin
3252,2017/11/29,9664913381418539,39791755781663579,60760781846189342,,,34162943841183884872913007448901,,,,,989871121354444408,858543296619602,134700143055912603811.5207804082501E+15,,,174954210210519127456445288337163,,128781565522704,aircoin,aircoin
3253,2017/11/30,9749123490418059,38421942914655457,56492567236171516,,,26946766269141811898511216607601,,,,,934600109459419979,701343304617113,134700143055914661301.5427459561944E+15,,,166901928540463139767941766037566,,103190519917621,aircoin,aircoin
3254,2017/12/01,9726863510018184,41272540679622720,57116264020147037,,,2371516474511924263409452911156,,,,,961135100824382970,574602931315180,134700143055915028261.5469495583561E+15,,,170928007636486068277342639294666,,105017555520472,aircoin,aircoin
3255,2017/12/02,9615853505917954,32619338855627785,44508959722155188,,,23497741175118610559510398791752,,,,,80898290964391241,720363052616564,134700143055915028261.570293136111E+15,,,183313866767541665641744409227126,,88292504517078,aircoin,aircoin
3256,2017/12/03,9702213242219326,35286839697693808,49346763173180680,,,2114870609221400249759929017700,,,,,846141103862426281,599345390914311,134700143055914927361.5097512493905E+15,,,189076990555547616359245014618691,,83022491717539,aircoin,aircoin
3257,2017/12/04,9748812821219741,40050545698701834,58365175429177775,,,2980223095523071164149551734345,,,,,991943109777431939,744125048613610,134700143055913918271.5308463992252E+15,,,190667645114541502097044584042732,,97945400820182,aircoin,aircoin
3258,2017/12/05,9630493383319800,40553153733693090,58656387948182058,,,3530847973322267961504546953046,,,,,971003123361421335,87067414426560,134700143055913918271.4774920590961E+15,,,195740115191550937117344418130738,,103919393126773,aircoin,aircoin
3259,2017/12/06,9638533769821174,44339968780791746,639063115820227563,,,4466618443023993011076263965876,,,,,1072008161057594336,100736348847912,140797530473314726321.4684498096958E+15,,,211482473904542149704042322541738,,116856673320795,aircoin,aircoin
3260,2017/12/07,9476233899717899,37476564009659068,553656108052164814,,,5268012238420034276694648987143,,,,,871878164354406948,140568312997054,159089692725817362621.4807191518432E+15,,,255399377132523467657441060069904,,155600735317795,aircoin,aircoin
3261,2017/12/08,9634673376521220,38493670853766411,545295116049197191,,,4065868375925649272454075993247,,,,,966052164381467737,105625362015318,159089692725817362621.5528904389455E+15,,,272865236208591812832243447716751,,124260864115642,aircoin,aircoin
3262,2017/12/09,9729975204019891,40322579163707223,525520117949198454,,,4436490954332707770743154343104,,,,,984629181913438871,110025413174460,159089692725823135421.5532021556492E+15,,,256342153723802458061446019399476,,1141093100715991,aircoin,aircoin
3263,2017/12/10,9707163890020864,34125653943716575,44124284900197029,,,2890582445513924378372856213921,,,,,961658144909420596,84704258133986,159089692725824730531.5494267985763E+15,,,243373178036774437406743114600712,,100455786116779,aircoin,aircoin
3264,2017/12/11,9698195310023554,36842779265828899,519452122998225404,,,4447914213628552527753059249103,,,,,977830174458519028,120727360223691,159089692725824730531.5757121677835E+15,,,276900007731939191875644899810709,,1284251339118670,aircoin,aircoin
3265,2017/12/12,96874911970425607,372821156717872340,554166230662269052,,,55818009051109227412727292320569,,,,,972328336965576639,149718696978359,159089692725830124951.5562609521379E+15,,,2828330659491487982566354012651190,,1132152974319909,aircoin,aircoin
3266,2017/12/13,9787539022526216,424393136446909631,615267198571276821,,,5468037465681233567777081537362,,,,,1090944305627625388,128844595647785,159089692725830321111.6127374993022E+15,,,2800672228761660503841163954293831,,988631489621133,aircoin,aircoin
3267,2017/12/14,9692298871626049,490459143609942559,730199210606285412,,,4859340833562957449178628152228,,,,,1133157304685672131,99077438399154,159089692725830321111.6412991236348E+15,,,2763457150301574893823168142979286,,109628984917654,aircoin,aircoin
3268,2017/12/15,9704417745226180,405507116514904346,594965180062266103,,,4832311244248934654636765910862,,,,,1036971267139611570,119167419997482,159089692725831195201.7162793560769E+15,,,2934747519241539383099964505123302,,1057111601717991,aircoin,aircoin
3269,2017/12/16,9710966251726389,364051108366899857,514084169137248903,,,4315674497733086543705759054791,,,,,949920236763594374,118546305326400,159089692725831668571.7403324463477E+15,,,3067381975131624232430366840214601,,82782727412351,aircoin,aircoin
3270,2017/12/17,9695457230525965,391725107871876574,538692172763248403,,,4630533860838870630355786112887,,,,,1012311242581593634,118209360346601,159089692725831668571.7546903262527E+15,,,3246375784891731370472769106965679,,84441947112168,aircoin,aircoin
3271,2017/12/18,9687677569927932,394057110604984021,578169185463271349,,,5662674685833989243796377707211,,,,,1004904231541700777,143702307316481,171804583348333422431.7837529776566E+15,,,3155238252321746999953170838974284,,97245734615597,aircoin,aircoin
3272,2017/12/19,96804010472331463,3784821380521092234,593147231713313549,,,3632937758463878335059281568387,,,,,855045313886796059,95987462718498,187310547522235534751.7364649758986E+15,,,3066173170891918161324879375243088,,83423726115015,aircoin,aircoin
