,date,block_size,transactions,market_cap,difficulty,median_transaction_value,active_addresses,confirmation_time,av_transaction_size,av_transaction_value,send_usd,median_transaction_size,fee_reward,top_100_percent,hashrate,mining_profitability,google_trends,sent_addresses,tweets,full_name,coin
1412,2012/11/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1413,2012/11/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1414,2012/11/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1415,2012/11/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1416,2012/11/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1417,2012/11/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1418,2012/11/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1419,2012/11/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1420,2012/11/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1421,2012/11/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1422,2012/11/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1423,2012/11/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1424,2012/11/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1425,2012/11/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1426,2012/11/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1427,2012/11/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1428,2012/12/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1429,2012/12/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1430,2012/12/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1431,2012/12/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1432,2012/12/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1433,2012/12/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1434,2012/12/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1435,2012/12/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1436,2012/12/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1437,2012/12/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1438,2012/12/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1439,2012/12/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1440,2012/12/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1441,2012/12/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1442,2012/12/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1443,2012/12/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1444,2012/12/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1445,2012/12/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1446,2012/12/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1447,2012/12/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1448,2012/12/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1449,2012/12/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1450,2012/12/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1451,2012/12/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1452,2012/12/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1453,2012/12/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1454,2012/12/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1455,2012/12/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1456,2012/12/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1457,2012/12/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1458,2012/12/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1459,2013/01/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1460,2013/01/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1461,2013/01/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1462,2013/01/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1463,2013/01/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1464,2013/01/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1465,2013/01/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1466,2013/01/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1467,2013/01/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1468,2013/01/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1469,2013/01/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1470,2013/01/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1471,2013/01/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1472,2013/01/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1473,2013/01/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1474,2013/01/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1475,2013/01/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1476,2013/01/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1477,2013/01/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1478,2013/01/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1479,2013/01/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1480,2013/01/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1481,2013/01/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1482,2013/01/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1483,2013/01/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1484,2013/01/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1485,2013/01/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1486,2013/01/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1487,2013/01/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1488,2013/01/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1489,2013/01/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1490,2013/02/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1491,2013/02/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1492,2013/02/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1493,2013/02/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1494,2013/02/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1495,2013/02/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1496,2013/02/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1497,2013/02/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1498,2013/02/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1499,2013/02/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1500,2013/02/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1501,2013/02/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1502,2013/02/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1503,2013/02/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1504,2013/02/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1505,2013/02/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1506,2013/02/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1507,2013/02/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1508,2013/02/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1509,2013/02/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1510,2013/02/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1511,2013/02/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1512,2013/02/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1513,2013/02/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1514,2013/02/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1515,2013/02/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1516,2013/02/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1517,2013/02/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1518,2013/03/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1519,2013/03/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1520,2013/03/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1521,2013/03/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1522,2013/03/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1523,2013/03/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1524,2013/03/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1525,2013/03/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1526,2013/03/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1527,2013/03/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1528,2013/03/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1529,2013/03/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1530,2013/03/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1531,2013/03/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1532,2013/03/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1533,2013/03/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1534,2013/03/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1535,2013/03/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1536,2013/03/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1537,2013/03/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1538,2013/03/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1539,2013/03/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1540,2013/03/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1541,2013/03/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1542,2013/03/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1543,2013/03/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1544,2013/03/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1545,2013/03/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1546,2013/03/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1547,2013/03/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1548,2013/03/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1549,2013/04/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1550,2013/04/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1551,2013/04/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1552,2013/04/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1553,2013/04/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1554,2013/04/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1555,2013/04/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1556,2013/04/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1557,2013/04/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1558,2013/04/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1559,2013/04/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1560,2013/04/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1561,2013/04/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1562,2013/04/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1563,2013/04/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1564,2013/04/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1565,2013/04/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1566,2013/04/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1567,2013/04/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1568,2013/04/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1569,2013/04/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1570,2013/04/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1571,2013/04/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1572,2013/04/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1573,2013/04/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1574,2013/04/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1575,2013/04/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1576,2013/04/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1577,2013/04/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1578,2013/04/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1579,2013/05/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1580,2013/05/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1581,2013/05/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1582,2013/05/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1583,2013/05/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1584,2013/05/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1585,2013/05/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1586,2013/05/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1587,2013/05/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1588,2013/05/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1589,2013/05/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1590,2013/05/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1591,2013/05/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1592,2013/05/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1593,2013/05/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1594,2013/05/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1595,2013/05/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1596,2013/05/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1597,2013/05/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1598,2013/05/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1599,2013/05/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1600,2013/05/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1601,2013/05/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1602,2013/05/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1603,2013/05/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1604,2013/05/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1605,2013/05/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1606,2013/05/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1607,2013/05/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1608,2013/05/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1609,2013/05/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1610,2013/06/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1611,2013/06/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1612,2013/06/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1613,2013/06/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1614,2013/06/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1615,2013/06/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1616,2013/06/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1617,2013/06/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1618,2013/06/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1619,2013/06/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1620,2013/06/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1621,2013/06/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1622,2013/06/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1623,2013/06/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1624,2013/06/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1625,2013/06/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1626,2013/06/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1627,2013/06/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1628,2013/06/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1629,2013/06/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1630,2013/06/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1631,2013/06/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1632,2013/06/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1633,2013/06/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1634,2013/06/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1635,2013/06/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1636,2013/06/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1637,2013/06/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1638,2013/06/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1639,2013/06/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1640,2013/07/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1641,2013/07/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1642,2013/07/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1643,2013/07/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1644,2013/07/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1645,2013/07/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1646,2013/07/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1647,2013/07/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1648,2013/07/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1649,2013/07/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1650,2013/07/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1651,2013/07/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1652,2013/07/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1653,2013/07/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1654,2013/07/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1655,2013/07/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1656,2013/07/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1657,2013/07/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1658,2013/07/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1659,2013/07/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1660,2013/07/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1661,2013/07/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1662,2013/07/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1663,2013/07/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1664,2013/07/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1665,2013/07/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1666,2013/07/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1667,2013/07/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1668,2013/07/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1669,2013/07/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1670,2013/07/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1671,2013/08/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1672,2013/08/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1673,2013/08/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1674,2013/08/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1675,2013/08/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1676,2013/08/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1677,2013/08/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1678,2013/08/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1679,2013/08/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1680,2013/08/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1681,2013/08/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1682,2013/08/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1683,2013/08/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1684,2013/08/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1685,2013/08/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1686,2013/08/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1687,2013/08/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1688,2013/08/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1689,2013/08/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1690,2013/08/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1691,2013/08/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1692,2013/08/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1693,2013/08/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1694,2013/08/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1695,2013/08/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1696,2013/08/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1697,2013/08/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1698,2013/08/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1699,2013/08/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1700,2013/08/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1701,2013/08/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1702,2013/09/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1703,2013/09/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1704,2013/09/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1705,2013/09/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1706,2013/09/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1707,2013/09/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1708,2013/09/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1709,2013/09/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1710,2013/09/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1711,2013/09/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1712,2013/09/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1713,2013/09/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1714,2013/09/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1715,2013/09/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1716,2013/09/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1717,2013/09/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1718,2013/09/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1719,2013/09/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1720,2013/09/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1721,2013/09/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1722,2013/09/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1723,2013/09/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1724,2013/09/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1725,2013/09/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1726,2013/09/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1727,2013/09/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1728,2013/09/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1729,2013/09/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1730,2013/09/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1731,2013/09/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1732,2013/10/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1733,2013/10/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1734,2013/10/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1735,2013/10/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1736,2013/10/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1737,2013/10/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1738,2013/10/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1739,2013/10/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1740,2013/10/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1741,2013/10/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1742,2013/10/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1743,2013/10/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1744,2013/10/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1745,2013/10/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1746,2013/10/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1747,2013/10/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1748,2013/10/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1749,2013/10/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1750,2013/10/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1751,2013/10/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1752,2013/10/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1753,2013/10/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1754,2013/10/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1755,2013/10/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1756,2013/10/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1757,2013/10/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
1758,2013/10/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
