,date,send_usd,median_transaction_value,difficulty,transactions,top_100_percent,active_addresses,market_cap,hashrate,av_transaction_size,median_transaction_size,sent_addresses,confirmation_time,av_transaction_value,block_size,mining_profitability,tweets,fee_reward,google_trends,full_name,coin
3531,2020/03/17,7749122996118742565384062658,,1655292396733751520792.1338049036568E+15,27820322117763100,,63076248595362622,94642734566222007926112686725260,,,,39849629038212677,,278545369503.293,9099781575724937,,261594333001,,,batcoin,batcoin
3532,2020/03/18,5941963920249666703316673356,,1655292396733751520792.1805066348338E+15,23115423034768437,,52152742759386427,94703418919217400320412562455941,,,,35185326636240426,,2570610839412.101,8071831626924088,,266443912566,,,batcoin,batcoin
3533,2020/03/19,7474290946197372520477275207,,1655292396733750905312.1909311375417E+15,26558223966864017,,61291346591451984,103589860794235533041613684258739,,,,38677327895291556,,281438236552.391,8957471687627413,,290335022479,,,batcoin,batcoin
3534,2020/03/20,8467575479176114666515906026,,1655292396733748583792.1902598718253E+15,28448525683822158,,61873948833422068,114939600410255843933215024494959,,,,41976229432259075,,297656857627.502,9099471713627084,,281504832770,,,batcoin,batcoin
3535,2020/03/21,4333043902166634776222879552,,1655292396733748583792.227485546472E+15,24577219646857503,,58477936420502711,112740192461246265207814537079056,,,,34871023013336979,,176308482259.917,7875281156626578,,254034392575,,,batcoin,batcoin
3536,2020/03/22,4936631409150342326226026998,,1655292396733748583792.1594072138646E+15,20902718238746195,,47800037556401315,112152599382242854639114335032197,,,,29864821970247115,,236178243302.906,5938041257625601,,278444472904,,,batcoin,batcoin
3537,2020/03/23,6361347579163649795336483339,,1655292396733749184082.1598550795181E+15,25970420471801238,,56157841701423528,111469996421241319532414073485688,,,,38231524221262494,,244957994419.954,8324601359325426,,286574362652,,,batcoin,batcoin
3538,2020/03/24,9244367504146153557600814904,,1655292396733749378662.2322152345465E+15,27799921205791900,,63648157236402216,121219360964255952951615148305355,,,,39734928728255819,,332536892758.7,8350781654926101,,310765092607,,,batcoin,batcoin
3539,2020/03/25,5947389768155670365317351535,,1655292396733749378662.1920314539272E+15,21808421010765389,,45637340993373323,121751022177255493942615115031225,,,,34424224904231168,,272717409414.628,7995391330524775,,268784662713,,,batcoin,batcoin
3540,2020/03/26,583075779768381113287869435,,1414355904180549275062.2169668007607E+15,29266820601772481,,73380339687382794,121908440955253901737414952987511,,,,40673224093243458,,199233319372.656,7533581340424659,,247723912910,,,batcoin,batcoin
3541,2020/03/27,699368920986952412235292647,,1391252404894648941922.2018677067491E+15,27639123426748776,,73798141442382246,122268059269258464411115114761396,,,,40046426146245450,,253043712314.236,7299751403223262,,241284322498,,,batcoin,batcoin
3542,2020/03/28,438176307481559695242161060,,1391252404894648941922.2183977902242E+15,24049221892667726,,54043737260322701,113923711819245390179414223290654,,,,34918323767193427,,182203726362.665,6428661268622245,,209835233254,,,batcoin,batcoin
3543,2020/03/29,395028670846244398156268728,,1391252404894648941922.2375885922659E+15,23266920428607984,,49541538093294766,112031246941247135359814195321619,,,,31717222594177228,,169782264257.028,5423081320019253,,221874882748,,,batcoin,batcoin
3544,2020/03/30,634161726079843828216091738,,1391252404894649404672.2565297349978E+15,27668121773724004,,66458442230357928,114642692177249547662314431943347,,,,40101025808206151,,229203667298.468,7293241426522915,,244254682513,,,batcoin,batcoin
3545,2020/03/31,676349473786739116276957541,,1391252404894649505612.1936231516566E+15,29006823902731749,,72200057092352519,118045180007251947181514652054460,,,,41042230631200329,,233173629378.487,7042101609524057,,249444402682,,,batcoin,batcoin
3546,2020/04/01,641328940763670301188732026,,1391252404894649505612.1885312322007E+15,28170222423683007,,69199043742336145,115548107345248224214014582096988,,,,41327125540198799,,227662840276.325,7909071361323177,,277004072749,,,batcoin,batcoin
3547,2020/04/02,6789261247109845352310248243,,1391252404894649755692.2617172696645E+15,29902323442720554,,69364148176354494,123028666216257893466215326975303,,,,43517325904208537,,227054686430.569,8120521455224853,,299474462575,,,batcoin,batcoin
3548,2020/04/03,6650554397133239755314703145,,1391252404894650233232.2254261600255E+15,27863122537722688,,64291839019358382,124869987099261921523815747881101,,,,41112624317209214,,238695912435.462,8170311334924127,,331855102672,,,batcoin,batcoin
3549,2020/04/04,579600631282943048169211739,,1391252404894650233232.1901178962135E+15,25311723783625952,,58393540001310459,123990556748261835071815722367384,,,,35420423658179652,,228993487270.327,8440141599221335,,285028032814,,,batcoin,batcoin
3550,2020/04/05,374657305669792633138965215,,1391252404894650233232.2142745857655E+15,24008424144614001,,51927741102300214,124467740076262864578215848195134,,,,33389623932171935,,156052891226.327,5761851271620359,,255339862283,,,batcoin,batcoin
3551,2020/04/06,7705219781121400809418872923,,1391252404894651964252.1451245908684E+15,28034224750771283,,66523046852379145,129663304013276153277917108589650,,,,41257429333208165,,274854919543.086,8106111531226040,,321185993413,,,batcoin,batcoin
3552,2020/04/07,8582149201158426525480936987,,1391252404894652051282.1764784838632E+15,31260227268783472,,86593163196367924,133856612072296919854818833563193,,,,44271335527216751,,274545810613.853,7763511620425184,,321716204052,,,batcoin,batcoin
3553,2020/04/08,5513393924133476258310916196,,1440087391621052051282.2057021658769E+15,28581124745830223,,67709745601434027,133311792521298455652918749037540,,,,41316430102286279,,192905394374.497,8084431345425393,,300334523163,,,batcoin,batcoin
3554,2020/04/09,8025587708162185230261340012,,1471521406065753090412.2143254183774E+15,28655225003727502,,62716544840364365,133447861190299085809718848968532,,,,41040029758216239,,280076487359.229,8067421380723447,,291335552818,,,batcoin,batcoin
3555,2020/04/10,7587169042233269979496596240,,1471521406065753913982.2474132487984E+15,28842230625745643,,64578548606364609,127854787322280673223017734484544,,,,41794733125215977,,263067617665.997,6324181767424575,,281284992801,,,batcoin,batcoin
3556,2020/04/11,415494767289663853157478857,,1471521406065753913982.197969953808E+15,24769322579680523,,54892840694329758,125409026141274634435117452844958,,,,36114327439197358,,167753971231.409,5553051444522996,,224324773019,,,batcoin,batcoin
3557,2020/04/12,3419781195159211823172686302,,1471521406065754051382.2343833349461E+15,22837621507678530,,51849537813346555,127261198230276722215817677800404,,,,33511525385211566,,149747403254.501,5596861151522760,,237494962920,,,batcoin,batcoin
3558,2020/04/13,6633553597155118867325618264,,1471521406065754782732.2148426802569E+15,28794223009744306,,66566144356378460,123592087813262518789317044536380,,,,42167429107235137,,230386742437.479,6413391465324305,,268144873132,,,batcoin,batcoin
3559,2020/04/14,5299306392106824093217040717,,1471521406065754782732.2716333735977E+15,29922326225813972,,67938562682421260,125965252514267886699817516469250,,,,45510834989270969,,177104073266.644,6970481815324940,,316715074488,,,batcoin,batcoin
3560,2020/04/15,594869646592791247217939352,,1471521406065754782732.2479498954424E+15,31008426034792152,,82435246652399635,124502726581264660336217450409918,,,,47281232084245738,,191843564275.123,7575141463824633,,288894983129,,,batcoin,batcoin
3561,2020/04/16,7632173107139555557451521656,,1471521406065753897112.27028458107E+15,32274926407790334,,74491647302388112,126338638167267738267818240732332,,,,48536432321228367,,236475285571.305,7810451512126129,,305836044429,,,batcoin,batcoin
3562,2020/04/17,6680325021103223134287659137,,1471521406065753259782.2429925034087E+15,28409527186785639,,72580149289405600,129673737099273877441618890944638,,,,44398333030246944,,235143797366.147,8751011389624920,,287907663592,,,batcoin,batcoin
3563,2020/04/18,435820310393811596309111723,,1471521406065753259782.2557319987014E+15,28897627293783111,,76035446820415149,130700178863278681990119623905787,,,,42585133399253461,,150823437394.723,7478341376524272,,252799635103,,,batcoin,batcoin
3564,2020/04/19,3905735586120732112263290029,,1471521406065754918462.1928076179156E+15,25183225194741675,,62722571236393059,131227372161279355296420207904235,,,,36358030781240382,,155094792354.994,6230841996323224,,258194055176,,,batcoin,batcoin
3565,2020/04/20,5904131853140034249456914248,,1471521406065758100252.1848588109851E+15,31064927432828885,,68872952046427050,129226347261271532515719793836671,,,,46629534253257525,,190065105551.24,7443341482726206,,348224894023,,,batcoin,batcoin
3566,2020/04/21,554649676583378145367801461,,1562484339759358100252.2320845129664E+15,31070225279812963,,71110167516412022,125851561864263344682818980884455,,,,46625235688240885,,178523298452.421,7693231618925515,,324925615437,,,batcoin,batcoin
3567,2020/04/22,6043832139102095081350573544,,1595865232857858100252.2042628726063E+15,27862425310790519,,63391246961402056,128131947450267724914519591293074,,,,43928430543229105,,216924034443.473,7316491543825228,,309815225296,,,batcoin,batcoin
3568,2020/04/23,670991283487595407401502279,,1595865232857860533982.2625092766108E+15,32890327187826397,,85162645561432651,133374586760274488082320462223827,,,,50856532091253968,,204013222485.847,9021791764025963,,354985595692,,,batcoin,batcoin
3569,2020/04/24,9500969668161147092640344462,,1595865232857860579902.2288221764566E+15,31991128242846807,,77508466628441558,137925178767285437250820788353234,,,,49225933476259811,,296995706756.187,9067832919725533,,325676774233,,,batcoin,batcoin
3570,2020/04/25,4608114233106077611281798155,,1595865232857860579902.216500301056E+15,28066926560792299,,70780060635407160,138333762218290043763021294821575,,,,42432631031237080,,164183994355.671,9180403198924986,,333556483861,,,batcoin,batcoin
3571,2020/04/26,395941119286587488268454791,,1595865232857859860242.226631842248E+15,25269625148801949,,63176157652403304,139133156622288961588421564770634,,,,37950029706233374,,156693443334.753,8060362847425058,,334957275986,,,batcoin,batcoin
3572,2020/04/27,7962593386164401555405777292,,1595865232857858674152.1772203080384E+15,31107630150841193,,74499365676433056,141375061907288078504021623634591,,,,49030435553251804,,255975453482.383,8554113139625766,,393798224227,,,batcoin,batcoin
3573,2020/04/28,6793886700159781141255045115,,1595865232857858674152.1786178623852E+15,32332131508838453,,84462689059426012,141779425924288712643221673846506,,,,50097248799251121,,210135071304.185,8437793175526056,,415468904309,,,batcoin,batcoin
3574,2020/04/29,14719174649235168614556644363,,1595865232857858771582.2380052740614E+15,33125633129897781,,75183183991458881,150462696002305356824322961004385,,,,52464539051262547,,444347099620.022,8608613602827930,,482698774554,,,batcoin,batcoin
3575,2020/04/30,17949485725257307557672294501,,1595865232857861710092.2766541861122E+15,32183734689899459,,76901576903452331,163040935238311648658723715143119,,,,52353040667264813,,557727418747.443,8985673821928663,,505326774570,,,batcoin,batcoin
3576,2020/05/01,9431532132112677243309241440,,1595865232857861710092.3186203674708E+15,34043329877827138,,78501685760427188,161113605033306984223723443371590,,,,51962936832256097,,277053771373.869,9050032934525890,,404435276749,,,batcoin,batcoin
3577,2020/05/02,4865404434122522531258933007,,1595865232857861710092.3308728597112E+15,28662528054765990,,88895581037404088,162546428059309989458623589265363,,,,43764833012254439,,169754367338.037,8751502285823861,,427835845369,,,batcoin,batcoin
3578,2020/05/03,6530472402157097800267756526,,1595865232857961751852.2795705991539E+15,28158426528789689,,79446152846421046,164735817379315228816123604020650,,,,41779332470266775,,231925922339.066,8225192194524822,,438796845292,,,batcoin,batcoin
3579,2020/05/04,8008882539150743883344360635,,1595865232857861786042.338904189752E+15,32594026777774035,,74103758944398473,161218083849302928269622567012731,,,,50048435988235794,,245725630444.89,7766032555926939,,433737193923,,,batcoin,batcoin
3580,2020/05/05,9698527098174446110333122007,,1607983160427861786042.3537537271728E+15,32891727982785518,,80276270100390148,163509195188303573351022808215604,,,,50045245054234474,,294866234424.079,8583291715324540,,508896344672,,,batcoin,batcoin
3581,2020/05/06,9267103506162590000454119810,,1610480748552962515312.3031001184695E+15,33324129352833428,,84442056052416008,167297588384303356356322905294140,,,,50787537641251758,,278095539544.882,8526171731727909,,558666024393,,,batcoin,batcoin
3582,2020/05/07,12444971449206910778621768346,,1610480748552965291442.2435234141994E+15,34183931358877129,,87795359348428736,173480603436300440865622913768929,,,,52864038011250868,,364066598708.868,8933091932331419,,596546623894,,,batcoin,batcoin
3583,2020/05/08,13140048770196402147465607436,,1610480748552965291442.2743448103887E+15,32348835032887756,,81073974761445292,182174556236308350385823536939205,,,,50106242402257527,,406205606524.477,8969332496327078,,537496623870,,,batcoin,batcoin
3584,2020/05/09,11376737141155318124314503291,,1610480748552965291442.2960337927508E+15,31226329207894382,,75550662019454475,178636998419311905573423540759790,,,,46520336906272957,,364335318351.643,8908591778927758,,422736114038,,,batcoin,batcoin
3585,2020/05/10,6983326686164667093615689763,,1610480748553064752962.2388012196691E+15,28661926480879153,,72042556274446499,159784664127273810878920965493177,,,,42060734394256070,,243646219700.322,9080051728427547,,419235432760,,,batcoin,batcoin
3586,2020/05/11,10127269168164420803448317938,,1610480748552964498992.2662292776824E+15,30568229677887554,,84848366875444957,159944221152270377522220766207359,,,,47936837156259685,,331305540505.116,8756232251427592,,828386943923,,,batcoin,batcoin
3587,2020/05/12,10570424696166500700459367660,,1610480748552964498992.2673700844513E+15,34506932463880678,,81297875245424996,161241373010274214318621033019991,,,,51221552474245341,,306335129521.607,9046422192226833,,604535784661,,,batcoin,batcoin
3588,2020/05/13,10040829699141380938485092662,,1610480748552964338102.2493147856921E+15,29667729431856962,,75037358305396445,166113044698277364965121502879770,,,,45284539085221815,,338444804566.061,8991651828825703,,465077274296,,,batcoin,batcoin
