,date,transactions,sent_addresses,block_size,median_transaction_value,confirmation_time,hashrate,market_cap,av_transaction_value,av_transaction_size,mining_profitability,active_addresses,fee_reward,send_usd,top_100_percent,difficulty,google_trends,median_transaction_size,tweets,full_name,coin
359,2009/12/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
360,2009/12/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
361,2009/12/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
362,2009/12/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
363,2010/01/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
364,2010/01/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
365,2010/01/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
366,2010/01/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
367,2010/01/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
368,2010/01/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
369,2010/01/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
370,2010/01/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
371,2010/01/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
372,2010/01/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
373,2010/01/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
374,2010/01/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
375,2010/01/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
376,2010/01/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
377,2010/01/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
378,2010/01/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
379,2010/01/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
380,2010/01/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
381,2010/01/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
382,2010/01/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
383,2010/01/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
384,2010/01/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
385,2010/01/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
386,2010/01/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
387,2010/01/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
388,2010/01/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
389,2010/01/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
390,2010/01/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
391,2010/01/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
392,2010/01/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
393,2010/01/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
394,2010/02/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
395,2010/02/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
396,2010/02/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
397,2010/02/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
398,2010/02/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
399,2010/02/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
400,2010/02/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
401,2010/02/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
402,2010/02/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
403,2010/02/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
404,2010/02/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
405,2010/02/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
406,2010/02/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
407,2010/02/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
408,2010/02/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
409,2010/02/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
410,2010/02/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
411,2010/02/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
412,2010/02/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
413,2010/02/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
414,2010/02/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
415,2010/02/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
416,2010/02/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
417,2010/02/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
418,2010/02/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
419,2010/02/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
420,2010/02/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
421,2010/02/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
422,2010/03/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
423,2010/03/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
424,2010/03/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
425,2010/03/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
426,2010/03/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
427,2010/03/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
428,2010/03/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
429,2010/03/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
430,2010/03/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
431,2010/03/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
432,2010/03/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
433,2010/03/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
434,2010/03/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
435,2010/03/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
436,2010/03/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
437,2010/03/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
438,2010/03/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
439,2010/03/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
440,2010/03/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
441,2010/03/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
442,2010/03/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
443,2010/03/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
444,2010/03/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
445,2010/03/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
446,2010/03/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
447,2010/03/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
448,2010/03/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
449,2010/03/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
450,2010/03/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
451,2010/03/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
452,2010/03/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
453,2010/04/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
454,2010/04/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
455,2010/04/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
456,2010/04/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
457,2010/04/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
458,2010/04/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
459,2010/04/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
460,2010/04/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
461,2010/04/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
462,2010/04/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
463,2010/04/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
464,2010/04/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
465,2010/04/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
466,2010/04/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
467,2010/04/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
468,2010/04/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
469,2010/04/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
470,2010/04/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
471,2010/04/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
472,2010/04/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
473,2010/04/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
474,2010/04/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
475,2010/04/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
476,2010/04/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
477,2010/04/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
478,2010/04/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
479,2010/04/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
480,2010/04/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
481,2010/04/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
482,2010/04/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
483,2010/05/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
484,2010/05/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
485,2010/05/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
486,2010/05/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
487,2010/05/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
488,2010/05/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
489,2010/05/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
490,2010/05/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
491,2010/05/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
492,2010/05/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
493,2010/05/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
494,2010/05/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
495,2010/05/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
496,2010/05/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
497,2010/05/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
498,2010/05/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
499,2010/05/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
500,2010/05/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
501,2010/05/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
502,2010/05/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
503,2010/05/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
504,2010/05/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
505,2010/05/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
506,2010/05/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
507,2010/05/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
508,2010/05/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
509,2010/05/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
510,2010/05/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
511,2010/05/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
512,2010/05/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
513,2010/05/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
514,2010/06/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
515,2010/06/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
516,2010/06/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
517,2010/06/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
518,2010/06/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
519,2010/06/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
520,2010/06/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
521,2010/06/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
522,2010/06/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
523,2010/06/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
524,2010/06/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
525,2010/06/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
526,2010/06/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
527,2010/06/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
528,2010/06/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
529,2010/06/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
530,2010/06/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
531,2010/06/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
532,2010/06/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
533,2010/06/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
534,2010/06/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
535,2010/06/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
536,2010/06/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
537,2010/06/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
538,2010/06/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
539,2010/06/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
540,2010/06/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
541,2010/06/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
542,2010/06/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
543,2010/06/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
544,2010/07/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
545,2010/07/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
546,2010/07/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
547,2010/07/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
548,2010/07/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
549,2010/07/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
550,2010/07/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
551,2010/07/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
552,2010/07/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
553,2010/07/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
554,2010/07/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
555,2010/07/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
556,2010/07/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
557,2010/07/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
558,2010/07/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
559,2010/07/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
560,2010/07/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
561,2010/07/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
562,2010/07/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
563,2010/07/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
564,2010/07/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
565,2010/07/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
566,2010/07/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
567,2010/07/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
568,2010/07/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
569,2010/07/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
570,2010/07/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
571,2010/07/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
572,2010/07/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
573,2010/07/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
574,2010/07/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
575,2010/08/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
576,2010/08/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
577,2010/08/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
578,2010/08/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
579,2010/08/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
580,2010/08/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
581,2010/08/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
582,2010/08/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
583,2010/08/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
584,2010/08/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
585,2010/08/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
586,2010/08/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
587,2010/08/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
588,2010/08/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
589,2010/08/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
590,2010/08/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
591,2010/08/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
592,2010/08/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
593,2010/08/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
594,2010/08/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
595,2010/08/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
596,2010/08/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
597,2010/08/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
598,2010/08/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
599,2010/08/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
600,2010/08/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
601,2010/08/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
602,2010/08/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
603,2010/08/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
604,2010/08/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
605,2010/08/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
606,2010/09/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
607,2010/09/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
608,2010/09/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
609,2010/09/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
610,2010/09/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
611,2010/09/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
612,2010/09/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
613,2010/09/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
614,2010/09/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
615,2010/09/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
616,2010/09/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
617,2010/09/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
618,2010/09/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
619,2010/09/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
620,2010/09/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
621,2010/09/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
622,2010/09/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
623,2010/09/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
624,2010/09/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
625,2010/09/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
626,2010/09/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
627,2010/09/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
628,2010/09/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
629,2010/09/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
630,2010/09/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
631,2010/09/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
632,2010/09/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
633,2010/09/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
634,2010/09/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
635,2010/09/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
636,2010/10/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
637,2010/10/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
638,2010/10/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
639,2010/10/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
640,2010/10/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
641,2010/10/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
642,2010/10/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
643,2010/10/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
644,2010/10/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
645,2010/10/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
646,2010/10/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
647,2010/10/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
648,2010/10/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
649,2010/10/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
650,2010/10/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
651,2010/10/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
652,2010/10/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
653,2010/10/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
654,2010/10/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
655,2010/10/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
656,2010/10/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
657,2010/10/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
658,2010/10/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
659,2010/10/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
660,2010/10/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
661,2010/10/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
662,2010/10/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
663,2010/10/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
664,2010/10/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
665,2010/10/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
666,2010/10/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
667,2010/11/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
668,2010/11/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
669,2010/11/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
670,2010/11/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
671,2010/11/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
672,2010/11/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
673,2010/11/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
674,2010/11/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
675,2010/11/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
676,2010/11/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
677,2010/11/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
678,2010/11/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
679,2010/11/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
680,2010/11/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
681,2010/11/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
682,2010/11/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
683,2010/11/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
684,2010/11/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
685,2010/11/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
686,2010/11/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
687,2010/11/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
688,2010/11/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
689,2010/11/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
690,2010/11/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
691,2010/11/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
692,2010/11/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
693,2010/11/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
694,2010/11/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
695,2010/11/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
696,2010/11/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
697,2010/12/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
698,2010/12/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
699,2010/12/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
700,2010/12/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
701,2010/12/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
702,2010/12/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
703,2010/12/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
704,2010/12/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
705,2010/12/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
706,2010/12/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
707,2010/12/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
708,2010/12/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
709,2010/12/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
710,2010/12/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
711,2010/12/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
712,2010/12/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
713,2010/12/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
714,2010/12/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
715,2010/12/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
716,2010/12/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
717,2010/12/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
718,2010/12/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
719,2010/12/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
720,2010/12/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
721,2010/12/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
722,2010/12/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
723,2010/12/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
724,2010/12/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
725,2010/12/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
726,2010/12/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
727,2010/12/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
728,2011/01/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
729,2011/01/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
730,2011/01/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
731,2011/01/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
732,2011/01/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
733,2011/01/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
