,date,google_trends,mining_profitability,median_transaction_value,av_transaction_value,transactions,av_transaction_size,tweets,block_size,median_transaction_size,top_100_percent,difficulty,confirmation_time,send_usd,market_cap,sent_addresses,active_addresses,hashrate,fee_reward,full_name,coin
1312,2013/08/05,null,,,,,,,,,,,,,,,,,,ethereum,eth
1313,2013/08/06,null,,,,,,,,,,,,,,,,,,ethereum,eth
1314,2013/08/07,null,,,,,,,,,,,,,,,,,,ethereum,eth
1315,2013/08/08,null,,,,,,,,,,,,,,,,,,ethereum,eth
1316,2013/08/09,null,,,,,,,,,,,,,,,,,,ethereum,eth
1317,2013/08/10,null,,,,,,,,,,,,,,,,,,ethereum,eth
1318,2013/08/11,null,,,,,,,,,,,,,,,,,,ethereum,eth
1319,2013/08/12,null,,,,,,,,,,,,,,,,,,ethereum,eth
1320,2013/08/13,null,,,,,,,,,,,,,,,,,,ethereum,eth
1321,2013/08/14,null,,,,,,,,,,,,,,,,,,ethereum,eth
1322,2013/08/15,null,,,,,,,,,,,,,,,,,,ethereum,eth
1323,2013/08/16,null,,,,,,,,,,,,,,,,,,ethereum,eth
1324,2013/08/17,null,,,,,,,,,,,,,,,,,,ethereum,eth
1325,2013/08/18,null,,,,,,,,,,,,,,,,,,ethereum,eth
1326,2013/08/19,null,,,,,,,,,,,,,,,,,,ethereum,eth
1327,2013/08/20,null,,,,,,,,,,,,,,,,,,ethereum,eth
1328,2013/08/21,null,,,,,,,,,,,,,,,,,,ethereum,eth
1329,2013/08/22,null,,,,,,,,,,,,,,,,,,ethereum,eth
1330,2013/08/23,null,,,,,,,,,,,,,,,,,,ethereum,eth
1331,2013/08/24,null,,,,,,,,,,,,,,,,,,ethereum,eth
1332,2013/08/25,null,,,,,,,,,,,,,,,,,,ethereum,eth
1333,2013/08/26,null,,,,,,,,,,,,,,,,,,ethereum,eth
1334,2013/08/27,null,,,,,,,,,,,,,,,,,,ethereum,eth
1335,2013/08/28,null,,,,,,,,,,,,,,,,,,ethereum,eth
1336,2013/08/29,null,,,,,,,,,,,,,,,,,,ethereum,eth
1337,2013/08/30,null,,,,,,,,,,,,,,,,,,ethereum,eth
1338,2013/08/31,null,,,,,,,,,,,,,,,,,,ethereum,eth
1339,2013/09/01,null,,,,,,,,,,,,,,,,,,ethereum,eth
1340,2013/09/02,null,,,,,,,,,,,,,,,,,,ethereum,eth
1341,2013/09/03,null,,,,,,,,,,,,,,,,,,ethereum,eth
1342,2013/09/04,null,,,,,,,,,,,,,,,,,,ethereum,eth
1343,2013/09/05,null,,,,,,,,,,,,,,,,,,ethereum,eth
1344,2013/09/06,null,,,,,,,,,,,,,,,,,,ethereum,eth
1345,2013/09/07,null,,,,,,,,,,,,,,,,,,ethereum,eth
1346,2013/09/08,null,,,,,,,,,,,,,,,,,,ethereum,eth
1347,2013/09/09,null,,,,,,,,,,,,,,,,,,ethereum,eth
1348,2013/09/10,null,,,,,,,,,,,,,,,,,,ethereum,eth
1349,2013/09/11,null,,,,,,,,,,,,,,,,,,ethereum,eth
1350,2013/09/12,null,,,,,,,,,,,,,,,,,,ethereum,eth
1351,2013/09/13,null,,,,,,,,,,,,,,,,,,ethereum,eth
1352,2013/09/14,null,,,,,,,,,,,,,,,,,,ethereum,eth
1353,2013/09/15,null,,,,,,,,,,,,,,,,,,ethereum,eth
1354,2013/09/16,null,,,,,,,,,,,,,,,,,,ethereum,eth
1355,2013/09/17,null,,,,,,,,,,,,,,,,,,ethereum,eth
1356,2013/09/18,null,,,,,,,,,,,,,,,,,,ethereum,eth
1357,2013/09/19,null,,,,,,,,,,,,,,,,,,ethereum,eth
1358,2013/09/20,null,,,,,,,,,,,,,,,,,,ethereum,eth
1359,2013/09/21,null,,,,,,,,,,,,,,,,,,ethereum,eth
1360,2013/09/22,null,,,,,,,,,,,,,,,,,,ethereum,eth
1361,2013/09/23,null,,,,,,,,,,,,,,,,,,ethereum,eth
1362,2013/09/24,null,,,,,,,,,,,,,,,,,,ethereum,eth
1363,2013/09/25,null,,,,,,,,,,,,,,,,,,ethereum,eth
1364,2013/09/26,null,,,,,,,,,,,,,,,,,,ethereum,eth
1365,2013/09/27,null,,,,,,,,,,,,,,,,,,ethereum,eth
1366,2013/09/28,null,,,,,,,,,,,,,,,,,,ethereum,eth
1367,2013/09/29,null,,,,,,,,,,,,,,,,,,ethereum,eth
1368,2013/09/30,null,,,,,,,,,,,,,,,,,,ethereum,eth
1369,2013/10/01,null,,,,,,,,,,,,,,,,,,ethereum,eth
1370,2013/10/02,null,,,,,,,,,,,,,,,,,,ethereum,eth
1371,2013/10/03,null,,,,,,,,,,,,,,,,,,ethereum,eth
1372,2013/10/04,null,,,,,,,,,,,,,,,,,,ethereum,eth
1373,2013/10/05,null,,,,,,,,,,,,,,,,,,ethereum,eth
1374,2013/10/06,null,,,,,,,,,,,,,,,,,,ethereum,eth
1375,2013/10/07,null,,,,,,,,,,,,,,,,,,ethereum,eth
1376,2013/10/08,null,,,,,,,,,,,,,,,,,,ethereum,eth
1377,2013/10/09,null,,,,,,,,,,,,,,,,,,ethereum,eth
1378,2013/10/10,null,,,,,,,,,,,,,,,,,,ethereum,eth
1379,2013/10/11,null,,,,,,,,,,,,,,,,,,ethereum,eth
1380,2013/10/12,null,,,,,,,,,,,,,,,,,,ethereum,eth
1381,2013/10/13,null,,,,,,,,,,,,,,,,,,ethereum,eth
1382,2013/10/14,null,,,,,,,,,,,,,,,,,,ethereum,eth
1383,2013/10/15,null,,,,,,,,,,,,,,,,,,ethereum,eth
1384,2013/10/16,null,,,,,,,,,,,,,,,,,,ethereum,eth
1385,2013/10/17,null,,,,,,,,,,,,,,,,,,ethereum,eth
1386,2013/10/18,null,,,,,,,,,,,,,,,,,,ethereum,eth
1387,2013/10/19,null,,,,,,,,,,,,,,,,,,ethereum,eth
1388,2013/10/20,null,,,,,,,,,,,,,,,,,,ethereum,eth
1389,2013/10/21,null,,,,,,,,,,,,,,,,,,ethereum,eth
1390,2013/10/22,null,,,,,,,,,,,,,,,,,,ethereum,eth
1391,2013/10/23,null,,,,,,,,,,,,,,,,,,ethereum,eth
1392,2013/10/24,null,,,,,,,,,,,,,,,,,,ethereum,eth
1393,2013/10/25,null,,,,,,,,,,,,,,,,,,ethereum,eth
1394,2013/10/26,null,,,,,,,,,,,,,,,,,,ethereum,eth
1395,2013/10/27,null,,,,,,,,,,,,,,,,,,ethereum,eth
1396,2013/10/28,null,,,,,,,,,,,,,,,,,,ethereum,eth
1397,2013/10/29,null,,,,,,,,,,,,,,,,,,ethereum,eth
1398,2013/10/30,null,,,,,,,,,,,,,,,,,,ethereum,eth
1399,2013/10/31,null,,,,,,,,,,,,,,,,,,ethereum,eth
1400,2013/11/01,null,,,,,,,,,,,,,,,,,,ethereum,eth
1401,2013/11/02,null,,,,,,,,,,,,,,,,,,ethereum,eth
1402,2013/11/03,null,,,,,,,,,,,,,,,,,,ethereum,eth
1403,2013/11/04,null,,,,,,,,,,,,,,,,,,ethereum,eth
1404,2013/11/05,null,,,,,,,,,,,,,,,,,,ethereum,eth
1405,2013/11/06,null,,,,,,,,,,,,,,,,,,ethereum,eth
1406,2013/11/07,null,,,,,,,,,,,,,,,,,,ethereum,eth
1407,2013/11/08,null,,,,,,,,,,,,,,,,,,ethereum,eth
1408,2013/11/09,null,,,,,,,,,,,,,,,,,,ethereum,eth
1409,2013/11/10,null,,,,,,,,,,,,,,,,,,ethereum,eth
1410,2013/11/11,null,,,,,,,,,,,,,,,,,,ethereum,eth
1411,2013/11/12,null,,,,,,,,,,,,,,,,,,ethereum,eth
1412,2013/11/13,null,,,,,,,,,,,,,,,,,,ethereum,eth
1413,2013/11/14,null,,,,,,,,,,,,,,,,,,ethereum,eth
1414,2013/11/15,null,,,,,,,,,,,,,,,,,,ethereum,eth
1415,2013/11/16,null,,,,,,,,,,,,,,,,,,ethereum,eth
1416,2013/11/17,null,,,,,,,,,,,,,,,,,,ethereum,eth
1417,2013/11/18,null,,,,,,,,,,,,,,,,,,ethereum,eth
1418,2013/11/19,null,,,,,,,,,,,,,,,,,,ethereum,eth
1419,2013/11/20,null,,,,,,,,,,,,,,,,,,ethereum,eth
1420,2013/11/21,null,,,,,,,,,,,,,,,,,,ethereum,eth
1421,2013/11/22,null,,,,,,,,,,,,,,,,,,ethereum,eth
1422,2013/11/23,null,,,,,,,,,,,,,,,,,,ethereum,eth
1423,2013/11/24,null,,,,,,,,,,,,,,,,,,ethereum,eth
1424,2013/11/25,null,,,,,,,,,,,,,,,,,,ethereum,eth
1425,2013/11/26,null,,,,,,,,,,,,,,,,,,ethereum,eth
1426,2013/11/27,null,,,,,,,,,,,,,,,,,,ethereum,eth
1427,2013/11/28,null,,,,,,,,,,,,,,,,,,ethereum,eth
1428,2013/11/29,null,,,,,,,,,,,,,,,,,,ethereum,eth
1429,2013/11/30,null,,,,,,,,,,,,,,,,,,ethereum,eth
1430,2013/12/01,null,,,,,,,,,,,,,,,,,,ethereum,eth
1431,2013/12/02,null,,,,,,,,,,,,,,,,,,ethereum,eth
1432,2013/12/03,null,,,,,,,,,,,,,,,,,,ethereum,eth
1433,2013/12/04,null,,,,,,,,,,,,,,,,,,ethereum,eth
1434,2013/12/05,null,,,,,,,,,,,,,,,,,,ethereum,eth
1435,2013/12/06,null,,,,,,,,,,,,,,,,,,ethereum,eth
1436,2013/12/07,null,,,,,,,,,,,,,,,,,,ethereum,eth
1437,2013/12/08,null,,,,,,,,,,,,,,,,,,ethereum,eth
1438,2013/12/09,null,,,,,,,,,,,,,,,,,,ethereum,eth
1439,2013/12/10,null,,,,,,,,,,,,,,,,,,ethereum,eth
1440,2013/12/11,null,,,,,,,,,,,,,,,,,,ethereum,eth
1441,2013/12/12,null,,,,,,,,,,,,,,,,,,ethereum,eth
1442,2013/12/13,null,,,,,,,,,,,,,,,,,,ethereum,eth
1443,2013/12/14,null,,,,,,,,,,,,,,,,,,ethereum,eth
1444,2013/12/15,null,,,,,,,,,,,,,,,,,,ethereum,eth
1445,2013/12/16,null,,,,,,,,,,,,,,,,,,ethereum,eth
1446,2013/12/17,null,,,,,,,,,,,,,,,,,,ethereum,eth
1447,2013/12/18,null,,,,,,,,,,,,,,,,,,ethereum,eth
1448,2013/12/19,null,,,,,,,,,,,,,,,,,,ethereum,eth
1449,2013/12/20,null,,,,,,,,,,,,,,,,,,ethereum,eth
1450,2013/12/21,null,,,,,,,,,,,,,,,,,,ethereum,eth
1451,2013/12/22,null,,,,,,,,,,,,,,,,,,ethereum,eth
1452,2013/12/23,null,,,,,,,,,,,,,,,,,,ethereum,eth
1453,2013/12/24,null,,,,,,,,,,,,,,,,,,ethereum,eth
1454,2013/12/25,null,,,,,,,,,,,,,,,,,,ethereum,eth
1455,2013/12/26,null,,,,,,,,,,,,,,,,,,ethereum,eth
1456,2013/12/27,null,,,,,,,,,,,,,,,,,,ethereum,eth
1457,2013/12/28,null,,,,,,,,,,,,,,,,,,ethereum,eth
1458,2013/12/29,null,,,,,,,,,,,,,,,,,,ethereum,eth
1459,2013/12/30,null,,,,,,,,,,,,,,,,,,ethereum,eth
1460,2013/12/31,null,,,,,,,,,,,,,,,,,,ethereum,eth
1461,2014/01/01,null,,,,,,,,,,,,,,,,,,ethereum,eth
1462,2014/01/02,null,,,,,,,,,,,,,,,,,,ethereum,eth
1463,2014/01/03,null,,,,,,,,,,,,,,,,,,ethereum,eth
1464,2014/01/04,null,,,,,,,,,,,,,,,,,,ethereum,eth
1465,2014/01/05,null,,,,,,,,,,,,,,,,,,ethereum,eth
1466,2014/01/06,null,,,,,,,,,,,,,,,,,,ethereum,eth
1467,2014/01/07,null,,,,,,,,,,,,,,,,,,ethereum,eth
1468,2014/01/08,null,,,,,,,,,,,,,,,,,,ethereum,eth
1469,2014/01/09,null,,,,,,,,,,,,,,,,,,ethereum,eth
1470,2014/01/10,null,,,,,,,,,,,,,,,,,,ethereum,eth
1471,2014/01/11,4.84E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1472,2014/01/12,null,,,,,,,,,,,,,,,,,,ethereum,eth
1473,2014/01/13,null,,,,,,,,,,,,,,,,,,ethereum,eth
1474,2014/01/14,null,,,,,,,,,,,,,,,,,,ethereum,eth
1475,2014/01/15,null,,,,,,,,,,,,,,,,,,ethereum,eth
1476,2014/01/16,null,,,,,,,,,,,,,,,,,,ethereum,eth
1477,2014/01/17,null,,,,,,,,,,,,,,,,,,ethereum,eth
1478,2014/01/18,null,,,,,,,,,,,,,,,,,,ethereum,eth
1479,2014/01/19,null,,,,,,,,,,,,,,,,,,ethereum,eth
1480,2014/01/20,null,,,,,,,,,,,,,,,,,,ethereum,eth
1481,2014/01/21,null,,,,,,,,,,,,,,,,,,ethereum,eth
1482,2014/01/22,4.84E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1483,2014/01/23,9.68E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1484,2014/01/24,4.84E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1485,2014/01/25,4.84E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1486,2014/01/26,4.84E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1487,2014/01/27,4.84E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1488,2014/01/28,9.68E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1489,2014/01/29,4.84E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1490,2014/01/30,4.84E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1491,2014/01/31,4.84E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1492,2014/02/01,0.000145,,,,,,,,,,,,,,,,,,ethereum,eth
1493,2014/02/02,0.000145,,,,,,,,,,,,,,,,,,ethereum,eth
1494,2014/02/03,7.26E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1495,2014/02/04,7.26E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1496,2014/02/05,7.26E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1497,2014/02/06,null,,,,,,,,,,,,,,,,,,ethereum,eth
1498,2014/02/07,null,,,,,,,,,,,,,,,,,,ethereum,eth
1499,2014/02/08,7.26E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1500,2014/02/09,7.26E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1501,2014/02/10,7.26E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1502,2014/02/11,7.26E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1503,2014/02/12,7.26E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1504,2014/02/13,7.26E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1505,2014/02/14,7.26E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1506,2014/02/15,7.26E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1507,2014/02/16,7.26E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1508,2014/02/17,7.26E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1509,2014/02/18,7.26E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1510,2014/02/19,null,,,,,,,,,,,,,,,,,,ethereum,eth
1511,2014/02/20,7.26E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1512,2014/02/21,7.26E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1513,2014/02/22,7.26E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1514,2014/02/23,7.26E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1515,2014/02/24,null,,,,,,,,,,,,,,,,,,ethereum,eth
1516,2014/02/25,7.26E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1517,2014/02/26,0.000145,,,,,,,,,,,,,,,,,,ethereum,eth
1518,2014/02/27,7.26E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1519,2014/02/28,7.26E-5,,,,,,,,,,,,,,,,,,ethereum,eth
1520,2014/03/01,0.000499,,,,,,,,,,,,,,,,,,ethereum,eth
1521,2014/03/02,0.000821,,,,,,,,,,,,,,,,,,ethereum,eth
1522,2014/03/03,0.000435,,,,,,,,,,,,,,,,,,ethereum,eth
1523,2014/03/04,0.000499,,,,,,,,,,,,,,,,,,ethereum,eth
1524,2014/03/05,0.000386,,,,,,,,,,,,,,,,,,ethereum,eth
1525,2014/03/06,0.000274,,,,,,,,,,,,,,,,,,ethereum,eth
1526,2014/03/07,0.000225,,,,,,,,,,,,,,,,,,ethereum,eth
1527,2014/03/08,0.000274,,,,,,,,,,,,,,,,,,ethereum,eth
1528,2014/03/09,0.000435,,,,,,,,,,,,,,,,,,ethereum,eth
1529,2014/03/10,0.000274,,,,,,,,,,,,,,,,,,ethereum,eth
1530,2014/03/11,0.000386,,,,,,,,,,,,,,,,,,ethereum,eth
1531,2014/03/12,0.000274,,,,,,,,,,,,,,,,,,ethereum,eth
1532,2014/03/13,0.000225,,,,,,,,,,,,,,,,,,ethereum,eth
1533,2014/03/14,0.000225,,,,,,,,,,,,,,,,,,ethereum,eth
1534,2014/03/15,0.000274,,,,,,,,,,,,,,,,,,ethereum,eth
1535,2014/03/16,0.000386,,,,,,,,,,,,,,,,,,ethereum,eth
1536,2014/03/17,0.000113,,,,,,,,,,,,,,,,,,ethereum,eth
1537,2014/03/18,0.000274,,,,,,,,,,,,,,,,,,ethereum,eth
1538,2014/03/19,0.000274,,,,,,,,,,,,,,,,,,ethereum,eth
1539,2014/03/20,0.000113,,,,,,,,,,,,,,,,,,ethereum,eth
1540,2014/03/21,0.000161,,,,,,,,,,,,,,,,,,ethereum,eth
1541,2014/03/22,0.000113,,,,,,,,,,,,,,,,,,ethereum,eth
1542,2014/03/23,0.000225,,,,,,,,,,,,,,,,,,ethereum,eth
1543,2014/03/24,0.000274,,,,,,,,,,,,,,,,,,ethereum,eth
1544,2014/03/25,0.000274,,,,,,,,,,,,,,,,,,ethereum,eth
1545,2014/03/26,0.000161,,,,,,,,,,,,,,,,,,ethereum,eth
1546,2014/03/27,0.000386,,,,,,,,,,,,,,,,,,ethereum,eth
1547,2014/03/28,0.000274,,,,,,,,,,,,,,,,,,ethereum,eth
1548,2014/03/29,0.000274,,,,,,,,,,,,,,,,,,ethereum,eth
1549,2014/03/30,0.000386,,,,,,,,,,,,,,,,,,ethereum,eth
1550,2014/03/31,0.000113,,,,,,,,,,,,,,,,,,ethereum,eth
1551,2014/04/01,0.000113,,,,,,,,,,,,,,,,,,ethereum,eth
1552,2014/04/02,0.000113,,,,,,,,,,,,,,,,,,ethereum,eth
1553,2014/04/03,0.000113,,,,,,,,,,,,,,,,,,ethereum,eth
1554,2014/04/04,0.000113,,,,,,,,,,,,,,,,,,ethereum,eth
1555,2014/04/05,0.000214,,,,,,,,,,,,,,,,,,ethereum,eth
1556,2014/04/06,0.000225,,,,,,,,,,,,,,,,,,ethereum,eth
1557,2014/04/07,0.000552,,,,,,,,,,,,,,,,,,ethereum,eth
1558,2014/04/08,0.000327,,,,,,,,,,,,,,,,,,ethereum,eth
1559,2014/04/09,0.000225,,,,,,,,,,,,,,,,,,ethereum,eth
1560,2014/04/10,0.000225,,,,,,,,,,,,,,,,,,ethereum,eth
1561,2014/04/11,0.000225,,,,,,,,,,,,,,,,,,ethereum,eth
1562,2014/04/12,0.000327,,,,,,,,,,,,,,,,,,ethereum,eth
1563,2014/04/13,0.000327,,,,,,,,,,,,,,,,,,ethereum,eth
1564,2014/04/14,0.000214,,,,,,,,,,,,,,,,,,ethereum,eth
1565,2014/04/15,0.000113,,,,,,,,,,,,,,,,,,ethereum,eth
1566,2014/04/16,0.000327,,,,,,,,,,,,,,,,,,ethereum,eth
1567,2014/04/17,0.000113,,,,,,,,,,,,,,,,,,ethereum,eth
1568,2014/04/18,0.000225,,,,,,,,,,,,,,,,,,ethereum,eth
1569,2014/04/19,0.000327,,,,,,,,,,,,,,,,,,ethereum,eth
1570,2014/04/20,0.000327,,,,,,,,,,,,,,,,,,ethereum,eth
1571,2014/04/21,0.000327,,,,,,,,,,,,,,,,,,ethereum,eth
1572,2014/04/22,0.000327,,,,,,,,,,,,,,,,,,ethereum,eth
1573,2014/04/23,0.000225,,,,,,,,,,,,,,,,,,ethereum,eth
1574,2014/04/24,0.000113,,,,,,,,,,,,,,,,,,ethereum,eth
1575,2014/04/25,0.000113,,,,,,,,,,,,,,,,,,ethereum,eth
1576,2014/04/26,0.000327,,,,,,,,,,,,,,,,,,ethereum,eth
1577,2014/04/27,0.000338,,,,,,,,,,,,,,,,,,ethereum,eth
1578,2014/04/28,0.000225,,,,,,,,,,,,,,,,,,ethereum,eth
1579,2014/04/29,0.000113,,,,,,,,,,,,,,,,,,ethereum,eth
1580,2014/04/30,0.000225,,,,,,,,,,,,,,,,,,ethereum,eth
1581,2014/05/01,0.000169,,,,,,,,,,,,,,,,,,ethereum,eth
1582,2014/05/02,0.000169,,,,,,,,,,,,,,,,,,ethereum,eth
1583,2014/05/03,0.000169,,,,,,,,,,,,,,,,,,ethereum,eth
1584,2014/05/04,0.000321,,,,,,,,,,,,,,,,,,ethereum,eth
1585,2014/05/05,0.000338,,,,,,,,,,,,,,,,,,ethereum,eth
1586,2014/05/06,0.000338,,,,,,,,,,,,,,,,,,ethereum,eth
1587,2014/05/07,0.000338,,,,,,,,,,,,,,,,,,ethereum,eth
1588,2014/05/08,0.000338,,,,,,,,,,,,,,,,,,ethereum,eth
1589,2014/05/09,0.00049,,,,,,,,,,,,,,,,,,ethereum,eth
1590,2014/05/10,0.000338,,,,,,,,,,,,,,,,,,ethereum,eth
1591,2014/05/11,0.000169,,,,,,,,,,,,,,,,,,ethereum,eth
1592,2014/05/12,0.000169,,,,,,,,,,,,,,,,,,ethereum,eth
1593,2014/05/13,0.000169,,,,,,,,,,,,,,,,,,ethereum,eth
1594,2014/05/14,0.000169,,,,,,,,,,,,,,,,,,ethereum,eth
1595,2014/05/15,0.000169,,,,,,,,,,,,,,,,,,ethereum,eth
1596,2014/05/16,0.000338,,,,,,,,,,,,,,,,,,ethereum,eth
1597,2014/05/17,0.00049,,,,,,,,,,,,,,,,,,ethereum,eth
1598,2014/05/18,0.000169,,,,,,,,,,,,,,,,,,ethereum,eth
1599,2014/05/19,0.000169,,,,,,,,,,,,,,,,,,ethereum,eth
1600,2014/05/20,0.000169,,,,,,,,,,,,,,,,,,ethereum,eth
1601,2014/05/21,0.000169,,,,,,,,,,,,,,,,,,ethereum,eth
1602,2014/05/22,0.000169,,,,,,,,,,,,,,,,,,ethereum,eth
1603,2014/05/23,0.000321,,,,,,,,,,,,,,,,,,ethereum,eth
1604,2014/05/24,0.00049,,,,,,,,,,,,,,,,,,ethereum,eth
1605,2014/05/25,0.000169,,,,,,,,,,,,,,,,,,ethereum,eth
1606,2014/05/26,0.000169,,,,,,,,,,,,,,,,,,ethereum,eth
1607,2014/05/27,0.000338,,,,,,,,,,,,,,,,,,ethereum,eth
1608,2014/05/28,0.000338,,,,,,,,,,,,,,,,,,ethereum,eth
1609,2014/05/29,0.000169,,,,,,,,,,,,,,,,,,ethereum,eth
1610,2014/05/30,0.000169,,,,,,,,,,,,,,,,,,ethereum,eth
1611,2014/05/31,0.000169,,,,,,,,,,,,,,,,,,ethereum,eth
1612,2014/06/01,0.00129,,,,,,,,,,,,,,,,,,ethereum,eth
1613,2014/06/02,0.000113,,,,,,,,,,,,,,,,,,ethereum,eth
1614,2014/06/03,0.000454,,,,,,,,,,,,,,,,,,ethereum,eth
1615,2014/06/04,0.000718,,,,,,,,,,,,,,,,,,ethereum,eth
1616,2014/06/05,0.000567,,,,,,,,,,,,,,,,,,ethereum,eth
1617,2014/06/06,0.00139,,,,,,,,,,,,,,,,,,ethereum,eth
1618,2014/06/07,0.000894,,,,,,,,,,,,,,,,,,ethereum,eth
1619,2014/06/08,0.000416,,,,,,,,,,,,,,,,,,ethereum,eth
1620,2014/06/09,0.00082,,,,,,,,,,,,,,,,,,ethereum,eth
1621,2014/06/10,0.000831,,,,,,,,,,,,,,,,,,ethereum,eth
1622,2014/06/11,0.00144,,,,,,,,,,,,,,,,,,ethereum,eth
1623,2014/06/12,0.000264,,,,,,,,,,,,,,,,,,ethereum,eth
1624,2014/06/13,0.00129,,,,,,,,,,,,,,,,,,ethereum,eth
1625,2014/06/14,0.000567,,,,,,,,,,,,,,,,,,ethereum,eth
1626,2014/06/15,0.00063,,,,,,,,,,,,,,,,,,ethereum,eth
1627,2014/06/16,0.000669,,,,,,,,,,,,,,,,,,ethereum,eth
1628,2014/06/17,0.000983,,,,,,,,,,,,,,,,,,ethereum,eth
1629,2014/06/18,0.000718,,,,,,,,,,,,,,,,,,ethereum,eth
1630,2014/06/19,0.000567,,,,,,,,,,,,,,,,,,ethereum,eth
1631,2014/06/20,0.000377,,,,,,,,,,,,,,,,,,ethereum,eth
1632,2014/06/21,0.000567,,,,,,,,,,,,,,,,,,ethereum,eth
1633,2014/06/22,0.00139,,,,,,,,,,,,,,,,,,ethereum,eth
1634,2014/06/23,0.000454,,,,,,,,,,,,,,,,,,ethereum,eth
1635,2014/06/24,0.000718,,,,,,,,,,,,,,,,,,ethereum,eth
1636,2014/06/25,0.000718,,,,,,,,,,,,,,,,,,ethereum,eth
1637,2014/06/26,0.00112,,,,,,,,,,,,,,,,,,ethereum,eth
1638,2014/06/27,0.00169,,,,,,,,,,,,,,,,,,ethereum,eth
1639,2014/06/28,0.000113,,,,,,,,,,,,,,,,,,ethereum,eth
1640,2014/06/29,0.000416,,,,,,,,,,,,,,,,,,ethereum,eth
1641,2014/06/30,0.000718,,,,,,,,,,,,,,,,,,ethereum,eth
1642,2014/07/01,0.000909,,,,,,,,,,,,,,,,,,ethereum,eth
1643,2014/07/02,0.00106,,,,,,,,,,,,,,,,,,ethereum,eth
1644,2014/07/03,null,,,,,,,,,,,,,,,,,,ethereum,eth
1645,2014/07/04,0.000556,,,,,,,,,,,,,,,,,,ethereum,eth
1646,2014/07/05,0.000102,,,,,,,,,,,,,,,,,,ethereum,eth
1647,2014/07/06,null,,,,,,,,,,,,,,,,,,ethereum,eth
1648,2014/07/07,0.000454,,,,,,,,,,,,,,,,,,ethereum,eth
1649,2014/07/08,0.000449,,,,,,,,,,,,,,,,,,ethereum,eth
1650,2014/07/09,0.000454,,,,,,,,,,,,,,,,,,ethereum,eth
1651,2014/07/10,0.000151,,,,,,,,,,,,,,,,,,ethereum,eth
1652,2014/07/11,0.000606,,,,,,,,,,,,,,,,,,ethereum,eth
1653,2014/07/12,null,,,,,,,,,,,,,,,,,,ethereum,eth
1654,2014/07/13,null,,,,,,,,,,,,,,,,,,ethereum,eth
1655,2014/07/14,0.00121,,,,,,,,,,,,,,,,,,ethereum,eth
1656,2014/07/15,0.000752,,,,,,,,,,,,,,,,,,ethereum,eth
1657,2014/07/16,0.000151,,,,,,,,,,,,,,,,,,ethereum,eth
1658,2014/07/17,0.00065,,,,,,,,,,,,,,,,,,ethereum,eth
1659,2014/07/18,0.000454,,,,,,,,,,,,,,,,,,ethereum,eth
1660,2014/07/19,0.000454,,,,,,,,,,,,,,,,,,ethereum,eth
1661,2014/07/20,0.000953,,,,,,,,,,,,,,,,,,ethereum,eth
1662,2014/07/21,0.00151,,,,,,,,,,,,,,,,,,ethereum,eth
1663,2014/07/22,0.00181,,,,,,,,,,,,,,,,,,ethereum,eth
1664,2014/07/23,0.00796,,,,,,,,,,,,,,,,,,ethereum,eth
1665,2014/07/24,0.00518,,,,,,,,,,,,,,,,,,ethereum,eth
1666,2014/07/25,0.00393,,,,,,,,,,,,,,,,,,ethereum,eth
1667,2014/07/26,0.00311,,,,,,,,,,,,,,,,,,ethereum,eth
1668,2014/07/27,0.00337,,,,,,,,,,,,,,,,,,ethereum,eth
1669,2014/07/28,0.0011,,,,,,,,,,,,,,,,,,ethereum,eth
