,date,active_addresses,market_cap,difficulty,confirmation_time,fee_reward,transactions,av_transaction_value,google_trends,top_100_percent,hashrate,av_transaction_size,median_transaction_size,send_usd,median_transaction_value,block_size,tweets,sent_addresses,mining_profitability,full_name,coin
3182,2017/09/20,53176953168218210,65563600279280625323227200279771,11034009329648110612.3809567760883E+15,,,23560624168324984,32562704488439,,,,,,767180907717025939552742609334,,9224501675716028,59979180619832,3709743703894595,,bitcoinscrypt,bitcoinscrypt
3183,2017/09/21,61220663409208641,63124326141265767278926269244207,11034009329648110612.4053834750014E+15,,,25508125888317074,28841515178067,,,,,,735678007613336686232557760995,,7478062069316104,61443227922931,4050384329387011,,bitcoinscrypt,bitcoinscrypt
3184,2017/09/22,54533661005177046,60388737870249723344324930717007,11034009329648138252.9382369405456E+15,,,22747622860271470,30023453848109,,,,,,682951140410374821032201324404,,7801091879216972,63652252721675,3878793972173201,,bitcoinscrypt,bitcoinscrypt
3185,2017/09/23,47710543711171077,61890726732257880159026111075710,11034009329648549272.9608024021899E+15,,,20369518540260107,24068399607881,,,,,,49024653817408627092049779361,,6028381562715951,56876229018618,3192343397076864,,bitcoinscrypt,bitcoinscrypt
3186,2017/09/24,46181744102181358,61519135073255639227927081670509,11034009329648549272.9456122223197E+15,,,18513216531280929,22409231416640,,,,,,41485979023823734881865291071,,6364031404417983,55081295621095,2909363079782678,,bitcoinscrypt,bitcoinscrypt
3187,2017/09/25,56513759507200414,63509452740265809477127651217699,11034009329648549272.9124213626908E+15,,,22647821181306614,33742265307866,,,,,,76418777475619376202411936447,,8882442159319577,72699346023143,3793413777690409,,bitcoinscrypt,bitcoinscrypt
3188,2017/09/26,62704452042191663,65106289093279669451627748229858,11034009329648805812.8871164632048E+15,,,26351021480306075,31181235238145,,,,,,82165131355052740922492921774,,9295591764218527,61973249322899,4093243676683226,,bitcoinscrypt,bitcoinscrypt
3189,2017/09/27,57723358806198637,67048432603287629754828178426778,11034009329648915322.9160430952392E+15,,,25781421831309047,34001303968670,,,,,,87659860106635776272679521026,,8175062130218893,65959461723949,4096753864983120,,bitcoinscrypt,bitcoinscrypt
3190,2017/09/28,66147160641213391,69626529247295556415028897938266,11034009329648915322.8960718149185E+15,,,27579922614329208,35035528248882,,,,,,966270598711945552052923900274,,8156061853520553,70657309323235,4165623878294611,,bitcoinscrypt,bitcoinscrypt
3191,2017/09/29,66432152570217504,68903634001282334783927795999694,11034009329648947352.8029709233638E+15,,,25426920473326502,32011222277329,,,,,,81395226884550438552393037194,,7944991708621540,76874470032569,4181813621294935,,bitcoinscrypt,bitcoinscrypt
3192,2017/09/30,52435352422190044,71138492643291425561928583523662,11034009329649044532.773894950879E+15,,,21254018333295798,33491393726506,,,,,,71181951677218154161924391092,,7525771527221998,56280243021553,3449393401684594,,bitcoinscrypt,bitcoinscrypt
3193,2017/10/01,52673449631176276,71691771306289234550328510765310,11034009329649044532.8656492574745E+15,,,20352317501283871,30533273504741,,,,,,62142619684786496901345791828,,8784311535321781,58917231824371,3157713083573202,,bitcoinscrypt,bitcoinscrypt
3194,2017/10/02,71719545615200836,73320193730288047174428438868936,11235904537719044532.8611709637455E+15,,,29485220685306095,30389211946877,,,,,,89601844354383881642104904770,,9551081718821143,66945195928804,4553053561384804,,bitcoinscrypt,bitcoinscrypt
3195,2017/10/03,67437845389208468,71750089639278188467427872230379,11238632851339630232.8388255951579E+15,,,28194919392327906,248602929520120,,,,,,70092616215680893486597556235,,8402521661520918,70772161826739,4453143375388539,,bitcoinscrypt,bitcoinscrypt
3196,2017/10/04,51706644016191589,70723928306276373576527867472441,11238632851339647672.896354300459E+15,,,23269218975307309,268792091814235,,,,,,62545542853969140984374642305,,7920071597320393,76296229635959,3801833399781396,,bitcoinscrypt,bitcoinscrypt
3197,2017/10/05,55381043803197176,70803454139272573575827859067894,11238632851339647672.9687469984323E+15,,,27311819455314808,26017136268743,,,,,,71056414722574453922752411575,,9666731908020313,61290214725156,4246533391887219,,bitcoinscrypt,bitcoinscrypt
3198,2017/10/06,69859355419195345,72540930192278039025028538847530,11238632851339715052.9124787119124E+15,,,28354020561319882,2134189138817,,,,,,60376800951825573482820435673,,8720251821421656,68406373829486,4569063575582348,,bitcoinscrypt,bitcoinscrypt
3199,2017/10/07,57348853767184050,72422993843276370217429365342569,11238632851339779492.8574380768506E+15,,,23106818558291091,1989983437938,,,,,,45979124991548360812310740811,,7968681673719657,76111202440978,3645963185980277,,bitcoinscrypt,bitcoinscrypt
3200,2017/10/08,55728852583189136,74824280415282758235229627894422,11238632851339779492.9155212534074E+15,,,23820319846296829,24062140788909,,,,,,57316595022793317092644397069,,7220191725519150,63113300031087,3707843453381155,,bitcoinscrypt,bitcoinscrypt
3201,2017/10/09,64718062621198809,77274946475274460746228703700543,11238632851339779162.9309556325219E+15,,,29678523158328172,40188198329474,,,,,,119271467044592751753109065943,,8649172096719671,73002207225922,4501433938085010,,bitcoinscrypt,bitcoinscrypt
3202,2017/10/10,68968660298231492,80107776585269059763428465981704,11238632851339767552.9134847329113E+15,,,30294121902349605,31066150629461,,,,,,94110653273295364833307448327,,9029682083721438,79373262727867,46375038222102440,,bitcoinscrypt,bitcoinscrypt
3203,2017/10/11,66310855336222275,79679415762269572595128650548436,11238632851339767552.9973861139531E+15,,,29232020247344305,29169110458592,,,,,,85265735722221815992958336381,,9518511889920045,68320257223109,45108936652105055,,bitcoinscrypt,bitcoinscrypt
3204,2017/10/12,67803069125226229,85003423821284645646829043571358,11238632851339767552.9117275546778E+15,,,29301128669363411,34552184099141,,,,,,101239823905277610233321871875,,9135062572321137,106779271923367,44822446546100929,,bitcoinscrypt,bitcoinscrypt
3205,2017/10/13,68577776131256339,93509800724309675419531023937549,11238632851339570003.0310118354448E+15,,,30968331319379136,362151692111949,,,,,,110904383515299525564530241048,,9515852988621845,99372371626792,48969849077117016,,bitcoinscrypt,bitcoinscrypt
3206,2017/10/14,71968967075213244,94278777215327673913032474211005,11238632851339195742.9179982734369E+15,,,29299924482332169,293831653710295,,,,,,86092741184048143053419598852,,9484941984019951,83670348026862,4237784316393163,,bitcoinscrypt,bitcoinscrypt
3207,2017/10/15,73666954176203610,93548402391347399864431594919819,11829548062449195742.9624911037094E+15,,,28327823927328921,26288167669289,,,,,,74467862454011518103055493285,,8312242008919011,93320372851682,4123034001484389,,bitcoinscrypt,bitcoinscrypt
3208,2017/10/16,72288267056206992,94358438478343380887132312527077,11967926940999369291.9223235377802E+15,,,31455127154408297,34725103866164,,,,,,109226966562820242132516576337,,8425652371416294,77238256429405,4719434412385490,,bitcoinscrypt,bitcoinscrypt
3209,2017/10/17,74431567410262212,93596014206328140240930880309736,119679269409910347671.4307941600408E+15,,,33427427196505611,47593117157121,,,,,,159091465873186108123600633954,,9004972649414412,80151301734301,49413045305128391,,bitcoinscrypt,bitcoinscrypt
3210,2017/10/18,70689671118236121,89691900439305581914828958856583,119679269409910347671.4126020146754E+15,,,32942826667470449,35268122359444,,,,,,116182838373262685234443130825,,9213932379113060,71392255323900,47387245054102853,,bitcoinscrypt,bitcoinscrypt
3211,2017/10/19,78097764630227490,94000280910320092282029442879929,119679269409910347671.4603045380284E+15,,,35680725230494184,30264101997741,,,,,,107983653442573158613825235946,,9058302121612978,85571261927325,5094924227892370,,bitcoinscrypt,bitcoinscrypt
3212,2017/10/20,74314863494249748,96201928784319580575929164063943,119679269409910215101.448048385229E+15,,,31223025409546837,3568592816368,,,,,,111419648812358188953482309404,,9000192077215254,94627342026704,47148641812110607,,bitcoinscrypt,bitcoinscrypt
3213,2017/10/21,70332767293239061,101014709864312038747028348231858,119679269409910144221.4709351107064E+15,,,31210424063462902,30387118576711,,,,,,94838346542853086603106722482,,9313772146111983,66998220823877,43170741516104675,,bitcoinscrypt,bitcoinscrypt
3214,2017/10/22,79545361094254653,98403481758304544373828177485539,119679269409910144221.479882619648E+15,,,28894921477435493,30664104566289,,,,,,88602998852245637862738865012,,9305282002810947,74513182920998,39146736310134249,,bitcoinscrypt,bitcoinscrypt
