,date,block_size,mining_profitability,difficulty,hashrate,active_addresses,median_transaction_size,av_transaction_size,google_trends,transactions,fee_reward,tweets,confirmation_time,sent_addresses,send_usd,av_transaction_value,market_cap,median_transaction_value,top_100_percent,full_name,coin
835,2015/07/30,412.768,2.105,8.248,570618849,1120,,,,600,,26,1.05,644,17027,28.422,965421,,71.419,feathercoin,ftc
836,2015/07/31,487.737,2.139,8.04,555012768,1229,,,,634,,10,1.049,685,20157,31.796,954723,,71.433,feathercoin,ftc
837,2015/08/01,506.593,2.188,7.606,525949667,1200,,,,680,,10,1.043,711,17421,26.248,931379,,71.505,feathercoin,ftc
838,2015/08/02,509.863,2.008,7.66,529819920,1183,,,,648,,5,1.047,684,21339,32.941,854117,,71.535,feathercoin,ftc
839,2015/08/03,507.854,1.993,7.425,512029381,1206,,,,641,,13,1.047,709,22194,34.667,822920,,71.595,feathercoin,ftc
840,2015/08/04,472.365,2.044,6.974,482905006,1239,,,,660,,12,1.04,723,17870,28.379,783187,,71.57,feathercoin,ftc
841,2015/08/05,504.088,1.934,7.075,489994124,1268,,,,699,,10,1.043,790,21182,30.332,759294,,71.553,feathercoin,ftc
842,2015/08/06,441.707,1.938,6.537,452541609,1125,,,,641,,17,1.046,686,25873,40.388,710360,,71.472,feathercoin,ftc
843,2015/08/07,407.678,2.068,5.992,414870501,1270,,,,642,,6,1.052,767,7058,11.206,691429,,71.521,feathercoin,ftc
844,2015/08/08,494.536,2.36,4.843,333931413,1193,,,,709,,16,1.05,725,17067,24.108,620258,,71.625,feathercoin,ftc
845,2015/08/09,465.387,1.874,5.629,389888776,1219,,,,669,,5,1.037,712,5250,8.121,573086,,71.618,feathercoin,ftc
846,2015/08/10,536.338,2.081,4.635,320811977,1498,,,,711,,4,1.04,782,9922,15.099,529603,,71.502,feathercoin,ftc
847,2015/08/11,467.76,1.876,5.253,363872753,1170,,,,605,,12,1.046,689,9177,15.213,556619,,71.553,feathercoin,ftc
848,2015/08/12,467.676,2.142,4.89,338518364,1146,,,,505,,6,1.043,563,15180,30.062,598011,,71.539,feathercoin,ftc
849,2015/08/13,599.091,2.019,4.838,334873335,1248,,,,565,,20,1.039,616,33593,60.904,517338,,72.37,feathercoin,ftc
850,2015/08/14,447.728,2.096,4.446,308158877,1056,,,,546,,11,1.042,575,6394,11.733,530774,,72.319,feathercoin,ftc
851,2015/08/15,443.879,2.226,4.261,295387678,1076,,,,603,,3,1.035,638,18200,30.404,583307,,72.203,feathercoin,ftc
852,2015/08/16,466.116,2.112,4.399,304797400,1047,,,,602,,18,1.045,600,10747,19.868,530870,,72.297,feathercoin,ftc
853,2015/08/17,524.416,2.043,4.542,314965302,1091,,,,584,,12,1.047,611,7121,12.259,527826,,72.398,feathercoin,ftc
854,2015/08/18,435.264,1.899,4.614,319634611,1088,,,,624,,8,1.04,661,13985,23.197,489722,,72.268,feathercoin,ftc
855,2015/08/19,464.304,1.629,4.81,333489594,1007,,,,508,,8,1.034,533,8708,17.145,430527,,72.379,feathercoin,ftc
856,2015/08/20,457.419,1.705,4.449,308265841,1126,,,,620,,20,1.045,664,11279,18.292,429830,,72.475,feathercoin,ftc
857,2015/08/21,470.619,1.867,4.522,313337189,1128,,,,582,,10,1.044,614,14051,25.295,557763,,72.368,feathercoin,ftc
858,2015/08/22,686.986,2.246,4.396,304678592,1155,,,,640,,11,1.038,662,13058,21.308,534207,,72.483,feathercoin,ftc
859,2015/08/23,517.205,1.923,4.344,301099895,1167,,,,681,,9,1.043,692,6273,9.218,464861,,72.47,feathercoin,ftc
860,2015/08/24,416.63,1.828,4.28,296499773,1057,,,,595,,null,1.04,648,43494,76.067,441731,,72.483,feathercoin,ftc
861,2015/08/25,441.371,1.71,4.328,299836738,1048,,,,552,,8,1.04,609,33828,61.293,421263,,72.527,feathercoin,ftc
862,2015/08/26,480.575,1.894,4.161,288202777,1050,,,,578,,3,1.043,628,38510,68.941,451010,,72.427,feathercoin,ftc
863,2015/08/27,770.418,1.763,4.391,304342296,968,,,,588,,8,1.036,578,24796,42.176,440145,,72.416,feathercoin,ftc
864,2015/08/28,416.767,1.912,4.046,280274508,1027,,,,579,,6,1.042,644,22924,39.987,440840,,72.46,feathercoin,ftc
865,2015/08/29,460.964,2.062,3.838,266088052,1040,,,,583,,2,1.05,610,27725,47.559,468460,,72.502,feathercoin,ftc
866,2015/08/30,450.721,2.322,3.654,253275350,1103,,,,622,,2,1.034,640,21277,36.548,493609,,72.481,feathercoin,ftc
867,2015/08/31,487.08,2.227,3.821,264903344,1071,,,,546,,4,1.042,576,17399,31.964,492512,,72.445,feathercoin,ftc
868,2015/09/01,396.725,2.374,3.543,245405651,882,,,,519,,4,1.043,505,7732,14.902,487929,,72.311,feathercoin,ftc
869,2015/09/02,374.695,2.378,3.556,246320208,693,,,,434,,12,1.042,402,7462,17.522,482454,,72.47,feathercoin,ftc
870,2015/09/03,453.988,2.181,3.681,254983286,985,,,,445,,7,1.037,542,2128,4.832,457925,,72.449,feathercoin,ftc
871,2015/09/04,422.016,2.124,3.654,253267821,988,,,,541,,5,1.047,601,2006,3.727,449715,,72.489,feathercoin,ftc
872,2015/09/05,555.707,2.095,3.751,260069791,1009,,,,524,,null,1.037,538,6585,12.606,451711,,72.587,feathercoin,ftc
873,2015/09/06,447.898,2.279,3.535,244859807,971,,,,555,,8,1.04,594,2659,4.835,462349,,72.542,feathercoin,ftc
874,2015/09/07,406.555,2.183,3.603,249626987,1037,,,,596,,5,1.044,688,4181,7.047,449419,,72.41,feathercoin,ftc
875,2015/09/08,474.494,2.147,3.643,252384176,1068,,,,608,,7,1.047,666,2173,3.633,465514,,72.453,feathercoin,ftc
876,2015/09/09,430.701,2.099,3.749,259689035,996,,,,593,,1,1.04,681,2666,4.591,466243,,72.409,feathercoin,ftc
877,2015/09/10,441.428,2.289,3.421,236837507,997,,,,581,,7,1.039,640,1546,2.731,457742,,72.367,feathercoin,ftc
878,2015/09/11,514.548,2.146,3.625,251228444,1122,,,,660,,10,1.044,741,1427,2.188,453385,,72.369,feathercoin,ftc
879,2015/09/12,510.331,2.211,3.507,242984177,1176,,,,649,,5,1.04,744,1488,2.395,454091,,72.291,feathercoin,ftc
880,2015/09/13,519.244,2.24,3.341,231659197,1223,,,,740,,17,1.048,826,2491,3.393,444302,,72.395,feathercoin,ftc
881,2015/09/14,461.544,2.1,3.389,234604933,403,,,,466,,null,1.043,510,4573,9.838,406515,,72.385,feathercoin,ftc
882,2015/09/15,498.237,2.056,3.359,232700552,1133,,,,614,,null,1.038,624,3433,5.592,391333,,72.259,feathercoin,ftc
883,2015/09/16,635.866,1.933,3.573,247558000,1279,,,,706,,6,1.043,738,5219,7.447,419087,,72.219,feathercoin,ftc
884,2015/09/17,467.608,1.908,3.659,253448809,1081,,,,662,,5,1.043,691,3872,5.917,409300,,72.188,feathercoin,ftc
885,2015/09/18,418.057,1.976,3.48,241136423,1137,,,,664,,6,1.043,659,2287,3.479,403717,,72.206,feathercoin,ftc
886,2015/09/19,498.298,1.918,3.477,240876512,1100,,,,646,,6,1.037,662,3377,5.293,401111,,72.115,feathercoin,ftc
887,2015/09/20,480.693,2.01,3.284,227306532,1143,,,,639,,1,1.047,676,2700,4.328,382436,,72.18,feathercoin,ftc
888,2015/09/21,607.037,2.004,3.298,228527626,1278,,,,699,,3,1.038,716,1808,2.595,396209,,72.133,feathercoin,ftc
889,2015/09/22,443.474,2.104,3.208,222257317,1152,,,,712,,3,1.04,714,1185,1.702,409201,,72.114,feathercoin,ftc
890,2015/09/23,546.29,1.969,3.409,236293025,1206,,,,780,,5,1.047,835,4831,6.95,415141,,72.051,feathercoin,ftc
891,2015/09/24,469.741,2.054,3.234,223812204,1189,,,,739,,1,1.043,784,1304,1.787,397469,,72.095,feathercoin,ftc
892,2015/09/25,602.12,2.033,3.203,221969112,1238,,,,738,,3,1.043,789,2142,3.229,385742,,72.133,feathercoin,ftc
893,2015/09/26,453.492,1.963,3.282,227460970,1114,,,,691,,9,1.046,720,817.284,1.188,390511,,72.074,feathercoin,ftc
894,2015/09/27,514.932,1.933,3.376,234051028,1096,,,,685,,4,1.034,727,1573,2.363,389384,,72.1,feathercoin,ftc
895,2015/09/28,474.951,1.979,3.299,228619564,1211,,,,735,,5,1.051,775,1424,1.951,401627,,72.053,feathercoin,ftc
896,2015/09/29,581.31,2.089,3.181,220438808,1316,,,,808,,2,1.038,833,1600,2.059,401881,,72.078,feathercoin,ftc
897,2015/09/30,636.041,2.227,3.309,229290125,1264,,,,739,,2,1.046,738,2395,3.278,517092,,72.084,feathercoin,ftc
898,2015/10/01,534.866,2.444,3.437,238117694,1134,,,,644,,5,1.033,661,1981,3.084,519764,,72.151,feathercoin,ftc
899,2015/10/02,456.311,2.371,3.614,250586311,1170,,,,670,,3,1.043,715,8692,12.989,508191,,72.102,feathercoin,ftc
900,2015/10/03,382.983,2.2,3.702,256593784,1023,,,,589,,4,1.039,668,871.427,1.49,481627,,72.068,feathercoin,ftc
901,2015/10/04,427.083,2.06,3.606,249725138,1146,,,,654,,4,1.053,699,1007,1.559,443995,,72.017,feathercoin,ftc
902,2015/10/05,596.342,1.994,3.589,248390047,1177,,,,635,,1,1.034,682,2915,4.626,424517,,71.719,feathercoin,ftc
903,2015/10/06,444.878,2.051,3.56,245702779,1180,,,,726,,1,1.051,755,2850,4.019,514927,,71.7,feathercoin,ftc
904,2015/10/07,596.902,2.078,3.528,243991460,1199,,,,704,,null,1.044,686,6498,9.424,440916,,71.839,feathercoin,ftc
905,2015/10/08,425.364,1.938,3.622,250644105,1069,,,,617,,3,1.049,630,1302,2.117,429052,,71.826,feathercoin,ftc
906,2015/10/09,513.428,1.924,3.577,247603106,1218,,,,686,,null,1.053,699,6105,8.952,420927,,71.824,feathercoin,ftc
907,2015/10/10,462.905,2.014,3.488,240301306,1004,,,,604,,2,1.038,646,927.408,1.547,422557,,71.769,feathercoin,ftc
908,2015/10/11,417.827,2.113,3.241,223413750,992,,,,608,,3,1.048,638,1384,2.736,416801,,71.788,feathercoin,ftc
909,2015/10/12,476.494,1.932,3.418,235997372,1051,,,,695,,null,1.052,718,1300,1.99,398288,,71.743,feathercoin,ftc
910,2015/10/13,476.607,1.912,3.417,235335455,1040,,,,710,,1,1.054,744,1710,2.428,397668,,71.679,feathercoin,ftc
911,2015/10/14,481.551,1.998,3.301,228141484,1266,,,,869,,2,1.03,902,1116,1.439,390293,,71.697,feathercoin,ftc
912,2015/10/15,1019,1.997,3.202,221917300,1752,,,,761,,null,1.044,831,1268,1.681,388569,,71.636,feathercoin,ftc
913,2015/10/16,743.477,1.906,3.338,231355137,1377,,,,707,,1,1.047,772,2972,4.205,387494,,71.694,feathercoin,ftc
914,2015/10/17,502.756,1.993,3.269,226425450,1178,,,,776,,3,1.038,774,1954,2.558,395098,,71.724,feathercoin,ftc
915,2015/10/18,539.93,1.723,3.577,247977826,1243,,,,741,,3,1.039,773,880.395,1.194,374277,,71.711,feathercoin,ftc
916,2015/10/19,526.629,1.517,3.853,266696306,1143,,,,699,,4,1.056,736,1497,2.151,361308,,71.638,feathercoin,ftc
917,2015/10/20,512.157,1.367,4.327,298722237,1137,,,,742,,6,1.039,742,1061,1.438,361749,,71.62,feathercoin,ftc
918,2015/10/21,504.425,1.445,4.013,277923707,1074,,,,671,,null,1.052,667,1002,1.578,356624,,71.631,feathercoin,ftc
919,2015/10/22,426.469,1.399,4.18,289259976,983,,,,627,,1,1.029,613,2505,4.012,352876,,71.644,feathercoin,ftc
920,2015/10/23,432.209,1.464,3.932,272368855,1029,,,,639,,null,1.047,651,1063,1.67,353204,,71.583,feathercoin,ftc
921,2015/10/24,531.227,1.388,4.098,283883445,1205,,,,691,,3,1.046,685,1076,1.566,343457,,71.545,feathercoin,ftc
922,2015/10/25,450.85,1.465,3.931,272309273,1070,,,,674,,2,1.034,713,1484,2.21,347451,,71.516,feathercoin,ftc
923,2015/10/26,485.584,1.348,4.055,280907519,1092,,,,657,,1,1.048,742,1054,1.623,336533,,71.508,feathercoin,ftc
924,2015/10/27,455.194,1.442,3.751,259913390,1069,,,,631,,1,1.044,733,610.162,0.981,329702,,71.481,feathercoin,ftc
925,2015/10/28,491.727,1.538,3.671,254095205,1215,,,,628,,3,1.041,674,1387,2.217,336317,,71.402,feathercoin,ftc
926,2015/10/29,544.614,1.602,3.578,247411676,1250,,,,668,,4,1.048,659,2502,3.763,371648,,71.401,feathercoin,ftc
927,2015/10/30,544.247,1.734,3.754,258793177,1156,,,,623,,4,1.05,628,1638,2.646,388108,,71.393,feathercoin,ftc
928,2015/10/31,499.151,1.646,3.623,250754136,1259,,,,619,,2,1.037,667,1162,1.886,361404,,71.371,feathercoin,ftc
929,2015/11/01,463.634,1.696,3.369,233538153,1031,,,,636,,2,1.035,667,876.518,1.394,338465,,71.232,feathercoin,ftc
930,2015/11/02,565.869,1.861,3.108,215258179,1086,,,,635,,3,1.049,689,1151,1.815,357516,,71.193,feathercoin,ftc
931,2015/11/03,455.879,2.644,2.748,190323152,1193,,,,639,,4,1.04,707,1683,2.656,437834,,71.136,feathercoin,ftc
932,2015/11/04,487.681,2.42,3.413,236234249,1184,,,,675,,5,1.054,756,2142,3.233,487888,,71.094,feathercoin,ftc
933,2015/11/05,459.804,2.087,3.427,235630447,1096,,,,608,,8,1.044,681,1691,2.85,432886,,71.018,feathercoin,ftc
934,2015/11/06,459.049,2.019,3.229,222194700,1146,,,,670,,2,1.043,757,4031,6.037,398571,,70.965,feathercoin,ftc
935,2015/11/07,520.823,2.077,3.22,223345202,1141,,,,643,,5,1.047,691,1516,2.39,419209,,70.842,feathercoin,ftc
936,2015/11/08,541.851,2.083,3.2,221592923,1246,,,,735,,8,1.039,809,2732,3.75,408898,,70.786,feathercoin,ftc
937,2015/11/09,511.774,1.994,3.254,225457273,1315,,,,737,,11,1.042,787,7261,10.026,400796,,70.417,feathercoin,ftc
938,2015/11/10,521.722,1.924,3.281,227266488,1043,,,,646,,6,1.04,682,1957,3.125,394309,,70.379,feathercoin,ftc
939,2015/11/11,632.101,1.709,3.169,219544875,1191,,,,701,,6,1.045,758,2267,3.248,343189,,70.19,feathercoin,ftc
940,2015/11/12,465.705,1.658,3.317,229725407,1144,,,,681,,4,1.045,795,2588,5.801,342518,,70.391,feathercoin,ftc
941,2015/11/13,584.4,1.748,3.114,215461791,1206,,,,704,,10,1.047,801,3083,4.432,347627,,70.456,feathercoin,ftc
942,2015/11/14,490.556,1.75,3.115,214891965,1162,,,,678,,9,1.049,775,1268,1.883,352285,,70.443,feathercoin,ftc
943,2015/11/15,459.123,1.882,2.888,198354695,1196,,,,716,,4,1.043,771,2516,3.659,343275,,70.418,feathercoin,ftc
944,2015/11/16,717.509,1.683,3.146,217810027,1162,,,,737,,4,1.044,788,3272,4.585,336712,,70.37,feathercoin,ftc
945,2015/11/17,512.086,1.84,3.007,208220720,1430,,,,817,,2,1.042,894,6720,8.714,359519,,70.312,feathercoin,ftc
946,2015/11/18,565.978,2.044,2.842,196943787,1328,,,,771,,5,1.04,802,6426,8.448,376951,,70.363,feathercoin,ftc
947,2015/11/19,657.725,1.914,2.966,205480843,1368,,,,781,,8,1.05,824,9855,13.604,364954,,70.447,feathercoin,ftc
948,2015/11/20,441.639,2.002,2.7,187047389,1159,,,,728,,3,1.039,759,3787,5.23,352388,,70.467,feathercoin,ftc
949,2015/11/21,454.059,1.985,2.79,193371444,1247,,,,708,,6,1.034,831,2451,3.565,360829,,70.353,feathercoin,ftc
