,date,transactions,block_size,sent_addresses,av_transaction_size,median_transaction_size,median_transaction_value,av_transaction_value,top_100_percent,send_usd,active_addresses,confirmation_time,hashrate,difficulty,market_cap,mining_profitability,tweets,fee_reward,google_trends,full_name,coin
2776,2016/08/10,244589287946290,83453941071607,31937977699383,,,,5238127971268,,12788549093684231458708375,488493840827931,,,2018932108535308458859667311533,93113885361766271841008675053,,302243941293,,,paycoin,paycoin
2777,2016/08/11,254365341348171,86039048651621,330506725110899,,,,524515275957.2,,13341932335213190646109267,4631921447330628,,,2018932108535287160119489659431,9353505372175827846981696932,,234974431467,,,paycoin,paycoin
2778,2016/08/12,232824350644400,80519141961559,30757276218698,,,,48476537610.577,,11285595592235141227109625,437955941626696,,,2018932108535286560031378269376,9272427365175422145978730719,,250083561586,,,paycoin,paycoin
2779,2016/08/13,214406329541088,66503240431431,27499273018018,,,,56028821566.919,,12010887462906050423293565,410826872925824,,,2018932108535286559674470740231,9269606268175152850967641467,,210263871400,,,paycoin,paycoin
2780,2016/08/14,200011282040577,63967047511406,27019091018625,,,,49445088454.603,,9880361931425904918446432,3945631655926225,,,2018932108535408959899407846695,9105400877173064586950237130,,245663441219,,,paycoin,paycoin
2781,2016/08/15,202750327342302,80968750321467,27674054698765,,,,58247622378.196,,11808539622485535915998439,4617791158827096,,,2034838552275498459513861569381,8991704085170437590927021382,,251803751396,,,paycoin,paycoin
2782,2016/08/16,254296341448949,91999256991621,336091100609739,,,,62217097212.477,,15617049532423065310400560,4935901404729894,,,2173754827575498461567314128600,9040057860169667567924911223,,235494031516,,,paycoin,paycoin
2783,2016/08/17,237880328944867,94971855531532,32256869348748,,,,48267754431.932,,11480253202550219519379498,4667821300327032,,,2173754827575498461462888119907,9080745735170371675911962157,,226434081285,,,paycoin,paycoin
2784,2016/08/18,239387321447799,79877636181663,32059682378694,,,,55764932269.657,,13347492121584979812889345,429466709526717,,,2173754827575138061110173225302,9071543869170457605903443263,,208493741372,,,paycoin,paycoin
2785,2016/08/19,245941318642948,79071934181491,31896443528731,,,,55494122256.615,,13647273181313178211021085,425432812027144,,,2173754827575056762459105280758,9084044659170175724893350975,,185623541246,,,paycoin,paycoin
2786,2016/08/20,208069272541318,71396647531453,28794477169032,,,,58565023415.944,,12104636251368729817185955,4532351329227006,,,2173754827575056763447188528481,9134415715170182069922358675,,14687297978,,,paycoin,paycoin
2787,2016/08/21,184741276442543,61482743131480,26297376178761,,,,42045351925.6,,7766526641478994739377810,3857561613727218,,,2173754827575167263102927461073,9186763094170184722922282737,,14412287938,,,paycoin,paycoin
2788,2016/08/22,228215364244250,78479646101526,31191889568207,,,,50625079565.56,,11552162281849590425026031,4599031307326570,,,2173754827575295864445867907625,9214533964170872238932074072,,18821343968,,,paycoin,paycoin
2789,2016/08/23,238874571748430,82888962262023,31549270819997,,,,5109102981024,,12202982705887577849607682,4521551142629133,,,2173754827575295865758103112503,9240042736180268371921383989,,188127351294,,,paycoin,paycoin
2790,2016/08/24,234978437646821,75620656181590,31117569359029,,,,52628176236.185,,12177030963533849511058422,4662461069027016,,,2173754827575310365492730197364,9186878275184242522920450985,,193025661296,,,paycoin,paycoin
2791,2016/08/25,233879372149868,86797340791663,305390617010088,,,,52469175207.24,,12268339793411718910334627,401522872829248,,,2173754827575482867337962999723,9107605032180400554931502412,,201273851485,,,paycoin,paycoin
2792,2016/08/26,226635332547292,84432939891610,30317758559270,,,,53367480468.032,,12092654202486935322134173,414477692027470,,,2173754827575482870034672663922,9150048406180596588942663999,,196063261590,,,paycoin,paycoin
2793,2016/08/27,190954329447938,68682040471586,27042577479602,,,,43985537225.574,,8398943211823920310813546,4107031345627774,,,2173754827575482869019820278748,9086137177178939700935699989,,159563061103,,,paycoin,paycoin
2794,2016/08/28,174337310442607,60844542581451,24760557829020,,,,42686590215.059,,744004850204566509163032,354909887127454,,,2173754827575424368797829802067,9055294466177323765921323481,,171125161288,,,paycoin,paycoin
2795,2016/08/29,225133345145510,80883936551572,29654970229858,,,,43736012287.226,,9844194202073758213071635,449032996128727,,,2184417914955359468147882283450,9099453426178304358915037080,,221103734367,,,paycoin,paycoin
2796,2016/08/30,251838355946979,78314559331616,33940770369348,,,,41866133202.963,,1045432656218225419534986,4713681189127636,,,2207559083305359468219697735023,9129861311179184128928248352,,183223721240,,,paycoin,paycoin
2797,2016/08/31,225226358145846,83466341601538,309550520710071,,,,45456341270.251,,10201771502270547612389939,447987892329759,,,2207559083305360369058725654724,9094908334179328313947236193,,174563851228,,,paycoin,paycoin
2798,2016/09/01,237326335647491,84916234811583,316754471511066,,,,43147106507.632,,10211671642384653724107962,426749734530185,,,2207559083305392070595857020692,90738098351810845781016337011,,183734071287,,,paycoin,paycoin
2799,2016/09/02,225703359455413,72656851431850,306405811410322,,,,40466038382.011,,9131933112169913721168380,433829909429619,,,2207559083305392070130151569579,90764806661807453531008215787,,206053511191,,,paycoin,paycoin
2800,2016/09/03,182078322944792,76985935761513,27568355509134,,,,41615576332.366,,7576758281778139714887316,407118945427635,,,2207559083305392068510100107468,9182082014181585800995453008,,16664364943,,,paycoin,paycoin
2801,2016/09/04,183065336548128,57927348561719,26037881368927,,,,38238850359.725,,6999115732977936317312833,380235985127461,,,2207559083305433565871410022757,9570024376187187187976186360,,16972423884,,,paycoin,paycoin
2802,2016/09/05,227543344142667,88021644281512,31436656568977,,,,45566184222.921,,1036797176212808409511360,4658961055227504,,,2207559083305462367661361367207,9593904837187734177978719947,,231832901012,,,paycoin,paycoin
2803,2016/09/06,231982355949102,86686745521722,32059166099099,,,,41837907227.9,,9703796692814182911190326,4612721011628140,,,2207559083305462368158019829501,9613392071186929671968742916,,350656141872,,,paycoin,paycoin
2804,2016/09/07,250657324848701,80924939651692,32862155749238,,,,38984486209.715,,9771570811457006310213342,476591842726515,,,2207559083305462368604908925659,9665570335187193666970651916,,230603581645,,,paycoin,paycoin
2805,2016/09/08,226862342155970,81402434711900,314918588210872,,,,44504686310.277,,10096381291603006817366229,432427903530658,,,2207559083305303168487010668140,9845222854189114046959702784,,197316211492,,,paycoin,paycoin
2806,2016/09/09,220392300153918,81295132571853,30644353569202,,,,49724253148.749,,1089025355127646438020233,428543734527669,,,2207559083305298268267961806404,9867233787188558022966951725,,190913191618,,,paycoin,paycoin
2807,2016/09/10,193165253842875,64652135691508,28153865828857,,,,47683614182.194,,92093987591718797811560,404099795027146,,,2207559083305298269729338832157,9888919407188805151979058593,,187013451882,,,paycoin,paycoin
2808,2016/09/11,180227280943345,59163444051460,26806452539270,,,,51784825231.701,,9332936471352092310043099,3984871126928036,,,2207559083305437671177645474007,9833125845187759898996574235,,161242981272,,,paycoin,paycoin
2809,2016/09/12,208486343345123,69074545851585,30189767769447,,,,48655118242.654,,10141992201757016210949274,4595181042428530,,,2245869914805534471225398356075,9627004512181895023988485586,,188213061291,,,paycoin,paycoin
2810,2016/09/13,239721297342591,78078840631497,32636364389440,,,,50595633269.577,,12059759051674788111481561,4731801020027901,,,2258328721795534471654132181855,96583976901819672671007077825,,208683351453,,,paycoin,paycoin
2811,2016/09/14,231644292253859,76412433191758,31497852629651,,,,49964380166.849,,1157203105127971948986298,432043827227929,,,2258328721795528572546107767733,96805886381825092541002132665,,205542652093,,,paycoin,paycoin
2812,2016/09/15,233334256152622,75289632751743,31656147899393,,,,40833854140.774,,95273580898689177407832,427832871828560,,,2258328721795422273116164184274,96700336531822857571008976832,,218202721963,,,paycoin,paycoin
2813,2016/09/16,210989329557532,77454432022020,290462478310321,,,,54772962481.641,,1143217221975869827709767,428124710429385,,,2258328721795422272645356475325,96496736961818517151026089873,,205882621498,,,paycoin,paycoin
2814,2016/09/17,215366243946882,75430162551588,30813650959726,,,,41563100215.189,,895050763756041510088486,4558461080228853,,,2258328721795422275420715213751,96363724081817319991060737482,,172012721691,,,paycoin,paycoin
2815,2016/09/18,191458243137893,67822438001433,27026275668454,,,,51593497528.111,,987742608849507620011694,360162732626390,,,2258328721795429172224104055816,96459818131818902661074655297,,137171811310,,,paycoin,paycoin
2816,2016/09/19,223407322940505,83495837101341,30839763727844,,,,56603087293.34,,1264404757996917711881718,4250061125427470,,,2258328721795434462900571466767,96781084521827042731084343989,,139131761818,,,paycoin,paycoin
2817,2016/09/20,244164291954067,78257440301689,327454528713687,,,,57392048932.872,,1379730769597784750437601,468695995935577,,,2258328721795434474757688262877,96596831021821520931151689788,,264272062688,,,paycoin,paycoin
2818,2016/09/21,239050401544549,71126948761598,321723580412322,,,,466634061253,,11153647731367549255817461,459657947428936,,,2258328721795440177929117021432,94896618041798121921161906635,,186063282490,,,paycoin,paycoin
2819,2016/09/22,231086303352657,76249934871876,31034352278355,,,,60152969470.304,,1389946105900459524764817,431972802024022,,,2258328721795495471323356954973,94898348431799327881105624339,,182604052824,,,paycoin,paycoin
2820,2016/09/23,223051251135219,80517828401280,31052348518833,,,,60513168773.052,,1349789596795551327226116,422012813925230,,,2258328721795495472669784730826,95164558081807733441121172557,,197263503588,,,paycoin,paycoin
2821,2016/09/24,208484236343418,63580430901526,29026948509221,,,,58742428401.721,,1217060246573748817441920,424429784025547,,,2258328721795495474210960201205,95795333081823364161097943282,,177483202011,,,paycoin,paycoin
2822,2016/09/25,195457298338713,57082336661387,28605375688998,,,,57313466834.5,,11145268351033892432306016,399415891325001,,,2347366186745614175467953969813,95686681671819594111095217272,,179842411739,,,paycoin,paycoin
2823,2016/09/26,230616300243514,77075243701545,33584653728939,,,,59683690430.352,,13763189871107832418726321,4797151006224748,,,2412272002305670775443249396427,96024555281830752741088478871,,202104172414,,,paycoin,paycoin
2824,2016/09/27,240168293446817,76415736461661,34693250929146,,,,44734300315.696,,10515525321261634814779949,489447806024656,,,2412272002305670771521862268249,96233167291840256211101004705,,209123992841,,,paycoin,paycoin
2825,2016/09/28,234847277542797,78222335041561,34397952219047,,,,65512965772.636,,1538516490822689633066490,462481860925780,,,2412272002305661781378594783267,96073528711834675211119434253,,197503452583,,,paycoin,paycoin
2826,2016/09/29,242587312840416,83273346051442,354073641910178,,,,45792203686.073,,1110781772689001227728307,4608051055125752,,,2412272002305430283711044710375,96060789241833810171109130170,,212303192935,,,paycoin,paycoin
2827,2016/09/30,250801306835836,84327436471437,360842563010391,,,,59393202335.384,,1489574149982501212018828,499898946525214,,,2412272002305430283323439950598,96110302401827608651112441611,,176763101915,,,paycoin,paycoin
2828,2016/10/01,213773292353076,71119439231810,31547450728676,,,,43893114203.615,,938229903910298510807070,445128925126462,,,2412272002305430276304363076684,97180091951833274481109268541,,172852751485,,,paycoin,paycoin
2829,2016/10/02,192542245751105,71844931851687,284203760710504,,,,45003197463.873,,866441661785405523706250,404625765127941,,,2412272002305477676005234648819,97064889401831450501114300572,,168692571556,,,paycoin,paycoin
2830,2016/10/03,258654246347672,86447136561719,37805842389178,,,,47013345169.604,,121584708882398888085372,567947895425765,,,2412272002305511181560785541695,97069676131831589281120594230,,227702491836,,,paycoin,paycoin
2831,2016/10/04,264504302856662,82385635282192,38194253687145,,,,43883126165.647,,116067453394350989385913,522537857320677,,,2412272002305511186513687351611,96861216591827789311131276580,,201912881996,,,paycoin,paycoin
2832,2016/10/05,266644307541719,78882941101802,37820467527168,,,,52683214329.301,,1404561530988299613738100,508775770021740,,,2412272002305508280800228891788,97054734821831152701117966794,,191024331738,,,paycoin,paycoin
2833,2016/10/06,274325422836826,82731848401938,39639758868004,,,,51001925325.751,,1399178955813910911996092,535241959921668,,,2412272002305472583821398443637,97161858231827602831090662070,,191742931940,,,paycoin,paycoin
