,date,block_size,sent_addresses,fee_reward,difficulty,median_transaction_value,google_trends,av_transaction_value,send_usd,top_100_percent,confirmation_time,median_transaction_size,mining_profitability,active_addresses,hashrate,market_cap,transactions,tweets,av_transaction_size,full_name,coin
1230,2012/05/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1231,2012/05/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1232,2012/05/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1233,2012/05/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1234,2012/05/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1235,2012/05/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1236,2012/05/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1237,2012/05/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1238,2012/05/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1239,2012/05/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1240,2012/05/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1241,2012/05/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1242,2012/05/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1243,2012/05/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1244,2012/05/31,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1245,2012/06/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1246,2012/06/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1247,2012/06/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1248,2012/06/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1249,2012/06/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1250,2012/06/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1251,2012/06/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1252,2012/06/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1253,2012/06/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1254,2012/06/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1255,2012/06/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1256,2012/06/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1257,2012/06/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1258,2012/06/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1259,2012/06/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1260,2012/06/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1261,2012/06/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1262,2012/06/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1263,2012/06/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1264,2012/06/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1265,2012/06/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1266,2012/06/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1267,2012/06/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1268,2012/06/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1269,2012/06/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1270,2012/06/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1271,2012/06/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1272,2012/06/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1273,2012/06/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1274,2012/06/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1275,2012/07/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1276,2012/07/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1277,2012/07/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1278,2012/07/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1279,2012/07/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1280,2012/07/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1281,2012/07/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1282,2012/07/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1283,2012/07/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1284,2012/07/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1285,2012/07/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1286,2012/07/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1287,2012/07/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1288,2012/07/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1289,2012/07/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1290,2012/07/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1291,2012/07/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1292,2012/07/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1293,2012/07/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1294,2012/07/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1295,2012/07/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1296,2012/07/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1297,2012/07/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1298,2012/07/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1299,2012/07/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1300,2012/07/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1301,2012/07/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1302,2012/07/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1303,2012/07/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1304,2012/07/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1305,2012/07/31,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1306,2012/08/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1307,2012/08/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1308,2012/08/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1309,2012/08/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1310,2012/08/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1311,2012/08/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1312,2012/08/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1313,2012/08/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1314,2012/08/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1315,2012/08/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1316,2012/08/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1317,2012/08/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1318,2012/08/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1319,2012/08/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1320,2012/08/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1321,2012/08/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1322,2012/08/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1323,2012/08/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1324,2012/08/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1325,2012/08/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1326,2012/08/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1327,2012/08/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1328,2012/08/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1329,2012/08/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1330,2012/08/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1331,2012/08/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1332,2012/08/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1333,2012/08/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1334,2012/08/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1335,2012/08/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1336,2012/08/31,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1337,2012/09/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1338,2012/09/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1339,2012/09/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1340,2012/09/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1341,2012/09/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1342,2012/09/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1343,2012/09/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1344,2012/09/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1345,2012/09/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1346,2012/09/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1347,2012/09/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1348,2012/09/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1349,2012/09/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1350,2012/09/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1351,2012/09/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1352,2012/09/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1353,2012/09/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1354,2012/09/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1355,2012/09/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1356,2012/09/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1357,2012/09/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1358,2012/09/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1359,2012/09/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1360,2012/09/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1361,2012/09/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1362,2012/09/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1363,2012/09/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1364,2012/09/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1365,2012/09/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1366,2012/09/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1367,2012/10/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1368,2012/10/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1369,2012/10/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1370,2012/10/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1371,2012/10/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1372,2012/10/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1373,2012/10/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1374,2012/10/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1375,2012/10/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1376,2012/10/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1377,2012/10/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1378,2012/10/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1379,2012/10/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1380,2012/10/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1381,2012/10/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1382,2012/10/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1383,2012/10/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1384,2012/10/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1385,2012/10/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1386,2012/10/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1387,2012/10/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1388,2012/10/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1389,2012/10/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1390,2012/10/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1391,2012/10/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1392,2012/10/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1393,2012/10/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1394,2012/10/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1395,2012/10/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1396,2012/10/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1397,2012/10/31,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1398,2012/11/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1399,2012/11/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1400,2012/11/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1401,2012/11/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1402,2012/11/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1403,2012/11/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1404,2012/11/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1405,2012/11/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1406,2012/11/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1407,2012/11/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1408,2012/11/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1409,2012/11/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1410,2012/11/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1411,2012/11/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1412,2012/11/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1413,2012/11/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1414,2012/11/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1415,2012/11/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1416,2012/11/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1417,2012/11/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1418,2012/11/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1419,2012/11/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1420,2012/11/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1421,2012/11/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1422,2012/11/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1423,2012/11/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1424,2012/11/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1425,2012/11/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1426,2012/11/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1427,2012/11/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1428,2012/12/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1429,2012/12/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1430,2012/12/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1431,2012/12/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1432,2012/12/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1433,2012/12/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1434,2012/12/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1435,2012/12/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1436,2012/12/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1437,2012/12/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1438,2012/12/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1439,2012/12/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1440,2012/12/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1441,2012/12/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1442,2012/12/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1443,2012/12/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1444,2012/12/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1445,2012/12/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1446,2012/12/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1447,2012/12/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1448,2012/12/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1449,2012/12/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1450,2012/12/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1451,2012/12/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1452,2012/12/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1453,2012/12/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1454,2012/12/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1455,2012/12/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1456,2012/12/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1457,2012/12/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1458,2012/12/31,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1459,2013/01/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1460,2013/01/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1461,2013/01/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1462,2013/01/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1463,2013/01/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1464,2013/01/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1465,2013/01/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1466,2013/01/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1467,2013/01/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1468,2013/01/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1469,2013/01/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1470,2013/01/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1471,2013/01/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1472,2013/01/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1473,2013/01/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1474,2013/01/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1475,2013/01/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1476,2013/01/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1477,2013/01/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1478,2013/01/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1479,2013/01/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1480,2013/01/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1481,2013/01/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1482,2013/01/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1483,2013/01/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1484,2013/01/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1485,2013/01/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1486,2013/01/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1487,2013/01/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1488,2013/01/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1489,2013/01/31,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1490,2013/02/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1491,2013/02/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1492,2013/02/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1493,2013/02/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1494,2013/02/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1495,2013/02/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1496,2013/02/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1497,2013/02/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1498,2013/02/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1499,2013/02/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1500,2013/02/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1501,2013/02/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1502,2013/02/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1503,2013/02/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1504,2013/02/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1505,2013/02/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1506,2013/02/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1507,2013/02/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1508,2013/02/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1509,2013/02/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1510,2013/02/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1511,2013/02/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1512,2013/02/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1513,2013/02/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1514,2013/02/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1515,2013/02/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1516,2013/02/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1517,2013/02/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1518,2013/03/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1519,2013/03/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1520,2013/03/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1521,2013/03/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1522,2013/03/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1523,2013/03/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1524,2013/03/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1525,2013/03/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1526,2013/03/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1527,2013/03/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1528,2013/03/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1529,2013/03/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1530,2013/03/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1531,2013/03/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1532,2013/03/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1533,2013/03/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1534,2013/03/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1535,2013/03/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1536,2013/03/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1537,2013/03/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1538,2013/03/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1539,2013/03/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1540,2013/03/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1541,2013/03/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1542,2013/03/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1543,2013/03/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
1544,2013/03/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
