,date,market_cap,transactions,google_trends,send_usd,active_addresses,av_transaction_value,median_transaction_value,mining_profitability,av_transaction_size,difficulty,hashrate,block_size,sent_addresses,top_100_percent,fee_reward,confirmation_time,tweets,median_transaction_size,full_name,coin
420,2018/09/25,7650025063,19024,,267323314,30977,14052,10.151,,,496533882807,,62578,18088,,,10.667,1011,,bitcoin cash,bch
421,2018/09/26,8174087381,27608,,336004649,38344,12171,7.049,,,502290306113,,73417,22252,,,9.172,1384,,bitcoin cash,bch
422,2018/09/27,9485908938,23359,,454095827,41616,19440,38.253,,,578776373652,,72076,23190,,,9.796,1515,,bitcoin cash,bch
423,2018/09/28,9540734391,20373,,186484178,34685,9153,17.268,,,574462265909,,63942,18857,,,10.213,1085,,bitcoin cash,bch
424,2018/09/29,9258014279,105008,,157121677,31419,1496,0.0223,,,563153379815,,184871,16791,,,9.664,974,,bitcoin cash,bch
425,2018/09/30,9310951331,14609,,128481959,31279,8795,37.538,,,564937862939,,49822,17568,,,10.213,909,,bitcoin cash,bch
426,2018/10/01,9269586755,288522,,177097436,33214,613.809,0.021,,,572929423597,,473604,18116,,,10.36,776,,bitcoin cash,bch
427,2018/10/02,9361860439,25367,,151046382,31175,5954,0.449,,,566775054475,,66875,16549,,,10.07,898,,bitcoin cash,bch
428,2018/10/03,8990558725,17439,,139203970,30373,7982,12.71,,,557253301616,,51743,16474,,,10.07,876,,bitcoin cash,bch
429,2018/10/04,9069943103,13627,,1480640096,34373,108655,58.585,,,570533937589,,72425,15516,,,9.6,946,,bitcoin cash,bch
430,2018/10/05,8945279051,14125,,117638925,27730,8328,29.988,,,566017338393,,47500,15978,,,9.6,1008,,bitcoin cash,bch
431,2018/10/06,8935663825,15070,,65277998,32351,4332,21.725,,,563617268327,,47143,16015,,,9.931,1042,,bitcoin cash,bch
432,2018/10/07,8921885626,24237,,80549030,25386,3323,0.256,,,578524721192,,71206,14351,,,10.435,896,,bitcoin cash,bch
433,2018/10/08,9133591147,19108,,122895628,26573,6432,4.905,,,572534718157,,57773,14770,,,10.36,955,,bitcoin cash,bch
434,2018/10/09,9072889830,13674,,257497236,25573,18831,35.499,,,574822423765,,41926,15411,,,10.213,1097,,bitcoin cash,bch
435,2018/10/10,8931789604,13543,,278382382,27496,20555,53.503,,,567954524820,,52509,15502,,,9.412,961,,bitcoin cash,bch
436,2018/10/11,7866248969,16451,,351401816,34492,21361,51.059,,,543664188311,,83510,17208,,,10.746,777,,bitcoin cash,bch
437,2018/10/12,7725052166,15168,,209637662,29375,13821,34.803,,,527534015599,,50128,16460,,,10.588,823,,bitcoin cash,bch
438,2018/10/13,7792815908,15341,,107514942,27262,7008,17.902,,,527635354009,,44125,15697,,,9.536,869,,bitcoin cash,bch
439,2018/10/14,7824420207,15948,,348757550,25769,21868,9.896,,,527365182871,,50572,15429,,,9.863,874,,bitcoin cash,bch
440,2018/10/15,8031750410,21859,,436844758,37797,19985,3.685,,,512536389586,,66853,21796,,,10.36,936,,bitcoin cash,bch
441,2018/10/16,8054668912,23488,,481189377,33258,20487,4.3,,,516994448712,,62599,19368,,,10.07,905,,bitcoin cash,bch
442,2018/10/17,7944545613,16609,,363645914,29456,21895,31.668,,,500686952262,,49511,17689,,,9.931,863,,bitcoin cash,bch
443,2018/10/18,7840072926,16762,,440715708,37511,26293,41.348,,,545281265999,,68912,18379,,,10,745,,bitcoin cash,bch
444,2018/10/19,7688473590,40161,,269832021,32989,6719,0.0254,,,490910694910,,90541,18692,,,9.931,853,,bitcoin cash,bch
445,2018/10/20,7794585704,32530,,164091908,27146,5044,0.0257,,,484445985254,,69121,16882,,,9.73,671,,bitcoin cash,bch
446,2018/10/21,7954051699,31552,,90853605,32492,2879,0.0275,,,521715635604,,87653,16649,,,11.077,1016,,bitcoin cash,bch
447,2018/10/22,7876405251,26263,,86089083,32235,3278,1.037,,,513061410411,,67579,17526,,,9.29,959,,bitcoin cash,bch
448,2018/10/23,7780668444,20699,,295009934,31110,14252,4.804,,,492294046629,,61640,17618,,,10.435,703,,bitcoin cash,bch
449,2018/10/24,7808077231,24112,,81762447,38907,3391,8.102,,,515566771705,,190713,16491,,,9.931,712,,bitcoin cash,bch
450,2018/10/25,7751284907,25210,,364687390,28586,14466,2.092,,,492046141451,,82615,17715,,,9.231,768,,bitcoin cash,bch
451,2018/10/26,7697208070,16427,,179117042,30632,10904,38.567,,,535135948703,,66250,17850,,,11.25,758,,bitcoin cash,bch
452,2018/10/27,7663587172,23355,,128826968,31742,5516,0.746,,,496077429569,,66102,17126,,,10.213,733,,bitcoin cash,bch
453,2018/10/28,7653353206,14168,,121530661,25652,8578,30.141,,,491415731509,,44993,16557,,,10.36,711,,bitcoin cash,bch
454,2018/10/29,7470369381,17949,,306726051,43482,17089,68.948,,,471402435600,,73001,19049,,,9.6,660,,bitcoin cash,bch
455,2018/10/30,7297400611,27018,,236547487,31743,8755,0.203,,,499119807633,,71952,17745,,,9.931,577,,bitcoin cash,bch
456,2018/10/31,7356375223,77158,,232562796,29980,3014,0.0188,,,474794041448,,150033,18706,,,9.931,823,,bitcoin cash,bch
457,2018/11/01,7405386975,733782,,257957363,28749,351.545,0.0164,,,486232537777,,1129401,18295,,,10.36,660,,bitcoin cash,bch
458,2018/11/02,7737201977,78553,,368696407,34564,4694,0.0186,,,487409134224,,152469,21402,,,9.6,774,,bitcoin cash,bch
459,2018/11/03,8205815135,31871,,312906766,43875,9818,5.415,,,523311991502,,82003,24019,,,9.412,645,,bitcoin cash,bch
460,2018/11/04,9409136164,37812,,450396671,49364,11911,19.426,,,599687039870,,115043,28768,,,9.536,1250,,bitcoin cash,bch
461,2018/11/05,9711593096,24781,,600952788,43553,24251,92.816,,,615401851611,,84941,25521,,,9.796,1075,,bitcoin cash,bch
462,2018/11/06,10182592489,68800,,358197883,44508,5206,0.0281,,,624434784270,,137500,27518,,,9.664,1052,,bitcoin cash,bch
463,2018/11/07,10866204492,22252,,525191772,44501,23602,145.851,,,684894970288,,86748,24782,,,10.667,1145,,bitcoin cash,bch
464,2018/11/08,10384850955,21341,,561109603,40202,26293,124.693,,,661359316533,,74483,24488,,,10.07,1107,,bitcoin cash,bch
465,2018/11/09,9974527854,21261,,473100578,39558,22252,85.815,,,640572043458,,72420,23247,,,9.796,975,,bitcoin cash,bch
466,2018/11/10,9607540023,1567326,,353033634,37100,225.246,0.0212,,,633969919602,,2113331,23808,,,9.863,1083,,bitcoin cash,bch
467,2018/11/11,9437146055,17950,,398762886,41135,22215,160.086,,,634946670894,,69089,21562,,,9.73,990,,bitcoin cash,bch
468,2018/11/12,9140151733,119014,,771402407,46414,6482,0.0107,,,697131922179,,305451,26240,,,10.36,1205,,bitcoin cash,bch
469,2018/11/13,9085327682,52634,,907937346,76799,17250,0.0313,,,706752247599,,161016,29609,,,9.29,1360,,bitcoin cash,bch
470,2018/11/14,8451154541,29320,,1266153602,72725,43184,159.451,,,718897893385,,176676,26948,,,12.414,1690,,bitcoin cash,bch
471,2018/11/15,7367146574,386713,,1609263473,44327,4161,0.012,,,557494238393,,622661,13984,,,9.231,3228,,bitcoin cash,bch
472,2018/11/16,6595451011,41256,,140113499,12345,3396,0.0122,,,883217024550,,74015,3379,,,9.351,1693,,bitcoin cash,bch
473,2018/11/17,5717483758,877450,,99552249,7989,113.456,0.00997,,,826914286510,,1493100,4383,,,11.707,1015,,bitcoin cash,bch
474,2018/11/18,5959015679,658085,,70333897,9463,106.877,0.00908,,,629581202919,,905414,3001,,,10.213,843,,bitcoin cash,bch
475,2018/11/19,5049060880,282507,,97636128,15997,345.606,0.00981,,,610207910886,,382723,263403,,,9.231,1300,,bitcoin cash,bch
476,2018/11/20,4337928514,329111,,146698588,341453,445.742,0.00746,,,698579972233,,538798,202028,,,11.901,1390,,bitcoin cash,bch
477,2018/11/21,4374797919,4704,,411093612,9441,87392,8.017,,,595634206081,,15477,3699,,,10.213,1063,,bitcoin cash,bch
478,2018/11/22,4194233167,4192,,123574262,10130,29479,20.363,,,540364428554,,15821,3650,,,9.863,1219,,bitcoin cash,bch
479,2018/11/23,3723077870,5997,,265913483,11759,44341,6.14,,,483834456241,,23158,4568,,,11.707,1032,,bitcoin cash,bch
480,2018/11/24,3789039572,3818,,41026250,11907,10745,22.886,,,429662899121,,21385,3339,,,12.973,957,,bitcoin cash,bch
481,2018/11/25,3196370513,5831,,115260565,17062,19767,18.446,,,279301455952,,32525,5105,,,10.746,876,,bitcoin cash,bch
482,2018/11/26,3409490568,7541,,142252349,35838,18864,25.38,,,280287374521,,42230,7418,,,10.141,1386,,bitcoin cash,bch
483,2018/11/27,3267581477,9174,,332055553,51477,36195,59.89,,,274049570118,,50068,8594,,,10.213,1032,,bitcoin cash,bch
484,2018/11/28,3473945404,18598,,223739836,33487,12030,1.157,,,272372385284,,65839,10115,,,9.796,689,,bitcoin cash,bch
485,2018/11/29,3502601030,8542,,129265120,21989,15138,15.321,,,250636481114,,38310,8528,,,10.435,631,,bitcoin cash,bch
486,2018/11/30,3498283845,10605,,729624560,62557,68800,23.614,,,264636601452,,87425,9891,,,9.664,537,,bitcoin cash,bch
487,2018/12/01,3385423287,8825,,244388000,19754,27693,8.899,,,267548978461,,30437,8002,,,9.931,492,,bitcoin cash,bch
488,2018/12/02,3317083307,5577,,648819998,12984,116339,61.778,,,270296072487,,19386,6002,,,10.746,416,,bitcoin cash,bch
489,2018/12/03,3138209247,7135,,1011304262,15795,141739,71.823,,,249536531910,,28540,7240,,,10.909,599,,bitcoin cash,bch
490,2018/12/04,2973792521,11831,,1347675182,15951,114196,0.736,,,202805921548,,34984,7579,,,10.435,559,,bitcoin cash,bch
491,2018/12/05,2677696337,16558,,2774093234,19556,167538,0.458,,,189787897345,,48953,9212,,,10.286,609,,bitcoin cash,bch
492,2018/12/06,2251539220,30281,,2595811245,20613,85724,0.0064,,,174531043012,,77099,9147,,,10.435,null,,bitcoin cash,bch
493,2018/12/07,1876384028,9716,,1912040907,24938,196793,58.502,,,156971829021,,49568,9757,,,9.664,784,,bitcoin cash,bch
494,2018/12/08,1851004065,6898,,2050292914,18191,297230,74.255,,,168886042519,,29171,7921,,,11.707,452,,bitcoin cash,bch
495,2018/12/09,1972391403,6558,,2147379723,16218,327444,56.388,,,161658395366,,22916,6792,,,9.796,491,,bitcoin cash,bch
496,2018/12/10,1977318959,6944,,2070075585,19283,298110,46.264,,,164451191467,,29722,7781,,,9.351,450,,bitcoin cash,bch
497,2018/12/11,1927974886,6490,,2135654732,16901,329069,45.258,,,158500900777,,27187,8516,,,10.588,506,,bitcoin cash,bch
498,2018/12/12,1880801916,13244,,1324456443,29030,100004,1.021,,,153518103296,,51011,18585,,,10.511,501,,bitcoin cash,bch
499,2018/12/13,1909182614,17434,,1780285928,21720,102116,0.274,,,156684631971,,62311,7949,,,10.213,504,,bitcoin cash,bch
500,2018/12/14,1603515668,12546,,2505600833,20669,199713,0.0269,,,139929777405,,32928,8434,,,10.07,609,,bitcoin cash,bch
501,2018/12/15,1481100766,9678,,2437984136,16374,251910,0.729,,,133633941779,,28889,8490,,,10.07,551,,bitcoin cash,bch
502,2018/12/16,1531987614,23578,,1890251566,15967,80170,0.0156,,,133815377291,,45216,8470,,,10.213,553,,bitcoin cash,bch
503,2018/12/17,1571146992,13134,,2196183673,18168,167214,0.0701,,,134930012932,,30319,9492,,,9.536,599,,bitcoin cash,bch
504,2018/12/18,1725655154,8304,,2323526710,26916,279808,48.18,,,140048766690,,89626,8642,,,9.474,524,,bitcoin cash,bch
505,2018/12/19,2185838412,10397,,3138014442,23779,301819,134.19,,,156843248127,,31957,12231,,,8.675,571,,bitcoin cash,bch
506,2018/12/20,2872608213,11452,,1471735817,28823,128513,247.631,,,198853169109,,40372,13919,,,9.412,630,,bitcoin cash,bch
507,2018/12/21,3570471067,13582,,1415262370,31863,104201,122.295,,,246462450894,,60585,13598,,,10.435,584,,bitcoin cash,bch
508,2018/12/22,3388631121,7914,,983034075,18648,124215,125.083,,,242778211065,,27161,8669,,,10.286,375,,bitcoin cash,bch
509,2018/12/23,3480259368,6979,,854643423,15997,122459,125.563,,,241911897146,,22242,7649,,,10,452,,bitcoin cash,bch
510,2018/12/24,3528584923,8108,,859940576,18995,106061,146.876,,,240522177243,,30233,8565,,,10.435,456,,bitcoin cash,bch
511,2018/12/25,2920830738,6986,,646612944,16399,92558,147.931,,,220415298720,,21693,7497,,,9.536,435,,bitcoin cash,bch
512,2018/12/26,3084004092,8068,,740597574,15624,91794,27.981,,,225103920840,,27490,7698,,,10.141,479,,bitcoin cash,bch
513,2018/12/27,2881977169,8160,,642944983,17785,78792,84.312,,,217401752321,,30042,8941,,,10.909,476,,bitcoin cash,bch
514,2018/12/28,2749499755,10600,,649028272,19709,61229,30.046,,,211182424932,,67061,9029,,,8.623,421,,bitcoin cash,bch
515,2018/12/29,2972039320,8070,,506938720,16293,62818,86.545,,,213321452964,,29793,7733,,,10.213,419,,bitcoin cash,bch
516,2018/12/30,2849074654,7516,,541905877,14891,72100,75.937,,,211344501660,,28401,7048,,,10.213,371,,bitcoin cash,bch
517,2018/12/31,2754813591,7761,,608926030,15749,78460,127.313,,,220457902328,,31881,7503,,,11.25,403,,bitcoin cash,bch
518,2019/01/01,2815141232,5595,,508394229,12840,90866,55.397,,,230189449337,,16862,6184,,,9.796,328,,bitcoin cash,bch
519,2019/01/02,2892080833,18737,,613126235,16794,32723,0.0302,,,232645640400,,51845,8095,,,9.6,416,,bitcoin cash,bch
520,2019/01/03,2916551177,12976,,707340775,18526,54511,1.394,,,240376044001,,37012,9075,,,10.827,421,,bitcoin cash,bch
521,2019/01/04,2814331893,7596,,690630572,17194,90920,24.492,,,223099023371,,25885,8233,,,10.36,424,,bitcoin cash,bch
522,2019/01/05,2848978538,7199,,453501542,16605,62995,32.527,,,217534460347,,20847,7900,,,9.412,384,,bitcoin cash,bch
523,2019/01/06,2854045805,24362,,393743779,44383,16162,0.00298,,,217462047931,,43749,13640,,,9.73,361,,bitcoin cash,bch
524,2019/01/07,2911788894,7638,,402794534,17312,52736,30.306,,,194393852016,,26290,7826,,,10.827,526,,bitcoin cash,bch
525,2019/01/08,2824668546,8760,,630316477,17923,71954,21.602,,,199058978155,,29743,7834,,,9.6,492,,bitcoin cash,bch
526,2019/01/09,2816284699,8941,,729978864,19275,81644,6.882,,,213755857280,,30127,8025,,,10.286,491,,bitcoin cash,bch
527,2019/01/10,2539039199,7550,,838893871,17200,111112,70.475,,,200484499737,,24550,8106,,,10.07,634,,bitcoin cash,bch
528,2019/01/11,2311383273,11527,,558166757,16681,48423,0.629,,,198594729393,,30903,8033,,,10.36,496,,bitcoin cash,bch
529,2019/01/12,2371963150,6851,,381638182,15123,55705,15.061,,,198554227301,,20145,7175,,,9.412,566,,bitcoin cash,bch
530,2019/01/13,2275135672,6783,,246367125,16274,36321,11.278,,,203384294484,,33997,7904,,,10.992,595,,bitcoin cash,bch
531,2019/01/14,2258333840,7042,,427094565,16902,60650,25.035,,,204648896288,,21973,7962,,,9.474,540,,bitcoin cash,bch
532,2019/01/15,2309916035,7530,,440338290,16374,58478,20.105,,,206943724866,,24267,7739,,,10.213,518,,bitcoin cash,bch
533,2019/01/16,2254278319,8824,,388564386,18845,44035,4.013,,,202065616055,,29288,9263,,,10.588,422,,bitcoin cash,bch
534,2019/01/17,2249611436,8132,,284301992,16867,34961,4.678,,,199869246752,,25236,7452,,,9.412,744,,bitcoin cash,bch
535,2019/01/18,2246636174,12449,,254159882,17388,20416,0.257,,,202831799623,,31862,7408,,,9.931,466,,bitcoin cash,bch
536,2019/01/19,2257956444,11382,,301797145,19317,26515,0.46,,,202763990491,,28456,6992,,,9.231,422,,bitcoin cash,bch
537,2019/01/20,2209207966,6883,,379955791,15839,55202,11.286,,,219535609403,,24203,7197,,,10.667,453,,bitcoin cash,bch
538,2019/01/21,2143356062,8870,,317052049,17250,35744,27.287,,,198903740953,,33888,8137,,,9.6,413,,bitcoin cash,bch
539,2019/01/22,2176071764,8583,,426284261,17664,49666,34.874,,,223285108370,,33885,8069,,,11.429,523,,bitcoin cash,bch
540,2019/01/23,2298393079,8319,,384465363,17950,46215,27.597,,,195146543422,,26377,8542,,,9.6,439,,bitcoin cash,bch
541,2019/01/24,2262791407,11715,,460206696,21332,39284,9.486,,,199466182387,,45218,10987,,,11.077,411,,bitcoin cash,bch
542,2019/01/25,2232782724,10582,,417359637,20189,39441,4.432,,,191548446390,,34548,9253,,,9.536,354,,bitcoin cash,bch
543,2019/01/26,2233760708,8009,,249204696,17997,31116,9.828,,,194678061797,,30538,8709,,,9.73,294,,bitcoin cash,bch
544,2019/01/27,2187543279,8051,,149478788,16809,18566,11.329,,,192143760626,,25744,8682,,,9.931,399,,bitcoin cash,bch
545,2019/01/28,1979858826,9337,,302270585,20701,32373,16.877,,,190306755931,,33061,10585,,,10.435,323,,bitcoin cash,bch
546,2019/01/29,1948012837,13005,,370889194,21426,28519,0.643,,,184518555420,,39294,9128,,,9.796,374,,bitcoin cash,bch
547,2019/01/30,2005736861,9926,,488675439,22268,49232,11.683,,,183476149578,,40258,10206,,,10.07,445,,bitcoin cash,bch
548,2019/01/31,2036274006,9536,,499639475,20031,52395,13.144,,,193353344751,,36844,9650,,,10.07,577,,bitcoin cash,bch
549,2019/02/01,2024397775,9788,,348039388,20508,35558,11.925,,,190391859167,,31452,10451,,,9.73,331,,bitcoin cash,bch
550,2019/02/02,2077204419,9067,,234860223,19777,25903,12.452,,,189440810933,,29522,10291,,,9.931,444,,bitcoin cash,bch
551,2019/02/03,2095615606,8468,,278827747,17270,32927,18.317,,,200481189388,,28451,9410,,,10.36,719,,bitcoin cash,bch
552,2019/02/04,2087715863,8526,,280287957,18212,32874,14.791,,,189329065350,,26510,8548,,,9.6,861,,bitcoin cash,bch
553,2019/02/05,2102083814,7536,,259299116,17765,34408,13.813,,,192706315557,,26861,8010,,,9.931,715,,bitcoin cash,bch
554,2019/02/06,2012341843,10569,,251453968,20465,23792,13.187,,,198423224832,,39427,9928,,,10.213,938,,bitcoin cash,bch
555,2019/02/07,2033698878,9712,,318380621,17624,32782,9.029,,,201146971114,,34295,8781,,,10.827,556,,bitcoin cash,bch
556,2019/02/08,2120879658,10038,,268260104,18928,26724,12.649,,,193246407613,,31873,9253,,,9.351,514,,bitcoin cash,bch
557,2019/02/09,2251204265,9936,,187805306,20022,18902,4.63,,,190917715593,,29287,9254,,,9.931,386,,bitcoin cash,bch
558,2019/02/10,2195032003,8534,,207727561,18307,24341,9.92,,,194686829384,,27167,8668,,,9.931,363,,bitcoin cash,bch
559,2019/02/11,2174087362,8770,,293756698,18043,33496,7.001,,,195819923396,,31340,8633,,,10.435,405,,bitcoin cash,bch
560,2019/02/12,2131307198,16667,,207084290,24026,12425,1.869,,,193123271875,,46004,12267,,,10.286,387,,bitcoin cash,bch
561,2019/02/13,2157726308,27671,,220758946,30676,7978,3.509,,,205082999630,,78045,15306,,,9.474,487,,bitcoin cash,bch
562,2019/02/14,2144448742,20499,,258583694,30739,12614,2.59,,,198976791166,,61153,11582,,,10.07,548,,bitcoin cash,bch
563,2019/02/15,2141319685,14065,,242491357,24922,17241,2.549,,,200430341179,,47696,10707,,,10.213,615,,bitcoin cash,bch
564,2019/02/16,2147297642,9003,,191920702,17549,21317,5.903,,,200042562622,,29244,8555,,,10.588,305,,bitcoin cash,bch
565,2019/02/17,2143656257,9351,,197858799,17023,21159,6.694,,,196855195876,,28940,8748,,,9.863,290,,bitcoin cash,bch
566,2019/02/18,2374181471,17796,,441022692,25341,24782,4.193,,,202127080233,,55112,12744,,,9.664,467,,bitcoin cash,bch
567,2019/02/19,2573493282,19937,,328563161,27159,16480,2.124,,,210788498362,,64383,12332,,,9.6,577,,bitcoin cash,bch
568,2019/02/20,2536154522,16157,,262676658,22888,16258,1.489,,,213215029575,,50520,11455,,,10,503,,bitcoin cash,bch
569,2019/02/21,2515495336,13230,,347886578,22270,26295,2.778,,,210586259397,,47353,10570,,,9.931,496,,bitcoin cash,bch
570,2019/02/22,2524010343,15081,,162558964,21143,10779,2.072,,,204962328659,,48322,10136,,,10.213,482,,bitcoin cash,bch
571,2019/02/23,2540209585,12756,,243565969,18995,19094,2.216,,,196622128561,,40508,9975,,,9.73,359,,bitcoin cash,bch
572,2019/02/24,2568460123,15461,,347018230,23044,22445,2.582,,,211209855807,,49680,12831,,,9.863,386,,bitcoin cash,bch
573,2019/02/25,2346902726,13393,,404130521,22333,30175,2.841,,,204013260710,,45564,12003,,,10.07,454,,bitcoin cash,bch
574,2019/02/26,2348441887,13229,,338187784,27343,25564,3.996,,,198445435975,,46019,12135,,,10.213,474,,bitcoin cash,bch
575,2019/02/27,2323000316,18102,,182917472,24147,10105,1.946,,,205365183794,,65289,12099,,,10.511,751,,bitcoin cash,bch
576,2019/02/28,2318521540,13605,,296168158,19703,21769,3.913,,,206397674615,,47003,9878,,,10.36,416,,bitcoin cash,bch
577,2019/03/01,2318497318,11778,,267766690,19149,22734,3.87,,,203686890816,,39478,9720,,,10.213,523,,bitcoin cash,bch
578,2019/03/02,2309583223,10316,,177205245,18226,17178,3.115,,,200404263808,,33783,8929,,,9.664,360,,bitcoin cash,bch
579,2019/03/03,2312472966,10544,,109873339,16038,10420,2.569,,,202357944308,,34309,8416,,,9.73,274,,bitcoin cash,bch
580,2019/03/04,2200066226,9215,,283138322,18817,30726,7.479,,,198102023886,,31974,8689,,,9.931,410,,bitcoin cash,bch
581,2019/03/05,2255673259,14712,,244749311,30712,16636,1.798,,,199615895555,,55076,14505,,,10.435,605,,bitcoin cash,bch
582,2019/03/06,2316151764,9880,,235065103,18938,23792,7.085,,,198996313293,,29921,8667,,,9.863,609,,bitcoin cash,bch
583,2019/03/07,2320291099,8752,,343947860,21446,39299,18.659,,,198181218202,,34956,8413,,,10.07,474,,bitcoin cash,bch
584,2019/03/08,2280587384,11549,,330922405,21770,28654,2.559,,,198372509104,,35245,9330,,,9.664,492,,bitcoin cash,bch
