,date,market_cap,difficulty,active_addresses,sent_addresses,av_transaction_size,transactions,median_transaction_size,confirmation_time,top_100_percent,av_transaction_value,median_transaction_value,fee_reward,send_usd,google_trends,tweets,block_size,mining_profitability,hashrate,full_name,coin
1304,2014/02/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1305,2014/02/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1306,2014/02/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1307,2014/02/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1308,2014/02/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1309,2014/02/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1310,2014/02/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1311,2014/02/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1312,2014/02/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1313,2014/02/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1314,2014/02/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1315,2014/02/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1316,2014/02/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1317,2014/02/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1318,2014/02/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1319,2014/02/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1320,2014/02/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1321,2014/02/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1322,2014/02/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1323,2014/03/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1324,2014/03/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1325,2014/03/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1326,2014/03/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1327,2014/03/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1328,2014/03/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1329,2014/03/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1330,2014/03/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1331,2014/03/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1332,2014/03/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1333,2014/03/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1334,2014/03/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1335,2014/03/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1336,2014/03/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1337,2014/03/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1338,2014/03/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1339,2014/03/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1340,2014/03/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1341,2014/03/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1342,2014/03/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1343,2014/03/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1344,2014/03/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1345,2014/03/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1346,2014/03/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1347,2014/03/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1348,2014/03/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1349,2014/03/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1350,2014/03/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1351,2014/03/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1352,2014/03/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1353,2014/03/31,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1354,2014/04/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1355,2014/04/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1356,2014/04/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1357,2014/04/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1358,2014/04/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1359,2014/04/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1360,2014/04/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1361,2014/04/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1362,2014/04/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1363,2014/04/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1364,2014/04/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1365,2014/04/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1366,2014/04/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1367,2014/04/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1368,2014/04/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1369,2014/04/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1370,2014/04/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1371,2014/04/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1372,2014/04/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1373,2014/04/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1374,2014/04/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1375,2014/04/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1376,2014/04/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1377,2014/04/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1378,2014/04/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1379,2014/04/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1380,2014/04/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1381,2014/04/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1382,2014/04/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1383,2014/04/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1384,2014/05/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1385,2014/05/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1386,2014/05/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1387,2014/05/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1388,2014/05/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1389,2014/05/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1390,2014/05/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1391,2014/05/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1392,2014/05/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1393,2014/05/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1394,2014/05/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1395,2014/05/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1396,2014/05/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1397,2014/05/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1398,2014/05/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1399,2014/05/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1400,2014/05/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1401,2014/05/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1402,2014/05/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1403,2014/05/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1404,2014/05/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1405,2014/05/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1406,2014/05/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1407,2014/05/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1408,2014/05/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1409,2014/05/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1410,2014/05/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1411,2014/05/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1412,2014/05/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1413,2014/05/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1414,2014/05/31,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1415,2014/06/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1416,2014/06/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1417,2014/06/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1418,2014/06/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1419,2014/06/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1420,2014/06/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1421,2014/06/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1422,2014/06/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1423,2014/06/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1424,2014/06/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1425,2014/06/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1426,2014/06/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1427,2014/06/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1428,2014/06/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1429,2014/06/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1430,2014/06/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1431,2014/06/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1432,2014/06/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1433,2014/06/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1434,2014/06/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1435,2014/06/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1436,2014/06/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1437,2014/06/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1438,2014/06/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1439,2014/06/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1440,2014/06/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1441,2014/06/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1442,2014/06/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1443,2014/06/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1444,2014/06/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1445,2014/07/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1446,2014/07/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1447,2014/07/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1448,2014/07/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1449,2014/07/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1450,2014/07/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1451,2014/07/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1452,2014/07/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1453,2014/07/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1454,2014/07/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1455,2014/07/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1456,2014/07/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1457,2014/07/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1458,2014/07/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1459,2014/07/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1460,2014/07/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1461,2014/07/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1462,2014/07/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1463,2014/07/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1464,2014/07/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1465,2014/07/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1466,2014/07/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1467,2014/07/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1468,2014/07/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1469,2014/07/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1470,2014/07/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1471,2014/07/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1472,2014/07/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1473,2014/07/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1474,2014/07/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1475,2014/07/31,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1476,2014/08/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1477,2014/08/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1478,2014/08/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1479,2014/08/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1480,2014/08/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1481,2014/08/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1482,2014/08/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1483,2014/08/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1484,2014/08/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1485,2014/08/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1486,2014/08/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1487,2014/08/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1488,2014/08/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1489,2014/08/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1490,2014/08/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1491,2014/08/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1492,2014/08/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1493,2014/08/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1494,2014/08/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1495,2014/08/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1496,2014/08/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1497,2014/08/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1498,2014/08/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1499,2014/08/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1500,2014/08/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1501,2014/08/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1502,2014/08/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1503,2014/08/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1504,2014/08/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1505,2014/08/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1506,2014/08/31,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1507,2014/09/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1508,2014/09/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1509,2014/09/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1510,2014/09/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1511,2014/09/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1512,2014/09/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1513,2014/09/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1514,2014/09/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1515,2014/09/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1516,2014/09/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1517,2014/09/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1518,2014/09/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1519,2014/09/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1520,2014/09/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1521,2014/09/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1522,2014/09/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1523,2014/09/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1524,2014/09/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1525,2014/09/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1526,2014/09/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1527,2014/09/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1528,2014/09/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1529,2014/09/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1530,2014/09/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1531,2014/09/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1532,2014/09/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1533,2014/09/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1534,2014/09/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1535,2014/09/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1536,2014/09/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1537,2014/10/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1538,2014/10/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1539,2014/10/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1540,2014/10/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1541,2014/10/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1542,2014/10/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1543,2014/10/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1544,2014/10/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1545,2014/10/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1546,2014/10/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1547,2014/10/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1548,2014/10/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1549,2014/10/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1550,2014/10/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1551,2014/10/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1552,2014/10/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1553,2014/10/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1554,2014/10/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1555,2014/10/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1556,2014/10/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1557,2014/10/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1558,2014/10/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1559,2014/10/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1560,2014/10/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1561,2014/10/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1562,2014/10/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1563,2014/10/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1564,2014/10/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1565,2014/10/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1566,2014/10/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1567,2014/10/31,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1568,2014/11/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1569,2014/11/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1570,2014/11/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1571,2014/11/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1572,2014/11/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1573,2014/11/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1574,2014/11/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1575,2014/11/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1576,2014/11/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1577,2014/11/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1578,2014/11/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1579,2014/11/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1580,2014/11/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1581,2014/11/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1582,2014/11/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1583,2014/11/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1584,2014/11/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1585,2014/11/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1586,2014/11/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1587,2014/11/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1588,2014/11/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1589,2014/11/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1590,2014/11/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1591,2014/11/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1592,2014/11/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1593,2014/11/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1594,2014/11/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1595,2014/11/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1596,2014/11/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1597,2014/11/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1598,2014/12/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1599,2014/12/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1600,2014/12/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1601,2014/12/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1602,2014/12/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1603,2014/12/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1604,2014/12/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1605,2014/12/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1606,2014/12/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1607,2014/12/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1608,2014/12/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1609,2014/12/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1610,2014/12/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1611,2014/12/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1612,2014/12/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1613,2014/12/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1614,2014/12/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1615,2014/12/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1616,2014/12/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1617,2014/12/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1618,2014/12/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1619,2014/12/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1620,2014/12/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1621,2014/12/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1622,2014/12/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1623,2014/12/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1624,2014/12/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1625,2014/12/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1626,2014/12/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1627,2014/12/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1628,2014/12/31,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1629,2015/01/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1630,2015/01/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1631,2015/01/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1632,2015/01/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
1633,2015/01/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
