,google_trends,date,difficulty,top_100_percent,block_size,transactions,mining_profitability,av_transaction_size,market_cap,sent_addresses,send_usd,hashrate,av_transaction_value,median_transaction_size,confirmation_time,median_transaction_value,fee_reward,tweets,active_addresses,full_name,coin
668,,2015/11/18,4379,17.53,2260,1229,22.555,,14044390,5197,98154,120189373355,79.865,,2.581,4.216,0.499,13,7123,dash,dash
669,,2015/11/19,4381,17.513,3249,1195,21.74,,13689708,4787,364399,119864964161,304.936,,2.657,4.768,0.654,15,9535,dash,dash
670,,2015/11/20,3532,17.532,2516,1222,27.55,,13466117,5358,123133,96143278782,100.764,,2.628,4.264,0.595,25,7630,dash,dash
671,,2015/11/21,3787,17.527,2173,998,24.952,,13538480,4131,56437,103821643007,56.55,,2.637,4.06,0.625,11,6708,dash,dash
672,,2015/11/22,3306,17.544,2276,1106,29.048,,13245300,4093,434784,90348966040,393.114,,2.633,4.588,0.467,17,5958,dash,dash
673,,2015/11/23,3634,17.502,2135,1067,25.39,,13087929,4093,120736,99807555320,113.156,,2.599,4.406,0.627,9,5752,dash,dash
674,,2015/11/24,3307,17.516,2865,1066,28.323,,12985937,4820,80957,90399076630,75.967,,2.647,3.457,0.597,11,7537,dash,dash
675,,2015/11/25,3293,17.536,2321,1166,28.913,,13337375,4942,130185,90306508629,111.838,,2.604,3.771,0.517,5,6619,dash,dash
676,,2015/11/26,3339,17.537,2640,1181,30.617,,13505553,4105,144443,91308014183,122.305,,2.647,4.691,0.614,14,7773,dash,dash
677,,2015/11/27,3404,17.547,2046,1055,28.309,,13449361,3518,71689,93075713033,67.952,,2.618,4.67,0.549,24,5478,dash,dash
678,,2015/11/28,4064,17.585,1833,1060,22.073,,12643134,3592,106290,111706656840,100.319,,2.623,6.634,0.521,13,4844,dash,dash
679,,2015/11/29,4027,17.609,2107,1081,22.157,,12764391,3311,83878,110342408745,77.893,,2.647,4.428,0.57,8,4843,dash,dash
680,,2015/11/30,4166,17.577,5383,1363,22.438,,13098287,5643,160705,114093947300,117.905,,2.628,4.555,0.54,16,7587,dash,dash
681,,2015/12/01,3984,17.855,2524,1075,22.847,,12775705,4498,187691,109092535353,174.597,,2.609,2.914,0.532,20,7102,dash,dash
682,,2015/12/02,3961,17.821,2801,1343,22.818,,12861618,4936,282271,108485963248,210.179,,2.647,3.475,0.811,16,7713,dash,dash
683,,2015/12/03,4027,17.721,2482,1273,24.793,,13916678,4607,211084,110176914205,165.816,,2.633,4.615,0.819,13,7131,dash,dash
684,,2015/12/04,3783,17.697,1969,1221,27.2,,14152616,3941,265628,103519374949,217.55,,2.623,4.715,0.5,17,6191,dash,dash
685,,2015/12/05,3951,17.712,2847,1338,25.99,,14243059,5535,99281,108153059839,74.201,,2.633,3.141,0.636,13,7124,dash,dash
686,,2015/12/06,4299,17.713,2929,1284,23.95,,14295114,4287,189712,117777052707,147.751,,2.628,4.76,0.63,18,7064,dash,dash
687,,2015/12/07,3680,17.678,2865,1353,27.674,,14112601,5458,113993,100366214018,84.252,,2.677,3.537,0.605,25,7464,dash,dash
688,,2015/12/08,3827,17.672,2871,1437,27.592,,14006940,6357,202564,104854292627,140.964,,2.633,3.94,0.66,17,8191,dash,dash
689,,2015/12/09,3439,17.858,2946,1368,33.491,,15062700,5681,269555,93542868887,197.043,,2.609,4.518,0.711,8,8238,dash,dash
690,,2015/12/10,3491,17.859,3605,1144,32.57,,15024592,4979,127875,95790605486,111.779,,2.595,3.478,0.576,8,6240,dash,dash
691,,2015/12/11,3380,17.9,2406,1266,33.592,,15279542,3748,169105,92611500772,133.575,,2.633,4.94,0.696,10,6417,dash,dash
692,,2015/12/12,3536,17.917,2440,1225,32.864,,15451841,4110,134418,96773885494,109.753,,2.637,4.084,0.71,20,6135,dash,dash
693,,2015/12/13,3456,17.938,2772,1353,35.487,,15785851,5046,128288,94410263163,94.822,,2.633,3.649,0.675,21,6635,dash,dash
694,,2015/12/14,3375,17.886,3035,1053,37.146,,16738116,3117,173909,92429446828,165.155,,2.623,5.8,0.817,16,5310,dash,dash
695,,2015/12/15,3475,17.384,2780,1149,35.675,,16383654,5235,1272932,95223199106,1108,,2.623,6.838,0.808,14,6582,dash,dash
696,,2015/12/16,4041,17.38,2495,1251,27.76,,16192781,4046,126838,110987703608,101.389,,2.647,3.472,0.776,13,6331,dash,dash
697,,2015/12/17,3493,17.409,4024,1099,33.259,,15875352,3317,76895,95469790050,70.012,,2.618,4.711,0.79,8,6255,dash,dash
698,,2015/12/18,3631,17.445,6386,1282,32.08,,15827630,4482,123983,99671826504,96.71,,2.581,4.313,0.764,6,7121,dash,dash
699,,2015/12/19,3631,17.44,2629,1253,31.311,,15990335,4695,80340,99336739988,64.853,,2.692,4.318,0.645,9,6627,dash,dash
700,,2015/12/20,3606,17.435,2602,1218,31.846,,15556806,4045,110176,98606828302,90.456,,2.609,5.352,0.724,10,5965,dash,dash
701,,2015/12/21,3385,17.498,2718,1402,33.048,,14953656,4514,157123,92437030742,112.07,,2.628,6.915,0.754,9,6166,dash,dash
702,,2015/12/22,3795,17.433,2358,1217,28.117,,15195797,3992,144325,104187291792,118.591,,2.647,5.224,0.773,17,6158,dash,dash
703,,2015/12/23,3369,17.387,2422,1192,33.494,,15350605,2526,97837,91919266832,82.078,,2.613,5.276,0.615,22,4512,dash,dash
704,,2015/12/24,2840,17.41,2921,1423,47.177,,16004110,4422,360277,77576915644,253.181,,2.609,10.166,0.782,6,6578,dash,dash
705,,2015/12/25,3732,17.352,1819,1178,32.737,,16950725,3287,132154,102874955917,112.735,,2.633,6.984,0.881,9,5251,dash,dash
706,,2015/12/26,3573,17.356,2374,1120,33.839,,16893691,3510,180250,97742670581,160.938,,2.647,8.378,0.745,10,5854,dash,dash
707,,2015/12/27,3905,17.351,3003,1169,29.45,,16164674,3193,123483,107053759671,108.062,,2.613,5.678,0.647,9,5070,dash,dash
708,,2015/12/28,3611,17.347,2800,1506,34.09,,16887356,4228,234221,98697265204,155.525,,2.637,10.569,0.696,21,6337,dash,dash
709,,2015/12/29,3921,17.319,2847,1383,32.389,,18037626,4744,185352,107437391886,134.082,,2.652,6.521,0.782,11,6863,dash,dash
710,,2015/12/30,3578,17.466,4366,1875,42.399,,20792480,6431,533434,97240264508,287.117,,2.609,12.928,0.996,29,9850,dash,dash
711,,2015/12/31,3845,18.113,3421,1358,37.222,,20177871,4025,455568,105586345882,335.47,,2.642,7.721,0.747,24,5716,dash,dash
712,,2016/01/01,3461,18.059,1999,1196,46.424,,20589229,3922,175505,94581019212,189.854,,2.628,7.05,0.569,14,5756,dash,dash
713,,2016/01/02,3529,18.08,2985,1539,41.73,,20160883,5500,360440,96667960387,234.24,,2.609,6.9,0.793,9,7576,dash,dash
714,,2016/01/03,3552,17.969,3206,1622,39.622,,19578554,5377,261582,97235271089,161.282,,2.647,7.714,0.6,8,7610,dash,dash
715,,2016/01/04,3892,17.968,3567,1914,36.847,,19889279,5322,211019,106740041992,110.25,,2.647,4.558,0.54,19,10757,dash,dash
716,,2016/01/05,4081,18.019,2653,1245,35.14,,20229745,4079,356355,111843919857,286.229,,2.604,5.958,0.536,14,6662,dash,dash
717,,2016/01/06,3598,17.988,2228,1282,162.71,,20058875,4531,151920,98301524202,118.502,,2.662,6.219,0.129,9,6764,dash,dash
718,,2016/01/07,3680,17.94,3053,1608,40.754,,20243486,6124,411608,100861658623,255.975,,2.585,6.906,0.637,10,8949,dash,dash
719,,2016/01/08,3800,17.924,2722,1353,37.313,,19828840,5181,251653,103931500192,185.996,,2.647,6.762,0.47,9,8091,dash,dash
720,,2016/01/09,3838,17.847,2184,1273,34.945,,19042149,4488,225088,104884787966,176.817,,2.613,6.493,0.525,7,6409,dash,dash
721,,2016/01/10,3790,17.965,2712,1596,34.29,,18323306,4835,365867,103707404616,229.24,,2.628,10.823,2.245,8,6670,dash,dash
722,,2016/01/11,3654,18.062,2301,1291,36.867,,19445068,4022,303344,100056009873,235.366,,2.652,5.072,0.702,15,6367,dash,dash
723,,2016/01/12,3483,17.735,2368,1288,38.652,,18632541,4747,1125378,95192100111,873.741,,2.609,7.654,0.634,17,6587,dash,dash
724,,2016/01/13,3771,17.73,2762,1563,33.777,,18041300,4367,285162,103569868726,182.445,,2.628,8.596,0.549,21,6309,dash,dash
725,,2016/01/14,3467,17.781,2512,1390,41.003,,19757425,4367,370777,94972623167,266.746,,2.623,11.383,0.659,17,6859,dash,dash
726,,2016/01/15,3614,17.823,3113,1729,41.633,,21318156,6458,712286,99058437267,411.964,,2.628,12.147,0.751,11,9118,dash,dash
727,,2016/01/16,3787,17.804,4860,2042,45.013,,23471083,7821,761645,103848991323,373.02,,2.633,15.276,0.833,9,11536,dash,dash
728,,2016/01/17,3756,17.717,2884,1751,45.641,,24505642,4809,534450,102795626780,305.225,,2.637,13.561,0.793,13,7224,dash,dash
729,,2016/01/18,3627,18.479,4109,1910,56.834,,27800690,5448,1365901,99216924145,715.132,,2.604,15.203,1.016,35,9716,dash,dash
730,,2016/01/19,3645,18.296,2861,1527,50.173,,25592421,5113,669869,99558998400,438.683,,2.633,13.763,0.759,29,6809,dash,dash
731,,2016/01/20,3799,18.277,3265,1528,47.921,,26443541,6273,519025,104174436181,339.676,,2.633,14.007,0.78,18,9580,dash,dash
732,,2016/01/21,3964,18.191,2942,1636,51.734,,29441776,5589,854159,108791845755,522.102,,2.628,15.39,0.811,43,7963,dash,dash
733,,2016/01/22,3800,18.539,3349,2094,60.286,,32185822,5811,1829351,103971580401,876.285,,2.59,16.629,1.056,68,9151,dash,dash
734,,2016/01/23,4098,18.538,3543,1670,50.111,,29747145,5466,872104,112271281850,522.218,,2.662,15.089,0.769,31,8392,dash,dash
735,,2016/01/24,3903,18.477,5091,1666,48.218,,27111860,5599,583678,106685573725,350.347,,2.642,13.568,0.772,19,8624,dash,dash
736,,2016/01/25,3455,18.622,2854,1597,51.547,,24796933,4951,467102,94377987126,292.487,,2.604,12.236,0.77,7,7978,dash,dash
737,,2016/01/26,3647,18.545,3096,1517,50.526,,25665137,4755,308861,99901290605,203.6,,2.662,12.408,0.783,7,7142,dash,dash
738,,2016/01/27,3300,18.519,3423,2693,60.059,,26858592,6290,571843,89924159963,212.344,,2.609,12.624,0.531,16,7797,dash,dash
739,,2016/01/28,3704,18.538,3091,1748,49.305,,25871905,5369,401952,101846885754,231.644,,2.585,12.03,0.551,15,7441,dash,dash
740,,2016/01/29,4158,18.533,3650,1446,44.352,,26497501,4561,297966,114189857880,206.062,,2.672,12.174,0.697,14,7426,dash,dash
741,,2016/01/30,4877,18.547,2885,1575,37.231,,26603398,6490,390397,134175075340,247.871,,2.609,11.995,0.668,23,8087,dash,dash
742,,2016/01/31,4682,18.52,1983,1193,36.48,,25233748,3102,288277,127767621174,241.641,,2.652,11.196,0.662,11,4858,dash,dash
743,,2016/02/01,4538,18.456,2977,1129,38.507,,25462326,3794,260103,124084554837,230.384,,2.623,11.152,0.749,25,6175,dash,dash
744,,2016/02/02,4489,18.373,3327,1477,39.112,,25695293,4995,389877,123087289943,263.965,,2.613,11.027,0.675,16,7183,dash,dash
745,,2016/02/03,4432,18.273,2844,1585,39.025,,25380556,5721,584549,121380430266,368.807,,2.623,10.703,0.633,17,7277,dash,dash
746,,2016/02/04,4543,18.244,2188,1258,38.898,,26222275,3971,383540,124476804933,304.881,,2.657,10.874,0.659,16,6001,dash,dash
747,,2016/02/05,4065,18.169,2555,1232,57.044,,26628311,3549,317325,111072585813,261.907,,2.609,10.798,0.541,9,5001,dash,dash
748,,2016/02/06,3750,18.155,3267,1364,187.007,,26128793,4485,433723,102389313875,317.979,,2.633,10.403,0.192,9,7279,dash,dash
749,,2016/02/07,4344,18.125,2587,1374,40.952,,26247109,4987,236354,119445549589,172.029,,2.623,10.217,0.778,16,6770,dash,dash
750,,2016/02/08,4408,18.12,4432,1497,40.284,,26130551,4301,244309,120781336577,163.199,,2.628,9.941,0.69,26,7002,dash,dash
751,,2016/02/09,4084,17.99,2914,1544,43.51,,25517055,5386,247943,111487691433,160.585,,2.609,9.505,0.766,16,8159,dash,dash
752,,2016/02/10,4304,18.011,2996,1665,38.693,,24509201,5611,364633,118116112298,218.999,,2.652,8.921,0.769,24,8812,dash,dash
753,,2016/02/11,4135,17.991,2903,1541,40.194,,23150403,4525,288134,112968029473,187.017,,2.652,8.254,0.827,18,6836,dash,dash
754,,2016/02/12,3526,18.002,2666,1580,48.075,,23431855,6025,497135,95953393947,314.642,,2.604,8.135,0.685,15,8275,dash,dash
755,,2016/02/13,3830,17.986,2872,1483,42.782,,23581891,4522,400597,105122984896,270.126,,2.613,7.99,0.694,7,7051,dash,dash
756,,2016/02/14,4744,17.972,2264,1333,33.812,,23969681,4310,285315,130347451907,214.04,,2.652,8.049,0.647,26,6790,dash,dash
757,,2016/02/15,4620,17.967,2269,1308,33.617,,24194914,4342,190219,126734567604,145.533,,2.618,7.762,0.839,13,6902,dash,dash
758,,2016/02/16,3854,17.963,2180,1242,39.883,,23977978,3723,211253,105240819514,170.091,,2.609,7.5,0.861,9,6221,dash,dash
759,,2016/02/17,4070,18.697,7482,1538,35.421,,22820608,4359,649542,111640259447,422.329,,2.647,7.091,0.794,12,6581,dash,dash
760,,2016/02/18,4390,18.755,3593,1519,30.922,,21533663,4283,591712,120261563480,389.541,,2.618,6.724,0.924,6,6892,dash,dash
761,,2016/02/19,4155,18.741,2282,1372,34.177,,22438494,3392,277689,113630771987,202.397,,2.623,7.212,0.902,8,5405,dash,dash
762,,2016/02/20,4445,18.72,2312,1449,31.426,,22336867,4509,249794,122151757507,172.391,,2.633,6.951,0.813,11,6808,dash,dash
763,,2016/02/21,4465,18.495,2246,1463,33.525,,23818456,4176,2201178,122335951702,1505,,2.628,6.4,0.825,8,6675,dash,dash
764,,2016/02/22,4303,18.355,3125,1496,37.983,,25547436,4745,1210469,117986212110,809.137,,2.623,7.945,0.942,8,7602,dash,dash
765,,2016/02/23,4353,18.27,2665,1433,35.982,,24712745,4886,358160,119247215962,249.937,,2.628,7.682,0.97,2,6656,dash,dash
766,,2016/02/24,4327,18.187,2783,1322,35.641,,24229760,3185,491601,118519272837,371.861,,2.618,7.666,0.858,5,4760,dash,dash
767,,2016/02/25,4605,18.198,5135,1368,33.597,,24503610,3903,279412,126339204907,204.282,,2.613,6.824,1.009,18,5663,dash,dash
768,,2016/02/26,4077,18.155,7379,1692,38.566,,24259813,5153,343157,111075631379,202.812,,2.682,9.841,3.04,18,7165,dash,dash
769,,2016/02/27,3857,18.123,4118,1284,41.729,,24958955,4427,404001,105512476236,314.642,,2.585,7.728,1.02,11,6074,dash,dash
770,,2016/02/28,3855,18.065,7979,1315,41.683,,25004928,4955,251954,105716323244,191.6,,2.657,7.499,0.765,15,6659,dash,dash
771,,2016/02/29,3539,18.049,8099,1600,45.357,,24636276,6225,388541,96882955547,242.838,,2.613,7.642,0.789,7,8246,dash,dash
772,,2016/03/01,3554,18.053,6662,1554,45.439,,24859958,5162,366084,97503840377,235.575,,2.642,7.709,0.962,8,7677,dash,dash
773,,2016/03/02,3291,18.057,3044,1587,51.382,,24633613,6264,260621,89954701044,164.222,,2.628,6.298,0.992,8,9070,dash,dash
774,,2016/03/03,3182,18.036,3620,1613,53.593,,24524372,5809,615374,86859563212,381.509,,2.647,7.866,0.945,5,8538,dash,dash
775,,2016/03/04,3178,17.982,3275,1785,65.113,,29513818,5720,905920,86810977365,507.518,,2.623,20.973,1.113,6,8932,dash,dash
776,,2016/03/05,3287,17.977,3003,1805,64.473,,31013062,5692,1408055,90112390612,780.136,,2.623,21.927,1.118,10,8054,dash,dash
777,,2016/03/06,3136,18.303,3658,1773,68.4,,30112785,7262,804872,85911349305,453.96,,2.637,14.095,0.964,8,9571,dash,dash
778,,2016/03/07,3369,18.283,3124,1706,224.07,,28128469,8005,806586,92120289833,472.794,,2.609,8.65,0.254,5,9107,dash,dash
779,,2016/03/08,3880,18.278,3966,1507,44.333,,27368726,6592,867525,106479042364,575.664,,2.628,8.716,0.856,7,9073,dash,dash
780,,2016/03/09,3697,18.3,3298,1540,50.102,,28687503,5516,480238,101387686015,311.843,,2.609,8.22,0.797,3,8880,dash,dash
781,,2016/03/10,3864,18.147,6562,1621,49.437,,30438653,7418,1958479,106023505802,1208,,2.628,11.276,0.956,9,10571,dash,dash
782,,2016/03/11,3849,18.075,3480,1565,53.043,,32184130,6643,548033,105531511214,350.931,,2.613,10.239,0.858,18,11030,dash,dash
783,,2016/03/12,4158,18.033,4067,1638,48.809,,32236638,6153,714033,114048300753,435.918,,2.623,10.038,0.888,8,11224,dash,dash
784,,2016/03/13,3685,18.055,3738,1836,61.388,,35373674,7351,978653,100553576974,533.09,,2.662,16.592,0.967,10,10728,dash,dash
785,,2016/03/14,3806,18.088,3153,1809,59.607,,35387444,7810,673574,104253922489,372.347,,2.609,10.938,0.872,9,10645,dash,dash
786,,2016/03/15,3464,17.903,4192,1739,65.633,,34594742,7118,1177125,94682873136,677.219,,2.637,10.667,0.871,14,10219,dash,dash
787,,2016/03/16,3413,17.732,3966,1927,74.459,,38521749,6271,1487354,93472980006,774.611,,2.647,25.719,1.018,9,9011,dash,dash
788,,2016/03/17,3095,17.756,3427,1770,89.268,,38147951,6639,1145852,84577643736,647.374,,2.604,14.105,0.828,9,9637,dash,dash
789,,2016/03/18,3316,17.709,3617,1608,77.651,,37051048,5675,560375,90663371850,348.522,,2.628,11.337,0.788,13,8166,dash,dash
790,,2016/03/19,3164,17.579,2664,1621,81.179,,37198009,7476,1154581,86353238813,712.305,,2.637,11.447,0.655,6,7834,dash,dash
791,,2016/03/20,3299,17.552,3351,1622,77.524,,37458570,6834,462323,90429621949,285.033,,2.637,11.522,0.748,12,10929,dash,dash
792,,2016/03/21,3288,17.676,2656,1745,81.384,,39217366,5833,737434,90178627332,422.653,,2.609,12.27,0.905,12,9037,dash,dash
793,,2016/03/22,3260,17.721,3281,1721,80.469,,38199804,6767,618182,89310780722,359.199,,2.642,24.53,0.7,6,9499,dash,dash
794,,2016/03/23,3357,17.798,3287,1997,78.379,,39348655,8372,1583329,91751853299,792.854,,2.623,25.046,1.112,12,10422,dash,dash
795,,2016/03/24,3204,17.816,4095,1739,84.401,,40931546,5447,1222018,87809547644,702.713,,2.618,25.459,1.132,4,7677,dash,dash
796,,2016/03/25,2994,17.83,4401,2236,105.83,,45141186,9321,1464521,81995988379,654.974,,2.633,27.509,1.007,8,13456,dash,dash
797,,2016/03/26,3255,17.818,3756,1750,92.431,,45166599,6758,583122,89443020139,333.213,,2.633,26.797,0.826,10,9645,dash,dash
798,,2016/03/27,3658,17.826,5138,1681,79.577,,45048115,7784,1449869,100192034875,954.545,,2.633,26.145,0.883,7,14590,dash,dash
799,,2016/03/28,3213,17.876,3270,1890,96.683,,45752523,6624,1120593,87768693080,592.906,,2.633,25.935,0.918,7,9576,dash,dash
800,,2016/03/29,3282,17.849,2622,1529,91.269,,44427828,4913,683629,90010367099,447.109,,2.628,24.563,0.788,11,8119,dash,dash
801,,2016/03/30,3486,17.881,2551,1504,85.414,,44035180,4959,656014,95532862935,436.18,,2.595,23.761,0.68,10,7638,dash,dash
802,,2016/03/31,2933,17.77,2943,1596,108.756,,43374278,5240,881797,79924543973,552.504,,2.652,22.868,0.637,14,9463,dash,dash
803,,2016/04/01,3001,17.629,2278,1579,105.006,,43549771,4918,837718,82201144912,530.565,,2.652,22.415,0.703,4,7312,dash,dash
804,,2016/04/02,3200,17.619,4022,2068,97.164,,44966344,10194,511735,87854199129,247.454,,2.59,22.412,1.208,11,12766,dash,dash
805,,2016/04/03,3315,17.82,2485,1660,90.377,,43997963,5236,1169811,90674739318,704.761,,2.637,21.533,0.883,13,8110,dash,dash
806,,2016/04/04,2941,17.804,3259,1656,105.845,,43967160,6539,954822,80366560064,578.073,,2.652,20.879,0.811,18,10814,dash,dash
807,,2016/04/05,3333,17.665,3583,1813,92.615,,45229569,5326,1342275,91488173716,740.361,,2.553,20.885,0.908,11,8906,dash,dash
808,,2016/04/06,3075,17.842,2511,1713,343.919,,44782681,5840,593321,83816993447,346.399,,2.732,20.002,0.218,8,8019,dash,dash
809,,2016/04/07,3287,17.841,3567,1892,93.899,,44332978,7976,596599,89819663684,315.385,,2.604,19.114,0.806,9,10760,dash,dash
810,,2016/04/08,3187,17.849,2241,1600,91.781,,43998808,5088,422677,87326013035,264.381,,2.623,18.255,0.64,4,6666,dash,dash
811,,2016/04/09,2971,17.843,3096,1648,105.858,,43493074,5262,438071,81262779177,265.82,,2.647,17.402,0.674,11,8900,dash,dash
812,,2016/04/10,3492,17.875,2702,1945,78.182,,41431208,5117,637241,96023431318,327.63,,2.628,15.895,0.59,12,7262,dash,dash
813,,2016/04/11,2975,17.878,2254,1611,101.536,,41170257,5813,231648,81201617448,143.792,,2.623,14.953,0.47,7,8498,dash,dash
814,,2016/04/12,2881,17.846,4214,1907,103.114,,40930820,6867,481207,78748502887,252.464,,2.642,14.082,0.475,9,13799,dash,dash
815,,2016/04/13,3101,17.854,2177,1596,93.173,,41199070,5344,254716,85095535675,162.555,,2.59,13.486,0.46,16,6483,dash,dash
816,,2016/04/14,3142,17.827,2404,1612,88.016,,40843004,4677,290191,86077293145,180.019,,2.637,12.787,0.52,8,7255,dash,dash
817,,2016/04/15,3024,17.318,3447,1982,89.429,,39376853,6214,744365,82794180944,378.51,,2.642,11.676,0.441,9,8710,dash,dash
818,,2016/04/16,3248,17.255,2292,1409,80.828,,38972741,3772,374090,89141969290,265.501,,2.604,11.058,0.364,4,6573,dash,dash
819,,2016/04/17,3313,17.246,2479,1472,80.349,,40412481,5778,300706,90740100613,204.316,,2.642,10.908,0.398,5,7104,dash,dash
