,date,sent_addresses,transactions,confirmation_time,block_size,av_transaction_size,market_cap,median_transaction_size,mining_profitability,hashrate,send_usd,top_100_percent,median_transaction_value,google_trends,av_transaction_value,fee_reward,difficulty,tweets,active_addresses,full_name,coin
359,2010/01/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
360,2010/01/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
361,2010/01/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
362,2010/01/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
363,2010/01/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
364,2010/01/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
365,2010/01/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
366,2010/01/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
367,2010/01/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
368,2010/01/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
369,2010/01/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
370,2010/01/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
371,2010/01/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
372,2010/01/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
373,2010/01/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
374,2010/01/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
375,2010/01/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
376,2010/01/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
377,2010/01/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
378,2010/01/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
379,2010/01/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
380,2010/01/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
381,2010/01/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
382,2010/01/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
383,2010/01/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
384,2010/01/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
385,2010/01/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
386,2010/01/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
387,2010/01/31,,,,,,,,,,,,,,,,,,,iconomi,iconomi
388,2010/02/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
389,2010/02/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
390,2010/02/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
391,2010/02/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
392,2010/02/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
393,2010/02/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
394,2010/02/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
395,2010/02/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
396,2010/02/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
397,2010/02/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
398,2010/02/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
399,2010/02/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
400,2010/02/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
401,2010/02/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
402,2010/02/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
403,2010/02/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
404,2010/02/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
405,2010/02/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
406,2010/02/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
407,2010/02/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
408,2010/02/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
409,2010/02/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
410,2010/02/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
411,2010/02/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
412,2010/02/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
413,2010/02/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
414,2010/02/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
415,2010/02/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
416,2010/03/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
417,2010/03/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
418,2010/03/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
419,2010/03/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
420,2010/03/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
421,2010/03/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
422,2010/03/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
423,2010/03/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
424,2010/03/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
425,2010/03/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
426,2010/03/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
427,2010/03/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
428,2010/03/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
429,2010/03/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
430,2010/03/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
431,2010/03/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
432,2010/03/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
433,2010/03/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
434,2010/03/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
435,2010/03/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
436,2010/03/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
437,2010/03/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
438,2010/03/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
439,2010/03/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
440,2010/03/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
441,2010/03/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
442,2010/03/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
443,2010/03/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
444,2010/03/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
445,2010/03/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
446,2010/03/31,,,,,,,,,,,,,,,,,,,iconomi,iconomi
447,2010/04/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
448,2010/04/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
449,2010/04/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
450,2010/04/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
451,2010/04/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
452,2010/04/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
453,2010/04/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
454,2010/04/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
455,2010/04/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
456,2010/04/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
457,2010/04/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
458,2010/04/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
459,2010/04/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
460,2010/04/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
461,2010/04/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
462,2010/04/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
463,2010/04/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
464,2010/04/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
465,2010/04/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
466,2010/04/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
467,2010/04/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
468,2010/04/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
469,2010/04/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
470,2010/04/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
471,2010/04/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
472,2010/04/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
473,2010/04/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
474,2010/04/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
475,2010/04/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
476,2010/04/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
477,2010/05/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
478,2010/05/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
479,2010/05/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
480,2010/05/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
481,2010/05/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
482,2010/05/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
483,2010/05/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
484,2010/05/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
485,2010/05/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
486,2010/05/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
487,2010/05/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
488,2010/05/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
489,2010/05/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
490,2010/05/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
491,2010/05/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
492,2010/05/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
493,2010/05/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
494,2010/05/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
495,2010/05/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
496,2010/05/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
497,2010/05/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
498,2010/05/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
499,2010/05/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
500,2010/05/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
501,2010/05/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
502,2010/05/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
503,2010/05/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
504,2010/05/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
505,2010/05/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
506,2010/05/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
507,2010/05/31,,,,,,,,,,,,,,,,,,,iconomi,iconomi
508,2010/06/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
509,2010/06/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
510,2010/06/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
511,2010/06/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
512,2010/06/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
513,2010/06/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
514,2010/06/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
515,2010/06/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
516,2010/06/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
517,2010/06/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
518,2010/06/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
519,2010/06/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
520,2010/06/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
521,2010/06/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
522,2010/06/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
523,2010/06/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
524,2010/06/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
525,2010/06/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
526,2010/06/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
527,2010/06/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
528,2010/06/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
529,2010/06/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
530,2010/06/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
531,2010/06/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
532,2010/06/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
533,2010/06/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
534,2010/06/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
535,2010/06/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
536,2010/06/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
537,2010/06/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
538,2010/07/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
539,2010/07/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
540,2010/07/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
541,2010/07/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
542,2010/07/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
543,2010/07/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
544,2010/07/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
545,2010/07/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
546,2010/07/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
547,2010/07/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
548,2010/07/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
549,2010/07/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
550,2010/07/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
551,2010/07/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
552,2010/07/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
553,2010/07/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
554,2010/07/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
555,2010/07/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
556,2010/07/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
557,2010/07/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
558,2010/07/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
559,2010/07/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
560,2010/07/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
561,2010/07/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
562,2010/07/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
563,2010/07/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
564,2010/07/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
565,2010/07/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
566,2010/07/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
567,2010/07/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
568,2010/07/31,,,,,,,,,,,,,,,,,,,iconomi,iconomi
569,2010/08/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
570,2010/08/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
571,2010/08/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
572,2010/08/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
573,2010/08/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
574,2010/08/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
575,2010/08/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
576,2010/08/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
577,2010/08/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
578,2010/08/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
579,2010/08/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
580,2010/08/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
581,2010/08/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
582,2010/08/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
583,2010/08/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
584,2010/08/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
585,2010/08/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
586,2010/08/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
587,2010/08/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
588,2010/08/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
589,2010/08/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
590,2010/08/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
591,2010/08/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
592,2010/08/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
593,2010/08/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
594,2010/08/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
595,2010/08/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
596,2010/08/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
597,2010/08/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
598,2010/08/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
599,2010/08/31,,,,,,,,,,,,,,,,,,,iconomi,iconomi
600,2010/09/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
601,2010/09/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
602,2010/09/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
603,2010/09/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
604,2010/09/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
605,2010/09/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
606,2010/09/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
607,2010/09/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
608,2010/09/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
609,2010/09/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
610,2010/09/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
611,2010/09/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
612,2010/09/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
613,2010/09/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
614,2010/09/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
615,2010/09/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
616,2010/09/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
617,2010/09/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
618,2010/09/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
619,2010/09/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
620,2010/09/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
621,2010/09/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
622,2010/09/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
623,2010/09/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
624,2010/09/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
625,2010/09/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
626,2010/09/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
627,2010/09/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
628,2010/09/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
629,2010/09/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
630,2010/10/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
631,2010/10/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
632,2010/10/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
633,2010/10/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
634,2010/10/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
635,2010/10/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
636,2010/10/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
637,2010/10/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
638,2010/10/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
639,2010/10/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
640,2010/10/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
641,2010/10/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
642,2010/10/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
643,2010/10/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
644,2010/10/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
645,2010/10/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
646,2010/10/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
647,2010/10/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
648,2010/10/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
649,2010/10/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
650,2010/10/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
651,2010/10/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
652,2010/10/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
653,2010/10/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
654,2010/10/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
655,2010/10/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
656,2010/10/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
657,2010/10/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
658,2010/10/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
659,2010/10/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
660,2010/10/31,,,,,,,,,,,,,,,,,,,iconomi,iconomi
661,2010/11/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
662,2010/11/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
663,2010/11/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
664,2010/11/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
665,2010/11/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
666,2010/11/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
667,2010/11/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
668,2010/11/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
669,2010/11/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
670,2010/11/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
671,2010/11/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
672,2010/11/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
673,2010/11/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
674,2010/11/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
675,2010/11/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
676,2010/11/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
677,2010/11/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
678,2010/11/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
679,2010/11/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
680,2010/11/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
681,2010/11/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
682,2010/11/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
683,2010/11/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
684,2010/11/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
685,2010/11/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
686,2010/11/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
687,2010/11/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
688,2010/11/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
689,2010/11/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
690,2010/11/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
691,2010/12/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
692,2010/12/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
693,2010/12/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
694,2010/12/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
695,2010/12/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
696,2010/12/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
697,2010/12/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
698,2010/12/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
699,2010/12/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
700,2010/12/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
701,2010/12/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
702,2010/12/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
703,2010/12/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
704,2010/12/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
705,2010/12/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
706,2010/12/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
707,2010/12/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
708,2010/12/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
709,2010/12/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
710,2010/12/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
711,2010/12/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
712,2010/12/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
713,2010/12/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
714,2010/12/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
715,2010/12/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
716,2010/12/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
717,2010/12/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
718,2010/12/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
719,2010/12/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
720,2010/12/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
721,2010/12/31,,,,,,,,,,,,,,,,,,,iconomi,iconomi
722,2011/01/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
723,2011/01/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
724,2011/01/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
725,2011/01/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
726,2011/01/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
727,2011/01/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
728,2011/01/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
729,2011/01/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
730,2011/01/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
731,2011/01/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
732,2011/01/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
733,2011/01/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
