,date,sent_addresses,difficulty,av_transaction_value,median_transaction_value,av_transaction_size,transactions,mining_profitability,send_usd,market_cap,active_addresses,confirmation_time,block_size,median_transaction_size,tweets,top_100_percent,hashrate,google_trends,fee_reward,full_name,coin
3046,2011/04/12,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3047,2011/04/13,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3048,2011/04/14,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3049,2011/04/15,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3050,2011/04/16,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3051,2011/04/17,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3052,2011/04/18,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3053,2011/04/19,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3054,2011/04/20,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3055,2011/04/21,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3056,2011/04/22,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3057,2011/04/23,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3058,2011/04/24,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3059,2011/04/25,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3060,2011/04/26,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3061,2011/04/27,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3062,2011/04/28,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3063,2011/04/29,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3064,2011/04/30,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3065,2011/05/01,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3066,2011/05/02,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3067,2011/05/03,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3068,2011/05/04,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3069,2011/05/05,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3070,2011/05/06,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3071,2011/05/07,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3072,2011/05/08,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3073,2011/05/09,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3074,2011/05/10,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3075,2011/05/11,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3076,2011/05/12,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3077,2011/05/13,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3078,2011/05/14,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3079,2011/05/15,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3080,2011/05/16,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3081,2011/05/17,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3082,2011/05/18,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3083,2011/05/19,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3084,2011/05/20,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3085,2011/05/21,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3086,2011/05/22,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3087,2011/05/23,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3088,2011/05/24,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3089,2011/05/25,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3090,2011/05/26,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3091,2011/05/27,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3092,2011/05/28,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3093,2011/05/29,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3094,2011/05/30,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3095,2011/05/31,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3096,2011/06/01,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3097,2011/06/02,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3098,2011/06/03,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3099,2011/06/04,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3100,2011/06/05,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3101,2011/06/06,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3102,2011/06/07,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3103,2011/06/08,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3104,2011/06/09,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3105,2011/06/10,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3106,2011/06/11,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3107,2011/06/12,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3108,2011/06/13,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3109,2011/06/14,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3110,2011/06/15,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3111,2011/06/16,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3112,2011/06/17,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3113,2011/06/18,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3114,2011/06/19,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3115,2011/06/20,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3116,2011/06/21,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3117,2011/06/22,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3118,2011/06/23,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3119,2011/06/24,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3120,2011/06/25,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3121,2011/06/26,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3122,2011/06/27,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3123,2011/06/28,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3124,2011/06/29,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3125,2011/06/30,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3126,2011/07/01,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3127,2011/07/02,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3128,2011/07/03,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3129,2011/07/04,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3130,2011/07/05,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3131,2011/07/06,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3132,2011/07/07,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3133,2011/07/08,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3134,2011/07/09,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3135,2011/07/10,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3136,2011/07/11,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3137,2011/07/12,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3138,2011/07/13,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3139,2011/07/14,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3140,2011/07/15,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3141,2011/07/16,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3142,2011/07/17,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3143,2011/07/18,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3144,2011/07/19,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3145,2011/07/20,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3146,2011/07/21,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3147,2011/07/22,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3148,2011/07/23,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3149,2011/07/24,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3150,2011/07/25,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3151,2011/07/26,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3152,2011/07/27,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3153,2011/07/28,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3154,2011/07/29,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3155,2011/07/30,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3156,2011/07/31,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3157,2011/08/01,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3158,2011/08/02,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3159,2011/08/03,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3160,2011/08/04,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3161,2011/08/05,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3162,2011/08/06,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3163,2011/08/07,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3164,2011/08/08,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3165,2011/08/09,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3166,2011/08/10,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3167,2011/08/11,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3168,2011/08/12,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3169,2011/08/13,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3170,2011/08/14,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3171,2011/08/15,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3172,2011/08/16,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3173,2011/08/17,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3174,2011/08/18,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3175,2011/08/19,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3176,2011/08/20,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3177,2011/08/21,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3178,2011/08/22,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3179,2011/08/23,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3180,2011/08/24,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3181,2011/08/25,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3182,2011/08/26,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3183,2011/08/27,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3184,2011/08/28,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3185,2011/08/29,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3186,2011/08/30,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3187,2011/08/31,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3188,2011/09/01,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3189,2011/09/02,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3190,2011/09/03,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3191,2011/09/04,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3192,2011/09/05,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3193,2011/09/06,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3194,2011/09/07,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3195,2011/09/08,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3196,2011/09/09,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3197,2011/09/10,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3198,2011/09/11,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3199,2011/09/12,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3200,2011/09/13,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3201,2011/09/14,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3202,2011/09/15,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3203,2011/09/16,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3204,2011/09/17,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3205,2011/09/18,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3206,2011/09/19,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3207,2011/09/20,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3208,2011/09/21,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3209,2011/09/22,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3210,2011/09/23,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3211,2011/09/24,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3212,2011/09/25,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3213,2011/09/26,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3214,2011/09/27,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3215,2011/09/28,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3216,2011/09/29,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3217,2011/09/30,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3218,2011/10/01,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3219,2011/10/02,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3220,2011/10/03,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3221,2011/10/04,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3222,2011/10/05,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3223,2011/10/06,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3224,2011/10/07,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3225,2011/10/08,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3226,2011/10/09,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3227,2011/10/10,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3228,2011/10/11,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3229,2011/10/12,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3230,2011/10/13,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3231,2011/10/14,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3232,2011/10/15,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3233,2011/10/16,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3234,2011/10/17,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3235,2011/10/18,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3236,2011/10/19,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3237,2011/10/20,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3238,2011/10/21,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3239,2011/10/22,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3240,2011/10/23,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3241,2011/10/24,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3242,2011/10/25,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3243,2011/10/26,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3244,2011/10/27,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3245,2011/10/28,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3246,2011/10/29,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3247,2011/10/30,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3248,2011/10/31,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3249,2011/11/01,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3250,2011/11/02,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3251,2011/11/03,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3252,2011/11/04,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3253,2011/11/05,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3254,2011/11/06,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3255,2011/11/07,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3256,2011/11/08,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3257,2011/11/09,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3258,2011/11/10,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3259,2011/11/11,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3260,2011/11/12,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3261,2011/11/13,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3262,2011/11/14,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3263,2011/11/15,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3264,2011/11/16,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3265,2011/11/17,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3266,2011/11/18,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3267,2011/11/19,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3268,2011/11/20,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3269,2011/11/21,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3270,2011/11/22,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3271,2011/11/23,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3272,2011/11/24,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3273,2011/11/25,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3274,2011/11/26,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3275,2011/11/27,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3276,2011/11/28,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3277,2011/11/29,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3278,2011/11/30,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3279,2011/12/01,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3280,2011/12/02,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3281,2011/12/03,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3282,2011/12/04,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3283,2011/12/05,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3284,2011/12/06,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3285,2011/12/07,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3286,2011/12/08,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3287,2011/12/09,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3288,2011/12/10,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3289,2011/12/11,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3290,2011/12/12,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3291,2011/12/13,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3292,2011/12/14,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3293,2011/12/15,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3294,2011/12/16,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3295,2011/12/17,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3296,2011/12/18,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3297,2011/12/19,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3298,2011/12/20,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3299,2011/12/21,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3300,2011/12/22,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3301,2011/12/23,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3302,2011/12/24,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3303,2011/12/25,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3304,2011/12/26,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3305,2011/12/27,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3306,2011/12/28,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3307,2011/12/29,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3308,2011/12/30,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3309,2011/12/31,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3310,2012/01/01,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3311,2012/01/02,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3312,2012/01/03,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3313,2012/01/04,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3314,2012/01/05,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3315,2012/01/06,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3316,2012/01/07,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3317,2012/01/08,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3318,2012/01/09,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3319,2012/01/10,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3320,2012/01/11,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3321,2012/01/12,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3322,2012/01/13,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3323,2012/01/14,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3324,2012/01/15,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3325,2012/01/16,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3326,2012/01/17,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3327,2012/01/18,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3328,2012/01/19,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3329,2012/01/20,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3330,2012/01/21,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3331,2012/01/22,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3332,2012/01/23,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3333,2012/01/24,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3334,2012/01/25,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3335,2012/01/26,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3336,2012/01/27,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3337,2012/01/28,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3338,2012/01/29,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3339,2012/01/30,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3340,2012/01/31,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3341,2012/02/01,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3342,2012/02/02,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3343,2012/02/03,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3344,2012/02/04,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3345,2012/02/05,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3346,2012/02/06,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3347,2012/02/07,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3348,2012/02/08,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3349,2012/02/09,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3350,2012/02/10,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3351,2012/02/11,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3352,2012/02/12,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3353,2012/02/13,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3354,2012/02/14,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3355,2012/02/15,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3356,2012/02/16,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3357,2012/02/17,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3358,2012/02/18,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3359,2012/02/19,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3360,2012/02/20,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3361,2012/02/21,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3362,2012/02/22,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3363,2012/02/23,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3364,2012/02/24,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3365,2012/02/25,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3366,2012/02/26,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3367,2012/02/27,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3368,2012/02/28,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3369,2012/02/29,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3370,2012/03/01,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3371,2012/03/02,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3372,2012/03/03,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3373,2012/03/04,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3374,2012/03/05,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3375,2012/03/06,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3376,2012/03/07,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3377,2012/03/08,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3378,2012/03/09,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3379,2012/03/10,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3380,2012/03/11,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3381,2012/03/12,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3382,2012/03/13,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3383,2012/03/14,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3384,2012/03/15,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3385,2012/03/16,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3386,2012/03/17,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3387,2012/03/18,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3388,2012/03/19,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3389,2012/03/20,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3390,2012/03/21,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3391,2012/03/22,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3392,2012/03/23,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3393,2012/03/24,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3394,2012/03/25,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3395,2012/03/26,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3396,2012/03/27,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3397,2012/03/28,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3398,2012/03/29,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3399,2012/03/30,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3400,2012/03/31,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3401,2012/04/01,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3402,2012/04/02,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3403,2012/04/03,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3404,2012/04/04,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3405,2012/04/05,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3406,2012/04/06,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3407,2012/04/07,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3408,2012/04/08,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3409,2012/04/09,,,,,,,,,,,,,,,,,null,,dogecoin,doge
3410,2012/04/10,,,,,,,,,,,,,,,,,null,,dogecoin,doge
