,date,sent_addresses,send_usd,difficulty,top_100_percent,block_size,median_transaction_value,av_transaction_size,median_transaction_size,confirmation_time,market_cap,hashrate,transactions,fee_reward,mining_profitability,active_addresses,google_trends,av_transaction_value,tweets,full_name,coin
338,2009/12/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
339,2009/12/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
340,2009/12/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
341,2009/12/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
342,2009/12/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
343,2009/12/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
344,2009/12/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
345,2009/12/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
346,2009/12/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
347,2009/12/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
348,2009/12/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
349,2009/12/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
350,2009/12/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
351,2009/12/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
352,2009/12/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
353,2009/12/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
354,2009/12/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
355,2009/12/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
356,2009/12/31,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
357,2010/01/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
358,2010/01/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
359,2010/01/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
360,2010/01/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
361,2010/01/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
362,2010/01/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
363,2010/01/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
364,2010/01/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
365,2010/01/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
366,2010/01/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
367,2010/01/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
368,2010/01/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
369,2010/01/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
370,2010/01/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
371,2010/01/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
372,2010/01/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
373,2010/01/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
374,2010/01/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
375,2010/01/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
376,2010/01/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
377,2010/01/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
378,2010/01/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
379,2010/01/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
380,2010/01/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
381,2010/01/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
382,2010/01/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
383,2010/01/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
384,2010/01/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
385,2010/01/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
386,2010/01/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
387,2010/01/31,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
388,2010/02/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
389,2010/02/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
390,2010/02/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
391,2010/02/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
392,2010/02/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
393,2010/02/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
394,2010/02/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
395,2010/02/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
396,2010/02/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
397,2010/02/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
398,2010/02/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
399,2010/02/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
400,2010/02/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
401,2010/02/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
402,2010/02/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
403,2010/02/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
404,2010/02/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
405,2010/02/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
406,2010/02/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
407,2010/02/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
408,2010/02/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
409,2010/02/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
410,2010/02/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
411,2010/02/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
412,2010/02/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
413,2010/02/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
414,2010/02/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
415,2010/02/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
416,2010/03/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
417,2010/03/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
418,2010/03/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
419,2010/03/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
420,2010/03/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
421,2010/03/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
422,2010/03/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
423,2010/03/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
424,2010/03/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
425,2010/03/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
426,2010/03/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
427,2010/03/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
428,2010/03/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
429,2010/03/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
430,2010/03/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
431,2010/03/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
432,2010/03/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
433,2010/03/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
434,2010/03/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
435,2010/03/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
436,2010/03/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
437,2010/03/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
438,2010/03/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
439,2010/03/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
440,2010/03/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
441,2010/03/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
442,2010/03/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
443,2010/03/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
444,2010/03/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
445,2010/03/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
446,2010/03/31,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
447,2010/04/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
448,2010/04/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
449,2010/04/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
450,2010/04/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
451,2010/04/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
452,2010/04/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
453,2010/04/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
454,2010/04/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
455,2010/04/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
456,2010/04/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
457,2010/04/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
458,2010/04/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
459,2010/04/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
460,2010/04/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
461,2010/04/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
462,2010/04/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
463,2010/04/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
464,2010/04/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
465,2010/04/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
466,2010/04/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
467,2010/04/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
468,2010/04/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
469,2010/04/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
470,2010/04/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
471,2010/04/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
472,2010/04/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
473,2010/04/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
474,2010/04/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
475,2010/04/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
476,2010/04/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
477,2010/05/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
478,2010/05/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
479,2010/05/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
480,2010/05/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
481,2010/05/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
482,2010/05/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
483,2010/05/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
484,2010/05/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
485,2010/05/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
486,2010/05/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
487,2010/05/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
488,2010/05/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
489,2010/05/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
490,2010/05/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
491,2010/05/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
492,2010/05/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
493,2010/05/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
494,2010/05/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
495,2010/05/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
496,2010/05/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
497,2010/05/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
498,2010/05/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
499,2010/05/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
500,2010/05/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
501,2010/05/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
502,2010/05/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
503,2010/05/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
504,2010/05/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
505,2010/05/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
506,2010/05/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
507,2010/05/31,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
508,2010/06/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
509,2010/06/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
510,2010/06/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
511,2010/06/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
512,2010/06/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
513,2010/06/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
514,2010/06/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
515,2010/06/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
516,2010/06/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
517,2010/06/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
518,2010/06/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
519,2010/06/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
520,2010/06/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
521,2010/06/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
522,2010/06/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
523,2010/06/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
524,2010/06/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
525,2010/06/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
526,2010/06/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
527,2010/06/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
528,2010/06/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
529,2010/06/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
530,2010/06/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
531,2010/06/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
532,2010/06/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
533,2010/06/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
534,2010/06/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
535,2010/06/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
536,2010/06/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
537,2010/06/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
538,2010/07/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
539,2010/07/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
540,2010/07/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
541,2010/07/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
542,2010/07/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
543,2010/07/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
544,2010/07/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
545,2010/07/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
546,2010/07/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
547,2010/07/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
548,2010/07/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
549,2010/07/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
550,2010/07/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
551,2010/07/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
552,2010/07/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
553,2010/07/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
554,2010/07/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
555,2010/07/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
556,2010/07/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
557,2010/07/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
558,2010/07/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
559,2010/07/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
560,2010/07/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
561,2010/07/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
562,2010/07/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
563,2010/07/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
564,2010/07/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
565,2010/07/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
566,2010/07/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
567,2010/07/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
568,2010/07/31,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
569,2010/08/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
570,2010/08/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
571,2010/08/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
572,2010/08/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
573,2010/08/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
574,2010/08/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
575,2010/08/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
576,2010/08/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
577,2010/08/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
578,2010/08/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
579,2010/08/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
580,2010/08/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
581,2010/08/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
582,2010/08/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
583,2010/08/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
584,2010/08/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
585,2010/08/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
586,2010/08/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
587,2010/08/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
588,2010/08/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
589,2010/08/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
590,2010/08/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
591,2010/08/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
592,2010/08/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
593,2010/08/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
594,2010/08/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
595,2010/08/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
596,2010/08/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
597,2010/08/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
598,2010/08/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
599,2010/08/31,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
600,2010/09/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
601,2010/09/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
602,2010/09/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
603,2010/09/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
604,2010/09/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
605,2010/09/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
606,2010/09/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
607,2010/09/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
608,2010/09/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
609,2010/09/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
610,2010/09/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
611,2010/09/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
612,2010/09/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
613,2010/09/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
614,2010/09/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
615,2010/09/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
616,2010/09/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
617,2010/09/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
618,2010/09/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
619,2010/09/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
620,2010/09/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
621,2010/09/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
622,2010/09/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
623,2010/09/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
624,2010/09/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
625,2010/09/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
626,2010/09/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
627,2010/09/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
628,2010/09/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
629,2010/09/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
630,2010/10/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
631,2010/10/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
632,2010/10/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
633,2010/10/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
634,2010/10/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
635,2010/10/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
636,2010/10/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
637,2010/10/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
638,2010/10/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
639,2010/10/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
640,2010/10/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
641,2010/10/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
642,2010/10/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
643,2010/10/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
644,2010/10/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
645,2010/10/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
646,2010/10/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
647,2010/10/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
648,2010/10/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
649,2010/10/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
650,2010/10/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
651,2010/10/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
652,2010/10/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
653,2010/10/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
654,2010/10/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
655,2010/10/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
656,2010/10/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
657,2010/10/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
658,2010/10/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
659,2010/10/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
660,2010/10/31,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
661,2010/11/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
662,2010/11/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
663,2010/11/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
664,2010/11/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
665,2010/11/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
666,2010/11/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
667,2010/11/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
668,2010/11/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
669,2010/11/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
670,2010/11/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
671,2010/11/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
672,2010/11/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
673,2010/11/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
674,2010/11/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
675,2010/11/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
676,2010/11/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
677,2010/11/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
678,2010/11/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
679,2010/11/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
680,2010/11/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
681,2010/11/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
682,2010/11/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
683,2010/11/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
684,2010/11/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
685,2010/11/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
686,2010/11/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
687,2010/11/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
688,2010/11/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
689,2010/11/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
690,2010/11/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
691,2010/12/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
692,2010/12/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
