,date,active_addresses,confirmation_time,top_100_percent,send_usd,av_transaction_size,hashrate,market_cap,av_transaction_value,sent_addresses,google_trends,fee_reward,transactions,difficulty,mining_profitability,median_transaction_value,tweets,median_transaction_size,block_size,full_name,coin
4007,2019/12/24,58828567721266455,,,5368668588229587949156545004,,,133409709016261727436514072415096,1849312856259.69,37547327952159682,,,29031117858602814,1294859342094649387532.5348870050521E+15,,,1595911542466,,7926611401624708,bitconnect,bitconnect
4008,2019/12/25,47448248464251402,,,433440659658512322184750036,,,131978178374257434516313797116855,177252962326.937,30450037135150982,,,24453819754565093,1294859342094649387532.5064530627247E+15,,,149849322463,,6252431303224056,bitconnect,bitconnect
4009,2019/12/26,52832381864280227,,,5091725644167103901148227794,,,131900385144258540950213846777140,172086491252.67,36182471455165859,,,29589625743586645,1294859342094650008292.4887306317954E+15,,,152058833040,,6030832024024563,bitconnect,bitconnect
4010,2019/12/27,61785198966264925,,,6292987524177494839159047767,,,131651031132260490359813782949011,195406920274.225,41572391523159719,,,32205925651579990,1294859342094650528492.4921781931506E+15,,,147118182923,,7092732459924644,bitconnect,bitconnect
4011,2019/12/28,54830397129249225,,,5033567911178184327126883918,,,133446492470272367476714000817623,168837865245.733,37612087671145008,,,29813822656516349,1294859342094650528492.5293182999165E+15,,,147658392605,,6251612252921575,bitconnect,bitconnect
4012,2019/12/29,50803459823224182,,,4185532445332055065134404075,,,135412255658276523414414380738393,1496116162279.932,34437749087134423,,,27977020546480131,1294859342094650713732.5596128362286E+15,,,136848932505,,5528791515321031,bitconnect,bitconnect
4013,2019/12/30,63644352548281491,,,7289436337248310184196414671,,,133961885698276311637514619943217,2247511684336.081,41890837877173853,,,32433121252584426,1294859342094652017552.548326416155E+15,,,1556814172799,,6613261792224593,bitconnect,bitconnect
4014,2019/12/31,58504799071254173,,,5272492819384270061273312745,,,132240699032270633521214371215079,1797620090493.153,37576459786149836,,,29330219127554215,1294859342094652017552.5257153203126E+15,,,1350010332418,,6870652154824239,bitconnect,bitconnect
4015,2020/01/01,44439634273208392,,,32092719616430963681164059,,,131257925014267454524614331115371,127574213173.975,29274819200121990,,,25156115266466526,1303165800089952017552.4558035305042E+15,,,1398710232161,,441636954820546,bitconnect,bitconnect
4016,2020/01/02,56908747920227057,,,4943869193374774531144820956,,,129269675563262840179214130565623,1673512034286.412,36328533040133818,,,29542631144505639,1379878382751651295982.2220977156136E+15,,,1592014013019,,6961271806220138,bitconnect,bitconnect
4017,2020/01/03,61964041926277145,,,7371396910195587515243626005,,,131515660284264021117314353027311,233029202418.86,41465625959160010,,,31634821256581641,1379878382751650645561.9830998736823E+15,,,1973014442750,,6291511295319394,bitconnect,bitconnect
4018,2020/01/04,54097337643261746,,,485907761299837800152506767,,,134067207558272751004914697491561,169285216272.785,36430522633152368,,,28704719141559074,1379878382751650645562.0771792117405E+15,,,1635712792250,,5391391175519029,bitconnect,bitconnect
4019,2020/01/05,51546739362246995,,,4226406095140219497123974581,,,136141190076280414024815025215835,146957456236.293,34676223777142715,,,28761618806524664,1379878382751650673792.0411284021712E+15,,,1653312272321,,5551351308018408,bitconnect,bitconnect
4020,2020/01/06,59569141141292517,,,8315790248117296316236323126,,,137682313444287521517315448238891,278115801377.197,40074123664171432,,,29901120221626525,1379878382751651099602.0318461425145E+15,,,1654018862762,,8030951273920292,bitconnect,bitconnect
4021,2020/01/07,64963975012293108,,,6240260831204866070201062329,,,144326460877292910804715632832169,181459232311.012,44256932707173444,,,34390322192646478,1379878382751651099602.107075773207E+15,,,2095011082861,,6749101568521160,bitconnect,bitconnect
4022,2020/01/08,61987443472306662,,,7441155087249201233277970695,,,150154701171301076972515638939380,2340911466425.188,43108425579185215,,,31787721734653759,1379878382751651099602.0652599629138E+15,,,2082011032647,,7610041342822384,bitconnect,bitconnect
4023,2020/01/09,68992239587303464,,,9592320206329547131186854134,,,144170864339289921671415220224023,2979917010300.699,42315824022179860,,,32190019374621399,1379878382751655731242.0150769155334E+15,,,2050010783260,,7435771431320203,bitconnect,bitconnect
4024,2020/01/10,67750243266285825,,,7180643746153566676185294698,,,144014597649297045408315289315013,217216865306.224,44532326346165961,,,33058522369605095,1379878382751656403732.0771294665634E+15,,,1826610593759,,7804091559120076,bitconnect,bitconnect
4025,2020/01/11,55380039941262527,,,4822575749199249991195150566,,,147425940102318003567015738932188,156129509355.07,39328725415152099,,,30890720953549612,1379878382751656403732.0962469414131E+15,,,1590011622808,,5963971393618343,bitconnect,bitconnect
4026,2020/01/12,47705337112239461,,,4071681707164585630145576429,,,147902197486324645074315809963535,143888978277.844,34252722295138615,,,28298518332523951,1379878382751656296292.0745221244746E+15,,,1438310062602,,5789051156558220,bitconnect,bitconnect
4027,2020/01/13,57030040521274787,,,5605835768634144560207331322,,,148009908739321174202815783462207,1923433981366.706,39194824002155727,,,29145418662565389,1379878382751656115572.0798073442721E+15,,,153058643126,,6965171432623743,bitconnect,bitconnect
4028,2020/01/14,70532477738321645,,,10739727732714495786402203076,,,156271686247354143434816919068958,3096728441598.741,47797635750193421,,,34680825122671748,1381900969734156115572.0731165238952E+15,,,2077211283585,,8847012071422776,bitconnect,bitconnect
