,transactions,fee_reward,sent_addresses,block_size,hashrate,median_transaction_size,av_transaction_value,date,tweets,top_100_percent,mining_profitability,difficulty,send_usd,av_transaction_size,google_trends,confirmation_time,median_transaction_value,active_addresses,market_cap,full_name,coin
2128,,,,,,,,2020/05/18,null,,,,,,,,,,,viacoin,viacoin
2129,,,,,,,,2020/05/19,null,,,,,,,,,,,viacoin,viacoin
2130,,,,,,,,2020/05/20,20,,,,,,,,,,,viacoin,viacoin
2131,,,,,,,,2020/05/21,22,,,,,,,,,,,viacoin,viacoin
2132,,,,,,,,2020/05/22,null,,,,,,,,,,,viacoin,viacoin
2133,,,,,,,,2020/05/23,23,,,,,,,,,,,viacoin,viacoin
2134,,,,,,,,2020/05/24,23,,,,,,,,,,,viacoin,viacoin
2135,,,,,,,,2020/05/25,22,,,,,,,,,,,viacoin,viacoin
2136,,,,,,,,2020/05/26,21,,,,,,,,,,,viacoin,viacoin
2137,,,,,,,,2020/05/27,23,,,,,,,,,,,viacoin,viacoin
2138,,,,,,,,2020/05/28,null,,,,,,,,,,,viacoin,viacoin
2139,,,,,,,,2020/05/29,27,,,,,,,,,,,viacoin,viacoin
2140,,,,,,,,2020/05/30,19,,,,,,,,,,,viacoin,viacoin
2141,,,,,,,,2020/05/31,17,,,,,,,,,,,viacoin,viacoin
2142,,,,,,,,2020/06/01,21,,,,,,,,,,,viacoin,viacoin
2143,,,,,,,,2020/06/02,22,,,,,,,,,,,viacoin,viacoin
2144,,,,,,,,2020/06/03,23,,,,,,,,,,,viacoin,viacoin
2145,,,,,,,,2020/06/04,22,,,,,,,,,,,viacoin,viacoin
2146,,,,,,,,2020/06/05,22,,,,,,,,,,,viacoin,viacoin
2147,,,,,,,,2020/06/06,21,,,,,,,,,,,viacoin,viacoin
2148,,,,,,,,2020/06/07,21,,,,,,,,,,,viacoin,viacoin
2149,,,,,,,,2020/06/08,null,,,,,,,,,,,viacoin,viacoin
2150,,,,,,,,2020/06/09,26,,,,,,,,,,,viacoin,viacoin
2151,,,,,,,,2020/06/10,17,,,,,,,,,,,viacoin,viacoin
2152,,,,,,,,2020/06/11,14,,,,,,,,,,,viacoin,viacoin
2153,,,,,,,,2020/06/12,20,,,,,,,,,,,viacoin,viacoin
2154,,,,,,,,2020/06/13,21,,,,,,,,,,,viacoin,viacoin
2155,,,,,,,,2020/06/14,12,,,,,,,,,,,viacoin,viacoin
2156,,,,,,,,2020/06/15,21,,,,,,,,,,,viacoin,viacoin
2157,,,,,,,,2020/06/16,11,,,,,,,,,,,viacoin,viacoin
2158,,,,,,,,2020/06/17,null,,,,,,,,,,,viacoin,viacoin
2159,,,,,,,,2020/06/18,6,,,,,,,,,,,viacoin,viacoin
2160,,,,,,,,2020/06/19,8,,,,,,,,,,,viacoin,viacoin
2161,,,,,,,,2020/06/20,null,,,,,,,,,,,viacoin,viacoin
2162,,,,,,,,2020/06/21,null,,,,,,,,,,,viacoin,viacoin
2163,,,,,,,,2020/06/22,null,,,,,,,,,,,viacoin,viacoin
2164,,,,,,,,2020/06/23,null,,,,,,,,,,,viacoin,viacoin
2165,,,,,,,,2020/06/24,7,,,,,,,,,,,viacoin,viacoin
2166,,,,,,,,2020/06/25,19,,,,,,,,,,,viacoin,viacoin
2167,,,,,,,,2020/06/26,11,,,,,,,,,,,viacoin,viacoin
2168,,,,,,,,2020/06/27,15,,,,,,,,,,,viacoin,viacoin
2169,,,,,,,,2020/06/28,13,,,,,,,,,,,viacoin,viacoin
2170,,,,,,,,2020/06/29,10,,,,,,,,,,,viacoin,viacoin
2171,,,,,,,,2020/06/30,8,,,,,,,,,,,viacoin,viacoin
2172,,,,,,,,2020/07/01,8,,,,,,,,,,,viacoin,viacoin
2173,,,,,,,,2020/07/02,null,,,,,,,,,,,viacoin,viacoin
2174,,,,,,,,2020/07/03,null,,,,,,,,,,,viacoin,viacoin
2175,,,,,,,,2020/07/04,4,,,,,,,,,,,viacoin,viacoin
2176,,,,,,,,2020/07/05,7,,,,,,,,,,,viacoin,viacoin
2177,,,,,,,,2020/07/06,null,,,,,,,,,,,viacoin,viacoin
2178,,,,,,,,2020/07/07,7,,,,,,,,,,,viacoin,viacoin
2179,,,,,,,,2020/07/08,6,,,,,,,,,,,viacoin,viacoin
2180,,,,,,,,2020/07/09,6,,,,,,,,,,,viacoin,viacoin
2181,,,,,,,,2020/07/10,null,,,,,,,,,,,viacoin,viacoin
2182,,,,,,,,2020/07/11,null,,,,,,,,,,,viacoin,viacoin
2183,,,,,,,,2020/07/12,9,,,,,,,,,,,viacoin,viacoin
2184,,,,,,,,2020/07/13,6,,,,,,,,,,,viacoin,viacoin
2185,,,,,,,,2020/07/14,null,,,,,,,,,,,viacoin,viacoin
2186,,,,,,,,2020/07/15,null,,,,,,,,,,,viacoin,viacoin
2187,,,,,,,,2020/07/16,null,,,,,,,,,,,viacoin,viacoin
2188,,,,,,,,2020/07/17,null,,,,,,,,,,,viacoin,viacoin
2189,,,,,,,,2020/07/18,null,,,,,,,,,,,viacoin,viacoin
2190,,,,,,,,2020/07/19,null,,,,,,,,,,,viacoin,viacoin
2191,,,,,,,,2020/07/20,null,,,,,,,,,,,viacoin,viacoin
2192,,,,,,,,2020/07/21,11,,,,,,,,,,,viacoin,viacoin
2193,,,,,,,,2020/07/22,16,,,,,,,,,,,viacoin,viacoin
2194,,,,,,,,2020/07/23,10,,,,,,,,,,,viacoin,viacoin
2195,,,,,,,,2020/07/24,7,,,,,,,,,,,viacoin,viacoin
2196,,,,,,,,2020/07/25,7,,,,,,,,,,,viacoin,viacoin
2197,,,,,,,,2020/07/26,9,,,,,,,,,,,viacoin,viacoin
2198,,,,,,,,2020/07/27,16,,,,,,,,,,,viacoin,viacoin
2199,,,,,,,,2020/07/28,16,,,,,,,,,,,viacoin,viacoin
2200,,,,,,,,2020/07/29,7,,,,,,,,,,,viacoin,viacoin
2201,,,,,,,,2020/07/30,20,,,,,,,,,,,viacoin,viacoin
2202,,,,,,,,2020/07/31,20,,,,,,,,,,,viacoin,viacoin
2203,,,,,,,,2020/08/01,14,,,,,,,,,,,viacoin,viacoin
2204,,,,,,,,2020/08/02,9,,,,,,,,,,,viacoin,viacoin
2205,,,,,,,,2020/08/03,9,,,,,,,,,,,viacoin,viacoin
2206,,,,,,,,2020/08/04,7,,,,,,,,,,,viacoin,viacoin
2207,,,,,,,,2020/08/05,7,,,,,,,,,,,viacoin,viacoin
2208,,,,,,,,2020/08/06,11,,,,,,,,,,,viacoin,viacoin
2209,,,,,,,,2020/08/07,13,,,,,,,,,,,viacoin,viacoin
2210,,,,,,,,2020/08/08,11,,,,,,,,,,,viacoin,viacoin
2211,,,,,,,,2020/08/09,14,,,,,,,,,,,viacoin,viacoin
2212,,,,,,,,2020/08/10,7,,,,,,,,,,,viacoin,viacoin
2213,,,,,,,,2020/08/11,8,,,,,,,,,,,viacoin,viacoin
2214,,,,,,,,2020/08/12,9,,,,,,,,,,,viacoin,viacoin
2215,,,,,,,,2020/08/13,9,,,,,,,,,,,viacoin,viacoin
2216,,,,,,,,2020/08/14,null,,,,,,,,,,,viacoin,viacoin
2217,,,,,,,,2020/08/15,null,,,,,,,,,,,viacoin,viacoin
2218,,,,,,,,2020/08/16,null,,,,,,,,,,,viacoin,viacoin
2219,,,,,,,,2020/08/17,null,,,,,,,,,,,viacoin,viacoin
2220,,,,,,,,2020/08/18,null,,,,,,,,,,,viacoin,viacoin
2221,,,,,,,,2020/08/19,null,,,,,,,,,,,viacoin,viacoin
2222,,,,,,,,2020/08/20,null,,,,,,,,,,,viacoin,viacoin
2223,,,,,,,,2020/08/21,null,,,,,,,,,,,viacoin,viacoin
2224,,,,,,,,2020/08/22,null,,,,,,,,,,,viacoin,viacoin
2225,,,,,,,,2020/08/23,9,,,,,,,,,,,viacoin,viacoin
2226,,,,,,,,2020/08/24,null,,,,,,,,,,,viacoin,viacoin
2227,,,,,,,,2020/08/25,12,,,,,,,,,,,viacoin,viacoin
2228,,,,,,,,2020/08/26,8,,,,,,,,,,,viacoin,viacoin
2229,,,,,,,,2020/08/27,16,,,,,,,,,,,viacoin,viacoin
2230,,,,,,,,2020/08/28,6,,,,,,,,,,,viacoin,viacoin
2231,,,,,,,,2020/08/29,7,,,,,,,,,,,viacoin,viacoin
2232,,,,,,,,2020/08/30,null,,,,,,,,,,,viacoin,viacoin
2233,,,,,,,,2020/08/31,6,,,,,,,,,,,viacoin,viacoin
2234,,,,,,,,2020/09/01,null,,,,,,,,,,,viacoin,viacoin
2235,,,,,,,,2020/09/02,null,,,,,,,,,,,viacoin,viacoin
2236,,,,,,,,2020/09/03,null,,,,,,,,,,,viacoin,viacoin
2237,,,,,,,,2020/09/04,null,,,,,,,,,,,viacoin,viacoin
2238,,,,,,,,2020/09/05,null,,,,,,,,,,,viacoin,viacoin
2239,,,,,,,,2020/09/06,null,,,,,,,,,,,viacoin,viacoin
2240,,,,,,,,2020/09/07,null,,,,,,,,,,,viacoin,viacoin
2241,,,,,,,,2020/09/08,null,,,,,,,,,,,viacoin,viacoin
2242,,,,,,,,2020/09/09,null,,,,,,,,,,,viacoin,viacoin
2243,,,,,,,,2020/09/10,null,,,,,,,,,,,viacoin,viacoin
2244,,,,,,,,2020/09/11,5,,,,,,,,,,,viacoin,viacoin
2245,,,,,,,,2020/09/12,9,,,,,,,,,,,viacoin,viacoin
2246,,,,,,,,2020/09/13,null,,,,,,,,,,,viacoin,viacoin
2247,,,,,,,,2020/09/14,null,,,,,,,,,,,viacoin,viacoin
2248,,,,,,,,2020/09/15,null,,,,,,,,,,,viacoin,viacoin
2249,,,,,,,,2020/09/16,null,,,,,,,,,,,viacoin,viacoin
2250,,,,,,,,2020/09/17,null,,,,,,,,,,,viacoin,viacoin
2251,,,,,,,,2020/09/18,null,,,,,,,,,,,viacoin,viacoin
2252,,,,,,,,2020/09/19,null,,,,,,,,,,,viacoin,viacoin
2253,,,,,,,,2020/09/20,null,,,,,,,,,,,viacoin,viacoin
2254,,,,,,,,2020/09/21,null,,,,,,,,,,,viacoin,viacoin
2255,,,,,,,,2020/09/22,null,,,,,,,,,,,viacoin,viacoin
2256,,,,,,,,2020/09/23,null,,,,,,,,,,,viacoin,viacoin
2257,,,,,,,,2020/09/24,null,,,,,,,,,,,viacoin,viacoin
2258,,,,,,,,2020/09/25,null,,,,,,,,,,,viacoin,viacoin
2259,,,,,,,,2020/09/26,null,,,,,,,,,,,viacoin,viacoin
2260,,,,,,,,2020/09/27,null,,,,,,,,,,,viacoin,viacoin
2261,,,,,,,,2020/09/28,null,,,,,,,,,,,viacoin,viacoin
2262,,,,,,,,2020/09/29,null,,,,,,,,,,,viacoin,viacoin
2263,,,,,,,,2020/09/30,null,,,,,,,,,,,viacoin,viacoin
2264,,,,,,,,2020/10/01,null,,,,,,,,,,,viacoin,viacoin
2265,,,,,,,,2020/10/02,null,,,,,,,,,,,viacoin,viacoin
2266,,,,,,,,2020/10/03,null,,,,,,,,,,,viacoin,viacoin
2267,,,,,,,,2020/10/04,null,,,,,,,,,,,viacoin,viacoin
2268,,,,,,,,2020/10/05,null,,,,,,,,,,,viacoin,viacoin
2269,,,,,,,,2020/10/06,null,,,,,,,,,,,viacoin,viacoin
2270,,,,,,,,2020/10/07,null,,,,,,,,,,,viacoin,viacoin
2271,,,,,,,,2020/10/08,null,,,,,,,,,,,viacoin,viacoin
2272,,,,,,,,2020/10/09,null,,,,,,,,,,,viacoin,viacoin
2273,,,,,,,,2020/10/10,15,,,,,,,,,,,viacoin,viacoin
2274,,,,,,,,2020/10/11,19,,,,,,,,,,,viacoin,viacoin
2275,,,,,,,,2020/10/12,10,,,,,,,,,,,viacoin,viacoin
2276,,,,,,,,2020/10/13,10,,,,,,,,,,,viacoin,viacoin
2277,,,,,,,,2020/10/14,null,,,,,,,,,,,viacoin,viacoin
2278,,,,,,,,2020/10/15,null,,,,,,,,,,,viacoin,viacoin
2279,,,,,,,,2020/10/16,null,,,,,,,,,,,viacoin,viacoin
2280,,,,,,,,2020/10/17,null,,,,,,,,,,,viacoin,viacoin
2281,,,,,,,,2020/10/18,null,,,,,,,,,,,viacoin,viacoin
2282,,,,,,,,2020/10/19,null,,,,,,,,,,,viacoin,viacoin
2283,,,,,,,,2020/10/20,null,,,,,,,,,,,viacoin,viacoin
2284,,,,,,,,2020/10/21,null,,,,,,,,,,,viacoin,viacoin
2285,,,,,,,,2020/10/22,null,,,,,,,,,,,viacoin,viacoin
2286,,,,,,,,2020/10/23,9,,,,,,,,,,,viacoin,viacoin
2287,,,,,,,,2020/10/24,5,,,,,,,,,,,viacoin,viacoin
2288,,,,,,,,2020/10/25,null,,,,,,,,,,,viacoin,viacoin
2289,,,,,,,,2020/10/26,null,,,,,,,,,,,viacoin,viacoin
2290,,,,,,,,2020/10/27,null,,,,,,,,,,,viacoin,viacoin
2291,,,,,,,,2020/10/28,null,,,,,,,,,,,viacoin,viacoin
2292,,,,,,,,2020/10/29,null,,,,,,,,,,,viacoin,viacoin
2293,,,,,,,,2020/10/30,null,,,,,,,,,,,viacoin,viacoin
2294,,,,,,,,2020/10/31,22,,,,,,,,,,,viacoin,viacoin
2295,,,,,,,,2020/11/01,16,,,,,,,,,,,viacoin,viacoin
2296,,,,,,,,2020/11/02,20,,,,,,,,,,,viacoin,viacoin
2297,,,,,,,,2020/11/03,21,,,,,,,,,,,viacoin,viacoin
2298,,,,,,,,2020/11/04,null,,,,,,,,,,,viacoin,viacoin
2299,,,,,,,,2020/11/05,null,,,,,,,,,,,viacoin,viacoin
2300,,,,,,,,2020/11/06,null,,,,,,,,,,,viacoin,viacoin
2301,,,,,,,,2020/11/07,null,,,,,,,,,,,viacoin,viacoin
2302,,,,,,,,2020/11/08,null,,,,,,,,,,,viacoin,viacoin
2303,,,,,,,,2020/11/09,null,,,,,,,,,,,viacoin,viacoin
2304,,,,,,,,2020/11/10,null,,,,,,,,,,,viacoin,viacoin
2305,,,,,,,,2020/11/11,null,,,,,,,,,,,viacoin,viacoin
2306,,,,,,,,2020/11/12,null,,,,,,,,,,,viacoin,viacoin
2307,,,,,,,,2020/11/13,null,,,,,,,,,,,viacoin,viacoin
2308,,,,,,,,2020/11/14,null,,,,,,,,,,,viacoin,viacoin
2309,,,,,,,,2020/11/15,null,,,,,,,,,,,viacoin,viacoin
2310,,,,,,,,2020/11/16,null,,,,,,,,,,,viacoin,viacoin
2311,,,,,,,,2020/11/17,null,,,,,,,,,,,viacoin,viacoin
2312,,,,,,,,2020/11/18,null,,,,,,,,,,,viacoin,viacoin
2313,,,,,,,,2020/11/19,null,,,,,,,,,,,viacoin,viacoin
2314,,,,,,,,2020/11/20,null,,,,,,,,,,,viacoin,viacoin
2315,,,,,,,,2020/11/21,null,,,,,,,,,,,viacoin,viacoin
2316,,,,,,,,2020/11/22,null,,,,,,,,,,,viacoin,viacoin
2317,,,,,,,,2020/11/23,null,,,,,,,,,,,viacoin,viacoin
2318,,,,,,,,2020/11/24,null,,,,,,,,,,,viacoin,viacoin
2319,,,,,,,,2020/11/25,null,,,,,,,,,,,viacoin,viacoin
2320,,,,,,,,2020/11/26,null,,,,,,,,,,,viacoin,viacoin
2321,,,,,,,,2020/11/27,null,,,,,,,,,,,viacoin,viacoin
2322,,,,,,,,2020/11/28,null,,,,,,,,,,,viacoin,viacoin
2323,,,,,,,,2020/11/29,null,,,,,,,,,,,viacoin,viacoin
2324,,,,,,,,2020/11/30,null,,,,,,,,,,,viacoin,viacoin
2325,,,,,,,,2020/12/01,null,,,,,,,,,,,viacoin,viacoin
2326,,,,,,,,2020/12/02,null,,,,,,,,,,,viacoin,viacoin
2327,,,,,,,,2020/12/03,null,,,,,,,,,,,viacoin,viacoin
2328,,,,,,,,2020/12/04,null,,,,,,,,,,,viacoin,viacoin
2329,,,,,,,,2020/12/05,null,,,,,,,,,,,viacoin,viacoin
2330,,,,,,,,2020/12/06,null,,,,,,,,,,,viacoin,viacoin
2331,,,,,,,,2020/12/07,null,,,,,,,,,,,viacoin,viacoin
2332,,,,,,,,2020/12/08,null,,,,,,,,,,,viacoin,viacoin
2333,,,,,,,,2020/12/09,null,,,,,,,,,,,viacoin,viacoin
2334,,,,,,,,2020/12/10,null,,,,,,,,,,,viacoin,viacoin
2335,,,,,,,,2020/12/11,null,,,,,,,,,,,viacoin,viacoin
2336,,,,,,,,2020/12/12,null,,,,,,,,,,,viacoin,viacoin
2337,,,,,,,,2020/12/13,null,,,,,,,,,,,viacoin,viacoin
2338,,,,,,,,2020/12/14,null,,,,,,,,,,,viacoin,viacoin
2339,,,,,,,,2020/12/15,null,,,,,,,,,,,viacoin,viacoin
2340,,,,,,,,2020/12/16,null,,,,,,,,,,,viacoin,viacoin
2341,,,,,,,,2020/12/17,null,,,,,,,,,,,viacoin,viacoin
2342,,,,,,,,2020/12/18,2,,,,,,,,,,,viacoin,viacoin
2343,,,,,,,,2020/12/19,2,,,,,,,,,,,viacoin,viacoin
2344,,,,,,,,2020/12/20,1,,,,,,,,,,,viacoin,viacoin
2345,,,,,,,,2020/12/21,null,,,,,,,,,,,viacoin,viacoin
2346,,,,,,,,2020/12/22,null,,,,,,,,,,,viacoin,viacoin
2347,,,,,,,,2020/12/23,null,,,,,,,,,,,viacoin,viacoin
2348,,,,,,,,2020/12/24,null,,,,,,,,,,,viacoin,viacoin
2349,,,,,,,,2020/12/25,null,,,,,,,,,,,viacoin,viacoin
2350,,,,,,,,2020/12/26,null,,,,,,,,,,,viacoin,viacoin
2351,,,,,,,,2020/12/27,2,,,,,,,,,,,viacoin,viacoin
2352,,,,,,,,2014/07/20,,,,,,,,,,,1658272,viacoin,viacoin
