,transactions,difficulty,sent_addresses,hashrate,av_transaction_size,mining_profitability,send_usd,median_transaction_size,confirmation_time,av_transaction_value,median_transaction_value,active_addresses,fee_reward,top_100_percent,date,tweets,block_size,google_trends,market_cap,full_name,coin
2032,,,,,,,,,,,,,,,2019/11/01,null,,,,einsteinium,einsteinium
2033,,,,,,,,,,,,,,,2019/11/02,null,,,,einsteinium,einsteinium
2034,,,,,,,,,,,,,,,2019/11/03,null,,,,einsteinium,einsteinium
2035,,,,,,,,,,,,,,,2019/11/04,null,,,,einsteinium,einsteinium
2036,,,,,,,,,,,,,,,2019/11/05,1,,,,einsteinium,einsteinium
2037,,,,,,,,,,,,,,,2019/11/06,null,,,,einsteinium,einsteinium
2038,,,,,,,,,,,,,,,2019/11/07,null,,,,einsteinium,einsteinium
2039,,,,,,,,,,,,,,,2019/11/08,null,,,,einsteinium,einsteinium
2040,,,,,,,,,,,,,,,2019/11/09,null,,,,einsteinium,einsteinium
2041,,,,,,,,,,,,,,,2019/11/10,null,,,,einsteinium,einsteinium
2042,,,,,,,,,,,,,,,2019/11/11,null,,,,einsteinium,einsteinium
2043,,,,,,,,,,,,,,,2019/11/12,null,,,,einsteinium,einsteinium
2044,,,,,,,,,,,,,,,2019/11/13,null,,,,einsteinium,einsteinium
2045,,,,,,,,,,,,,,,2019/11/14,null,,,,einsteinium,einsteinium
2046,,,,,,,,,,,,,,,2019/11/15,null,,,,einsteinium,einsteinium
2047,,,,,,,,,,,,,,,2019/11/16,null,,,,einsteinium,einsteinium
2048,,,,,,,,,,,,,,,2019/11/17,null,,,,einsteinium,einsteinium
2049,,,,,,,,,,,,,,,2019/11/18,null,,,,einsteinium,einsteinium
2050,,,,,,,,,,,,,,,2019/11/19,null,,,,einsteinium,einsteinium
2051,,,,,,,,,,,,,,,2019/11/20,null,,,,einsteinium,einsteinium
2052,,,,,,,,,,,,,,,2019/11/21,null,,,,einsteinium,einsteinium
2053,,,,,,,,,,,,,,,2019/11/22,null,,,,einsteinium,einsteinium
2054,,,,,,,,,,,,,,,2019/11/23,null,,,,einsteinium,einsteinium
2055,,,,,,,,,,,,,,,2019/11/24,null,,,,einsteinium,einsteinium
2056,,,,,,,,,,,,,,,2019/11/25,null,,,,einsteinium,einsteinium
2057,,,,,,,,,,,,,,,2019/11/26,null,,,,einsteinium,einsteinium
2058,,,,,,,,,,,,,,,2019/11/27,null,,,,einsteinium,einsteinium
2059,,,,,,,,,,,,,,,2019/11/28,null,,,,einsteinium,einsteinium
2060,,,,,,,,,,,,,,,2019/11/29,null,,,,einsteinium,einsteinium
2061,,,,,,,,,,,,,,,2019/11/30,null,,,,einsteinium,einsteinium
2062,,,,,,,,,,,,,,,2019/12/01,null,,,,einsteinium,einsteinium
2063,,,,,,,,,,,,,,,2019/12/02,null,,,,einsteinium,einsteinium
2064,,,,,,,,,,,,,,,2019/12/03,null,,,,einsteinium,einsteinium
2065,,,,,,,,,,,,,,,2019/12/04,null,,,,einsteinium,einsteinium
2066,,,,,,,,,,,,,,,2019/12/05,null,,,,einsteinium,einsteinium
2067,,,,,,,,,,,,,,,2019/12/06,null,,,,einsteinium,einsteinium
2068,,,,,,,,,,,,,,,2019/12/07,null,,,,einsteinium,einsteinium
2069,,,,,,,,,,,,,,,2019/12/08,null,,,,einsteinium,einsteinium
2070,,,,,,,,,,,,,,,2019/12/09,null,,,,einsteinium,einsteinium
2071,,,,,,,,,,,,,,,2019/12/10,null,,,,einsteinium,einsteinium
2072,,,,,,,,,,,,,,,2019/12/11,null,,,,einsteinium,einsteinium
2073,,,,,,,,,,,,,,,2019/12/12,null,,,,einsteinium,einsteinium
2074,,,,,,,,,,,,,,,2019/12/13,null,,,,einsteinium,einsteinium
2075,,,,,,,,,,,,,,,2019/12/14,null,,,,einsteinium,einsteinium
2076,,,,,,,,,,,,,,,2019/12/15,null,,,,einsteinium,einsteinium
2077,,,,,,,,,,,,,,,2019/12/16,null,,,,einsteinium,einsteinium
2078,,,,,,,,,,,,,,,2019/12/17,null,,,,einsteinium,einsteinium
2079,,,,,,,,,,,,,,,2019/12/18,null,,,,einsteinium,einsteinium
2080,,,,,,,,,,,,,,,2019/12/19,null,,,,einsteinium,einsteinium
2081,,,,,,,,,,,,,,,2019/12/20,null,,,,einsteinium,einsteinium
2082,,,,,,,,,,,,,,,2019/12/21,null,,,,einsteinium,einsteinium
2083,,,,,,,,,,,,,,,2019/12/22,null,,,,einsteinium,einsteinium
2084,,,,,,,,,,,,,,,2019/12/23,null,,,,einsteinium,einsteinium
2085,,,,,,,,,,,,,,,2019/12/24,null,,,,einsteinium,einsteinium
2086,,,,,,,,,,,,,,,2019/12/25,null,,,,einsteinium,einsteinium
2087,,,,,,,,,,,,,,,2019/12/26,null,,,,einsteinium,einsteinium
2088,,,,,,,,,,,,,,,2019/12/27,null,,,,einsteinium,einsteinium
2089,,,,,,,,,,,,,,,2019/12/28,null,,,,einsteinium,einsteinium
2090,,,,,,,,,,,,,,,2019/12/29,null,,,,einsteinium,einsteinium
2091,,,,,,,,,,,,,,,2019/12/30,null,,,,einsteinium,einsteinium
2092,,,,,,,,,,,,,,,2019/12/31,null,,,,einsteinium,einsteinium
2093,,,,,,,,,,,,,,,2020/01/01,null,,,,einsteinium,einsteinium
2094,,,,,,,,,,,,,,,2020/01/02,null,,,,einsteinium,einsteinium
2095,,,,,,,,,,,,,,,2020/01/03,null,,,,einsteinium,einsteinium
2096,,,,,,,,,,,,,,,2020/01/04,null,,,,einsteinium,einsteinium
2097,,,,,,,,,,,,,,,2020/01/05,null,,,,einsteinium,einsteinium
2098,,,,,,,,,,,,,,,2020/01/06,null,,,,einsteinium,einsteinium
2099,,,,,,,,,,,,,,,2020/01/07,null,,,,einsteinium,einsteinium
2100,,,,,,,,,,,,,,,2020/01/08,null,,,,einsteinium,einsteinium
2101,,,,,,,,,,,,,,,2020/01/09,null,,,,einsteinium,einsteinium
2102,,,,,,,,,,,,,,,2020/01/10,null,,,,einsteinium,einsteinium
2103,,,,,,,,,,,,,,,2020/01/11,null,,,,einsteinium,einsteinium
2104,,,,,,,,,,,,,,,2020/01/12,null,,,,einsteinium,einsteinium
2105,,,,,,,,,,,,,,,2020/01/13,null,,,,einsteinium,einsteinium
2106,,,,,,,,,,,,,,,2020/01/14,null,,,,einsteinium,einsteinium
2107,,,,,,,,,,,,,,,2020/01/15,null,,,,einsteinium,einsteinium
2108,,,,,,,,,,,,,,,2020/01/16,null,,,,einsteinium,einsteinium
2109,,,,,,,,,,,,,,,2020/01/17,null,,,,einsteinium,einsteinium
2110,,,,,,,,,,,,,,,2020/01/18,null,,,,einsteinium,einsteinium
2111,,,,,,,,,,,,,,,2020/01/19,null,,,,einsteinium,einsteinium
2112,,,,,,,,,,,,,,,2020/01/20,null,,,,einsteinium,einsteinium
2113,,,,,,,,,,,,,,,2020/01/21,null,,,,einsteinium,einsteinium
2114,,,,,,,,,,,,,,,2020/01/22,null,,,,einsteinium,einsteinium
2115,,,,,,,,,,,,,,,2020/01/23,null,,,,einsteinium,einsteinium
2116,,,,,,,,,,,,,,,2020/01/24,null,,,,einsteinium,einsteinium
2117,,,,,,,,,,,,,,,2020/01/25,null,,,,einsteinium,einsteinium
2118,,,,,,,,,,,,,,,2020/01/26,null,,,,einsteinium,einsteinium
2119,,,,,,,,,,,,,,,2020/01/27,null,,,,einsteinium,einsteinium
2120,,,,,,,,,,,,,,,2020/01/28,null,,,,einsteinium,einsteinium
2121,,,,,,,,,,,,,,,2020/01/29,null,,,,einsteinium,einsteinium
2122,,,,,,,,,,,,,,,2020/01/30,null,,,,einsteinium,einsteinium
2123,,,,,,,,,,,,,,,2020/01/31,null,,,,einsteinium,einsteinium
2124,,,,,,,,,,,,,,,2020/02/01,null,,,,einsteinium,einsteinium
2125,,,,,,,,,,,,,,,2020/02/02,null,,,,einsteinium,einsteinium
2126,,,,,,,,,,,,,,,2020/02/03,null,,,,einsteinium,einsteinium
2127,,,,,,,,,,,,,,,2020/02/04,null,,,,einsteinium,einsteinium
2128,,,,,,,,,,,,,,,2020/02/05,null,,,,einsteinium,einsteinium
2129,,,,,,,,,,,,,,,2020/02/06,null,,,,einsteinium,einsteinium
2130,,,,,,,,,,,,,,,2020/02/07,null,,,,einsteinium,einsteinium
2131,,,,,,,,,,,,,,,2020/02/08,null,,,,einsteinium,einsteinium
2132,,,,,,,,,,,,,,,2020/02/09,null,,,,einsteinium,einsteinium
2133,,,,,,,,,,,,,,,2020/02/10,null,,,,einsteinium,einsteinium
2134,,,,,,,,,,,,,,,2020/02/11,null,,,,einsteinium,einsteinium
2135,,,,,,,,,,,,,,,2020/02/12,null,,,,einsteinium,einsteinium
2136,,,,,,,,,,,,,,,2020/02/13,null,,,,einsteinium,einsteinium
2137,,,,,,,,,,,,,,,2020/02/14,null,,,,einsteinium,einsteinium
2138,,,,,,,,,,,,,,,2020/02/15,null,,,,einsteinium,einsteinium
2139,,,,,,,,,,,,,,,2020/02/16,null,,,,einsteinium,einsteinium
2140,,,,,,,,,,,,,,,2020/02/17,null,,,,einsteinium,einsteinium
2141,,,,,,,,,,,,,,,2020/02/18,null,,,,einsteinium,einsteinium
2142,,,,,,,,,,,,,,,2020/02/19,null,,,,einsteinium,einsteinium
2143,,,,,,,,,,,,,,,2020/02/20,null,,,,einsteinium,einsteinium
2144,,,,,,,,,,,,,,,2020/02/21,null,,,,einsteinium,einsteinium
2145,,,,,,,,,,,,,,,2020/02/22,null,,,,einsteinium,einsteinium
2146,,,,,,,,,,,,,,,2020/02/23,null,,,,einsteinium,einsteinium
2147,,,,,,,,,,,,,,,2020/02/24,null,,,,einsteinium,einsteinium
2148,,,,,,,,,,,,,,,2020/02/25,null,,,,einsteinium,einsteinium
2149,,,,,,,,,,,,,,,2020/02/26,null,,,,einsteinium,einsteinium
2150,,,,,,,,,,,,,,,2020/02/27,null,,,,einsteinium,einsteinium
2151,,,,,,,,,,,,,,,2020/02/28,null,,,,einsteinium,einsteinium
2152,,,,,,,,,,,,,,,2020/02/29,null,,,,einsteinium,einsteinium
2153,,,,,,,,,,,,,,,2020/03/01,1,,,,einsteinium,einsteinium
2154,,,,,,,,,,,,,,,2020/03/02,null,,,,einsteinium,einsteinium
2155,,,,,,,,,,,,,,,2020/03/03,null,,,,einsteinium,einsteinium
2156,,,,,,,,,,,,,,,2020/03/04,1,,,,einsteinium,einsteinium
2157,,,,,,,,,,,,,,,2020/03/05,null,,,,einsteinium,einsteinium
2158,,,,,,,,,,,,,,,2020/03/06,null,,,,einsteinium,einsteinium
2159,,,,,,,,,,,,,,,2020/03/07,1,,,,einsteinium,einsteinium
