,date,block_size,sent_addresses,difficulty,median_transaction_size,median_transaction_value,transactions,mining_profitability,confirmation_time,top_100_percent,hashrate,av_transaction_value,market_cap,av_transaction_size,google_trends,active_addresses,send_usd,fee_reward,tweets,full_name,coin
3950,2019/10/28,86109015226null,41118226807197838,1369148003869575455162.406581452067E+15,,,30947721196721335,,,,,5941521799797.756,170560688834376752136419925230802,,,61152446308340078,18387435611462044419575449252,,1846214633710,socialcoin,socialcoin
3951,2019/10/29,81972223306null,40411835742193002,1369148003869575455162.4267208092839E+15,,,30782022325707622,,,,,4574912228523.18,169160737481379472974220252996577,,,63831782469334813,14082411389272996745370213893,,1719916494693,socialcoin,socialcoin
3952,2019/10/30,80922114928null,41236427201193618,1369148003869570712762.4531400815716E+15,,,31402921126717618,,,,,5936317236449.709,166129134452374864799420109272864,,,60178145957330461,18641617002364119496322719527,,1797213504088,socialcoin,socialcoin
3953,2019/10/31,78825413833null,39003427064192558,1369148003869568439542.4668734391521E+15,,,29364721294744118,,,,,4428826417422.667,165736645447374507213319853132862,,,62987546099331518,13005079208562516463314514180,,2086916384026,socialcoin,socialcoin
3954,2019/11/01,89056915513null,43468325149193686,1369148003869568439542.4649780570756E+15,,,31605719902705011,,,,,3634115925362.748,165394278127372631486819784615650,,,67816942633324149,11485912807316942190255741662,,1737010673420,socialcoin,socialcoin
3955,2019/11/02,70608128193null,36532625165165519,1369148003869568439542.4634675663916E+15,,,28430967142590976,,,,,275921715292.658,167498767707375325076620001427085,,,56930542181282967,7844533475115181670172953972,,144709643428,socialcoin,socialcoin
3956,2019/11/03,70565518880null,36188923125159710,1369148003869565480952.4272414372564E+15,,,29422918128571113,,,,,259355794339.179,166659955379372124652419886441857,,,53180138852272978,7630818206105036993193709801,,1402212663582,socialcoin,socialcoin
3957,2019/11/04,81896717975null,42865931311183840,1369148003869565426262.4042647121941E+15,,,31084721222670783,,,,,2831411469495.771,167399334374388625356420129702800,,,61683347891314596,8801203846243390532332554496,,1795311854158,socialcoin,socialcoin
3958,2019/11/05,81234825857null,45373240695214877,1369148003869565426262.4219377234218E+15,,,33269533013739254,,,,,3261316837571.749,168724398863401610641720377443943,,,70015662603355052,10850159768555825087422667731,,1811911363882,socialcoin,socialcoin
3959,2019/11/06,88883917278null,42948033817194333,1369148003869564834612.4618877452112E+15,,,31456631179707733,,,,,418978679365.146,168829122381406405368120732046707,,,71874053639332773,13179329030270604969258426220,,1719315024159,socialcoin,socialcoin
3960,2019/11/07,83996813487null,42929125950264438,1366989171044363895512.4684189653275E+15,,,32435220340857371,,,,,3923810322267.077,167245464728401224999220515268216,,,64252242076414700,12726847679209955436228983779,,161479663422,socialcoin,socialcoin
3961,2019/11/08,82750014350null,42202727473195978,1272000526739163895512.4409855682075E+15,,,31131321741699138,,,,,385769610384.06,162604835348390031150720159711051,,,64288044302335420,12009151298208936867268510930,,164638253196,socialcoin,socialcoin
3962,2019/11/09,76270314181null,40004625362165355,1272000526739163895512.4693377947565E+15,,,30601919529604007,,,,,302008787258.002,159335268203391143376620038411267,,,64492040847285647,9241631795171604675155834800,,1360811263074,socialcoin,socialcoin
3963,2019/11/10,61646914181null,32363625390180311,1272000526739164452852.5235335978754E+15,,,29954620027609364,,,,,2035110107248.642,160960779819403726780620434120321,,,51264142161303059,6096059874202404772151513327,,136559573065,socialcoin,socialcoin
3964,2019/11/11,73208214136null,38896625488199172,1272000526739164479692.4925791855233E+15,,,32655619619710155,,,,,215057581327.668,159305018357399174347120377441975,,,60261743546347811,7022635361148730825232695304,,1745113133789,socialcoin,socialcoin
3965,2019/11/12,74322817755null,38225831901211467,1272000526739164479692.5137899773407E+15,,,30124721156708660,,,,,2966117997442.017,158343448216394962453520258787262,,,55826374221347118,8935361139380747505313239928,,1673916203573,socialcoin,socialcoin
3966,2019/11/13,84572014153null,42154125849206844,1272000526739164304382.5651686592901E+15,,,31881020242713551,,,,,3668311317341.362,158743148369393469928720389440453,,,66796443330344813,11694784101229085462243579356,,1705811213679,socialcoin,socialcoin
3967,2019/11/14,69254215950null,41023330123189695,1272000526739164043642.5168206313307E+15,,,34985423340679505,,,,,3030713885310.295,157519758692384228843920270994877,,,62454447202331001,10603042876324087007210846974,,1814410063658,socialcoin,socialcoin
3968,2019/11/15,85523719350null,44380535268186461,1272000526739164043642.5038358647371E+15,,,32498728898683049,,,,,338358602398.886,155235539205377176448619866293261,,,63470852173316681,10995886066248584382272458859,,170288454035,socialcoin,socialcoin
