,date,mining_profitability,block_size,difficulty,top_100_percent,active_addresses,send_usd,market_cap,fee_reward,median_transaction_value,tweets,transactions,median_transaction_size,confirmation_time,av_transaction_size,hashrate,sent_addresses,av_transaction_value,google_trends,full_name,coin
732,2014/07/15,446.871,6154,20239,49.519,14584,45461155,263016505,,78.972,840,4828,,2.453,,571745798041,6448,9416,,litecoin,ltc
733,2014/07/16,406.325,7306,20233,50.194,16592,27192780,254467666,,48.937,2226,5763,,2.491,,607491600303,7978,4719,,litecoin,ltc
734,2014/07/17,449.726,7110,20233,49.791,17411,30244580,257356749,,31.02,1756,6855,,2.289,,594815451250,8743,4412,,litecoin,ltc
735,2014/07/18,445.929,8142,20233,50.323,18026,56351650,265019567,,32.058,692,7110,,2.156,,658762698641,8741,7926,,litecoin,ltc
736,2014/07/19,368.009,110844,21914,51.1,95198,75050586,263488499,,178.454,482,6007,,2.491,,695096185916,7012,12498,,litecoin,ltc
737,2014/07/20,378.99,5994,22149,50.669,14051,47614683,260459200,,10.795,507,7463,,2.662,,615746254425,9038,6380,,litecoin,ltc
738,2014/07/21,396.546,4938,22149,50.457,12167,31426678,258036787,,43.083,1267,5620,,2.54,,609812251324,7689,5592,,litecoin,ltc
739,2014/07/22,396.087,6408,21888,51.123,13099,16542590,259589700,,31.012,693,6248,,2.581,,607197645827,7803,2648,,litecoin,ltc
740,2014/07/23,420.359,4670,21220,51.075,11796,15861182,257090146,,40.071,569,5709,,2.311,,632885580428,7512,2778,,litecoin,ltc
741,2014/07/24,389.222,5544,21220,50.636,14295,62542874,246364730,,10.004,584,8204,,2.308,,663349611952,9974,7624,,litecoin,ltc
742,2014/07/25,367.987,5454,21220,50.487,13661,69357039,233032434,,21.555,826,6993,,2.376,,638692900527,8862,9927,,litecoin,ltc
743,2014/07/26,336.834,5360,22710,51.119,12925,43877059,230065770,,5.438,449,6718,,2.357,,690214655162,7829,6531,,litecoin,ltc
744,2014/07/27,340.134,4154,22725,51.649,10599,19596565,233797000,,78.765,410,4586,,2.372,,692552598458,6658,4277,,litecoin,ltc
745,2014/07/28,342.325,4150,22725,51.054,10193,24644221,228986116,,78.115,550,4613,,2.3,,699089980259,6426,5343,,litecoin,ltc
746,2014/07/29,310.846,4544,23867,50.563,10481,15887652,231806671,,58.66,551,5564,,2.361,,750648408426,6438,2855,,litecoin,ltc
747,2014/07/30,300.069,4531,24337,50.336,10133,21151597,225326765,,67.396,543,4805,,2.558,,701871629338,6376,4405,,litecoin,ltc
748,2014/07/31,313.151,6345,24337,51.184,10800,30511934,224277111,,56.974,509,5728,,2.357,,720051938876,6800,5327,,litecoin,ltc
749,2014/08/01,304.833,4942,24524,50.763,10455,23465298,233660191,,68.317,439,5490,,2.487,,726406430894,6613,4274,,litecoin,ltc
750,2014/08/02,303.28,3879,24979,50.694,9786,19964335,232333976,,146.955,384,3819,,2.637,,690242747448,5631,5228,,litecoin,ltc
751,2014/08/03,313.697,3921,24979,50.568,9882,11126088,230227454,,103.503,418,3994,,2.462,,700243392103,6248,2786,,litecoin,ltc
752,2014/08/04,289.824,4552,24979,50.635,11105,60139320,227729527,,65.671,565,5076,,2.567,,721898628262,6661,11848,,litecoin,ltc
753,2014/08/05,303.008,6125,24570,51.106,13891,52602182,222926997,,33.565,533,8388,,2.428,,711090939214,9298,6271,,litecoin,ltc
754,2014/08/06,295.778,6209,24425,51.155,14693,29992921,220117773,,16.106,554,8202,,2.345,,745654773743,9181,3657,,litecoin,ltc
755,2014/08/07,301.508,5986,24425,51.443,13544,89541657,217238552,,30.867,635,8276,,2.198,,765767420733,8790,10819,,litecoin,ltc
756,2014/08/08,267.084,4464,25660,51.884,11164,44698194,219308706,,77.705,682,5336,,2.261,,848843932014,6770,8377,,litecoin,ltc
757,2014/08/09,260.21,4450,26824,52.31,10012,19236935,213173946,,171.145,477,3839,,2.33,,826070276615,5723,5011,,litecoin,ltc
758,2014/08/10,260.506,4236,26824,53.755,9591,14280737,213813535,,91.27,438,3900,,2.445,,785974563531,5842,3664,,litecoin,ltc
759,2014/08/11,251.866,6053,27060,53.961,11450,77656049,195190174,,122.367,478,5679,,2.376,,804337931205,7466,13675,,litecoin,ltc
760,2014/08/12,196.192,5967,27968,53.828,12402,102063608,174732974,,143.925,777,6523,,2.483,,837576503052,8110,15647,,litecoin,ltc
761,2014/08/13,184.372,6491,27968,53.899,12822,86799006,158361939,,123.121,787,6606,,2.466,,827911972961,8033,13452,,litecoin,ltc
762,2014/08/14,188.471,4742,27968,53.601,11180,81754647,156545033,,64.612,886,5337,,2.297,,839190581803,7274,15319,,litecoin,ltc
763,2014/08/15,163.652,4665,29056,52.846,10023,52288193,157036861,,61.135,6955,4216,,2.553,,879331848551,6199,12403,,litecoin,ltc
764,2014/08/16,177.997,3912,29290,52.83,10031,33500181,154729890,,58.411,619,4283,,2.462,,825096949292,6509,7822,,litecoin,ltc
765,2014/08/17,160.165,4700,29290,52.677,9542,34523687,142352197,,49.631,514,4694,,2.595,,836662808834,6331,7355,,litecoin,ltc
766,2014/08/18,138.419,6465,29008,52.603,11930,134629209,119653021,,167.959,698,5970,,2.672,,776879371941,7962,22553,,litecoin,ltc
767,2014/08/19,147.611,5471,28094,52.494,11384,120040034,131976165,,180.71,793,5319,,2.667,,781680560468,7311,22572,,litecoin,ltc
768,2014/08/20,186.323,5438,28094,51.931,11270,217739113,157205104,,136.654,737,5687,,2.504,,772350655777,7413,38287,,litecoin,ltc
769,2014/08/21,217.961,5327,28094,51.972,11403,138290860,182111378,,293.806,728,4551,,2.38,,817538406031,6728,30388,,litecoin,ltc
770,2014/08/22,190.693,4084,28121,53.004,10301,84048008,163548649,,370.123,588,3832,,2.361,,849957341839,6125,21933,,litecoin,ltc
771,2014/08/23,167.723,3280,28131,52.756,9042,22282764,154569238,,246.368,464,3247,,2.513,,851594031517,5536,6863,,litecoin,ltc
772,2014/08/24,195.411,3309,28131,52.785,9041,45187277,168571738,,327.859,477,3372,,2.567,,777532557672,5394,13401,,litecoin,ltc
773,2014/08/25,188.791,3467,28212,52.567,9183,19477348,164940681,,178.866,520,3418,,2.487,,807206912963,5334,5753,,litecoin,ltc
774,2014/08/26,190.846,4236,28472,52.532,9989,15913554,173064652,,214.372,607,3698,,2.576,,805408734048,5744,4303,,litecoin,ltc
775,2014/08/27,196.864,4103,28472,52.922,9976,38535339,174537886,,250.438,592,3717,,2.531,,806222033027,5644,10376,,litecoin,ltc
776,2014/08/28,190.034,3064,28472,52.535,8379,19843079,164747759,,261.403,834,3164,,2.5,,801653856434,4883,6272,,litecoin,ltc
777,2014/08/29,179.888,4244,28198,52.353,9548,16231366,166293317,,94.832,959,3971,,2.599,,814991905533,5365,4087,,litecoin,ltc
778,2014/08/30,180.946,3525,28073,52.343,8856,11557450,164131169,,154.474,481,3609,,2.692,,773243889912,5211,3202,,litecoin,ltc
779,2014/08/31,185.882,3878,28073,52.012,9642,39652063,155789480,,99.569,760,4027,,2.513,,771106075866,5746,9847,,litecoin,ltc
780,2014/09/01,178.976,4012,27993,52.194,9444,28641471,154211025,,76.433,603,4307,,2.517,,784400921094,5570,6650,,litecoin,ltc
781,2014/09/02,182.15,3592,27024,52.12,9301,29455101,150625690,,122.066,536,4041,,2.33,,805817509083,5574,7295,,litecoin,ltc
782,2014/09/03,175.268,4225,27024,52.17,8962,31632906,153118283,,52.884,575,4170,,2.457,,807561672830,5399,7586,,litecoin,ltc
783,2014/09/04,180.968,4927,27024,52.606,10142,17690736,161858591,,77.144,815,4769,,2.637,,765735870114,6080,3710,,litecoin,ltc
784,2014/09/05,182.694,4701,27494,52.786,9383,11068529,158658978,,190.467,645,3115,,2.553,,780814621876,5018,3553,,litecoin,ltc
785,2014/09/06,191.647,3910,27799,53.053,9246,9322982,157813345,,110.37,531,3603,,2.416,,775297600695,5370,2588,,litecoin,ltc
786,2014/09/07,179.878,3581,27799,53.12,8854,6251936,162772578,,61.417,507,3892,,2.392,,848061170644,5292,1606,,litecoin,ltc
787,2014/09/08,180.91,2988,27864,53.044,8142,13266901,159113543,,165.417,463,2972,,2.42,,821651727568,4698,4465,,litecoin,ltc
788,2014/09/09,174.716,3516,28124,53.163,8641,10367305,159775318,,121.283,297,3510,,2.462,,836691810812,5268,2954,,litecoin,ltc
789,2014/09/10,186.285,4731,28124,53.471,9656,13331492,167554747,,122.971,338,4378,,2.623,,788583082437,5754,3045,,litecoin,ltc
790,2014/09/11,200.51,4282,28124,53.418,10001,16911468,171281173,,184.532,815,3955,,2.428,,793597295874,5732,4276,,litecoin,ltc
791,2014/09/12,192.629,3900,28269,53.45,9348,14388541,169409763,,185.638,758,3646,,2.289,,873782431396,5923,3946,,litecoin,ltc
792,2014/09/13,194.912,5506,28323,53.679,15300,12402462,172567331,,158.359,676,3630,,2.162,,925377508096,5689,3433,,litecoin,ltc
793,2014/09/14,197.125,3468,28323,53.671,9744,8745577,171664091,,96.202,643,3968,,2.115,,937581490563,6193,2204,,litecoin,ltc
794,2014/09/15,156.958,3981,31461,54.286,9912,17218346,166080008,,137.427,797,3857,,2.286,,1062183102528,6036,4464,,litecoin,ltc
795,2014/09/16,157.519,3953,33030,54.353,9030,10616492,161173000,,87.951,635,4107,,2.376,,983608827576,5919,2585,,litecoin,ltc
796,2014/09/17,149.14,4045,33030,54.548,8765,14167873,159003212,,121.023,650,4365,,2.474,,983509027210,5814,3246,,litecoin,ltc
797,2014/09/18,142.487,4929,33074,54.09,9690,20571850,150691496,,164.943,560,3845,,2.633,,941608473189,5748,5352,,litecoin,ltc
798,2014/09/19,136.885,5142,33203,54.004,10415,25001094,139162545,,243.098,572,4231,,2.652,,894378326441,6346,5935,,litecoin,ltc
799,2014/09/20,135.247,5728,33203,54.028,10058,20455586,138573371,,136.381,546,4439,,2.628,,901774251506,6158,4617,,litecoin,ltc
800,2014/09/21,131.859,5622,33203,54.153,9329,20072320,131789426,,72.491,616,4575,,2.59,,897510877569,4932,4409,,litecoin,ltc
801,2014/09/22,129.539,4516,32553,54.254,8580,13149256,133843510,,83.015,454,5174,,2.449,,970322346408,5246,2541,,litecoin,ltc
802,2014/09/23,142.67,3914,32136,54.135,9305,11942726,144679022,,114.772,658,3884,,2.376,,930139960864,5073,3075,,litecoin,ltc
803,2014/09/24,153.003,3807,32136,54.409,9942,11909114,148578224,,149.454,724,3553,,2.162,,1027591396256,5563,3355,,litecoin,ltc
804,2014/09/25,128.333,3627,33123,54.422,8913,6990258,142422616,,81.624,708,3580,,2.341,,1081689018297,5228,1953,,litecoin,ltc
805,2014/09/26,124.617,3799,34787,54.436,9395,6561099,141656908,,92.928,731,3496,,2.474,,1041874610523,5560,1877,,litecoin,ltc
806,2014/09/27,129.277,3596,34787,54.33,9014,9668035,140636405,,84.695,721,3506,,2.491,,994027671726,5290,2758,,litecoin,ltc
807,2014/09/28,127.576,3759,34787,54.634,9413,8900355,136644565,,121.659,520,3614,,2.424,,1012596896251,5499,2475,,litecoin,ltc
808,2014/09/29,119.147,3566,35317,54.693,8730,9098734,136569911,,107.49,614,3421,,2.47,,1041099139138,5051,2660,,litecoin,ltc
809,2014/09/30,121.889,3466,35348,54.766,8737,10456824,142053272,,124.661,676,3042,,2.535,,1010709257927,5095,3467,,litecoin,ltc
810,2014/10/01,132.061,4322,35348,54.863,30503,6884556,141918480,,131.041,524,2524,,2.289,,1059434197831,7711,2728,,litecoin,ltc
811,2014/10/02,114.594,3875,35805,54.874,9436,5703740,138719492,,121.983,518,2342,,2.549,,1078306814483,5658,2435,,litecoin,ltc
812,2014/10/03,123.389,3130,36220,54.851,8826,7105781,134054881,,142.701,474,2472,,2.323,,1069195184199,5702,2875,,litecoin,ltc
813,2014/10/04,112.162,3331,36220,54.783,8976,10555325,125738202,,250.925,474,3304,,2.428,,1069979597620,6427,3195,,litecoin,ltc
814,2014/10/05,98.229,3833,36305,54.758,8749,14843221,116758818,,250.809,538,3507,,2.535,,1072071320913,6158,4232,,litecoin,ltc
815,2014/10/06,99.627,3406,37011,54.716,8460,9624043,121928870,,188.188,563,3309,,2.526,,1065634667752,6024,2908,,litecoin,ltc
816,2014/10/07,97.761,4200,37011,54.626,8749,7877883,121674808,,111.765,517,3782,,2.802,,989813008419,6394,2083,,litecoin,ltc
817,2014/10/08,105.143,4062,37011,54.63,8305,7664105,125591089,,103.897,548,3416,,2.727,,968748683834,5961,2244,,litecoin,ltc
818,2014/10/09,114.733,3912,36251,54.679,9490,61204283,128512199,,150.433,531,3965,,2.457,,1011325148315,6724,15436,,litecoin,ltc
819,2014/10/10,110.258,3397,35179,54.404,8081,6905377,123425806,,133.739,536,3438,,2.353,,1064565386333,6192,2012,,litecoin,ltc
820,2014/10/11,106.65,3314,35179,54.567,8946,6348657,121082777,,97.761,840,3648,,2.357,,1073498735757,6338,1742,,litecoin,ltc
821,2014/10/12,107.564,2874,35305,54.53,7772,3123947,124558518,,66.473,449,3020,,2.404,,1055114553772,5353,1035,,litecoin,ltc
822,2014/10/13,102.955,3366,36726,54.754,8494,14435866,125253090,,76.218,805,3066,,2.562,,1052621545979,6076,4713,,litecoin,ltc
823,2014/10/14,106.241,7659,36726,54.907,10693,64492720,133389412,,30.408,801,5345,,2.796,,990318893659,6620,12066,,litecoin,ltc
824,2014/10/15,118.708,2739,36726,54.798,7810,20803018,131307773,,106.258,626,2594,,2.441,,1004775140911,5460,8020,,litecoin,ltc
825,2014/10/16,110.484,2802,36443,54.756,7799,4616526,129882527,,133.252,1842,2750,,2.38,,1099291479454,5600,1679,,litecoin,ltc
826,2014/10/17,108.336,3202,36164,54.888,8186,4862116,129719275,,151.027,897,2579,,2.478,,1066799661475,5859,1890,,litecoin,ltc
827,2014/10/18,111.586,2941,36164,54.952,7874,5973221,132047407,,136.419,885,2627,,2.462,,1056541670615,5468,2278,,litecoin,ltc
828,2014/10/19,109.658,4417,36176,55.03,9507,3515628,130415105,,118.412,629,2625,,2.549,,1032875579854,5354,1339,,litecoin,ltc
829,2014/10/20,107.306,3619,36510,55.021,8186,5347644,128815635,,89.269,727,3006,,2.531,,1041799066440,5286,1783,,litecoin,ltc
830,2014/10/21,108.777,3019,36510,54.98,7618,3187661,129161346,,58.969,980,2502,,2.504,,1039201435738,5183,1274,,litecoin,ltc
831,2014/10/22,108.408,3052,36510,54.768,7647,7659349,127073555,,119.942,674,2430,,2.47,,1047254593560,5098,3156,,litecoin,ltc
832,2014/10/23,104.82,2743,36612,54.783,7367,6688723,123110834,,84.461,761,2802,,2.353,,1100120827322,4982,2387,,litecoin,ltc
833,2014/10/24,100.023,2926,36692,54.843,8360,5376821,123454149,,104.806,609,2694,,2.424,,1106496589646,5693,1996,,litecoin,ltc
834,2014/10/25,99.974,2687,36692,54.818,7341,4153899,120731020,,86.64,1043,2548,,2.544,,1038371483116,4886,1630,,litecoin,ltc
835,2014/10/26,102.738,2249,36851,54.947,6515,4188730,123409017,,112.305,949,2153,,2.368,,1097536204197,4311,1946,,litecoin,ltc
836,2014/10/27,99.319,3750,37709,55.052,7585,7221440,125852316,,143.108,939,2991,,2.544,,1082144244407,4992,2421,,litecoin,ltc
837,2014/10/28,106.223,3071,37709,55.174,7220,6927157,126844275,,11.429,981,4016,,2.282,,1138674395945,4735,1725,,litecoin,ltc
838,2014/10/29,100.326,2793,37709,55.441,7382,7411551,124372360,,71.466,742,2769,,2.275,,1190536768503,4959,2695,,litecoin,ltc
839,2014/10/30,84.573,2953,39311,55.382,7150,5405935,125493752,,77.562,1291,2498,,2.707,,1180537179789,4851,2164,,litecoin,ltc
840,2014/10/31,98.603,3300,39642,55.536,7470,6601608,124790173,,112.339,690,2589,,2.609,,1056690131112,5430,2550,,litecoin,ltc
841,2014/11/01,90.083,3338,39642,55.552,7297,5303153,120206772,,112.501,607,2863,,2.682,,1070205855042,5083,1852,,litecoin,ltc
842,2014/11/02,94.936,2908,39334,55.507,7177,4546986,119617951,,72.982,1349,2404,,2.478,,1094758978927,4596,1892,,litecoin,ltc
843,2014/11/03,98.966,2887,37760,55.604,7014,3649434,119727713,,99.434,728,2364,,2.384,,1101736931794,4666,1549,,litecoin,ltc
844,2014/11/04,95.291,3147,37760,55.56,6951,5159387,119871466,,96.415,776,2248,,2.42,,1122042967079,4451,2295,,litecoin,ltc
845,2014/11/05,102.446,3049,37760,55.428,7678,3419106,121062346,,43.455,612,2605,,2.159,,1189029089686,4720,1313,,litecoin,ltc
846,2014/11/06,86.196,2969,40417,55.421,6872,3841362,121828487,,85.487,970,2393,,2.372,,1285633633366,4548,1605,,litecoin,ltc
847,2014/11/07,86.399,2980,40682,55.306,6369,5596062,120255086,,129.547,802,2446,,2.553,,1179041768237,4994,2298,,litecoin,ltc
848,2014/11/08,87.661,4087,40682,55.399,7449,5678554,118971214,,0.00354,730,7350,,2.457,,1187453945669,5053,772.592,,litecoin,ltc
849,2014/11/09,85.648,3117,41060,55.347,6966,4629205,121497765,,73.659,884,2763,,2.474,,1213545757930,4705,1687,,litecoin,ltc
850,2014/11/10,87.702,3903,41502,55.465,8351,6730440,124214158,,53.993,555,3622,,2.567,,1174524129239,5421,1858,,litecoin,ltc
851,2014/11/11,92.862,2927,41502,55.485,7135,4093123,123454385,,40.52,627,3047,,2.334,,1222782738318,4930,1343,,litecoin,ltc
852,2014/11/12,87.66,3982,41502,55.113,8439,16348618,130313761,,190.292,1409,3881,,2.576,,1213611188211,5902,4212,,litecoin,ltc
853,2014/11/13,103.467,4933,41620,54.902,9470,20657074,136932496,,150.867,671,4561,,2.308,,1234607590062,6271,4529,,litecoin,ltc
854,2014/11/14,96.842,3532,41623,55.179,8555,14404806,132239335,,111.362,733,3574,,2.308,,1274938741662,5352,4030,,litecoin,ltc
855,2014/11/15,91.287,3344,41623,55.512,8648,7887732,130207203,,89.674,671,3311,,2.38,,1295405670700,5574,2382,,litecoin,ltc
856,2014/11/16,85.826,3657,43849,55.639,7724,9138113,130098591,,42.756,805,3336,,2.483,,1314861325937,5150,2739,,litecoin,ltc
857,2014/11/17,96.729,3383,44804,55.531,8043,7480982,131423332,,77.159,845,3409,,2.188,,1340774837796,4967,2196,,litecoin,ltc
858,2014/11/18,77.038,3141,44804,55.569,8242,4762191,127564138,,46.262,800,3050,,2.416,,1473050587238,5155,1561,,litecoin,ltc
859,2014/11/19,85.917,3271,45634,55.552,8067,3932554,127726513,,24.552,861,3325,,2.376,,1332626571122,5044,1183,,litecoin,ltc
860,2014/11/20,76.173,3674,46816,55.427,8914,5454167,122952314,,37.403,830,3433,,2.449,,1417314712887,5561,1589,,litecoin,ltc
861,2014/11/21,77.69,3478,46816,55.355,8278,5373723,118681796,,64.393,756,3345,,2.368,,1381473968814,5283,1606,,litecoin,ltc
862,2014/11/22,77.303,3873,47098,55.483,12029,3588888,119888745,,52.198,677,3306,,2.289,,1443232831198,5482,1086,,litecoin,ltc
863,2014/11/23,67.623,2979,49818,55.423,8091,3187299,120868054,,33.917,578,3177,,2.478,,1524020575370,4877,1003,,litecoin,ltc
864,2014/11/24,75.312,3112,49818,55.453,8791,3814968,123612633,,81.747,743,3318,,2.345,,1478973695496,5211,1150,,litecoin,ltc
865,2014/11/25,75.626,2809,49818,55.54,7800,5177819,122214763,,97.189,594,3346,,2.222,,1548768764801,5005,1548,,litecoin,ltc
866,2014/11/26,61.883,3972,52047,55.51,8247,4073420,119925229,,52.16,491,3404,,2.677,,1546160126319,4671,1197,,litecoin,ltc
867,2014/11/27,69.514,2953,52647,55.415,7282,4823965,120625367,,59.232,543,3004,,2.474,,1491186962527,4876,1606,,litecoin,ltc
868,2014/11/28,65.165,3447,52647,55.446,7869,4274414,120521744,,124.474,552,3047,,2.633,,1489995627647,4823,1403,,litecoin,ltc
869,2014/11/29,70.634,3418,52380,55.527,8883,5173108,121912597,,92.253,535,3263,,2.509,,1463168529079,5669,1596,,litecoin,ltc
870,2014/11/30,70.998,3973,51270,55.501,9110,2867776,121457285,,35.874,395,4216,,2.47,,1472359226558,6054,682.791,,litecoin,ltc
871,2014/12/01,71.363,3301,51270,55.633,7906,4224456,122203705,,119.898,771,2913,,2.437,,1479781889325,5056,1450,,litecoin,ltc
872,2014/12/02,70.288,3857,51270,54.597,9794,7197217,123130369,,71.72,670,3472,,2.47,,1496453084965,5278,2075,,litecoin,ltc
873,2014/12/03,67.765,3262,51958,54.726,7426,3856322,122064666,,46.899,575,3315,,2.457,,1562865957529,5314,1163,,litecoin,ltc
874,2014/12/04,70.058,4675,52191,54.981,10813,7574269,121682390,,7.138,554,5670,,2.522,,1471325884829,8836,1336,,litecoin,ltc
875,2014/12/05,66.171,4990,52191,54.857,12616,6301852,121582821,,2.533,549,5241,,2.657,,1471559619350,8000,1202,,litecoin,ltc
876,2014/12/06,71.867,3759,52050,55.056,10035,7254101,122107037,,154.328,447,3049,,2.478,,1457157800611,5341,2379,,litecoin,ltc
877,2014/12/07,75.159,3060,51485,55.055,7719,10459147,125941359,,182.636,611,3075,,2.264,,1564615015561,4910,3401,,litecoin,ltc
878,2014/12/08,72.114,3334,51485,55.266,8260,12550977,125697201,,182.118,541,3119,,2.198,,1665308742869,5113,4024,,litecoin,ltc
879,2014/12/09,65.847,3342,51569,55.551,9073,8181509,120380900,,140.411,809,3323,,2.33,,1665919036251,5646,2464,,litecoin,ltc
880,2014/12/10,60.187,2656,56651,55.567,6730,5486515,119691760,,121.59,1227,2476,,2.571,,1630762369395,3990,2216,,litecoin,ltc
881,2014/12/11,60.853,3153,56651,55.876,6448,6218138,118369791,,133.829,1306,2591,,2.604,,1585530877558,4376,2408,,litecoin,ltc
882,2014/12/12,62.134,2644,56651,55.915,6713,4443781,118380063,,87.537,635,2470,,2.462,,1634595078445,4258,1799,,litecoin,ltc
883,2014/12/13,63.387,3722,56399,56.096,8789,5788652,118197271,,169.696,723,2852,,2.404,,1633753673914,4706,2030,,litecoin,ltc
884,2014/12/14,60.873,3267,56133,56.007,6699,6856693,118230020,,132.966,800,2585,,2.462,,1669949289727,4050,2658,,litecoin,ltc
885,2014/12/15,60.798,3237,56133,56.005,8318,5673449,116783493,,134.546,894,2943,,2.522,,1625066332201,4763,1928,,litecoin,ltc
886,2014/12/16,58.745,4189,56168,56.217,10064,13079889,105934713,,160.808,1037,4049,,2.42,,1612928734871,6040,3249,,litecoin,ltc
887,2014/12/17,50.191,3415,56939,56.373,8258,7587891,102084875,,142.773,948,3053,,2.59,,1653286583995,4641,2485,,litecoin,ltc
888,2014/12/18,50.989,3430,56939,56.279,7312,7572944,98521468,,141.536,1056,2871,,2.628,,1530402342119,4250,2638,,litecoin,ltc
889,2014/12/19,48.856,3102,56939,56.372,7396,5651071,97420419,,77.428,636,2867,,2.59,,1603546691575,4204,1971,,litecoin,ltc
