,date,difficulty,google_trends,send_usd,av_transaction_size,block_size,median_transaction_value,tweets,av_transaction_value,median_transaction_size,fee_reward,top_100_percent,transactions,confirmation_time,sent_addresses,hashrate,market_cap,active_addresses,mining_profitability,full_name,coin
886,2016/06/13,289.389,,33006,,1744,1.638,5,82.515,,,70.27,400,,233,8603706714,858363,436,106.804,vertcoin,vtc
887,2016/06/14,280.746,,96957,,1228,1.738,6,244.841,,,70.583,396,,242,7794654098,911743,421,128.878,vertcoin,vtc
888,2016/06/15,267.182,,6112,,609.296,1.748,4,16.126,,,70.304,379,,247,7313473395,918011,420,128.588,vertcoin,vtc
889,2016/06/16,274.388,,6609,,894.932,3.822,6,19.806,,,70.354,334,,250,8032336469,1004723,468,133.482,vertcoin,vtc
890,2016/06/17,279.898,,20522,,883.604,4.09,6,49.331,,,70.087,416,,331,8283458558,1076161,589,153.302,vertcoin,vtc
891,2016/06/18,294.222,,8822,,587.05,3.459,7,25.947,,,70.166,340,,194,8749814818,989807,394,129.675,vertcoin,vtc
892,2016/06/19,312.937,,32443,,545.308,1.825,7,85.153,,,70.135,381,,232,9372477248,962337,398,116.204,vertcoin,vtc
893,2016/06/20,332.853,,157077,,1032,1.935,6,338.527,,,70.102,464,,272,9865187904,1021851,481,124.947,vertcoin,vtc
894,2016/06/21,421.568,,134342,,1072,3.772,7,359.214,,,69.9,374,,277,13292781565,997333,462,81.735,vertcoin,vtc
895,2016/06/22,382.522,,241140,,705.867,3.605,6,698.957,,,69.832,345,,248,10479554979,954030,426,83.759,vertcoin,vtc
896,2016/06/23,303.348,,1732,,526.657,1.657,5,3.883,,,69.857,446,,249,8199903999,877659,422,122.426,vertcoin,vtc
897,2016/06/24,366.012,,20911,,614.14,1.763,7,48.973,,,69.859,427,,283,11435202229,935354,445,92.22,vertcoin,vtc
898,2016/06/25,341.024,,19750,,531.969,1.7,7,64.967,,,69.81,304,,179,9431213519,902533,357,103.264,vertcoin,vtc
899,2016/06/26,343.252,,20185,,459.878,1.63,7,66.837,,,69.781,302,,201,9911111412,866164,336,95.354,vertcoin,vtc
900,2016/06/27,365.102,,2129,,782.896,3.352,6,8.347,,,69.754,255,,219,11101957404,892030,342,93.31,vertcoin,vtc
901,2016/06/28,368.079,,20638,,557.735,3.355,6,76.436,,,69.766,270,,259,10621582546,893693,413,86.545,vertcoin,vtc
902,2016/06/29,402.385,,62366,,751.181,3.766,6,210,,,69.678,297,,280,12333832651,1004379,500,97.264,vertcoin,vtc
903,2016/06/30,451.101,,13585,,835.577,2.084,8,43.964,,,69.829,309,,289,13833078646,1112488,485,93.231,vertcoin,vtc
904,2016/07/01,475.774,,4129,,599.72,2.029,9,15.07,,,69.802,274,,270,14115881157,1084891,460,75.911,vertcoin,vtc
905,2016/07/02,470.072,,4165,,1499,1.964,7,12.697,,,69.795,328,,303,13331059850,1051074,508,92.385,vertcoin,vtc
906,2016/07/03,473.746,,1656,,542.107,3.325,7,6.134,,,69.788,270,,220,13657737467,984899,361,69.322,vertcoin,vtc
907,2016/07/04,438.561,,28356,,1904,1.937,6,55.929,,,69.843,507,,386,11848050418,1038349,568,96.098,vertcoin,vtc
908,2016/07/05,514.646,,142601,,1014,4.223,6,213.155,,,70.04,669,,544,16168628469,1133506,748,84.753,vertcoin,vtc
909,2016/07/06,574.738,,238088,,2793,4.912,7,311.231,,,69.424,765,,707,17311416359,1320001,1020,85.123,vertcoin,vtc
910,2016/07/07,594.051,,457829,,1422,4.633,6,718.75,,,69.678,637,,615,17538844055,1246393,902,69.602,vertcoin,vtc
911,2016/07/08,510.087,,278629,,1459,4.091,8,448.678,,,69.792,621,,566,13236041294,1101512,800,86.372,vertcoin,vtc
912,2016/07/09,490.101,,8423,,828.04,5.319,9,15.015,,,69.737,561,,524,14030453134,1109857,761,83.924,vertcoin,vtc
913,2016/07/10,507.141,,9721,,1133,8.724,7,15.78,,,69.667,616,,586,15095597140,1177199,787,87.848,vertcoin,vtc
914,2016/07/11,502.794,,14862,,982.229,9.494,5,25.028,,,69.486,594,,615,14484854935,1123618,851,80.967,vertcoin,vtc
915,2016/07/12,507.131,,7014,,751.509,9.33,8,12.092,,,69.45,580,,593,14663404980,1111355,829,83.929,vertcoin,vtc
916,2016/07/13,507.666,,13567,,1064,9.113,7,23.719,,,69.584,572,,570,14744951940,1092971,870,69.815,vertcoin,vtc
917,2016/07/14,450.836,,11785,,1010,4.192,8,16.3,,,69.714,723,,637,12240442605,1116444,901,101.135,vertcoin,vtc
918,2016/07/15,458.467,,104937,,856.508,9.525,5,151.643,,,69.516,692,,611,13412781368,1158906,851,91.877,vertcoin,vtc
919,2016/07/16,468.51,,186671,,1077,9.724,5,262.917,,,69.565,710,,629,13936402714,1192275,902,94.812,vertcoin,vtc
920,2016/07/17,489.903,,9729,,1000,6.5,8,14.479,,,69.541,675,,641,14760790791,1178194,890,85.426,vertcoin,vtc
921,2016/07/18,506.253,,3712,,840.421,2.108,7,8.36,,,69.497,444,,309,14890252238,1147767,532,83.115,vertcoin,vtc
922,2016/07/19,510.187,,4973,,855.265,2.038,7,12.537,,,69.41,397,,221,14795869699,1110616,505,85.809,vertcoin,vtc
923,2016/07/20,492.345,,22431,,1583,2.049,6,58.413,,,68.849,384,,278,13604105122,1118082,555,77.127,vertcoin,vtc
924,2016/07/21,459.318,,3283,,917.849,2.053,5,8.484,,,68.77,387,,230,12843312037,1120948,410,94.133,vertcoin,vtc
925,2016/07/22,467.088,,8351,,738.985,1.995,6,23.133,,,68.706,361,,276,13587812497,1090605,563,80.162,vertcoin,vtc
926,2016/07/23,451.788,,14054,,1169,1.935,7,37.082,,,68.36,379,,309,12638899361,1058729,560,87.099,vertcoin,vtc
927,2016/07/24,461.846,,16606,,908.509,2.058,7,42.688,,,68.223,389,,277,13703280640,1127618,563,88.024,vertcoin,vtc
928,2016/07/25,458.302,,6039,,812.31,1.934,5,27.203,,,68.138,222,,201,12947657074,1060826,412,85.907,vertcoin,vtc
929,2016/07/26,429.13,,6283,,939.837,1.862,5,16.318,,,68.339,385,,218,11481446840,1022324,424,89.712,vertcoin,vtc
930,2016/07/27,433.723,,12011,,1081,1.809,3,41.146,,,68.606,292,,212,12569228157,993926,393,81.738,vertcoin,vtc
931,2016/07/28,430.627,,3441,,595.756,1.759,2,8.891,,,68.457,387,,263,12347182864,967368,429,81.182,vertcoin,vtc
932,2016/07/29,415.817,,2273,,710.446,1.757,3,5.812,,,68.408,391,,241,11586615982,967657,81,82.352,vertcoin,vtc
933,2016/07/30,430.614,,5257,,743.002,3.481,3,10.149,,,68.362,518,,432,12678358440,1009728,559,91.605,vertcoin,vtc
934,2016/07/31,462.869,,5565,,916.279,3.628,3,11.404,,,68.333,488,,482,13858928183,1000925,631,68.972,vertcoin,vtc
935,2016/08/01,418.759,,6801,,881.813,3.486,3,10.919,,,68.001,623,,589,11273643370,946137,833,86.301,vertcoin,vtc
936,2016/08/02,398.03,,12107,,933.393,7.116,5,19.278,,,67.815,628,,625,11115474700,910991,850,87.896,vertcoin,vtc
937,2016/08/03,427.318,,19251,,4247,7.015,6,28.268,,,67.941,681,,675,12872877013,904224,959,71.831,vertcoin,vtc
938,2016/08/04,448.472,,6447,,904.797,7.457,2,9.303,,,67.761,693,,618,13362144282,971085,896,82.105,vertcoin,vtc
939,2016/08/05,440.482,,5825,,866.9,7.362,5,9.073,,,67.667,642,,554,12301047499,966457,808,73.508,vertcoin,vtc
940,2016/08/06,428.922,,5147,,878.356,3.452,7,6.93,,,67.58,743,,606,12193167259,958037,863,88.161,vertcoin,vtc
941,2016/08/07,447.755,,13682,,1110,7.322,4,20.121,,,67.381,680,,600,13546139753,977049,851,75.52,vertcoin,vtc
942,2016/08/08,450.535,,4644,,1095,7.214,6,8.148,,,67.32,570,,572,12819079361,970076,819,75.614,vertcoin,vtc
943,2016/08/09,433.343,,3849,,2899,1.706,8,5.996,,,67.369,642,,625,12212327738,950088,860,80.316,vertcoin,vtc
944,2016/08/10,473.585,,12322,,934.77,0.201,6,20.167,,,67.108,611,,641,14569468283,952838,938,73.074,vertcoin,vtc
945,2016/08/11,485.692,,11695,,832.452,0.852,6,18.418,,,66.892,635,,575,14036938848,954819,880,71.777,vertcoin,vtc
946,2016/08/12,518.831,,4562,,799.62,0.182,7,7.892,,,66.952,578,,591,15572587247,945181,834,59.958,vertcoin,vtc
947,2016/08/13,513.942,,4241,,824.227,0.841,3,6.617,,,66.942,641,,569,14675130032,947347,883,66.593,vertcoin,vtc
948,2016/08/14,472.668,,5219,,1387,1.333,11,6.822,,,67.082,765,,673,12476983274,933010,1009,71.586,vertcoin,vtc
949,2016/08/15,474.025,,4710,,1122,1.663,11,5.477,,,67.217,860,,689,13890391033,937242,1066,75.968,vertcoin,vtc
950,2016/08/16,517.207,,4010,,762.818,0.555,10,6.436,,,67.295,623,,668,15836724154,944156,906,61.204,vertcoin,vtc
951,2016/08/17,525.556,,5216,,1308,0.799,8,7.66,,,67.383,681,,684,15322315299,937045,965,62.282,vertcoin,vtc
952,2016/08/18,534.665,,4358,,2715,0.776,7,5.719,,,67.23,762,,702,15477788625,918345,1004,61.317,vertcoin,vtc
953,2016/08/19,503.195,,2898,,1445,1.581,9,3.739,,,67.261,775,,694,13652874570,906600,1004,63.949,vertcoin,vtc
954,2016/08/20,501.394,,4446,,1055,0.748,6,5.476,,,67.268,812,,756,14395865168,909309,1046,66.826,vertcoin,vtc
955,2016/08/21,514.377,,4937,,938.932,0.739,8,5.977,,,67.378,826,,769,15252185583,919535,1120,64.143,vertcoin,vtc
956,2016/08/22,559.534,,7154,,1081,0.726,4,9.196,,,67.64,778,,762,16963337973,931737,1162,57.89,vertcoin,vtc
957,2016/08/23,573.352,,4211,,1459,0.706,null,5.867,,,67.57,722,,733,16698285372,935750,1117,56.126,vertcoin,vtc
958,2016/08/24,560.797,,3400,,810.848,0.688,14,4.534,,,67.674,750,,743,15771635403,935153,1028,60.059,vertcoin,vtc
959,2016/08/25,559.578,,7219,,863.049,0.653,11,10.153,,,67.692,711,,725,16081080624,916518,1022,55.858,vertcoin,vtc
960,2016/08/26,556.062,,6046,,1205,0.631,6,7.51,,,67.611,805,,840,15903409684,912184,1175,61.929,vertcoin,vtc
961,2016/08/27,597.702,,4580,,2555,0.615,5,6.155,,,67.615,744,,755,18321997669,903678,1140,48.938,vertcoin,vtc
962,2016/08/28,537.191,,1793,,896.143,1.114,6,2.211,,,67.585,811,,806,14200686626,893161,1079,58.134,vertcoin,vtc
963,2016/08/29,523.968,,3072,,1035,1.432,8,3.009,,,67.58,1021,,986,15138748311,897313,1285,62.658,vertcoin,vtc
964,2016/08/30,528.996,,1745,,1062,1.402,7,2.17,,,67.569,804,,768,15299198425,886879,1018,56.021,vertcoin,vtc
965,2016/08/31,494.08,,4519,,1080,1.418,11,5.124,,,67.599,882,,841,13176287270,904235,1154,70.351,vertcoin,vtc
966,2016/09/01,543.902,,12321,,2572,1.516,8,13.799,,,67.511,893,,807,16752462191,978514,1225,59.717,vertcoin,vtc
967,2016/09/02,608.294,,28449,,1738,1.858,8,29.668,,,67.93,959,,849,18456230940,1060923,1313,63.341,vertcoin,vtc
968,2016/09/03,591.434,,16592,,1291,1.566,4,19.338,,,68.084,858,,827,16632307882,1045485,1231,61.052,vertcoin,vtc
969,2016/09/04,594.555,,3752,,1082,1.543,4,4.905,,,68.061,765,,758,17103843222,1045563,1113,58.028,vertcoin,vtc
970,2016/09/05,581.599,,4467,,1325,1.487,4,5.633,,,67.91,793,,783,16301037287,1021754,1188,65.905,vertcoin,vtc
971,2016/09/06,571.854,,2936,,1926,1.415,17,3.831,,,67.853,768,,757,16103840485,983668,1082,60.215,vertcoin,vtc
972,2016/09/07,579.659,,3068,,884.711,1.412,29,3.969,,,67.809,773,,724,16959493141,997256,1033,60.264,vertcoin,vtc
973,2016/09/08,596.117,,7675,,1080,1.501,7,9.051,,,67.656,848,,805,17590742244,1075938,1200,64.219,vertcoin,vtc
974,2016/09/09,608.669,,8678,,1119,2.002,9,10.294,,,67.631,843,,772,17811879945,1151276,1117,64.532,vertcoin,vtc
975,2016/09/10,655.919,,182144,,773.791,2.127,29,305.474,,,67.68,600,,545,19811856794,1224014,730,66.128,vertcoin,vtc
976,2016/09/11,679.967,,246665,,782.731,2.105,14,455.102,,,67.745,542,,528,20149146516,1212572,826,59.019,vertcoin,vtc
977,2016/09/12,672.949,,88846,,1478,2.051,6,168.269,,,67.623,528,,524,19021844714,1182850,809,63.836,vertcoin,vtc
978,2016/09/13,694.301,,1560440,,2186,2.316,7,2040,,,67.881,765,,721,20702376507,1337222,1342,66.801,vertcoin,vtc
979,2016/09/14,748.786,,569382,,850.905,2.412,9,944.249,,,67.708,603,,566,22546486562,1393779,903,60.654,vertcoin,vtc
980,2016/09/15,697.463,,218178,,842.332,2.166,5,450.803,,,67.42,484,,500,18798989798,1252979,851,59.686,vertcoin,vtc
981,2016/09/16,662.823,,65896,,1027,2.022,7,137.858,,,67.369,478,,422,18655578908,1170513,751,64.265,vertcoin,vtc
982,2016/09/17,654.69,,3256,,538.601,1.99,7,10.817,,,67.295,301,,239,18670442866,1153327,350,59.794,vertcoin,vtc
983,2016/09/18,593.778,,2258,,873.853,1.993,3,5.166,,,67.303,437,,299,15888359741,1155986,480,68.23,vertcoin,vtc
984,2016/09/19,555.485,,121597,,615.258,1.894,5,350.685,,,67.196,347,,217,15522243207,1100093,393,70.058,vertcoin,vtc
985,2016/09/20,594.738,,6169,,2039,1.917,8,16.191,,,67.27,381,,243,17991356001,1114480,446,61.069,vertcoin,vtc
986,2016/09/21,579.083,,5888,,982.507,1.856,5,16.968,,,67.045,347,,219,16313147973,1080101,471,64.413,vertcoin,vtc
987,2016/09/22,569.795,,3885,,643.069,1.819,3,10.673,,,67.029,364,,219,16160907808,1059356,451,68.322,vertcoin,vtc
988,2016/09/23,566.296,,5400,,841.723,1.765,8,15.977,,,66.992,338,,268,16218431349,1028725,517,57.454,vertcoin,vtc
989,2016/09/24,556.052,,4707,,635.819,1.753,6,14.663,,,66.977,321,,231,15623248337,1022942,410,61.268,vertcoin,vtc
990,2016/09/25,513.835,,2769,,665.168,1.751,8,8.003,,,66.962,346,,203,13919916642,1022618,373,71.696,vertcoin,vtc
991,2016/09/26,541.646,,2968,,589.565,1.741,6,9.219,,,66.944,322,,245,16180287707,1017642,404,65.518,vertcoin,vtc
992,2016/09/27,546.483,,5561,,903.511,1.743,9,18.916,,,66.808,294,,205,16055177286,1019965,443,62.201,vertcoin,vtc
993,2016/09/28,551.671,,1729,,635.523,1.735,6,5.921,,,66.775,292,,260,15979766590,1016471,410,64.608,vertcoin,vtc
994,2016/09/29,562.232,,4075,,604.958,3.577,7,15.391,,,66.761,265,,251,16649263402,1048927,430,65.858,vertcoin,vtc
995,2016/09/30,596.744,,2648,,2615,1.832,9,8.827,,,66.743,300,,238,17851186394,1075555,396,58.713,vertcoin,vtc
996,2016/10/01,590.169,,1762,,653.802,1.784,9,8.353,,,66.711,211,,174,16827301143,1047831,339,59.451,vertcoin,vtc
997,2016/10/02,577.068,,1664,,1057,1.733,7,7.05,,,66.666,236,,176,16239826265,1019170,395,62.847,vertcoin,vtc
998,2016/10/03,614.878,,2989,,663.478,1.888,5,15.248,,,66.625,196,,176,18737121065,1050647,367,56.954,vertcoin,vtc
999,2016/10/04,625.832,,118429,,2309,1.846,9,446.908,,,66.356,265,,202,18295734905,1082986,403,56.649,vertcoin,vtc
1000,2016/10/05,659.008,,4338,,984.301,3.563,6,20.365,,,66.33,213,,192,19721558385,1050918,432,52.844,vertcoin,vtc
1001,2016/10/06,648.559,,2757,,564.674,1.787,4,11.347,,,66.294,243,,177,18447203118,1054970,334,59.658,vertcoin,vtc
1002,2016/10/07,649.351,,2429,,937.424,3.636,11,10.337,,,66.272,235,,165,18384215072,1074771,322,52.022,vertcoin,vtc
1003,2016/10/08,648.352,,5393,,1164,1.823,3,16.698,,,66.308,323,,202,18536908984,1078325,396,62.436,vertcoin,vtc
1004,2016/10/09,737.215,,3044,,641.475,1.895,4,10.72,,,66.364,284,,162,22877449039,1122376,399,49.038,vertcoin,vtc
1005,2016/10/10,722.227,,5597,,626.731,1.909,6,17.886,,,66.339,313,,185,20432953528,1131773,376,53.16,vertcoin,vtc
1006,2016/10/11,837.618,,6130,,697.28,1.96,6,20.509,,,66.508,299,,178,26032963309,1163317,472,45.181,vertcoin,vtc
1007,2016/10/12,815.181,,7798,,709.073,1.879,10,27.077,,,66.444,288,,156,22967151626,1116005,397,44.581,vertcoin,vtc
1008,2016/10/13,810.35,,3631,,591.225,1.876,9,11.942,,,66.467,304,,181,23167158154,1115418,447,45.994,vertcoin,vtc
1009,2016/10/14,766.942,,6277,,677.268,3.76,15,23.598,,,66.498,266,,162,20769296424,1118860,370,53.314,vertcoin,vtc
1010,2016/10/15,799.661,,9541,,569.43,1.844,4,30.098,,,66.497,317,,181,23805651384,1098513,333,45.933,vertcoin,vtc
1011,2016/10/16,902.938,,5480,,570.632,1.797,4,17.017,,,66.454,322,,149,26959629702,1071743,394,38.398,vertcoin,vtc
1012,2016/10/17,833.697,,1935,,1525,1.759,8,5.066,,,66.482,382,,185,23236519437,1050045,379,43.986,vertcoin,vtc
1013,2016/10/18,851.163,,2616,,580.262,2.186,4,9.377,,,66.536,279,,190,24885474836,1059637,371,39.125,vertcoin,vtc
1014,2016/10/19,803.151,,103232,,576.109,1.739,3,319.604,,,66.504,323,,199,21729648764,1040221,384,45.547,vertcoin,vtc
1015,2016/10/20,808.212,,2323,,629.304,1.725,4,8.834,,,66.503,263,,175,23496163567,1032827,326,38.699,vertcoin,vtc
1016,2016/10/21,776.992,,1409,,637.269,1.716,7,4.403,,,66.495,320,,175,21630044097,1028186,344,46.573,vertcoin,vtc
1017,2016/10/22,872.576,,8365,,968.111,1.804,8,25.195,,,66.719,332,,189,26372899503,1081832,431,40.768,vertcoin,vtc
1018,2016/10/23,884.518,,56539,,955.939,1.821,7,161.54,,,66.684,350,,187,25923845206,1092918,391,44.104,vertcoin,vtc
1019,2016/10/24,963.43,,8471,,1047,1.836,6,23.727,,,66.639,357,,161,29170954959,1103544,367,36.197,vertcoin,vtc
1020,2016/10/25,984.066,,6956,,2077,1.853,5,20.222,,,66.709,344,,201,28986694476,1114835,383,39.838,vertcoin,vtc
1021,2016/10/26,1044,,93985,,673.984,1.908,18,315.387,,,66.764,298,,194,31089278476,1148369,525,34.66,vertcoin,vtc
1022,2016/10/27,1075,,8789,,806.058,1.867,4,29.494,,,66.733,298,,168,31636686853,1125028,384,33.691,vertcoin,vtc
1023,2016/10/28,987.007,,6593,,820.909,1.815,6,21.617,,,66.71,305,,177,26630478304,1095177,451,34.562,vertcoin,vtc
1024,2016/10/29,635.06,,9554,,957.363,1.662,4,27.857,,,66.552,349,,196,15452462398,1003500,485,51.847,vertcoin,vtc
1025,2016/10/30,503.894,,2683,,626.26,1.612,3,6.05,,,66.497,444,,194,14472867785,973793,457,74.159,vertcoin,vtc
1026,2016/10/31,603.707,,1385,,623.499,1.643,4,4.248,,,66.502,326,,147,18728083581,993934,378,45.357,vertcoin,vtc
1027,2016/11/01,392.18,,5499,,605.674,1.586,8,15.106,,,66.292,364,,177,10028830388,960296,378,91.254,vertcoin,vtc
1028,2016/11/02,394.247,,2588,,694.547,1.524,6,8.322,,,66.235,311,,146,11496311022,923615,334,70.792,vertcoin,vtc
1029,2016/11/03,368.276,,5451,,1018,2.794,1,16.149,,,66.086,338,,150,9845566589,919793,507,88.408,vertcoin,vtc
1030,2016/11/04,382.942,,2970,,663.845,2.926,2,9.738,,,66.076,305,,191,11706482989,888309,441,77.616,vertcoin,vtc
1031,2016/11/05,460.04,,3140,,575.6,1.493,1,8.654,,,65.95,363,,188,14390012173,907560,338,66.208,vertcoin,vtc
1032,2016/11/06,562.056,,3220,,470.749,1.624,4,8.473,,,65.924,380,,194,17343116084,988017,410,58.149,vertcoin,vtc
1033,2016/11/07,627.693,,2851,,568.997,1.646,2,7.542,,,65.993,378,,195,19270289215,1002683,381,53.229,vertcoin,vtc
1034,2016/11/08,770.043,,3071,,435.802,1.576,4,11.633,,,65.962,264,,156,24248840597,960521,312,35.476,vertcoin,vtc
1035,2016/11/09,639.576,,4839,,718.304,1.489,2,14.401,,,65.87,336,,159,17026179758,908270,357,51.231,vertcoin,vtc
1036,2016/11/10,703.477,,2466,,408.309,1.486,5,9.238,,,65.805,267,,140,21012089681,907657,264,39.606,vertcoin,vtc
1037,2016/11/11,686.518,,3019,,698.675,1.467,2,9.525,,,65.905,317,,153,19671395526,896881,331,41.839,vertcoin,vtc
1038,2016/11/12,681.777,,2489,,566.907,1.489,1,7.844,,,65.911,320,,168,19625614517,911159,333,46.663,vertcoin,vtc
1039,2016/11/13,702.334,,3662,,443.157,1.499,1,13.22,,,65.92,277,,154,20635268884,917911,312,43.502,vertcoin,vtc
1040,2016/11/14,711.745,,2654,,459.381,1.465,1,8.413,,,65.919,316,,148,20635536089,898214,356,40.256,vertcoin,vtc
1041,2016/11/15,751.901,,1949,,412.185,1.479,6,6.454,,,65.9,302,,147,22898072774,907589,298,39.399,vertcoin,vtc
1042,2016/11/16,774.902,,2876,,1049,1.484,1,10.692,,,65.873,269,,145,22586472848,911525,317,37.317,vertcoin,vtc
1043,2016/11/17,739.83,,1982,,2649,1.407,1,5.777,,,65.823,343,,179,20427184651,865245,336,39.338,vertcoin,vtc
1044,2016/11/18,697.33,,2403,,537.459,1.372,3,7.853,,,65.765,306,,156,19026524656,844665,327,37.727,vertcoin,vtc
1045,2016/11/19,696.086,,1695,,449.611,1.346,1,6.422,,,65.733,264,,158,20116864592,829039,295,41.415,vertcoin,vtc
1046,2016/11/20,763.142,,1964,,472.383,1.348,4,7.703,,,65.733,255,,162,23231849982,830996,288,34.403,vertcoin,vtc
1047,2016/11/21,781.444,,1120,,433.717,1.338,2,4.241,,,65.733,264,,172,22587450376,825657,282,33.642,vertcoin,vtc
1048,2016/11/22,767.685,,2941,,1236,1.339,2,10.354,,,65.623,284,,177,21756631866,827394,390,32.075,vertcoin,vtc
1049,2016/11/23,724.025,,2102,,707.332,1.328,2,6.496,,,65.645,324,,178,19664075796,820880,359,40.041,vertcoin,vtc
1050,2016/11/24,715.185,,1167,,477.233,1.348,2,4.01,,,65.676,291,,173,20378209398,834083,314,34.922,vertcoin,vtc
1051,2016/11/25,609.278,,37646,,555.053,1.296,2,102.021,,,65.586,369,,194,16088316831,802788,326,46.808,vertcoin,vtc
1052,2016/11/26,619.64,,1432,,405.571,1.259,1,4.56,,,65.586,314,,175,18366132005,780809,310,40.734,vertcoin,vtc
1053,2016/11/27,611.554,,1179,,744.022,1.242,null,3.97,,,65.6,297,,192,17066392791,770659,316,39.005,vertcoin,vtc
1054,2016/11/28,579.856,,2400,,731.252,1.172,null,6.938,,,65.606,346,,188,16205998731,728176,359,40.153,vertcoin,vtc
1055,2016/11/29,582.18,,2357,,470.709,1.133,null,7.297,,,65.482,323,,191,16717528050,704568,367,39.865,vertcoin,vtc
1056,2016/11/30,596.896,,1534,,485.729,1.193,null,4.607,,,65.569,333,,203,17800108686,742013,383,38.858,vertcoin,vtc
1057,2016/12/01,575.719,,1248,,473.961,1.119,null,4.379,,,65.526,285,,162,15856771445,697041,308,37.691,vertcoin,vtc
1058,2016/12/02,593.714,,1072,,482.505,1.083,1,3.279,,,65.456,327,,182,17444130478,675015,335,37.496,vertcoin,vtc
1059,2016/12/03,593.558,,2431,,1133,1.041,1,5.692,,,65.427,427,,224,17270983710,649266,447,35.85,vertcoin,vtc
1060,2016/12/04,582.094,,1572,,634.689,1.031,null,4.148,,,65.399,379,,229,16199139595,644117,402,33.171,vertcoin,vtc
1061,2016/12/05,606.605,,2020,,515.188,1.039,null,5.565,,,65.45,363,,218,17681122065,649660,367,36.684,vertcoin,vtc
1062,2016/12/06,676.224,,3735,,469.232,1.046,null,9.578,,,65.485,390,,214,20465996283,654565,376,32.665,vertcoin,vtc
1063,2016/12/07,755.162,,1501,,592.224,2.348,null,5.958,,,65.454,252,,232,22675343773,735346,351,29.307,vertcoin,vtc
1064,2016/12/08,719.877,,1892,,554.06,1.847,null,5.128,,,65.456,369,,244,20466298906,810066,376,35.675,vertcoin,vtc
1065,2016/12/09,722.063,,40778,,1232,1.905,null,114.546,,,65.3,356,,213,20651725140,830270,431,36.139,vertcoin,vtc
1066,2016/12/10,714.832,,1493,,549.071,2.165,2,6.3,,,65.284,237,,142,20361238311,730767,259,30.632,vertcoin,vtc
1067,2016/12/11,677.807,,31924,,423.279,1.161,null,85.359,,,65.106,374,,204,18630753013,729597,338,39.127,vertcoin,vtc
1068,2016/12/12,719.54,,1446,,532.184,1.188,null,4.277,,,65.077,338,,252,21645015046,747320,393,29.468,vertcoin,vtc
1069,2016/12/13,652.208,,1498,,441.441,1.201,null,4.017,,,65.067,373,,287,17459920650,756557,409,37.915,vertcoin,vtc
1070,2016/12/14,684.477,,5222,,811.38,1.316,1,9.53,,,64.847,548,,375,20300284694,829327,641,39.281,vertcoin,vtc
1071,2016/12/15,799.259,,53080,,749.754,1.492,2,87.159,,,64.264,609,,431,24824166184,941201,740,38.825,vertcoin,vtc
1072,2016/12/16,864.682,,14396,,558.672,1.578,7,31.921,,,64.189,451,,331,25726553533,996461,502,37.168,vertcoin,vtc
1073,2016/12/17,916.701,,5252,,873.808,1.512,null,12.656,,,64.068,415,,361,27415359321,955219,572,28.663,vertcoin,vtc
1074,2016/12/18,827.071,,2513,,1190,1.439,null,6.299,,,63.995,399,,323,22312177070,910125,485,38.751,vertcoin,vtc
